,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__73,
Raman shift [1/cm],Intensity,
3014.167,-2.75,
3011.256,-1.1999893,
3008.346,62.980361,
3005.435,78.63516,
3002.525,62.229866,
2999.614,77.151309,
2996.704,84.612886,
2993.793,80.993088,
2990.882,86.814882,
2987.972,100.23991,
2985.061,96.033248,
2982.151,89.727308,
2979.240,100.61692,
2976.329,104.50956,
2973.419,99.465147,
2970.508,96.916733,
2967.598,107.15442,
2964.687,112.41372,
2961.777,122.06198,
2958.866,106.91271,
2955.955,100.86727,
2953.045,114.51622,
2950.134,130.65529,
2947.224,130.16459,
2944.313,130.84544,
2941.403,115.26141,
2938.492,131.13348,
2935.581,133.3899,
2932.671,145.80792,
2929.760,128.29999,
2926.850,127.93647,
2923.939,126.84812,
2921.028,130.93821,
2918.118,148.7097,
2915.207,153.90199,
2912.297,146.30501,
2909.386,148.64416,
2906.476,149.47471,
2903.565,145.04037,
2900.654,150.36728,
2897.744,146.18714,
2894.833,139.60055,
2891.923,134.8173,
2889.012,153.08237,
2886.102,145.37704,
2883.191,136.25189,
2880.280,107.18779,
2877.370,101.74417,
2874.459,96.193366,
2871.549,118.40823,
2868.638,161.20668,
2865.727,154.64614,
2862.817,152.69252,
2859.906,158.02208,
2856.996,160.23189,
2854.085,159.84873,
2851.175,164.56023,
2848.264,163.11267,
2845.353,153.40097,
2842.443,155.85766,
2839.532,166.32452,
2836.622,151.52539,
2833.711,166.35361,
2830.801,149.36544,
2827.890,153.12765,
2824.979,166.25,
2822.069,161.18177,
2819.158,156.39016,
2816.248,167.21526,
2813.337,186.09513,
2810.427,169.25,
2807.516,165.88313,
2804.605,172.02404,
2801.695,166.68421,
2798.784,181.99331,
2795.874,168.68008,
2792.963,167.25,
2790.052,172.24893,
2787.142,165.56569,
2784.231,149.57299,
2781.321,174.48991,
2778.410,161.52916,
2775.500,169.52794,
2772.589,173.67127,
2769.678,157.38988,
2766.768,175.11991,
2763.857,174.25,
2760.947,166.70272,
2758.036,177.03992,
2755.126,182.15171,
2752.215,182.27263,
2749.304,187.46222,
2746.394,167.21368,
2743.483,175.50001,
2740.573,172.36283,
2737.662,173.04733,
2734.751,186.80824,
2731.841,171.19505,
2728.930,206.8603,
2726.020,188.25,
2723.109,181.15733,
2720.199,192.23133,
2717.288,178.53102,
2714.377,193.6664,
2711.467,206.41374,
