,PLB961~1,
Raman shift [1/cm],Intensity,
1372.601,4760.677,
1369.690,4866.6506,
1366.780,5015.938,
1363.869,5113.2505,
1360.958,5213.7453,
1358.048,5331.2238,
1355.137,5382.9229,
1352.227,5414.8989,
1349.316,5524.1004,
1346.406,5633.5,
1343.495,5653.4304,
1340.584,5726.7134,
1337.674,5789.644,
1334.763,5804.8183,
1331.853,5734.3488,
1328.942,5862.2512,
1326.032,5843.4283,
1323.121,5867.3615,
1320.210,5922.4508,
1317.300,5979.9139,
1314.389,6048.1814,
1311.479,6137.121,
1308.568,6221.4882,
1305.657,6280.2003,
1302.747,6331.9701,
1299.836,6391.0384,
1296.926,6637.4648,
1294.015,6787.3146,
1291.105,7055.9015,
1288.194,7171.3743,
1285.283,7264.5323,
1282.373,7390.9528,
1279.462,7437.0688,
1276.552,7458.2324,
1273.641,7525.5258,
1270.731,7568.6209,
1267.820,7515.9094,
1264.909,7416.0716,
1261.999,7422.2738,
1259.088,7279.0708,
1256.178,7234.5288,
1253.267,7134.135,
1250.356,6986.3033,
1247.446,6850.8786,
1244.535,6727.6118,
1241.625,6611.2668,
1238.714,6480.7844,
1235.804,6315.9177,
1232.893,6200.2596,
1229.982,6149.9686,
1227.072,5957.1371,
1224.161,5910.7204,
1221.251,5835.2606,
1218.340,5687.7679,
1215.430,5594.0743,
1212.519,5524.0547,
1209.608,5459.4756,
1206.698,5449.5213,
1203.787,5458.1081,
1200.877,5487.9428,
1197.966,5478.9512,
1195.055,5709.7304,
1192.145,5834.4018,
1189.234,6050.001,
1186.324,6257.8738,
1183.413,6397.7285,
1180.503,6413.9352,
1177.592,6309.4392,
1174.681,6256.0583,
1171.771,6094.5412,
1168.860,6096.3274,
1165.950,6052.1541,
1163.039,5948.6124,
1160.129,5901.4217,
1157.218,5914.768,
1154.307,5945.2597,
1151.397,5985.9184,
1148.486,6050.8487,
1145.576,6061.0827,
1142.665,6120.5729,
1139.754,6026.2373,
1136.844,6007.7018,
1133.933,5881.6417,
1131.023,5777.3371,
1128.112,5741.86,
1125.202,5682.8286,
1122.291,5611.1321,
1119.380,5629.2142,
1116.470,5600.0907,
1113.559,5615.8312,
1110.649,5575.6608,
1107.738,5516.136,
1104.828,5451.7959,
1101.917,5395.6239,
1099.006,5371.6959,
1096.096,5355.221,
1093.185,5301.6629,
1090.275,5380.0456,
1087.364,5397.4416,
1084.453,5446.5593,
1081.543,5485.9382,
1078.632,5505.6171,
1075.722,5534.8999,
1072.811,5479.6933,
1069.901,5468.3409,
1066.990,5486.0916,
1064.079,5470.7651,
1061.169,5456.5293,
1058.258,5448.2651,
1055.348,5451.0248,
1052.437,5462.1527,
1049.527,5415.507,
1046.616,5441.5719,
1043.705,5410.5863,
1040.795,5391.5609,
1037.884,5395.6033,
1034.974,5381.0374,
1032.063,5353.4227,
1029.153,5393.2657,
1026.242,5407.9699,
1023.331,5429.332,
1020.421,5453.0188,
1017.510,5537.6975,
1014.600,5624.5675,
1011.689,5694.5681,
1008.778,5798.4654,
1005.868,5921.4267,
1002.957,6024.6692,
1000.047,6131.5,
997.136,6272.9806,
994.226,6329.3157,
991.315,6254.3515,
988.404,6127.2858,
985.494,6072.9464,
982.583,6003.5654,
979.673,5921.7986,
976.762,5918.397,
973.852,5904.0013,
970.941,5870.8349,
968.030,5886.2052,
965.120,5901.457,
962.209,5891.2265,
959.299,5931.995,
956.388,5950.06,
953.477,5967.3521,
950.567,5987.5786,
947.656,5979.9537,
944.746,6006.29,
941.835,5953.2425,
938.925,6012.2275,
936.014,6026.7378,
933.103,5985.0798,
930.193,5936.1163,
927.282,5880.621,
924.372,5845.9512,
921.461,5791.4248,
918.551,5753.1673,
915.640,5696.8555,
912.729,5638.6215,
909.819,5613.3719,
906.908,5460.893,
903.998,5512.9477,
901.087,5595.3332,
898.176,5669.2896,
895.266,5726.5917,
892.355,5766.7565,
889.445,5773.4706,
886.534,5857.8221,
883.624,5920.2526,
880.713,5950.1553,
877.802,5984.5965,
874.892,6027.4107,
871.981,5990.3755,
869.071,5942.757,
866.160,5919.3209,
863.250,5913.5484,
860.339,5913.7841,
857.428,5907.3347,
854.518,5884.6093,
851.607,5853.8228,
848.697,5847.1244,
845.786,5842.8672,
842.875,5869.5612,
839.965,5924.6019,
837.054,5920.5372,
834.144,5923.8522,
831.233,5888.5026,
828.323,5914.5169,
825.412,5957.2463,
822.501,5943.1168,
819.591,5891.0536,
816.680,5832.6089,
813.770,5764.6208,
810.859,5701.3644,
807.949,5667.9098,
805.038,5683.4823,
802.127,5716.4074,
799.217,5669.5588,
796.306,5654.2027,
793.396,5640.706,
790.485,5613.0778,
787.574,5598.6485,
784.664,5655.2362,
781.753,5677.5777,
778.843,5705.0636,
775.932,5742.0059,
773.022,5761.3131,
770.111,5676.2849,
767.200,5683.4423,
764.290,5709.4594,
761.379,5692.0213,
758.469,5639.4537,
755.558,5634.8679,
752.648,5613.6882,
749.737,5536.3876,
746.826,5451.8103,
743.916,5306.7973,
741.005,5021.2807,
738.095,4612.0948,
735.184,4085.1251,
732.274,4030.1815,
729.363,4396.9395,
726.452,4944.2567,
723.542,5302.8179,
720.631,5460.117,
717.721,5560.3574,
714.810,5602.7386,
711.899,5597.3614,
708.989,5579.609,
706.078,5597.1287,
703.168,5589.9628,
700.257,5553.62,
697.347,5521.8468,
694.436,5554.9326,
691.525,5534.0337,
688.615,5494.9099,
685.704,5509.4672,
682.794,5553.3936,
679.883,5548.2301,
676.973,5586.6959,
674.062,5626.4041,
671.151,5644.0617,
668.241,5628.2521,
665.330,5582.374,
662.420,5643.0776,
659.509,5647.2459,
656.598,5655.4825,
653.688,5686.9927,
650.777,5735.338,
647.867,5730.56,
644.956,5726.4042,
642.046,5711.2329,
639.135,5698.3691,
636.224,5720.5159,
633.314,5723.6917,
630.403,5726.8648,
627.493,5724.6593,
624.582,5722.208,
621.672,5738.8399,
618.761,5690.1039,
615.850,5711.9672,
612.940,5775.2873,
610.029,5836.1326,
607.119,5821.9192,
604.208,5798.4896,
601.297,5804.4555,
598.387,5825.8059,
595.476,5841.8714,
592.566,5845.8067,
589.655,5803.0914,
586.745,5788.1794,
583.834,5783.9095,
580.923,5728.2962,
578.013,5694.5527,
575.102,5730.8135,
572.192,5814.5198,
569.281,5903.6564,
566.371,5898.9607,
563.460,5991.6218,
560.549,6035.3728,
557.639,6059.568,
554.728,6109.5291,
551.818,6078.3165,
548.907,6090.3918,
545.996,6144.8781,
543.086,6205.4605,
540.175,6177.4293,
537.265,6192.1584,
534.354,6186.4594,
531.444,6174.7787,
528.533,6177.928,
525.622,6212.0697,
522.712,6189.7691,
519.801,6178.9014,
516.891,6201.1078,
513.980,6243.6941,
511.070,6305.2565,
508.159,6319.4711,
505.248,6319.7663,
502.338,6355.2622,
499.427,6415.4651,
496.517,6475.0555,
493.606,6502.4431,
490.695,6487.5044,
487.785,6465.9503,
484.874,6461.2076,
481.964,6475.45,
479.053,6490.9843,
476.143,6467.9454,
473.232,6472.2552,
470.321,6484.2315,
467.411,6483.6098,
464.500,6450.6855,
461.590,6418.5244,
458.679,6492.5945,
455.769,6567.1163,
452.858,6588.4195,
449.947,6654.8816,
447.037,6623.5997,
444.126,6622.2273,
441.216,6676.379,
438.305,6715.9994,
435.395,6696.5858,
432.484,6697.6696,
429.573,6727.6176,
426.663,6770.9456,
423.752,6747.9981,
420.842,6764.8145,
417.931,6823.9253,
415.020,6913.4116,
412.110,7025.5104,
409.199,7131.0256,
406.289,7177.3618,
403.378,7109.4385,
400.468,7091.2947,
397.557,7050.0237,
394.646,6991.7202,
391.736,6919.7193,
388.825,6770.3815,
385.915,6686.5855,
383.004,6712.6063,
380.094,6870.6441,
377.183,6971.476,
374.272,7133.5668,
371.362,7254.4468,
368.451,7276.6002,
365.541,7327.6366,
362.630,7334.3989,
359.719,7327.3161,
356.809,7328.2607,
353.898,7390.4109,
350.988,7398.2777,
348.077,7377.4316,
345.167,7343.6458,
342.256,7307.0394,
339.345,7327.8545,
336.435,7341.0652,
333.524,7305.4025,
330.614,7365.7601,
327.703,7382.4464,
324.793,7417.1064,
321.882,7522.6803,
318.971,7597.0246,
316.061,7668.8898,
313.150,7752.8356,
310.240,7866.3794,
307.329,7974.1224,
304.418,8009.5726,
301.508,8001.9092,
298.597,7999.688,
295.687,7926.358,
292.776,8015.2507,
289.866,8272.7286,
286.955,8672.3791,
284.044,9073.5797,
281.134,9444.9433,
278.223,9779.8279,
275.313,10076.044,
272.402,10335.426,
269.492,10595.686,
266.581,10862.849,
263.670,11035.617,
260.760,11154.977,
257.849,11243.136,
254.939,11313.589,
252.028,11402.085,
249.117,11424.079,
246.207,11408.038,
243.296,11398.521,
240.386,11278.656,
237.475,11168.245,
234.565,11076.625,
231.654,10975.832,
228.743,10872.222,
225.833,10742.289,
222.922,10576.516,
220.012,10405.306,
217.101,10303.373,
214.191,10232.988,
211.280,10158.06,
208.369,10084.546,
205.459,10041.519,
202.548,10002.308,
199.638,9862.2574,
196.727,9824.8568,
193.816,9810.3724,
190.906,9789.2145,
