,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__3__32,
Raman shift [1/cm],Intensity,
3014.167,4.625,
3011.256,1.0749893,
3008.346,47.475672,
3005.435,65.27871,
3002.525,72.550056,
2999.614,48.943227,
2996.704,72.899228,
2993.793,59.271888,
2990.882,54.487532,
2987.972,69.60482,
2985.061,63.408248,
2982.151,77.357787,
2979.240,65.488095,
2976.329,81.61954,
2973.419,77.148236,
2970.508,84.191594,
2967.598,82.341868,
2964.687,93.759511,
2961.777,85.189047,
2958.866,84.636878,
2955.955,81.525426,
2953.045,106.13952,
2950.134,93.657076,
2947.224,86.678346,
2944.313,110.49038,
2941.403,92.148723,
2938.492,92.210373,
2935.581,100.03359,
2932.671,91.225866,
2929.760,94.555768,
2926.850,109.73665,
2923.939,110.86801,
2921.028,109.10156,
2918.118,110.50662,
2915.207,118.32747,
2912.297,98.692701,
2909.386,114.39143,
2906.476,92.563213,
2903.565,111.41537,
2900.654,113.68364,
2897.744,100.80101,
2894.833,109.26427,
2891.923,94.326897,
2889.012,108.16835,
2886.102,95.376359,
2883.191,97.618392,
2880.280,82.81638,
2877.370,49.572731,
2874.459,57.386056,
2871.549,74.111947,
2868.638,86.35283,
2865.727,98.282694,
2862.817,113.6544,
2859.906,102.81587,
2856.996,123.14538,
2854.085,116.86449,
2851.175,110.625,
2848.264,109.98283,
2845.353,120.51716,
2842.443,122.01386,
2839.532,119.98328,
2836.622,129.86654,
2833.711,122.46958,
2830.801,120.52426,
2827.890,109.2701,
2824.979,122.31689,
2822.069,128.36344,
2819.158,109.04549,
2816.248,119.10763,
2813.337,122.05793,
2810.427,126.70626,
2807.516,123.1575,
2804.605,120.25962,
2801.695,123.79605,
2798.784,113.29031,
2795.874,112.76484,
2792.963,124.62521,
2790.052,107.62972,
2787.142,119.91446,
2784.231,111.52874,
2781.321,119.9964,
2778.410,116.43463,
2775.500,119.26397,
2772.589,128.35513,
2769.678,120.48165,
2766.768,127.49491,
2763.857,129.94099,
2760.947,128.10294,
2758.036,122.93072,
2755.126,123.33013,
2752.215,129.01113,
2749.304,137.04943,
2746.394,124.20162,
2743.483,127.57498,
2740.573,128.07631,
2737.662,135.84837,
2734.751,130.48432,
2731.841,130.08471,
2728.930,134.95129,
2726.020,132.625,
2723.109,129.96525,
2720.199,139.7031,
2717.288,132.20528,
2714.377,131.3332,
2711.467,140.36237,
2708.556,141.5509,
2705.646,132.00529,
2702.735,126.63532,
2699.825,140.04865,
2696.914,139.57727,
2694.003,138.98273,
2691.093,131.0534,
2688.182,138.08056,
2685.272,146.18261,
2682.361,145.92522,
2679.450,134.91718,
2676.540,149.25917,
2673.629,136.27071,
2670.719,140.48636,
2667.808,149.04137,
2664.898,146.06664,
2661.987,148.42513,
2659.076,159.73491,
2656.166,156.49517,
2653.255,144.21854,
2650.345,151.81738,
