,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__4__70,
Raman shift [1/cm],Intensity,
3014.167,-0.25,
3011.256,0.19998926,
3008.346,105.0378,
3005.435,111.97968,
3002.525,98.032438,
2999.614,124.07729,
2996.704,132.70567,
2993.793,137.62615,
2990.882,142.39882,
2987.972,126.76513,
2985.061,133.2968,
2982.151,130.70462,
2979.240,156.80038,
2976.329,155.50137,
2973.419,158.05809,
2970.508,163.94988,
2967.598,174.41546,
2964.687,172.04823,
2961.777,183.09194,
2958.866,187.75,
2955.955,179.40267,
2953.045,175.46588,
2950.134,183.69755,
2947.224,197.86388,
2944.313,200.40171,
2941.403,192.66652,
2938.492,204.20801,
2935.581,207.1856,
2932.671,194.19208,
2929.760,201.5423,
2926.850,191.16805,
2923.939,208.8668,
2921.028,215.12642,
2918.118,215.9301,
2915.207,222.63615,
2912.297,216.79231,
2909.386,232.9106,
2906.476,227.23032,
2903.565,223.10407,
2900.654,241.86728,
2897.744,231.78772,
2894.833,224.85328,
2891.923,219.6699,
2889.012,208.99856,
2886.102,219.18648,
2883.191,209.76227,
2880.280,216.57297,
2877.370,216.31976,
2874.459,212.75,
2871.549,225.19752,
2868.638,234.75,
2865.727,238.95771,
2862.817,234.85026,
2859.906,253.15456,
2856.996,239.75453,
2854.085,225.54619,
2851.175,241.98499,
2848.264,231.5295,
2845.353,243.77157,
2842.443,244.75,
2839.532,247.85446,
2836.622,227.8737,
2833.711,243.95723,
2830.801,239.65662,
2827.890,242.20804,
2824.979,236.89803,
2822.069,265.38609,
2819.158,238.69071,
2816.248,248.24421,
2813.337,254.59513,
2810.427,240.13981,
2807.516,246.11687,
2804.605,247.72836,
2801.695,248.84212,
2798.784,262.01077,
2795.874,250.03496,
2792.963,246.89277,
2790.052,246.74957,
2787.142,238.10527,
2784.231,236.62112,
2781.321,254.42993,
2778.410,239.72969,
2775.500,231.43276,
2772.589,235.09633,
2769.678,248.42572,
2766.768,247.76357,
2763.857,253.01397,
2760.947,261.25946,
2758.036,261.05572,
2755.126,263.4124,
2752.215,260.92256,
2749.304,269.68523,
2746.394,273.63309,
2743.483,272.34997,
2740.573,263.55525,
2737.662,262.43047,
2734.751,276.21595,
2731.841,261.01922,
2728.930,271.09742,
2726.020,275.75,
2723.109,264.22442,
2720.199,297.10314,
2717.288,281.69889,
2714.377,287.29558,
2711.467,270.9467,
2708.556,280.61147,
2705.646,290.44015,
2702.735,279.75516,
2699.825,284.75,
2696.914,280.70227,
2694.003,291.52073,
2691.093,287.82101,
2688.182,278.27741,
2685.272,283.67034,
2682.361,294.57315,
2679.450,301.42494,
2676.540,300.28255,
2673.629,283.39122,
2670.719,295.39233,
2667.808,299.55546,
