,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__3__47,
Raman shift [1/cm],Intensity,
3014.167,2.375,
3011.256,1.4750215,
3008.346,66.903427,
3005.435,90.184189,
3002.525,106.88507,
2999.614,83.137336,
2996.704,91.915203,
2993.793,98.51728,
2990.882,94.41312,
2987.972,111.34473,
2985.061,103.15825,
2982.151,124.15317,
2979.240,105.9577,
2976.329,113.88319,
2973.419,118.86768,
2970.508,118.17492,
2967.598,125.23163,
2964.687,129.06114,
2961.777,138.18698,
2958.866,145.06295,
2955.955,130.79312,
2953.045,152.375,
2950.134,149.34292,
2947.224,147.94438,
2944.313,157.93696,
2941.403,145.50593,
2938.492,160.25848,
2935.581,156.17626,
2932.671,162.29344,
2929.760,153.30577,
2926.850,150.47951,
2923.939,156.93575,
2921.028,169.78692,
2918.118,184.21379,
2915.207,181.43838,
2912.297,191.35384,
2909.386,179.57208,
2906.476,181.59971,
2903.565,182.27871,
2900.654,179.26882,
2897.744,180.38757,
2894.833,172.303,
2891.923,176.40391,
2889.012,203.0513,
2886.102,170.16689,
2883.191,152.39105,
2880.280,156.13576,
2877.370,126.89249,
2874.459,136.24932,
2871.549,156.07239,
2868.638,202.243,
2865.727,178.29425,
2862.817,181.11831,
2859.906,174.76815,
2856.996,192.37953,
2854.085,192.25525,
2851.175,188.32682,
2848.264,180.87984,
2845.353,196.4397,
2842.443,195.38196,
2839.532,176.95717,
2836.622,197.61654,
2833.711,197.05632,
2830.801,198.57647,
2827.890,188.20716,
2824.979,192.00493,
2822.069,195.375,
2819.158,199.5556,
2816.248,203.38658,
2813.337,215.35427,
2810.427,214.06645,
2807.516,210.43266,
2804.605,203.70915,
2801.695,215.92761,
2798.784,200.81854,
2795.874,198.36972,
2792.963,211.73234,
2790.052,195.3795,
2787.142,203.69069,
2784.231,204.72902,
2781.321,196.31214,
2778.410,202.01458,
2775.500,210.60914,
2772.589,205.14411,
2769.678,206.15997,
2766.768,219.92647,
2763.857,216.90294,
2760.947,222.32457,
2758.036,214.375,
2755.126,210.84082,
2752.215,227.20668,
2749.304,219.1196,
2746.394,217.49191,
2743.483,227.02499,
2740.573,224.82631,
2737.662,222.49186,
2734.751,218.55958,
2731.841,213.26694,
2728.930,205.15043,
2726.020,214.94155,
2723.109,216.28233,
2720.199,225.39367,
2717.288,235.8312,
2714.377,236.24582,
2711.467,237.76841,
2708.556,238.33247,
2705.646,248.36094,
2702.735,245.375,
2699.825,238.03861,
2696.914,238.47047,
2694.003,233.375,
2691.093,235.1608,
2688.182,223.62833,
2685.272,244.85295,
2682.361,240.91648,
2679.450,238.40788,
2676.540,236.375,
2673.629,233.72031,
2670.719,245.07557,
2667.808,247.71545,
2664.898,236.75146,
2661.987,252.60846,
2659.076,253.01078,
2656.166,245.79489,
2653.255,251.41241,
2650.345,259.78335,
2647.434,250.71796,
2644.524,255.53328,
2641.613,251.20341,
2638.702,248.375,
2635.792,269.59533,
2632.881,257.375,
2629.971,259.99247,
2627.060,253.70625,
2624.149,267.15938,
2621.239,270.88982,
2618.328,270.82397,
2615.418,265.34319,
2612.507,266.96398,
2609.597,261.19137,
2606.686,280.56978,
2603.775,279.45436,
2600.865,278.90402,
2597.954,269.90205,
2595.044,283.67881,
2592.133,278.75705,
2589.223,281.18238,
2586.312,295.375,
2583.401,289.09031,
2580.491,283.55288,
2577.580,276.40636,
2574.670,295.65174,
2571.759,293.62243,
2568.848,293.84463,
2565.938,300.37514,
2563.027,286.13179,
2560.117,275.30954,
2557.206,309.57795,
2554.296,285.0615,
2551.385,288.813,
2548.474,303.44935,
2545.564,292.91314,
2542.653,307.14346,
2539.743,302.91813,
2536.832,295.5993,
2533.922,307.69038,
2531.011,319.67565,
2528.100,309.50395,
2525.190,296.23894,
2522.279,323.76533,
2519.369,312.58247,
2516.458,308.14766,
2513.548,308.03856,
2510.637,303.98983,
2507.726,310.87685,
2504.816,306.50014,
2501.905,309.80976,
2498.995,313.31528,
2496.084,308.38891,
2493.173,313.74388,
2490.263,311.8134,
2487.352,323.29153,
2484.442,323.65337,
2481.531,332.00795,
2478.621,327.46502,
2475.710,342.36733,
2472.799,340.38846,
2469.889,333.49688,
2466.978,334.4265,
2464.068,317.22149,
2461.157,340.45492,
2458.247,340.58073,
2455.336,340.52179,
2452.425,339.56839,
2449.515,342.35629,
2446.604,351.13766,
2443.694,345.07234,
2440.783,349.71059,
2437.872,326.77611,
2434.962,345.25517,
2432.051,364.93668,
2429.141,358.10447,
2426.230,358.24462,
2423.320,358.16061,
2420.409,363.1314,
2417.498,358.39185,
2414.588,370.72474,
2411.677,374.98459,
2408.767,387.58071,
2405.856,376.375,
2402.946,364.05329,
2400.035,369.16374,
2397.124,370.93649,
2394.214,376.0238,
2391.303,374.69546,
2388.393,370.88197,
2385.482,369.41906,
2382.571,380.84298,
2379.661,390.39831,
2376.750,387.69026,
2373.840,373.68757,
2370.929,391.13675,
2368.019,387.07326,
2365.108,399.16558,
2362.197,390.22153,
2359.287,378.58503,
2356.376,385.36091,
2353.466,402.63362,
2350.555,397.25035,
2347.645,406.45448,
2344.734,404.73906,
2341.823,421.10967,
2338.913,412.35558,
2336.002,404.30796,
2333.092,407.6165,
2330.181,403.12947,
2327.270,408.09997,
2324.360,395.81127,
2321.449,423.72874,
2318.539,419.82148,
2315.628,413.88779,
2312.718,423.85738,
2309.807,414.33139,
2306.896,431.91022,
2303.986,433.62814,
2301.075,431.94942,
2298.165,451.54829,
2295.254,427.95666,
2292.344,423.32104,
2289.433,429.71864,
2286.522,443.66955,
2283.612,465.41583,
2280.701,436.6217,
2277.791,479.61358,
2274.880,457.09508,
2271.969,441.76183,
2269.059,463.60119,
2266.148,466.51357,
2263.238,458.67616,
2260.327,449.68552,
2257.417,467.13778,
2254.506,465.56588,
2251.595,457.52413,
2248.685,453.11154,
2245.774,466.89125,
2242.864,446.15304,
2239.953,459.65082,
2237.043,472.82999,
2234.132,473.1153,
2231.221,473.48098,
2228.311,483.33375,
2225.400,489.71274,
2222.490,502.48903,
2219.579,503.27215,
2216.669,491.89169,
2213.758,495.55017,
2210.847,497.76291,
2207.937,507.9271,
2205.026,504.92951,
2202.116,529.44189,
2199.205,525.79947,
2196.294,540.30899,
2193.384,520.63896,
2190.473,543.97829,
2187.563,549.317,
2184.652,540.98969,
2181.742,570.83072,
2178.831,595.13376,
2175.920,617.77574,
2173.010,641.80074,
2170.099,689.56996,
2167.189,726.38935,
2164.278,737.32576,
2161.368,796.23131,
2158.457,819.30578,
2155.546,845.87407,
2152.636,891.03449,
2149.725,914.36157,
2146.815,957.94014,
2143.904,1005.2709,
2140.993,997.70301,
2138.083,1010.4814,
2135.172,1014.9128,
2132.262,1028.5255,
2129.351,1027.2922,
2126.441,982.7341,
2123.530,936.30766,
2120.619,925.14586,
2117.709,879.19062,
2114.798,822.56324,
2111.888,763.70122,
2108.977,706.22266,
2106.067,679.27447,
2103.156,679.01451,
2100.245,634.37061,
2097.335,625.08705,
2094.424,606.9389,
2091.514,600.58735,
2088.603,607.81735,
2085.692,579.18193,
2082.782,561.97734,
2079.871,565.55353,
2076.961,599.98562,
2074.050,565.0053,
2071.140,576.89228,
2068.229,574.375,
2065.318,579.73351,
2062.408,576.55655,
2059.497,560.76785,
2056.587,563.34004,
2053.676,557.20883,
2050.766,570.14331,
2047.855,562.77371,
2044.944,578.76922,
2042.034,583.23612,
2039.123,556.21675,
2036.213,573.375,
2033.302,574.46194,
2030.391,563.13804,
2027.481,560.83837,
2024.570,553.94665,
2021.660,543.90716,
2018.749,572.5772,
2015.839,551.56791,
2012.928,553.50084,
2010.017,571.85599,
2007.107,562.04977,
2004.196,560.79165,
2001.286,548.31141,
1998.375,562.55513,
1995.465,557.21607,
1992.554,554.25146,
1989.643,559.20218,
1986.733,540.7864,
1983.822,534.04265,
1980.912,550.45373,
1978.001,533.82398,
1975.090,547.75058,
1972.180,543.85906,
1969.269,540.13078,
1966.359,569.13202,
1963.448,551.8849,
1960.538,558.4167,
1957.627,558.80843,
1954.716,552.54736,
1951.806,558.27564,
1948.895,551.91151,
1945.985,527.7067,
1943.074,546.48579,
1940.164,536.71166,
1937.253,541.20989,
1934.342,533.36644,
1931.432,514.4791,
1928.521,511.11593,
1925.611,479.61564,
1922.700,518.40123,
1919.790,535.82005,
1916.879,530.7935,
1913.968,510.39959,
1911.058,518.5732,
1908.147,525.22759,
1905.237,544.41908,
1902.326,519.84759,
1899.415,520.3433,
1896.505,529.85699,
1893.594,531.56095,
1890.684,509.95025,
1887.773,510.08158,
1884.863,521.28844,
1881.952,529.34993,
1879.041,530.86202,
1876.131,515.71618,
1873.220,518.47679,
1870.310,530.51399,
1867.399,470.3666,
1864.489,540.72549,
1861.578,545.45222,
1858.667,514.27016,
1855.757,548.79505,
1852.846,526.87756,
