,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__3__33,
Raman shift [1/cm],Intensity,
3014.167,-0.125,
3011.256,2.9249034,
3008.346,305.45485,
3005.435,340.52871,
3002.525,355.72511,
2999.614,357.44902,
2996.704,372.63685,
2993.793,381.10426,
2990.882,394.61547,
2987.972,416.93049,
2985.061,423.4415,
2982.151,423.15904,
2979.240,441.42156,
2976.329,452.36135,
2973.419,475.90555,
2970.508,487.34165,
2967.598,514.54046,
2964.687,512.65081,
2961.777,533.27687,
2958.866,529.53919,
2955.955,548.81082,
2953.045,559.69155,
2950.134,581.31237,
2947.224,603.01375,
2944.313,637.83013,
2941.403,646.78011,
2938.492,647.875,
2935.581,666.18662,
2932.671,661.875,
2929.760,667.22116,
2926.850,687.98665,
2923.939,693.71142,
2921.028,685.8395,
2918.118,706.4153,
2915.207,722.41314,
2912.297,706.98078,
2909.386,727.69251,
2906.476,707.46492,
2903.565,728.98834,
2900.654,713.92254,
2897.744,717.61098,
2894.833,705.12227,
2891.923,716.0641,
2889.012,715.1698,
2886.102,715.14391,
2883.191,705.8901,
2880.280,676.95155,
2877.370,670.875,
2874.459,668.15817,
2871.549,709.2831,
2868.638,739.05849,
2865.727,731.27114,
2862.817,740.24665,
2859.906,746.98896,
2856.996,741.40444,
2854.085,750.71957,
2851.175,756.37796,
2848.264,739.76668,
2845.353,726.8103,
2842.443,720.28127,
2839.532,717.20334,
2836.622,738.50391,
2833.711,699.19368,
2830.801,721.05442,
2827.890,728.74559,
2824.979,713.29496,
2822.069,717.94323,
2819.158,725.01516,
2816.248,729.86342,
2813.337,734.44207,
2810.427,727.8819,
2807.516,728.50078,
2804.605,747.1226,
2801.695,739.46707,
2798.784,722.24462,
2795.874,746.45549,
2792.963,729.51766,
2790.052,718.87629,
2787.142,741.41435,
2784.231,728.58463,
2781.321,714.00072,
2778.410,722.92956,
2775.500,726.74811,
2772.589,721.18386,
2769.678,747.69407,
2766.768,740.01866,
2763.857,729.2989,
2760.947,760.92543,
2758.036,758.70933,
2755.126,758.62928,
2752.215,773.02493,
2749.304,776.59801,
2746.394,761.85287,
2743.483,768.87491,
2740.573,778.00328,
2737.662,770.53477,
2734.751,770.34095,
2731.841,763.1717,
2728.930,777.6927,
2726.020,781.97685,
2723.109,781.96767,
2720.199,791.24682,
2717.288,808.03194,
2714.377,800.94188,
2711.467,805.26841,
2708.556,813.65142,
2705.646,797.05804,
2702.735,829.05284,
2699.825,834.00589,
2696.914,831.11319,
2694.003,832.07663,
2691.093,826.57174,
2688.182,821.12833,
2685.272,819.70714,
2682.361,839.29858,
2679.450,836.875,
2676.540,836.57014,
2673.629,831.49827,
2670.719,846.37869,
2667.808,825.79908,
2664.898,838.32928,
2661.987,851.60829,
2659.076,842.0194,
2656.166,853.29489,
2653.255,868.53827,
2650.345,849.64995,
2647.434,890.10335,
2644.524,879.17235,
2641.613,887.90391,
2638.702,874.19062,
2635.792,884.90392,
2632.881,904.60711,
2629.971,900.64007,
2627.060,893.37531,
2624.149,891.33437,
2621.239,898.63834,
2618.328,906.80752,
2615.418,916.92499,
2612.507,895.49555,
2609.597,907.68139,
2606.686,923.40714,
2603.775,932.43452,
2600.865,947.69417,
2597.954,939.58132,
2595.044,923.45605,
2592.133,944.70941,
2589.223,929.82656,
2586.312,982.97051,
2583.401,967.07937,
2580.491,954.71157,
2577.580,978.8651,
2574.670,975.91911,
2571.759,979.47089,
2568.848,965.17329,
2565.938,983.68468,
2563.027,966.89997,
2560.117,968.79088,
2557.206,1001.1333,
2554.296,997.21825,
2551.385,998.437,
2548.474,1002.0973,
2545.564,986.4448,
2542.653,983.65352,
2539.743,997.81339,
2536.832,1008.9161,
2533.922,1001.4427,
2531.011,1037.9749,
2528.100,1030.2129,
2525.190,1007.4352,
2522.279,1035.0626,
2519.369,1035.2526,
2516.458,1038.5499,
2513.548,1038.166,
2510.637,1052.0142,
2507.726,1031.6928,
2504.816,1031.627,
2501.905,1034.136,
2498.995,1033.4722,
2496.084,1042.2618,
2493.173,1045.2962,
2490.263,1051.2682,
2487.352,1066.0419,
2484.442,1076.7101,
2481.531,1092.8218,
2478.621,1084.1972,
2475.710,1062.059,
2472.799,1085.3817,
2469.889,1091.6312,
2466.978,1099.875,
2464.068,1088.3829,
2461.157,1107.4525,
2458.247,1098.7866,
2455.336,1110.2547,
2452.425,1133.6816,
2449.515,1121.7523,
2446.604,1125.4579,
2443.694,1137.3635,
2440.783,1144.7331,
2437.872,1138.7502,
2434.962,1160.8243,
2432.051,1150.56,
2429.141,1157.8219,
2426.230,1156.3965,
2423.320,1195.5608,
2420.409,1177.9907,
2417.498,1161.448,
2414.588,1158.8826,
2411.677,1179.5523,
2408.767,1176.44,
2405.856,1203.663,
2402.946,1198.077,
2400.035,1206.0581,
2397.124,1202.3349,
2394.214,1213.5506,
2391.303,1228.4163,
2388.393,1234.4099,
2385.482,1221.3597,
2382.571,1222.3942,
2379.661,1227.5259,
2376.750,1252.9267,
2373.840,1249.6,
2370.929,1258.7559,
2368.019,1305.7549,
2365.108,1285.8069,
2362.197,1258.7215,
2359.287,1251.0767,
2356.376,1285.8134,
2353.466,1291.5274,
2350.555,1279.06,
2347.645,1275.5465,
2344.734,1282.9073,
2341.823,1287.8418,
2338.913,1308.4929,
2336.002,1325.7961,
2333.092,1322.2543,
2330.181,1332.4197,
2327.270,1324.4801,
2324.360,1354.6816,
2321.449,1355.028,
2318.539,1353.557,
2315.628,1345.1364,
2312.718,1344.0578,
2309.807,1322.1104,
2306.896,1380.6309,
2303.986,1376.349,
2301.075,1378.3643,
2298.165,1375.2979,
2295.254,1366.0258,
2292.344,1369.9205,
2289.433,1387.1336,
2286.522,1387.8972,
2283.612,1397.9043,
2280.701,1399.9333,
2277.791,1416.7147,
2274.880,1411.805,
2271.969,1413.2906,
2269.059,1430.8123,
2266.148,1464.1388,
2263.238,1447.7862,
2260.327,1487.3578,
2257.417,1484.8606,
2254.506,1455.875,
2251.595,1480.4239,
2248.685,1495.1923,
2245.774,1476.7544,
2242.864,1507.1518,
2239.953,1473.7921,
2237.043,1495.4336,
2234.132,1513.8438,
2231.221,1533.2704,
2228.311,1540.2242,
2225.400,1552.269,
2222.490,1562.9043,
2219.579,1569.7054,
2216.669,1596.9275,
2213.758,1611.9665,
2210.847,1641.9959,
2207.937,1645.875,
2205.026,1651.6525,
2202.116,1673.083,
2199.205,1713.4002,
2196.294,1719.429,
2193.384,1744.6375,
2190.473,1777.6144,
2187.563,1805.0103,
2184.652,1848.5386,
2181.742,1947.2172,
2178.831,1995.6183,
2175.920,2093.4889,
2173.010,2244.108,
2170.099,2363.4658,
2167.189,2501.8078,
2164.278,2654.2057,
2161.368,2822.4425,
2158.457,2968.6899,
2155.546,3127.5078,
2152.636,3280.4279,
2149.725,3382.7944,
2146.815,3538.903,
2143.904,3580.1724,
2140.993,3581.0918,
2138.083,3610.3461,
2135.172,3628.3036,
2132.262,3602.4516,
2129.351,3550.1576,
2126.441,3458.5932,
2123.530,3319.1465,
2120.619,3144.4448,
2117.709,2966.4314,
2114.798,2797.7781,
2111.888,2588.2298,
2108.977,2402.2259,
2106.067,2315.4394,
2103.156,2198.1746,
2100.245,2105.8461,
2097.335,2044.7023,
2094.424,1940.0981,
2091.514,1945.9313,
2088.603,1925.1469,
2085.692,1885.5444,
2082.782,1849.2204,
2079.871,1837.0174,
2076.961,1848.9063,
2074.050,1850.3356,
2071.140,1780.2314,
2068.229,1784.4948,
2065.318,1806.0233,
2062.408,1780.2986,
2059.497,1768.1072,
2056.587,1766.8171,
2053.676,1794.5397,
2050.766,1780.6456,
2047.855,1751.1313,
2044.944,1755.2196,
2042.034,1732.9329,
2039.123,1756.8346,
2036.213,1751.5483,
2033.302,1748.2446,
2030.391,1753.3155,
2027.481,1768.7773,
2024.570,1755.1755,
2021.660,1759.402,
2018.749,1751.3051,
2015.839,1745.8875,
2012.928,1798.1284,
2010.017,1782.1215,
2007.107,1780.0825,
2004.196,1781.1846,
2001.286,1797.5004,
1998.375,1795.0039,
1995.465,1766.917,
1992.554,1727.4459,
1989.643,1775.974,
1986.733,1761.5206,
1983.822,1722.2731,
1980.912,1728.4486,
1978.001,1715.5522,
1975.090,1745.0933,
1972.180,1729.6689,
1969.269,1728.8003,
1966.359,1697.9016,
1963.448,1723.167,
1960.538,1773.1469,
1957.627,1726.4849,
1954.716,1745.1281,
1951.806,1685.5705,
1948.895,1703.9761,
1945.985,1730.9093,
1943.074,1714.7382,
1940.164,1743.9806,
1937.253,1724.862,
1934.342,1730.9606,
1931.432,1712.5879,
1928.521,1702.9147,
1925.611,1694.4596,
1922.700,1665.1319,
1919.790,1720.0246,
1916.879,1692.665,
1913.968,1667.9021,
1911.058,1723.0251,
1908.147,1690.6312,
1905.237,1662.7795,
1902.326,1706.9639,
1899.415,1675.3616,
1896.505,1658.616,
1893.594,1689.6769,
1890.684,1716.1953,
1887.773,1729.9349,
1884.863,1689.0231,
1881.952,1675.3123,
1879.041,1709.3522,
1876.131,1709.7312,
1873.220,1679.9811,
1870.310,1700.0095,
1867.399,1710.7311,
1864.489,1760.9668,
1861.578,1713.0344,
1858.667,1699.7403,
1855.757,1682.4299,
1852.846,1723.5776,
1849.936,1703.4325,
1847.025,1731.4589,
1844.114,1770.5904,
1841.204,1779.5778,
1838.293,1760.865,
1835.383,1775.0725,
1832.472,1788.9915,
1829.562,1835.3971,
1826.651,1824.6861,
1823.740,1815.4267,
1820.830,1830.9932,
1817.919,1773.7968,
1815.009,1794.1244,
1812.098,1803.4655,
1809.188,1775.7355,
1806.277,1832.5471,
1803.366,1809.241,
1800.456,1831.7543,
1797.545,1846.1374,
1794.635,1839.52,
1791.724,1851.9623,
1788.813,1890.0714,
1785.903,1879.344,
1782.992,1880.875,
1780.082,1874.5485,
1777.171,1854.8723,
1774.261,1844.875,
1771.350,1878.5138,
1768.439,1926.4703,
1765.529,1931.8769,
1762.618,1951.1219,
1759.708,1952.2336,
1756.797,1950.7159,
1753.887,1939.6432,
1750.976,1969.7408,
1748.065,1991.5017,
1745.155,1988.7911,
1742.244,1999.1449,
1739.334,1963.4774,
1736.423,2010.5833,
1733.512,2032.7815,
1730.602,2036.8591,
1727.691,2036.572,
1724.781,2045.3139,
1721.870,2114.6706,
1718.960,2131.6972,
1716.049,2159.5612,
1713.138,2100.7503,
1710.228,2128.1681,
1707.317,2155.1047,
1704.407,2178.5381,
1701.496,2140.7669,
1698.586,2191.3901,
1695.675,2188.3893,
1692.764,2271.1865,
1689.854,2295.0089,
1686.943,2296.8413,
1684.033,2330.0306,
1681.122,2310.2318,
1678.211,2417.8376,
1675.301,2427.8472,
1672.390,2480.9169,
1669.480,2495.4365,
1666.569,2565.6875,
1663.659,2629.7896,
1660.748,2687.3816,
1657.837,2816.4934,
1654.927,2888.9687,
1652.016,2895.2563,
1649.106,2991.4625,
1646.195,3017.7761,
1643.285,3136.3991,
1640.374,3162.0109,
1637.463,3309.6316,
1634.553,3352.5153,
1631.642,3462.9934,
1628.732,3565.4912,
1625.821,3669,
1622.911,3858.7987,
1620.000,4065.2545,
1617.089,4188.4272,
1614.179,4401.7554,
1611.268,4659.1716,
1608.358,4908.1224,
1605.447,4999.0756,
1602.536,5017.8533,
1599.626,5124.6673,
1596.715,5126.6142,
1593.805,5101.728,
1590.894,5124.4144,
1587.984,5064.6503,
1585.073,5000.4227,
1582.162,4977.5168,
1579.252,4963.4188,
1576.341,4935.241,
1573.431,4873.2696,
1570.520,4921.3183,
1567.610,4841.7754,
1564.699,4839.7763,
1561.788,4746.9464,
1558.878,4660.5437,
1555.967,4549.0426,
1553.057,4496.7716,
1550.146,4450.8569,
1547.235,4364.252,
1544.325,4294.0329,
1541.414,4217.3292,
1538.504,4192.4547,
1535.593,4151.5238,
1532.683,4056.555,
1529.772,3991.1192,
1526.861,3932.1609,
1523.951,3869.7029,
1521.040,3799.8296,
1518.130,3742.0279,
1515.219,3687.874,
1512.309,3718.4245,
1509.398,3691.1337,
1506.487,3653.3237,
1503.577,3648.2657,
1500.666,3575.6145,
1497.756,3536.0871,
1494.845,3560.5537,
1491.934,3504.6356,
1489.024,3431.4862,
1486.113,3427.9478,
1483.203,3416.3288,
1480.292,3335.9634,
1477.382,3293.5863,
1474.471,3332.9177,
1471.560,3275.0341,
1468.650,3243.7754,
1465.739,3213.0529,
1462.829,3196.875,
1459.918,3198.5325,
1457.008,3188.7056,
1454.097,3206.991,
1451.186,3246.697,
1448.276,3259.3026,
1445.365,3280.6989,
1442.455,3287.1895,
1439.544,3217.4526,
1436.633,3200.7797,
1433.723,3256.5585,
1430.812,3125.3818,
1427.902,3180.8603,
1424.991,3138.211,
1422.081,3068.0642,
1419.170,3105.078,
1416.259,3077.0423,
1413.349,3064.3436,
1410.438,3021.588,
1407.528,3024.4747,
1404.617,3048.2047,
1401.707,3030.378,
1398.796,3013.9554,
1395.885,3042.5445,
1392.975,3091.355,
1390.064,3120.4002,
1387.154,3079.8733,
1384.243,3004.083,
1381.332,3032.3257,
1378.422,3026.9275,
1375.511,3163.6976,
1372.601,3338.2087,
1369.690,3410.3089,
1366.780,3412.7467,
1363.869,3545.9997,
1360.958,3621.9632,
1358.048,3664.5406,
1355.137,3747.4314,
1352.227,3868.3852,
1349.316,3974.0372,
1346.406,4049.571,
1343.495,4127.5737,
1340.584,4182.0529,
1337.674,4226.4094,
1334.763,4207.2864,
1331.853,4244.3757,
1328.942,4336.6003,
1326.032,4354.4,
1323.121,4455.9052,
1320.210,4530.1643,
1317.300,4546.3336,
1314.389,4621.4737,
1311.479,4707.1079,
1308.568,4741.1937,
1305.657,4794.1039,
1302.747,4884.6955,
1299.836,5047.3346,
1296.926,5119.3615,
1294.015,5215.8905,
1291.105,5423.2802,
1288.194,5547.5229,
1285.283,5690.7315,
1282.373,5802.4216,
1279.462,5885.9918,
1276.552,5922.9459,
1273.641,5934.0224,
1270.731,5965.6362,
1267.820,5982.4493,
1264.909,5946.1285,
1261.999,5994.3479,
1259.088,5870.2994,
