,PL91E6~1,
Wavenumbers [1/cm],Intensity,
3014.167,-2.375,
3011.256,1.8749463,
3008.346,19.009525,
3005.435,-3.2583907,
3002.525,16.890101,
2999.614,13.001636,
2996.704,17.217785,
2993.793,22.129608,
2990.882,20.88453,
2987.972,29.56446,
2985.061,18.955051,
2982.151,15.340962,
2979.240,15.891156,
2976.329,23.884556,
2973.419,32.779044,
2970.508,22.77501,
2967.598,25.81255,
2964.687,15.833559,
2961.777,23.530992,
2958.866,22.963777,
2955.955,20.178092,
2953.045,34.276015,
2950.134,37.380093,
2947.224,24.308252,
2944.313,42.681267,
2941.403,33.148723,
2938.492,46.359427,
2935.581,47.877777,
2932.671,31.148638,
2929.760,49.625,
2926.850,42.043046,
2923.939,43.064247,
2921.028,47.936788,
2918.118,45.364293,
2915.207,37.859155,
2912.297,66.498061,
2909.386,54.041053,
2906.476,48.532319,
2903.565,65.463517,
2900.654,60.672535,
2897.744,55.499278,
2894.833,48.923908,
2891.923,51.192299,
2889.012,31.029627,
2886.102,61.564199,
2883.191,61.619336,
2880.280,109.78769,
2877.370,83.886768,
2874.459,0.63120454,
2871.549,-15.638186,
2868.638,20.810535,
2865.727,38.490409,
2862.817,47.568834,
2859.906,30.992517,
2856.996,44.113678,
2854.085,65.110327,
2851.175,53.314771,
2848.264,54.762331,
2845.353,44.732835,
2842.443,49.225696,
2839.532,49.401115,
2836.622,49.686848,
2833.711,52.46958,
2830.801,55.919855,
2827.890,51.166961,
2824.979,48.773026,
2822.069,49.784209,
2819.158,60.584566,
2816.248,60.854736,
2813.337,64.944515,
2810.427,57.235195,
2807.516,41.99922,
2804.605,51.281257,
2801.695,58.796047,
2798.784,53.846769,
2795.874,53.619716,
2792.963,48.981913,
2790.052,69.619424,
2787.142,54.177693,
2784.231,57.786494,
2781.321,65.56214,
2778.410,62.965105,
2775.500,58.327415,
2772.589,53.971329,
2769.678,56.625,
2766.768,67.176471,
2763.857,52.626929,
2760.947,66.109239,
2758.036,58.542167,
2755.126,59.244658,
2752.215,61.879598,
2749.304,61.263494,
2746.394,60.260073,
2743.483,60.975007,
2740.573,62.286516,
2737.662,63.071745,
2734.751,60.159047,
2731.841,61.97665,
2728.930,57.870708,
2726.020,61.73206,
2723.109,65.717666,
2720.199,77.078314,
2717.288,58.869533,
2714.377,74.462381,
2711.467,56.592036,
2708.556,61.497421,
2705.646,74.68138,
2702.735,80.284789,
2699.825,71.668628,
2696.914,85.006384,
2694.003,93.083541,
2691.093,81.285652,
2688.182,71.987962,
2685.272,74.430123,
2682.361,66.930678,
2679.450,75.917184,
2676.540,70.625,
2673.629,67.638469,
2670.719,69.332953,
2667.808,66.014085,
2664.898,79.183364,
2661.987,67.758023,
2659.076,65.226286,
2656.166,70.802486,
2653.255,76.437927,
2650.345,75.352767,
2647.434,65.053694,
2644.524,68.080628,
2641.613,88.939899,
2638.702,79.940621,
2635.792,70.685825,
2632.881,87.089227,
2629.971,83.51758,
2627.060,69.290003,
2624.149,73.437513,
2621.239,69.38834,
2618.328,71.582613,
2615.418,74.275005,
2612.507,82.866102,
2609.597,80.900449,
2606.686,69.988459,
2603.775,78.986113,
2600.865,82.625,
2597.954,86.960399,
2595.044,95.937668,
2592.133,82.892337,
2589.223,84.998696,
