,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__69,
Raman shift [1/cm],Intensity,
3014.167,-0.5,
3011.256,-0.15003221,
3008.346,33.865181,
3005.435,37.344521,
3002.525,25.537472,
2999.614,48.589627,
2996.704,57.818557,
2993.793,40.490784,
2990.882,46.935118,
2987.972,44.585764,
2985.061,55.293095,
2982.151,40.454616,
2979.240,61.233844,
2976.329,50.234984,
2973.419,52.023236,
2970.508,49.19998,
2967.598,57.404418,
2964.687,52.634511,
2961.777,63.995874,
2958.866,60.504454,
2955.955,63.606183,
2953.045,59.665539,
2950.134,63.628306,
2947.224,67.902155,
2944.313,52.893163,
2941.403,65.583485,
2938.492,76.350946,
2935.581,62.935604,
2932.671,67.221039,
2929.760,61.27306,
2926.850,54.343233,
2923.939,69.5,
2921.028,72.582384,
2918.118,75.220404,
2915.207,82.031689,
2912.297,89.478843,
2909.386,77.864974,
2906.476,66.724715,
2903.565,74.273327,
2900.654,81.159263,
2897.744,70.588005,
2894.833,76.26291,
2891.923,76.932701,
2889.012,80.037573,
2886.102,86.855412,
2883.191,83.499056,
2880.280,61.322966,
2877.370,78.33715,
2874.459,76.613267,
2871.549,83.671018,
2868.638,84.363915,
2865.727,85.365409,
2862.817,75.5,
2859.906,83.069799,
2856.996,92.975092,
2854.085,82.655434,
2851.175,91.734991,
2848.264,76.142166,
2845.353,84.737237,
2842.443,86.715319,
2839.532,88.246179,
2836.622,79.016926,
2833.711,85.396387,
2830.801,87.996325,
2827.890,88.416079,
2824.979,85.5,
2822.069,98.06786,
2819.158,66.960923,
2816.248,80.488421,
2813.337,98.118303,
2810.427,79.5,
2807.516,86.233749,
2804.605,88.887018,
2801.695,84.802628,
2798.784,93.686846,
2795.874,89.5,
2792.963,87.571383,
2790.052,90.499142,
2787.142,95.236769,
2784.231,82.532615,
2781.321,99.98559,
2778.410,74.949216,
2775.500,95.563447,
2772.589,79.114684,
2769.678,78.247393,
2766.768,88.688348,
2763.857,95.97206,
2760.947,84.512608,
2758.036,98.359944,
2755.126,99.352567,
2752.215,104.58628,
2749.304,96.755398,
2746.394,102.8286,
2743.483,96.650062,
2740.573,94.258892,
2737.662,94.840235,
2734.751,106.19893,
2731.841,80.28204,
2728.930,87.296566,
2726.020,97.39294,
2723.109,88.974418,
2720.199,101.40323,
2717.288,87.587592,
2714.377,105.9164,
2711.467,96.5,
2708.556,91.808632,
2705.646,100.17609,
2702.735,97.018055,
2699.825,105.20724,
2696.914,89.023628,
2694.003,106.16991,
2691.093,107.67811,
2688.182,111.53778,
2685.272,98.261025,
2682.361,100.62336,
2679.450,113.45471,
