,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__37,
Raman shift [1/cm],Intensity,
3014.167,3,
3011.256,-1,
3008.346,63.730361,
3005.435,81.190811,
3002.525,79.547539,
2999.614,80.515609,
2996.704,85.459797,
2993.793,79.009216,
2990.882,83.29765,
2987.972,104.95964,
2985.061,94.783248,
2982.151,95.522692,
2979.240,91.496173,
2976.329,102.23225,
2973.419,103.70783,
2970.508,106.01662,
2967.598,112.95221,
2964.687,116.29823,
2961.777,117.37603,
2958.866,114.00891,
2955.955,116.41812,
2953.045,136.79865,
2950.134,118.51019,
2947.224,117.54091,
2944.313,132.40456,
2941.403,140.16697,
2938.492,140.28726,
2935.581,133.25278,
2932.671,136.63948,
2929.760,130.7923,
2926.850,124.20902,
2923.939,143.00471,
2921.028,144.72371,
2918.118,152.19899,
2915.207,149.88615,
2912.297,145.03808,
2909.386,140.59124,
2906.476,146.67414,
2903.565,159.06519,
2900.654,153.50555,
2897.744,137.12572,
2894.833,144.52582,
2891.923,133.7019,
2889.012,141.58381,
2886.102,140.60405,
2883.191,141,
2880.280,123.33014,
2877.370,98.872137,
2874.459,82.874324,
2871.549,118.53969,
2868.638,141.54638,
2865.727,150.36922,
2862.817,161.0147,
2859.906,155.45584,
2856.996,161.98641,
2854.085,174.68279,
2851.175,160.95182,
2848.264,150.294,
2845.353,152.10784,
2842.443,161.39234,
2839.532,160.23885,
2836.622,170.30339,
2833.711,170.42229,
2830.801,177.09338,
2827.890,162.68353,
2824.979,157.7659,
2822.069,163.9204,
2819.158,162.32076,
2816.248,167.26447,
2813.337,171.18537,
2810.427,162.25757,
2807.516,167.15828,
2804.605,168.79567,
2801.695,169.69737,
2798.784,159.88708,
2795.874,165.86016,
2792.963,177.14319,
2790.052,160.00536,
2787.142,163.93419,
2784.231,169.09626,
2781.321,152.50288,
2778.410,163.31979,
2775.500,164.93655,
2772.589,161.50076,
2769.678,174.39248,
2766.768,172.75339,
2763.857,163.68787,
2760.947,182.4275,
2758.036,171,
2755.126,179.14103,
2752.215,180.27723,
2749.304,160.42628,
2746.394,178.59875,
2743.483,181.55004,
2740.573,196.95364,
2737.662,179.76628,
2734.751,174.79122,
2731.841,177,
2728.930,176.22457,
2726.020,185.89815,
2723.109,190.34025,
2720.199,183.50934,
2717.288,186.82482,
2714.377,179.77508,
2711.467,182.93407,
2708.556,195.87242,
2705.646,194.69015,
2702.735,189.00516,
2699.825,191.55454,
2696.914,188.19045,
2694.003,179.15609,
2691.093,185.2142,
2688.182,180.70889,
2685.272,195.07966,
2682.361,190.87664,
2679.450,187.95471,
2676.540,190.93903,
2673.629,190.98653,
2670.719,198.92699,
2667.808,196.19454,
2664.898,199.18191,
2661.987,205.90023,
2659.076,206.27156,
2656.166,205.56286,
2653.255,192.21939,
2650.345,202.35209,
2647.434,203.25722,
2644.524,211.4053,
2641.613,202.17096,
2638.702,203.84219,
2635.792,205.75074,
2632.881,207.50583,
2629.971,219.10742,
2627.060,223.6675,
2624.149,214.24375,
2621.239,217.76334,
2618.328,206.59342,
2615.418,220.99546,
2612.507,214.93284,
2609.597,218.17365,
2606.686,219.75302,
2603.775,229.4008,
2600.865,222.0614,
2597.954,233.47914,
