,PL98F1~1,
Wavenumbers [1/cm],Intensity,
1899.415,225.28473,
1896.505,196.72443,
1893.594,209.4604,
1890.684,231.7344,
1887.773,253.92643,
1884.863,280.87158,
1881.952,273.93767,
1879.041,253.51466,
1876.131,265.66258,
1873.220,243.22445,
1870.310,284.85922,
1867.399,291.32702,
1864.489,264.25817,
1861.578,263.80338,
1858.667,283.70736,
1855.757,260.58144,
1852.846,260.66216,
1849.936,278.44508,
1847.025,264.43583,
1844.114,266.64092,
1841.204,296.00437,
1838.293,292.90577,
1835.383,280.38649,
1832.472,303.75935,
1829.562,311.90338,
1826.651,308.00745,
1823.740,308.10297,
1820.830,302.20172,
1817.919,270.24307,
1815.009,286.49332,
1812.098,294.86319,
1809.188,321.6385,
1806.277,260.79144,
1803.366,306.90919,
1800.456,280.5291,
1797.545,302.31107,
1794.635,321.504,
1791.724,321.38472,
1788.813,315.97449,
1785.903,297.96038,
1782.992,247.32583,
1780.082,218.92224,
1777.171,108.02755,
1774.261,77.640449,
1771.350,167.82252,
1768.439,282.12468,
1765.529,343.10467,
1762.618,359.34125,
1759.708,338.91826,
1756.797,343.11743,
1753.887,355.34876,
1750.976,346.01636,
1748.065,353.59159,
1745.155,372.1491,
1742.244,373.41577,
1739.334,351.20324,
1736.423,387.59363,
1733.512,379.45216,
1730.602,385.83137,
1727.691,372.18349,
1724.781,395.47833,
1721.870,396.1321,
1718.960,424.79759,
1716.049,407.04473,
1713.138,384.42009,
1710.228,383.11559,
1707.317,387.79786,
1704.407,394.66378,
1701.496,413.60596,
1698.586,410.75508,
1695.675,406.63217,
1692.764,410.16189,
1689.854,392.19782,
1686.943,425.1946,
1684.033,416.62336,
1681.122,464.54237,
1678.211,431.69859,
1675.301,444.33492,
1672.390,446.26135,
1669.480,408.86434,
1666.569,469.94632,
1663.659,514.04835,
1660.748,494.85704,
1657.837,518.67517,
1654.927,487.63272,
1652.016,498.98248,
1649.106,523.25259,
1646.195,519.02236,
1643.285,546.37761,
1640.374,588.83145,
1637.463,563.66323,
1634.553,580.63112,
1631.642,664.49444,
1628.732,675.33945,
1625.821,669.38874,
1622.911,690.25666,
1620.000,743.69467,
1617.089,755.15609,
1614.179,795.21876,
1611.268,878.21488,
1608.358,912.82984,
1605.447,941.71808,
1602.536,977.85482,
1599.626,1001.5335,
1596.715,1023.3422,
1593.805,994.07338,
1590.894,1028.2438,
1587.984,1057.6256,
1585.073,966.93434,
1582.162,979.59601,
1579.252,927.27562,
1576.341,919.98244,
1573.431,890.83121,
1570.520,851.03554,
1567.610,890.55223,
1564.699,871.84854,
1561.788,847.81172,
1558.878,846.10605,
1555.967,805.09246,
1553.057,779.54745,
1550.146,781.67681,
1547.235,764.3039,
1544.325,776.38947,
1541.414,802.85569,
1538.504,789.36431,
1535.593,764.07128,
1532.683,776.12895,
1529.772,786.4377,
1526.861,783.85883,
1523.951,819.9111,
1521.040,829.98703,
1518.130,816.08482,
1515.219,845.25508,
1512.309,837.91553,
1509.398,813.41891,
1506.487,780.07543,
1503.577,810.08109,
1500.666,803.78608,
1497.756,771.3416,
1494.845,816.57347,
1491.934,749.19232,
1489.024,693.36773,
1486.113,773.89718,
1483.203,760.83531,
1480.292,693.03962,
1477.382,758.15858,
1474.471,705.77613,
1471.560,670.58734,
1468.650,664.69173,
1465.739,666.29647,
1462.829,663.19728,
1459.918,689.65702,
1457.008,705.75952,
1454.097,694.21558,
1451.186,691.4543,
1448.276,671.12994,
1445.365,611.76442,
1442.455,565.45525,
1439.544,552.15066,
1436.633,550.50112,
1433.723,548.86746,
1430.812,567.33547,
1427.902,579.48775,
1424.991,584.22656,
1422.081,544.00601,
1419.170,552.47184,
1416.259,604.59891,
1413.349,558.22144,
1410.438,572.96442,
1407.528,576.43139,
1404.617,587.40172,
1401.707,576.58756,
1398.796,515.30867,
1395.885,476.81601,
1392.975,490.56263,
1390.064,492.25467,
1387.154,478.87009,
1384.243,459.0976,
1381.332,418.15768,
1378.422,405.95975,
1375.511,359.1207,
1372.601,488.31642,
1369.690,496.80333,
1366.780,499.54314,
1363.869,506.18682,
1360.958,539.40517,
1358.048,561.90143,
1355.137,591.08215,
1352.227,628.47313,
1349.316,653.76275,
1346.406,666.65225,
1343.495,675.35411,
1340.584,697.30329,
1337.674,721.16385,
1334.763,768.81044,
1331.853,753.97474,
1328.942,757.82232,
1326.032,773.05617,
1323.121,754.14607,
1320.210,805.64195,
1317.300,814.71688,
1314.389,849.1954,
1311.479,886.20031,
1308.568,887.30588,
1305.657,902.78915,
1302.747,897.93269,
1299.836,955.25215,
1296.926,955.01594,
1294.015,968.80579,
1291.105,1008.9994,
1288.194,1045.526,
1285.283,1024.7349,
1282.373,1041.8515,
1279.462,1082.5314,
1276.552,1096.3356,
1273.641,1080.6441,
1270.731,1056.966,
1267.820,1034.5827,
1264.909,1036.3421,
1261.999,1042.7092,
1259.088,1024.4668,
1256.178,1086.7528,
1253.267,1059.0152,
1250.356,1039.248,
1247.446,1026.5741,
1244.535,1003.5268,
1241.625,999.29348,
1238.714,1005.6092,
1235.804,985.89436,
1232.893,1016.375,
1229.982,1016.8043,
1227.072,1029.4787,
1224.161,990.03082,
1221.251,963.01776,
1218.340,936.94064,
1215.430,947.29534,
1212.519,952.60325,
1209.608,936.9575,
1206.698,931.05577,
1203.787,922.46545,
1200.877,928.15212,
1197.966,924.55548,
1195.055,942.29322,
1192.145,977.68277,
1189.234,1044.8199,
1186.324,1087.3762,
1183.413,1117.6897,
1180.503,1145.3985,
1177.592,1149.8397,
1174.681,1146.3065,
1171.771,1111.0865,
1168.860,1098.5833,
1165.950,1124.7888,
1163.039,1103.4389,
1160.129,1096.6837,
1157.218,1104.7016,
1154.307,1121.6188,
1151.397,1142.8964,
1148.486,1147.3721,
1145.576,1163.2957,
1142.665,1138.4341,
1139.754,1190.8881,
1136.844,1148.7514,
1133.933,1147.6622,
1131.023,1129.3841,
1128.112,1093.8746,
1125.202,1098.6165,
1122.291,1098.7483,
1119.380,1094.4183,
1116.470,1098.8309,
1113.559,1068.445,
1110.649,1059.375,
1107.738,1074.3779,
1104.828,1069.4827,
1101.917,1039.9369,
1099.006,1033.5811,
1096.096,1052.6225,
1093.185,1040.3304,
1090.275,1083.0756,
1087.364,1087.886,
1084.453,1099.4366,
1081.543,1112.1279,
1078.632,1115.6286,
1075.722,1125.5213,
1072.811,1155.3822,
1069.901,1141.41,
1066.990,1112.8917,
1064.079,1113.8607,
1061.169,1090.8645,
1058.258,1081.6561,
1055.348,1099.2569,
1052.437,1094.1595,
1049.527,1058.3149,
1046.616,1082.6421,
1043.705,1106.1857,
1040.795,1085.5578,
1037.884,1075.4324,
1034.974,1071.4369,
1032.063,1066.6285,
1029.153,1096.363,
1026.242,1071.2793,
1023.331,1075.3747,
1020.421,1092.4083,
1017.510,1124.5874,
1014.600,1154.1024,
1011.689,1154.2618,
1008.778,1121.0818,
1005.868,1118.8113,
1002.957,1056.0054,
1000.047,1089.327,
997.136,1164.6949,
994.226,1206.8211,
991.315,1200.0681,
988.404,1180.1324,
985.494,1163.2983,
982.583,1159.8721,
979.673,1156.4484,
976.762,1151.8524,
973.852,1151.143,
970.941,1155.4497,
968.030,1155.716,
965.120,1129.4788,
962.209,1154.2025,
959.299,1170.4152,
956.388,1182.0946,
953.477,1188.6081,
950.567,1196.6492,
947.656,1212.3696,
944.746,1197.0776,
941.835,1204.4731,
938.925,1231.3809,
936.014,1225.1536,
933.103,1210.6121,
930.193,1217.9755,
927.282,1215.9625,
924.372,1208.3521,
921.461,1218.421,
918.551,1175.9003,
915.640,1152.5736,
912.729,1158.3243,
909.819,1139.0439,
906.908,1159.2621,
903.998,1173.8962,
901.087,1160.8258,
898.176,1151.8522,
895.266,1154.5968,
892.355,1158.9038,
889.445,1156.386,
886.534,1188.1001,
883.624,1214.56,
880.713,1222.8439,
877.802,1192.5415,
874.892,1109.6949,
871.981,978.52804,
869.071,815.62253,
866.160,843.95169,
863.250,985.74802,
860.339,1117.5071,
857.428,1174.1318,
854.518,1213.8825,
851.607,1162.2943,
848.697,1077.0273,
845.786,1001.3767,
842.875,1017.555,
839.965,1132.5647,
837.054,1198.0728,
834.144,1260.2292,
831.233,1297.7065,
828.323,1287.1301,
825.412,1266.9166,
822.501,1280.7794,
819.591,1316.3146,
816.680,1274.1057,
813.770,1270.893,
810.859,1267.2527,
807.949,1249.1067,
805.038,1226.1803,
802.127,1216.3028,
799.217,1224.3197,
796.306,1208.6451,
793.396,1218.5127,
790.485,1249.0047,
787.574,1222.7139,
784.664,1257.9787,
781.753,1286.5175,
778.843,1289.5337,
775.932,1283.8441,
773.022,1286.2051,
770.111,1265.7656,
767.200,1261.3298,
764.290,1266.1538,
761.379,1264.8609,
758.469,1260.1418,
755.558,1274.3264,
752.648,1272.6972,
749.737,1239.7355,
746.826,1235.8954,
743.916,1228.4786,
741.005,1172.1261,
738.095,1196.4825,
735.184,1142.1702,
732.274,1095.1837,
729.363,1090.1865,
726.452,1129.953,
723.542,1166.3757,
720.631,1208.131,
717.721,1256.4643,
714.810,1286.8011,
711.899,1297.2661,
708.989,1318.2462,
706.078,1299.1437,
703.168,1311.3772,
700.257,1309.5853,
697.347,1292.4618,
694.436,1295.6549,
691.525,1269.1293,
688.615,1270.9219,
685.704,1293.9378,
682.794,1325.3962,
679.883,1346.6449,
676.973,1308.1791,
674.062,1307.3939,
671.151,1304.8,
668.241,1295.8985,
665.330,1294.9801,
662.420,1307.7598,
659.509,1309.1051,
656.598,1322.223,
653.688,1344.0557,
650.777,1357.2391,
647.867,1382.7216,
644.956,1371.0388,
642.046,1308.1356,
639.135,1237.3095,
636.224,1248.5501,
633.314,1283.4834,
630.403,1321.9355,
627.493,1346.5998,
624.582,1343.487,
621.672,1299.1353,
618.761,1288.2557,
615.850,1333.8619,
612.940,1375.4242,
610.029,1375.5608,
607.119,1352.6616,
604.208,1364.5753,
601.297,1379.8468,
598.387,1376.4766,
595.476,1343.7065,
592.566,1336.6229,
589.655,1360.6427,
586.745,1369.1674,
583.834,1356.2266,
580.923,1334.5646,
578.013,1365.9539,
575.102,1346.2692,
572.192,1341.8101,
569.281,1372.4998,
566.371,1378.7608,
563.460,1418.8812,
560.549,1414.9093,
557.639,1412.7116,
554.728,1464.833,
551.818,1456.2495,
548.907,1412.3255,
545.996,1396.6499,
543.086,1410.5165,
540.175,1392.6076,
537.265,1399.3421,
534.354,1400.3682,
531.444,1400.0469,
528.533,1406.3064,
525.622,1433.4645,
522.712,1406.6103,
519.801,1387.6663,
516.891,1393.4096,
513.980,1403.4754,
511.070,1369.1576,
508.159,1383.5066,
505.248,1425.6399,
502.338,1454.9743,
499.427,1407.1207,
496.517,1407.9507,
493.606,1416.356,
490.695,1415.9055,
487.785,1441.3086,
484.874,1440.8514,
481.964,1417.1958,
479.053,1391.236,
476.143,1407.3632,
473.232,1406.9362,
470.321,1415.1334,
467.411,1423.6152,
464.500,1421.1423,
461.590,1411.9534,
458.679,1421.4815,
455.769,1427.5942,
452.858,1420.409,
449.947,1430.3401,
447.037,1414.7789,
444.126,1412.6174,
441.216,1429.8302,
438.305,1438.2114,
435.395,1411.1826,
432.484,1398.4588,
429.573,1389.6599,
426.663,1339.4906,
423.752,1160.3228,
420.842,907.63752,
417.931,664.83921,
415.020,550.32714,
412.110,954.61513,
409.199,1224.1793,
406.289,1341.9956,
403.378,1319.1701,
400.468,1258.6905,
397.557,1258.3985,
394.646,1315.1608,
391.736,1420.8096,
388.825,1434.3858,
385.915,1407.5078,
383.004,1390.369,
380.094,1415.8357,
377.183,1424.8654,
374.272,1401.3215,
371.362,1403.5098,
368.451,1459.6881,
365.541,1431.9183,
362.630,1431.4761,
359.719,1445.3661,
356.809,1462.5173,
353.898,1431.8166,
350.988,1437.4797,
348.077,1448.2134,
345.167,1443.8613,
342.256,1413.9786,
339.345,1439.3867,
336.435,1455.773,
333.524,1420.6803,
330.614,1430.3674,
327.703,1449.804,
324.793,1469.7575,
321.882,1482.3768,
318.971,1483.1202,
316.061,1483.8633,
313.150,1489.6869,
310.240,1506.7556,
307.329,1531.6727,
304.418,1555.9655,
301.508,1568.255,
298.597,1549.0041,
295.687,1546.0205,
292.776,1555.7917,
289.866,1580.3392,
286.955,1627.6176,
284.044,1683.71,
281.134,1734.222,
278.223,1772.2372,
275.313,1778.1321,
272.402,1792.7358,
269.492,1792.2357,
266.581,1766.4863,
263.670,1712.0829,
260.760,1752.7924,
257.849,1828.2413,
254.939,1896.4924,
252.028,1876.3835,
249.117,1851.9292,
246.207,1844.8761,
243.296,1893.1905,
240.386,1915.3528,
237.475,1915.1545,
234.565,1901.5253,
231.654,1908.8292,
228.743,1912.6765,
225.833,1899.4351,
222.922,1866.9378,
220.012,1900.4513,
217.101,1912.3564,
214.191,1903.1027,
211.280,1868.9119,
208.369,1834.08,
205.459,1788.4312,
202.548,1759.4196,
199.638,1852.3027,
196.727,1816.6345,
193.816,1801.0589,
190.906,1855.7847,
187.995,1781.9342,
185.085,1782.8549,
182.174,1817.0762,
179.264,1834.4226,
176.353,1800.4914,
173.442,1790.8892,
170.532,1798.2861,
167.621,1703.1173,
164.711,1631.125,
161.800,1543.417,
158.890,1408.828,
155.979,1292.8211,
153.068,1179.816,
150.158,1070.0301,
147.247,968.08084,
144.337,808.75337,
141.426,639.0818,
138.516,479.21505,
135.605,342.86594,
132.694,237.36481,
129.784,155.85614,
126.873,86.488541,
123.963,58.717317,
121.052,43.559083,
118.141,31.422749,
115.231,27.822148,
112.320,21.715005,
109.410,15.647711,
106.499,17.072021,
103.589,13.453219,
100.678,8.2020264,
97.767,2.5145258,
94.857,5.1469562,
91.946,8.3905544,
89.036,11.826592,
86.125,14.663413,
83.215,12.720398,
80.304,8.2201058,
77.393,1.8465764,
74.483,2.6852699,
71.572,5.5491127,
68.662,8.4745225,
65.751,-0.70934151,
62.840,0.71031785,
59.930,5.375,
57.019,5.375,
54.109,-0.59660848,
51.198,-2.5137351,
48.288,2.4089747,
45.377,6.6292431,
42.466,6.7261226,
39.556,4.1447628,
36.645,2.7403824,
33.735,4.4519939,
30.824,5.7123391,
27.914,3.6088133,
25.003,5.2429124,
22.092,6.0520954,
19.182,5.9470716,
16.271,23.434325,
13.361,109.18764,
10.450,261.36445,
7.539,516.94788,
4.629,525.03028,
1.718,358.97631,
-1.192,-4.2359933,
-4.103,-194.035,
-7.013,-200.28265,
-9.924,-2.625,
