,PLIQUI~3,
Wavenumbers [1/cm],Intensity,
3014.167,-0.25,
3011.256,0.54995705,
3008.346,61.187132,
3005.435,74.636929,
3002.525,101.60011,
2999.614,84.996728,
2996.704,84.060304,
2993.793,76.387672,
2990.882,85.956005,
2987.972,97.845854,
2985.061,113.64655,
2982.151,100.0626,
2979.240,100.23193,
2976.329,104.74454,
2973.419,110.35026,
2970.508,114.54992,
2967.598,108.98896,
2964.687,115.18274,
2961.777,118.56198,
2958.866,110.42607,
2955.955,109.13273,
2953.045,134.30034,
2950.134,135.53717,
2947.224,117.94928,
2944.313,129.2443,
2941.403,140.83348,
2938.492,145.20801,
2935.581,145.36843,
2932.671,144.19208,
2929.760,147.26537,
2926.850,149.2797,
2923.939,159.14718,
2921.028,151.79689,
2918.118,147.09131,
2915.207,165.99061,
2912.297,148.84732,
2909.386,162.34854,
2906.476,169.00561,
2903.565,160.3137,
2900.654,163.96235,
2897.744,143.91344,
2894.833,142.72964,
2891.923,155.99691,
2889.012,132.80202,
2886.102,97.541893,
2883.191,101.74528,
2880.280,17.592073,
2877.370,-141.08111,
2874.459,-217.11733,
2871.549,-59.972964,
2868.638,90.71486,
2865.727,110.38078,
2862.817,141.99462,
2859.906,144.39671,
2856.996,176.23415,
2854.085,155.1029,
2851.175,181.32228,
2848.264,178.044,
2845.353,171.85784,
2842.443,180.74304,
2839.532,183.64554,
2836.622,177.90169,
2833.711,187.16445,
2830.801,180.36176,
2827.890,177.6853,
2824.979,176.37993,
2822.069,179.89784,
2819.158,190.08962,
2816.248,180.52026,
2813.337,186.65731,
2810.427,192.79408,
2807.516,202.69234,
2804.605,199.09374,
2801.695,182.5263,
2798.784,203.68015,
2795.874,181.44919,
2792.963,194.46426,
2790.052,190.75064,
2787.142,199.75,
2784.231,199.04037,
2781.321,205.8071,
2778.410,189.67513,
2775.500,196.7062,
2772.589,216.3257,
2769.678,194.96503,
2766.768,211.22964,
2763.857,203.17004,
2760.947,203.80674,
2758.036,205.97289,
2755.126,195.60257,
2752.215,205.6227,
2749.304,216.83452,
2746.394,217.66941,
2743.483,209.19996,
2740.573,204.44242,
2737.662,210.2929,
2734.751,207.89068,
2731.841,213.64194,
2728.930,223.27972,
2726.020,208.63252,
2723.109,201.97683,
2720.199,216.30009,
2717.288,203.75,
2714.377,206.36246,
2711.467,211.56978,
2708.556,215.61147,
2705.646,207.69362,
2702.735,209.78095,
2699.825,237.79363,
2696.914,218.74952,
2694.003,225.87845,
2691.093,222.73195,
2688.182,226.15074,
2685.272,226.43137,
2682.361,220.77948,
2679.450,213.5031,
2676.540,223.62806,
2673.629,222.06388,
2670.719,243.59659,
2667.808,249.79864,
2664.898,226.26945,
2661.987,231.71674,
2659.076,233.87716,
2656.166,217.34737,
2653.255,235.33844,
2650.345,253.80626,
2647.434,244.49278,
2644.524,242.52219,
2641.613,249.92159,
2638.702,241.92359,
2635.792,247.93843,
2632.881,247.67845,
2629.971,247.51507,
2627.060,250.41812,
2624.149,247.93749,
2621.239,265.51334,
2618.328,256.47058,
2615.418,265.11817,
2612.507,248.5089,
2609.597,250.47455,
2606.686,256.94478,
2603.775,260.1508,
2600.865,263.51451,
2597.954,263.13331,
2595.044,269.75886,
2592.133,275.69912,
2589.223,255.78577,
2586.312,281.89574,
2583.401,279.09672,
2580.491,275.66828,
2577.580,254.73845,
2574.670,256.05212,
2571.759,272.24487,
2568.848,268.57321,
2565.938,275.03583,
2563.027,264.60451,
2560.117,283.64722,
2557.206,278.80535,
2554.296,279.09325,
2551.385,278.12197,
2548.474,276.15744,
2545.564,299.99027,
2542.653,290.98154,
2539.743,301.13294,
2536.832,283.56494,
2533.922,285.86038,
2531.011,291.65009,
2528.100,279.68725,
2525.190,277.28402,
2522.279,282.09343,
2519.369,266.03318,
2516.458,268.64518,
2513.548,278.98632,
2510.637,277.22558,
2507.726,301.62361,
2504.816,296.1863,
2501.905,297.67744,
2498.995,294.98888,
2496.084,296.91027,
2493.173,296.06589,
2490.263,297.15452,
2487.352,331.6232,
2484.442,304.32602,
2481.531,300.22341,
2478.621,305.8922,
2475.710,301.73466,
2472.799,300.4899,
2469.889,314.38437,
2466.978,315.20372,
2464.068,314.5807,
2461.157,309.86745,
2458.247,320.02943,
2455.336,327.02594,
2452.425,304.78771,
2449.515,338.40072,
2446.604,326.63481,
2443.694,326.2385,
2440.783,322.27252,
2437.872,329.04172,
2434.962,334.12328,
2432.051,325.77467,
2429.141,326.88527,
2426.230,331.48924,
2423.320,325.96439,
2420.409,327.04477,
2417.498,329.76685,
2414.588,335.55984,
2411.677,335.71414,
2408.767,339.5561,
2405.856,351.40477,
2402.946,348.06546,
2400.035,351.34625,
2397.124,331.3008,
2394.214,333.91359,
2391.303,332.8164,
2388.393,320.00349,
2385.482,260.48183,
2382.571,235.8633,
2379.661,274.98223,
2376.750,330.06019,
2373.840,343.82814,
2370.929,366.49009,
2368.019,341.79739,
2365.108,364.67932,
2362.197,371.36095,
2359.287,368.15334,
2356.376,369.74648,
2353.466,373.09755,
2350.555,389.5151,
2347.645,397.30231,
2344.734,377.68543,
2341.823,386.50125,
2338.913,377.99329,
2336.002,380.78352,
2333.092,375.18679,
2330.181,388.33053,
2327.270,378.57508,
2324.360,381.22876,
2321.449,391.39626,
2318.539,393.2607,
2315.628,389.56535,
2312.718,393.04956,
2309.807,388.75,
2306.896,392.02543,
2303.986,401.31493,
2301.075,393.96279,
2298.165,389.75,
2295.254,426.93136,
2292.344,409.27698,
2289.433,409.10136,
2286.522,407.58934,
2283.612,408.65052,
2280.701,398.76796,
2277.791,428.54775,
2274.880,403.17394,
2271.969,416.52366,
2269.059,407.69549,
2266.148,398.2909,
2263.238,423.83878,
2260.327,451.88768,
2257.417,426.27556,
2254.506,430.8184,
2251.595,418.05558,
2248.685,430.4749,
2245.774,438.04675,
2242.864,438.12908,
2239.953,422.94295,
2237.043,444.51572,
2234.132,454.57328,
2231.221,435.93071,
2228.311,450.45486,
2225.400,457.07451,
2222.490,439.6915,
2219.579,460.27954,
2216.669,452.73569,
2213.758,452.48856,
2210.847,463.64671,
2207.937,474.42426,
2205.026,467.63863,
2202.116,473.43896,
2199.205,474.28718,
2196.294,468.94803,
2193.384,472.53902,
2190.473,492.33568,
2187.563,499.80317,
2184.652,511.05122,
2181.742,507.43116,
2178.831,512.33762,
2175.920,552.81923,
2173.010,530.22222,
2170.099,555.74555,
2167.189,565.02267,
2164.278,607.15201,
2161.368,642.46311,
2158.457,673.95166,
2155.546,698.8856,
2152.636,728.86697,
2149.725,758.38757,
2146.815,766.61652,
2143.904,791.26299,
2140.993,822.75,
2138.083,832.59797,
2135.172,850.2458,
2132.262,864.51937,
2129.351,842.54292,
2126.441,857.48794,
2123.530,804.68266,
2120.619,796.27304,
2117.709,760.97343,
2114.798,703.80767,
2111.888,688.45054,
2108.977,658.94866,
2106.067,648.75,
2103.156,595.08006,
2100.245,579.73118,
2097.335,548.90707,
2094.424,546.57959,
2091.514,554.81717,
2088.603,540.63021,
2085.692,517.97313,
2082.782,521.88646,
2079.871,524.46412,
2076.961,534.03964,
2074.050,532.53788,
2071.140,508.75,
2068.229,505.75652,
2065.318,499.66375,
2062.408,517.52306,
2059.497,513.51188,
2056.587,497.91284,
2053.676,513.08234,
2050.766,516.75,
2047.855,513.72152,
2044.944,510.6218,
2042.034,492.95804,
2039.123,487.21128,
2036.213,521.86121,
2033.302,524.20691,
2030.391,504.68215,
2027.481,501.28663,
2024.570,528.40639,
2021.660,508.34649,
2018.749,498.73775,
2015.839,517.56233,
2012.928,488.09397,
2010.017,511.06269,
2007.107,496.79862,
2004.196,520.47622,
2001.286,525.52033,
1998.375,508.1368,
1995.465,501.75,
1992.554,486.85013,
1989.643,470.26846,
1986.733,485.44561,
1983.822,494.6466,
1980.912,474.83904,
1978.001,482.72404,
1975.090,508.74237,
1972.180,505.95746,
1969.269,488.99422,
1966.359,470.37149,
1963.448,469.13309,
1960.538,491.84925,
1957.627,482.48373,
1954.716,460.35326,
1951.806,462.84936,
1948.895,464.87753,
1945.985,464.32026,
1943.074,456.22605,
1940.164,460.42332,
1937.253,462.9634,
1934.342,446.29706,
1931.432,460.40931,
1928.521,464.80181,
1925.611,436.36067,
1922.700,426.54144,
1919.790,400.05088,
1916.879,431.09952,
1913.968,428.75615,
1911.058,444.61787,
1908.147,440.75728,
1905.237,423.77939,
1902.326,395.61966,
1899.415,353.87682,
1896.505,332.26801,
1893.594,334.65248,
1890.684,394.22028,
1887.773,420.42285,
1884.863,418.59282,
1881.952,431.72493,
1879.041,442.3149,
1876.131,461.03758,
1873.220,441.21451,
1870.310,459.09974,
1867.399,446.97391,
1864.489,457.59423,
1861.578,451.50841,
1858.667,433.12423,
1855.757,453.54714,
1852.846,456.24744,
1849.936,458.07532,
1847.025,454.46048,
1844.114,445.01592,
1841.204,464.45629,
1838.293,463.25748,
1835.383,466.94749,
1832.472,478.49435,
1829.562,477.27838,
1826.651,458.33934,
1823.740,471.86115,
1820.830,465.86011,
1817.919,487.81005,
1815.009,470.63168,
1812.098,485.60038,
1809.188,488.68798,
1806.277,487.77213,
1803.366,486.99954,
1800.456,501.80496,
1797.545,505.7002,
1794.635,527.39688,
1791.724,483.85671,
1788.813,509.34306,
1785.903,468.75595,
1782.992,370.53528,
1780.082,209.68993,
1777.171,28.396656,
1774.261,-2.4491165,
1771.350,210.67956,
1768.439,434.22011,
1765.529,467.84356,
1762.618,499.7269,
1759.708,513.19563,
1756.797,533.34091,
1753.887,556.69898,
1750.976,532.62566,
1748.065,531.56874,
1745.155,549.13705,
1742.244,520.30531,
1739.334,514.70529,
1736.423,543.7724,
1733.512,561.75409,
1730.602,550.53768,
1727.691,545.75,
1724.781,552.82919,
1721.870,556.35953,
1718.960,569.08348,
1716.049,578.4618,
1713.138,540.42019,
1710.228,570.30247,
1707.317,587.24943,
1704.407,568.08686,
1701.496,581.24631,
1698.586,607.69758,
1695.675,607.87858,
1692.764,579.34835,
1689.854,609.32088,
1686.943,619.44647,
1684.033,644.12909,
1681.122,639.83496,
1678.211,614.98793,
1675.301,660.60816,
1672.390,654.76196,
1669.480,658.91846,
1666.569,679.45799,
1663.659,657.53395,
1660.748,704.9621,
1657.837,716.07805,
1654.927,730.37513,
1652.016,714.04533,
1649.106,687.09646,
1646.195,741.03772,
1643.285,753.79818,
1640.374,798.64547,
1637.463,793.80404,
1634.553,797.60712,
1631.642,855.61863,
1628.732,934.79148,
1625.821,941.79711,
1622.911,1013.3443,
1620.000,1056.2083,
1617.089,1093.9938,
1614.179,1163.7477,
1611.268,1285.1399,
1608.358,1364.0978,
1605.447,1392.2645,
1602.536,1426.366,
1599.626,1420.4706,
1596.715,1478.7441,
1593.805,1495.482,
1590.894,1449.1938,
1587.984,1379.5253,
1585.073,1364.6451,
1582.162,1331.1894,
1579.252,1305.1108,
1576.341,1295.9436,
1573.431,1315.1125,
1570.520,1287.8818,
1567.610,1256.1418,
1564.699,1231.3493,
1561.788,1195.1728,
1558.878,1181.3845,
1555.967,1195.2846,
1553.057,1178.5089,
1550.146,1143.8555,
1547.235,1104.7756,
1544.325,1104.847,
1541.414,1084.1863,
1538.504,1068.6227,
1535.593,1059.3519,
1532.683,1038.5064,
1529.772,1017.6004,
1526.861,983.33603,
1523.951,978.63184,
1521.040,969.55601,
1518.130,947.96033,
1515.219,925.71038,
1512.309,922.16445,
1509.398,947.09797,
1506.487,935.92311,
1503.577,944.72133,
1500.666,932.92991,
1497.756,887.74165,
1494.845,900.55044,
1491.934,919.61457,
1489.024,878.22737,
1486.113,856.35126,
1483.203,847.64466,
1480.292,852.68958,
1477.382,782.62416,
1474.471,797.97992,
1471.560,775.82069,
1468.650,793.13077,
1465.739,779.84941,
1462.829,783.25134,
1459.918,760.94307,
1457.008,765.24272,
1454.097,794.43921,
1451.186,772.62041,
1448.276,732.83608,
1445.365,715.25079,
1442.455,723.11008,
1439.544,720.99342,
1436.633,727.70134,
1433.723,724.3701,
1430.812,737.4493,
1427.902,757.55486,
1424.991,707.32345,
1422.081,693.8228,
1419.170,701.3906,
1416.259,684.11855,
1413.349,658.60325,
1410.438,660.84714,
1407.528,650.58768,
1404.617,656.84108,
1401.707,677.87875,
1398.796,682.55771,
1395.885,666.00188,
1392.975,656.77108,
1390.064,677.4622,
1387.154,684.86107,
1384.243,628.95619,
1381.332,618.27524,
1378.422,680.10254,
1375.511,706.33241,
1372.601,688.31859,
1369.690,745.89835,
1366.780,776.34291,
1363.869,769.39989,
1360.958,828.79098,
1358.048,867.08981,
1355.137,897.0342,
1352.227,891.46878,
1349.316,886.301,
1346.406,951.2701,
1343.495,1015.1647,
1340.584,1077.3222,
1337.674,1028.2876,
1334.763,1061.7372,
1331.853,1166.5143,
1328.942,1155.6291,
1326.032,1155.3812,
1323.121,1197.244,
1320.210,1202.4271,
1317.300,1229.0323,
1314.389,1276.4449,
1311.479,1340.507,
1308.568,1396.0603,
1305.657,1416.3931,
1302.747,1468.5646,
1299.836,1548.5928,
1296.926,1563.9292,
1294.015,1610.8147,
1291.105,1676.149,
1288.194,1731.0771,
1285.283,1687.6178,
1282.373,1715.1092,
1279.462,1779.9846,
1276.552,1820.4351,
1273.641,1835.7869,
1270.731,1864.5664,
1267.820,1914.4791,
1264.909,1886.0247,
1261.999,1881.4158,
1259.088,1899.6582,
1256.178,1911.8839,
1253.267,1852.3744,
1250.356,1844.5861,
1247.446,1800.4649,
1244.535,1749.3974,
1241.625,1710.5464,
1238.714,1658.4456,
1235.804,1604.8277,
1232.893,1556.6391,
1229.982,1491.6768,
1227.072,1459.9908,
1224.161,1457.75,
1221.251,1444.3488,
1218.340,1391.8119,
1215.430,1376.2102,
1212.519,1357.5844,
1209.608,1328.6481,
1206.698,1338.5586,
1203.787,1348.4636,
1200.877,1357.75,
1197.966,1357.75,
1195.055,1429.4229,
1192.145,1459.0309,
1189.234,1527.6829,
1186.324,1560.1135,
1183.413,1551.684,
1180.503,1560.9618,
1177.592,1581.881,
1174.681,1531.9897,
1171.771,1525.287,
1168.860,1461.8777,
1165.950,1476.7135,
1163.039,1492.226,
1160.129,1484.9529,
1157.218,1483.961,
1154.307,1472.8277,
1151.397,1442.8354,
1148.486,1452.6463,
1145.576,1472.8226,
1142.665,1428.427,
1139.754,1458.9224,
1136.844,1445.7409,
1133.933,1463.1428,
1131.023,1457.6731,
1128.112,1441.8198,
1125.202,1465.6147,
1122.291,1477.2487,
1119.380,1473.9059,
1116.470,1489.7914,
1113.559,1520.3602,
1110.649,1482.9108,
1107.738,1506.9736,
1104.828,1549.1661,
1101.917,1538.211,
1099.006,1508.647,
1096.096,1496.5999,
1093.185,1461.4798,
1090.275,1481.4096,
1087.364,1483.3194,
1084.453,1500.8738,
1081.543,1524.0762,
1078.632,1539.1375,
1075.722,1549.6903,
1072.811,1557.2249,
1069.901,1606.1275,
1066.990,1583.8834,
1064.079,1592.0408,
1061.169,1626.3651,
1058.258,1640.2803,
1055.348,1608.7608,
1052.437,1565.6697,
1049.527,1591.4549,
1046.616,1609.7003,
1043.705,1604.8131,
1040.795,1634.6752,
1037.884,1647.1869,
1034.974,1633.9291,
1032.063,1623.6114,
1029.153,1634.4118,
1026.242,1648.2511,
1023.331,1668.7487,
1020.421,1648.3514,
1017.510,1657.9199,
1014.600,1697.4341,
1011.689,1730.3201,
1008.778,1708.2922,
1005.868,1571.8813,
1002.957,1586.5073,
1000.047,1712.5101,
997.136,1853.8968,
994.226,1891.3043,
991.315,1863.8837,
988.404,1882.8044,
985.494,1872.2705,
982.583,1850.8566,
979.673,1848.4816,
976.762,1837.008,
973.852,1830.076,
970.941,1836.1957,
968.030,1848.1026,
965.120,1855.7321,
962.209,1851.4694,
959.299,1838.0015,
956.388,1878.6671,
953.477,1910.2287,
950.567,1909.2399,
947.656,1918.8452,
944.746,1873.8188,
941.835,1877.4187,
938.925,1882.0403,
936.014,1888.8083,
933.103,1880.3324,
930.193,1848.359,
927.282,1818.3375,
924.372,1810.7271,
921.461,1769.248,
918.551,1759.3975,
915.640,1752.9763,
912.729,1735.1879,
909.819,1718.413,
906.908,1685.5584,
903.998,1692.499,
901.087,1721.4833,
898.176,1738.6588,
895.266,1748.0502,
892.355,1765.7918,
889.445,1776.7023,
886.534,1788.4382,
883.624,1800.1696,
880.713,1790.9704,
877.802,1715.2195,
874.892,1511.3421,
871.981,1123.2126,
869.071,931.06759,
866.160,1093.6985,
863.250,1431.7947,
860.339,1702.7808,
857.428,1780.7935,
854.518,1771.9356,
851.607,1605.5218,
848.697,1352.5216,
845.786,1281.888,
842.875,1397.7876,
839.965,1603.3969,
837.054,1802.6756,
834.144,1796.0456,
831.233,1852.0792,
828.323,1865.4183,
825.412,1847.1743,
822.501,1841.3032,
819.591,1838.824,
816.680,1816.3141,
813.770,1799.473,
810.859,1778.3103,
807.949,1771.4988,
805.038,1792.084,
802.127,1728.7032,
799.217,1718.2777,
796.306,1705.9661,
793.396,1698.5286,
790.485,1699.75,
787.574,1699.7811,
784.664,1700.6012,
781.753,1715.5116,
778.843,1714.9087,
775.932,1714.4659,
773.022,1734.6663,
770.111,1753.4706,
767.200,1735.7172,
764.290,1749.9757,
761.379,1746.6321,
758.469,1716.8666,
755.558,1709.6527,
752.648,1706.3943,
749.737,1718.153,
746.826,1714.9594,
743.916,1706.5422,
741.005,1711.0906,
738.095,1687.5461,
735.184,1661.8681,
732.274,1643.8097,
729.363,1646.8456,
726.452,1670.6503,
723.542,1681.1724,
720.631,1686.3372,
717.721,1696.3427,
714.810,1701.608,
711.899,1696.552,
708.989,1682.8342,
706.078,1676.3396,
703.168,1672.9283,
700.257,1671.75,
697.347,1667.1853,
694.436,1651.0119,
691.525,1660.6575,
688.615,1653.3163,
685.704,1661.1325,
682.794,1682.4946,
679.883,1693.8129,
676.973,1672.9772,
674.062,1655.9884,
671.151,1652.695,
668.241,1660.609,
665.330,1671.603,
662.420,1710.7408,
659.509,1703.5117,
656.598,1709.8962,
653.688,1718.2479,
650.777,1679.345,
647.867,1667.4,
644.956,1579.9264,
642.046,1472.1938,
639.135,1415.1301,
636.224,1496.3985,
633.314,1625.8105,
630.403,1672.3478,
627.493,1706.7148,
624.582,1749.7517,
621.672,1763.2156,
618.761,1758.4304,
615.850,1740.2204,
612.940,1723.3347,
610.029,1724.7729,
607.119,1772.9403,
604.208,1759.9997,
601.297,1754.7441,
598.387,1749.0109,
595.476,1733.9096,
592.566,1777.9855,
589.655,1783.8063,
586.745,1760.6176,
583.834,1734.385,
580.923,1743.9111,
578.013,1770.5921,
575.102,1772.0141,
572.192,1765.249,
569.281,1762.9996,
566.371,1775.5216,
563.460,1783.8047,
560.549,1777.979,
557.639,1787.0123,
554.728,1834.5821,
551.818,1800.2482,
548.907,1783.6088,
545.996,1778.5276,
543.086,1778.4079,
540.175,1772.1787,
537.265,1799.9969,
534.354,1815.7669,
531.444,1810.161,
528.533,1784.6262,
525.622,1811.0084,
522.712,1825.8513,
519.801,1827.5493,
516.891,1826.0712,
513.980,1852.3972,
511.070,1897.7152,
508.159,1887.5736,
505.248,1870.2696,
502.338,1910.7274,
499.427,1909.9556,
496.517,1941.4267,
493.606,1948.9254,
490.695,1921.3132,
487.785,1961.3423,
484.874,1996.8301,
481.964,2020.6403,
479.053,2033.4047,
476.143,2040.3164,
473.232,1979.6007,
470.321,1968.8876,
467.411,1975.6587,
464.500,1954.207,
461.590,1932.7663,
458.679,1955.9156,
455.769,2000.2292,
452.858,2043.2388,
449.947,2028.7241,
447.037,2019.0756,
444.126,2027.3197,
441.216,2043.9876,
438.305,2016.5581,
435.395,2031.1078,
432.484,2048.2515,
429.573,2022.7171,
426.663,1868.4085,
423.752,1306.1838,
420.842,678.65354,
417.931,234.06485,
415.020,298.52529,
412.110,1096.0135,
409.199,1610.2436,
406.289,1802.1634,
403.378,1677.3786,
400.468,1567.7594,
397.557,1621.6979,
394.646,1796.7888,
391.736,2045.6092,
388.825,2103.685,
385.915,2110.6383,
383.004,2117.4549,
380.094,2157.0955,
377.183,2163.8678,
374.272,2191.8035,
371.362,2225.8174,
368.451,2255.3883,
365.541,2265.8958,
362.630,2250.7241,
359.719,2209.4089,
356.809,2151.9605,
353.898,2238.0723,
350.988,2256.3251,
348.077,2252.3308,
345.167,2253.7878,
342.256,2254.5349,
339.345,2263.7844,
336.435,2273.138,
333.524,2276.4447,
330.614,2266.7576,
327.703,2274.5315,
324.793,2289.9058,
321.882,2304.7176,
318.971,2291.3356,
316.061,2276.9837,
313.150,2271.6,
310.240,2287.1844,
307.329,2339.2039,
304.418,2362.0298,
301.508,2360.8115,
298.597,2346.0032,
295.687,2287.1846,
292.776,2303.5002,
289.866,2375.9597,
286.955,2429.148,
284.044,2479.1275,
281.134,2546.3331,
278.223,2611.6365,
275.313,2563.004,
272.402,2514.4104,
269.492,2417.6761,
266.581,2263.3373,
263.670,2187.6137,
260.760,2201.7944,
257.849,2296.5972,
254.939,2473.4629,
252.028,2454.0347,
249.117,2450.7751,
246.207,2478.5322,
243.296,2562.7165,
240.386,2603.7466,
237.475,2601.9248,
234.565,2567.2637,
231.654,2538.7787,
228.743,2559.7923,
225.833,2559.017,
222.922,2510.493,
220.012,2483.5364,
217.101,2467.88,
214.191,2458.3458,
211.280,2450.3437,
208.369,2437.6394,
205.459,2424.1642,
202.548,2411.4965,
199.638,2404.24,
196.727,2422.9176,
193.816,2447.0817,
190.906,2468.7754,
187.995,2469.4994,
185.085,2498.1213,
182.174,2529.1623,
179.264,2526.9941,
176.353,2539.5656,
173.442,2539.4988,
170.532,2530.7823,
167.621,2565.3892,
164.711,2473.3154,
161.800,2300.1562,
158.890,2061.2066,
155.979,2036.7405,
153.068,1950.0287,
150.158,1794.3501,
147.247,1580.4003,
144.337,1365.4582,
141.426,1110.4385,
138.516,791.42185,
135.605,574.65933,
132.694,399.86788,
129.784,264.18941,
126.873,174.08305,
123.963,111.9316,
121.052,72.234348,
118.141,55.814602,
115.231,40.117452,
112.320,35.86818,
109.410,36.704671,
106.499,26.022343,
103.589,17.587201,
100.678,14.922974,
97.767,20.610474,
94.857,11.048153,
91.946,10.781109,
89.036,17.427387,
86.125,21.682619,
83.215,14.255274,
80.304,7.2288654,
77.393,8.6452052,
74.483,6.1294602,
71.572,4.3876479,
68.662,4.02707,
65.751,6.8528743,
62.840,6.786596,
59.930,4.6262828,
57.019,0.3957909,
54.109,0.9443217,
51.198,1.4483907,
48.288,0.77264977,
45.377,3.586162,
42.466,1.8644646,
39.556,-0.40810275,
36.645,10.826941,
33.735,2.3265338,
30.824,-4.2740345,
27.914,8.3471199,
25.003,0.41043787,
22.092,-4.2812863,
19.182,-2.8449544,
16.271,-21.031698,
13.361,-98.212024,
10.450,-281.62795,
7.539,-789.30322,
4.629,-1219.6858,
1.718,-1433.6082,
-1.192,-1219.5848,
-4.103,-704.2914,
-7.013,-271.59334,
-9.924,-2.25,
