,PL037C~1,
Raman shift [1/cm],Intensity,
1826.651,4018.8049,
1823.740,4021.249,
1820.830,4073.7328,
1817.919,4009.748,
1815.009,4034.6679,
1812.098,4059.9527,
1809.188,4085.4496,
1806.277,4111.4467,
1803.366,4123.3845,
1800.456,4087.3847,
1797.545,4092.5249,
1794.635,4082.2571,
1791.724,4110.6699,
1788.813,4128.6252,
1785.903,4212.3934,
1782.992,4226.5127,
1780.082,4208.2634,
1777.171,4206.6767,
1774.261,4256.7753,
1771.350,4273.0637,
1768.439,4323.1572,
1765.529,4332.9868,
1762.618,4260.1119,
1759.708,4309.2939,
1756.797,4344.4621,
1753.887,4385.1822,
1750.976,4372.7755,
1748.065,4365.9631,
1745.155,4402.716,
1742.244,4426.2563,
1739.334,4447.7482,
1736.423,4474.7832,
1733.512,4534.6627,
1730.602,4595.1409,
1727.691,4589.0408,
1724.781,4625.4751,
1721.870,4651.4858,
1718.960,4714.2007,
1716.049,4746.2964,
1713.138,4794.4598,
1710.228,4762.8366,
1707.317,4788.8446,
1704.407,4837.9199,
1701.496,4863.0541,
1698.586,4916.7431,
1695.675,4939.7142,
1692.764,5037.5656,
1689.854,5089.878,
1686.943,5147.0776,
1684.033,5140.2235,
1681.122,5243.2158,
1678.211,5304.429,
1675.301,5356.8397,
1672.390,5512.3858,
1669.480,5642.2274,
1666.569,5794.8125,
1663.659,5860.4825,
1660.748,6013.6828,
1657.837,6203.9087,
1654.927,6337.4207,
1652.016,6484.4953,
1649.106,6668.5987,
1646.195,6813.7263,
1643.285,6888.3978,
1640.374,7079.7387,
1637.463,7213.2603,
1634.553,7503.9752,
1631.642,7774.809,
1628.732,8306.0798,
1625.821,8655.2859,
1622.911,9089.5374,
1620.000,9508.6833,
1617.089,9793.3283,
1614.179,10407.346,
1611.268,10932.407,
1608.358,11361.866,
1605.447,11744.06,
1602.536,12073.523,
1599.626,12189.833,
1596.715,12317.803,
1593.805,12427.482,
1590.894,12545.561,
1587.984,12486.382,
1585.073,12412.04,
1582.162,12204.802,
1579.252,11972.881,
1576.341,11796.222,
1573.431,11701.912,
1570.520,11611.62,
1567.610,11407.193,
1564.699,11265.972,
1561.788,11105.72,
1558.878,11035.296,
1555.967,10862.834,
1553.057,10738.449,
1550.146,10566.051,
1547.235,10357.477,
1544.325,10181.294,
1541.414,10036.793,
1538.504,9922.5369,
1535.593,9848.115,
1532.683,9810.2182,
1529.772,9761.6568,
1526.861,9710.1488,
1523.951,9675.3822,
1521.040,9638.3149,
1518.130,9652.8909,
1515.219,9695.5594,
1512.309,9711.5315,
1509.398,9712.1709,
1506.487,9763.8656,
1503.577,9809.767,
1500.666,9790.8881,
1497.756,9795.4159,
1494.845,9861.4803,
1491.934,9873.4158,
1489.024,10000.465,
1486.113,9962.3481,
1483.203,9954.5592,
1480.292,9837.7539,
1477.382,9655.3504,
1474.471,9557.1444,
