,PL4E72~1,
Raman shift [1/cm],Intensity,
1270.731,3497.7586,
1267.820,3492.0298,
1264.909,3507.0288,
1261.999,3499.2772,
1259.088,3455.4954,
1256.178,3460.5831,
1253.267,3365.9756,
1250.356,3311.8166,
1247.446,3203.6517,
1244.535,3066.5002,
1241.625,2942.5863,
1238.714,2837.0979,
1235.804,2761.2732,
1232.893,2692.5145,
1229.982,2625.8018,
1227.072,2594.1158,
1224.161,2560.7764,
1221.251,2537.0068,
1218.340,2442.1248,
1215.430,2387.2686,
1212.519,2356.5205,
1209.608,2336.5063,
1206.698,2360.4709,
1203.787,2381.0408,
1200.877,2420.9337,
1197.966,2438.0177,
1195.055,2513.9609,
1192.145,2574.2096,
1189.234,2630.7489,
1186.324,2700.3341,
1183.413,2746.0577,
1180.503,2738.024,
1177.592,2705.7134,
1174.681,2695.5394,
1171.771,2651.4217,
1168.860,2631.7737,
1165.950,2596.0108,
1163.039,2569.0181,
1160.129,2530.2025,
1157.218,2516.086,
1154.307,2510.1471,
1151.397,2482.1828,
1148.486,2458.2352,
1145.576,2398.6845,
1142.665,2417.3307,
1139.754,2376.5663,
1136.844,2367.5753,
1133.933,2350.2798,
1131.023,2341.1797,
1128.112,2326.6634,
1125.202,2281.3147,
1122.291,2251.0246,
1119.380,2315.0829,
1116.470,2336.2636,
1113.559,2339.6482,
1110.649,2342.4944,
1107.738,2343.875,
1104.828,2339.2979,
1101.917,2349.1479,
1099.006,2379.1123,
1096.096,2338.1438,
1093.185,2342.5338,
1090.275,2349.3492,
1087.364,2341.2693,
1084.453,2323.3759,
1081.543,2328.651,
1078.632,2344.8009,
1075.722,2337.0034,
1072.811,2344.5432,
1069.901,2382.0935,
1066.990,2366.2834,
1064.079,2399.3033,
1061.169,2431.7871,
1058.258,2454.4621,
1055.348,2470.3448,
1052.437,2478.1387,
1049.527,2501.4191,
1046.616,2541.3852,
1043.705,2544.3335,
1040.795,2552.8141,
1037.884,2573.0471,
1034.974,2591.5992,
1032.063,2596.4443,
1029.153,2598.5222,
1026.242,2653.8794,
1023.331,2635.043,
1020.421,2644.1199,
1017.510,2666.123,
1014.600,2674.2228,
1011.689,2698.3775,
1008.778,2779.1267,
1005.868,2804.2148,
1002.957,2842.0704,
1000.047,2960.715,
997.136,3075.1161,
994.226,3143.7209,
991.315,3153.3923,
988.404,3113.2016,
985.494,3051.7626,
982.583,3002.0823,
979.673,2998.5332,
976.762,2999.875,
973.852,3020.6495,
970.941,3042.1329,
968.030,3039.2913,
965.120,3086.6924,
962.209,3043.2128,
959.299,3064.205,
956.388,3059.0761,
953.477,3044.6419,
950.567,3048.1035,
947.656,3068.3341,
944.746,3109.9624,
941.835,3098.918,
938.925,3073.5013,
936.014,3049.7352,
933.103,3032.2255,
930.193,3018.6789,
927.282,3004.3627,
924.372,2976.4576,
921.461,2916.9086,
918.551,2889.9038,
915.640,2850.4546,
