,PLB673~1,
2341.823,1472.6812,
2338.913,1478.1112,
2336.002,1501.5419,
2333.092,1517.2151,
2330.181,1513.1247,
2327.270,1539.3248,
2324.360,1513.191,
2321.449,1527.3283,
2318.539,1540.6751,
2315.628,1548.4091,
2312.718,1581.5143,
2309.807,1548.548,
2306.896,1557.1796,
2303.986,1546.7826,
2301.075,1558.9947,
2298.165,1569.2118,
2295.254,1550.7455,
2292.344,1579.0468,
2289.433,1570.0609,
2286.522,1607.25,
2283.612,1626.5715,
2280.701,1602.3622,
2277.791,1604.8931,
2274.880,1636.7601,
2271.969,1627.4311,
2269.059,1645.6369,
2266.148,1634.3318,
2263.238,1658.4392,
2260.327,1693.4567,
2257.417,1674.9433,
2254.506,1688.3953,
2251.595,1686.9591,
2248.685,1722.921,
2245.774,1704.5142,
2242.864,1700.7039,
2239.953,1718.1739,
2237.043,1757.1982,
2234.132,1743.7306,
2231.221,1725.2758,
2228.311,1752.8247,
2225.400,1765.3626,
2222.490,1775.9342,
2219.579,1808.3271,
2216.669,1807.781,
2213.758,1827.3415,
2210.847,1851.7286,
2207.937,1846.5757,
2205.026,1888.8051,
2202.116,1904.6587,
2199.205,1913.0126,
2196.294,1951.1519,
2193.384,2000.723,
2190.473,2025.4096,
2187.563,2059.5062,
2184.652,2122.9434,
2181.742,2192.1147,
2178.831,2278.7639,
2175.920,2439.7728,
2173.010,2602.5584,
2170.099,2747.2381,
2167.189,2943.9004,
2164.278,3198.9555,
2161.368,3430.8122,
2158.457,3699.3501,
2155.546,3910.7598,
2152.636,4112.7071,
2149.725,4292.411,
2146.815,4464.2113,
2143.904,4588.8671,
2140.993,4655.3925,
2138.083,4702.5055,
2135.172,4656.6115,
2132.262,4607.5326,
2129.351,4510.8566,
2126.441,4366.7933,
2123.530,4213.994,
2120.619,3984.5632,
2117.709,3741.8857,
2114.798,3514.2336,
2111.888,3268.0923,
2108.977,3044.091,
2106.067,2839.5004,
2103.156,2707.3867,
2100.245,2561.2061,
2097.335,2482.7003,
2094.424,2414.745,
2091.514,2366.5024,
2088.603,2306.5035,
2085.692,2278.1981,
2082.782,2270.7319,
2079.871,2254.5347,
2076.961,2255.8625,
2074.050,2189.5227,
2071.140,2167.6874,
2068.229,2135.5976,
2065.318,2139.1745,
2062.408,2115.2197,
2059.497,2075.7678,
2056.587,2089.3889,
2053.676,2056.4364,
2050.766,2068.3255,
2047.855,2047.7374,
2044.944,2031.4471,
2042.034,2042.094,
2039.123,2034.5867,
2036.213,2006.6722,
2033.302,2020.9455,
2030.391,2019.2333,
2027.481,2038.0547,
2024.570,1988.0944,
2021.660,2010.1805,
2018.749,2002.8578,
2015.839,2021.0748,
2012.928,2036.7215,
2010.017,2028.8993,
2007.107,2033.5995,
2004.196,2048.4881,
2001.286,2012.9321,
1998.375,2000.6467,
1995.465,2002.7438,
1992.554,1993.3618,
1989.643,1988.3883,
1986.733,1993.9825,
1983.822,1995.3157,
1980.912,2019.7242,
1978.001,1987.597,
1975.090,1997.8973,
1972.180,1991.8005,
1969.269,1991.6637,
1966.359,1978.0067,
1963.448,1969.6754,
1960.538,2005.391,
1957.627,1989.284,
1954.716,1968.7671,
1951.806,1960.4616,
1948.895,1929.4382,
1945.985,1955.1307,
1943.074,1962.9586,
1940.164,1941.7596,
1937.253,1926.4894,
1934.342,1924.3527,
1931.432,1930.4771,
1928.521,1919.1066,
1925.611,1905.88,
1922.700,1899.8757,
1919.790,1892.3599,
1916.879,1910.7853,
1913.968,1927.2316,
1911.058,1914.241,
1908.147,1925.4602,
1905.237,1904.272,
1902.326,1904.644,
1899.415,1933.6732,
1896.505,1919.509,
1893.594,1921.6098,
1890.684,1927.701,
1887.773,1915.2761,
1884.863,1912.9903,
1881.952,1917.645,
1879.041,1934.8928,
1876.131,1927.2199,
1873.220,1921.6349,
1870.310,1893.4025,
1867.399,1882.3939,
1864.489,1920.4058,
1861.578,1922.1952,
1858.667,1903.8638,
1855.757,1917.0364,
1852.846,1931.4962,
1849.936,1951.9226,
1847.025,1995.0773,
1844.114,1987.1018,
1841.204,1989.8759,
1838.293,1971.7591,
1835.383,1988.11,
1832.472,2004.4709,
1829.562,2017.9425,
1826.651,2019.4122,
1823.740,2030.0814,
1820.830,2016.7302,
1817.919,2040.5676,
1815.009,2031.8378,
1812.098,2039.124,
1809.188,2081.5212,
1806.277,2052.9582,
1803.366,2019.7657,
1800.456,2052.8879,
1797.545,2094.931,
1794.635,2070.6351,
1791.724,2116.3569,
1788.813,2069.8611,
1785.903,2115.0367,
1782.992,2139.2515,
1780.082,2122.5055,
1777.171,2140.243,
1774.261,2137.9755,
1771.350,2157.4837,
1768.439,2136.1666,
1765.529,2156.7963,
1762.618,2176.7438,
1759.708,2203.4892,
1756.797,2215.3258,
1753.887,2210.6086,
1750.976,2222.7605,
1748.065,2233.6356,
1745.155,2243.4693,
1742.244,2257.1956,
1739.334,2259.1959,
1736.423,2246.2388,
1733.512,2255.0752,
1730.602,2263.9901,
1727.691,2277.5326,
1724.781,2337.0969,
1721.870,2373.9787,
1718.960,2365.2721,
1716.049,2367.2838,
1713.138,2359.7,
1710.228,2344.3252,
1707.317,2384.7094,
1704.407,2417.2019,
1701.496,2466.7389,
1698.586,2476.7939,
1695.675,2482.8643,
1692.764,2513.5451,
1689.854,2541.0807,
1686.943,2489.1049,
1684.033,2552.586,
1681.122,2570.9611,
1678.211,2582.1453,
1675.301,2598.2007,
1672.390,2725.4384,
1669.480,2788.5227,
1666.569,2823.1006,
1663.659,2890.4586,
1660.748,2963.5971,
1657.837,2982.4747,
1654.927,3039.4758,
1652.016,3132.4687,
1649.106,3143.9429,
1646.195,3250.7944,
1643.285,3234.9844,
1640.374,3354.6542,
1637.463,3468.9434,
1634.553,3562.7721,
1631.642,3666.161,
1628.732,3841.2929,
1625.821,4016.3717,
1622.911,4201.2019,
1620.000,4431.3271,
1617.089,4590.0858,
1614.179,4943.0976,
1611.268,5179.5132,
1608.358,5446.5609,
1605.447,5675.166,
1602.536,5773.9836,
1599.626,5888.8021,
1596.715,5893.712,
1593.805,5925.4459,
1590.894,5816.5242,
1587.984,5797.7856,
1585.073,5784.4877,
1582.162,5692.9172,
1579.252,5647.4278,
1576.341,5621.2234,
1573.431,5617.0332,
1570.520,5566.8011,
1567.610,5535.6027,
1564.699,5492.5485,
1561.788,5447.2644,
1558.878,5374.1668,
1555.967,5301.3248,
1553.057,5184.4751,
1550.146,5096.221,
1547.235,5051.2273,
1544.325,4992.8351,
1541.414,4908.9446,
1538.504,4864.7362,
1535.593,4807.281,
1532.683,4693.9603,
1529.772,4610.9816,
1526.861,4581.0314,
1523.951,4532.269,
1521.040,4429.1315,
1518.130,4373.8732,
1515.219,4365.7307,
1512.309,4327.1283,
1509.398,4279.7387,
1506.487,4270.4937,
1503.577,4289.1425,
1500.666,4199.9749,
1497.756,4137.2918,
1494.845,4074.7686,
1491.934,4015.1902,
1489.024,3996.9028,
1486.113,3968.4335,
1483.203,3913.8481,
1480.292,3869.9155,
1477.382,3838.1943,
1474.471,3836.8543,
1471.560,3813.5774,
1468.650,3756.4208,
1465.739,3730.4071,
1462.829,3710.9423,
1459.918,3711.4048,
1457.008,3745.1118,
1454.097,3729.8909,
1451.186,3703.9637,
1448.276,3725.0844,
1445.365,3698.5683,
1442.455,3654.417,
1439.544,3640.2882,
1436.633,3656.8716,
1433.723,3669.8731,
1430.812,3665.0886,
1427.902,3550.5657,
1424.991,3563.8344,
1422.081,3573.4248,
1419.170,3502.533,
1416.259,3505.0211,
1413.349,3528.6415,
1410.438,3487.665,
1407.528,3501.3683,
1404.617,3528.4698,
1401.707,3528.4207,
1398.796,3538.8269,
1395.885,3568.2383,
1392.975,3586.6667,
1390.064,3564.528,
1387.154,3519.9706,
1384.243,3560.3175,
1381.332,3526.5659,
1378.422,3566.0322,
1375.511,3658.7735,
1372.601,3855.6229,
1369.690,3829.3889,
1366.780,3943.4314,
1363.869,4031.9152,
1360.958,4123.8931,
1358.048,4232.634,
1355.137,4303.803,
1352.227,4381.8124,
1349.316,4486.2446,
1346.406,4580.2061,
1343.495,4672.7169,
1340.584,4726.9625,
1337.674,4850.7172,
1334.763,4898.8258,
1331.853,4966.5137,
1328.942,5045.7439,
1326.032,5118.8684,
1323.121,5236.2441,
1320.210,5258.9316,
1317.300,5308.9123,
1314.389,5359.5558,
1311.479,5423.9875,
1308.568,5510.8504,
1305.657,5571.1886,
1302.747,5657.3814,
1299.836,5725.6433,
1296.926,5877.4884,
1294.015,6011.7097,
1291.105,6235.6244,
1288.194,6347.5205,
1285.283,6418.3702,
1282.373,6583.1635,
1279.462,6730.935,
1276.552,6816.2344,
1273.641,6874.3691,
1270.731,6924.0097,
1267.820,6963.2113,
1264.909,6950.5458,
1261.999,6886.5842,
1259.088,6868.3418,
1256.178,6791.0254,
1253.267,6697.6945,
1250.356,6546.6035,
1247.446,6355.9966,
1244.535,6158.2057,
1241.625,5979.1983,
1238.714,5799.8345,
1235.804,5609.0366,
1232.893,5495.9049,
1229.982,5357.0303,
1227.072,5261.9725,
1224.161,5209.0223,
1221.251,5138.4557,
1218.340,5040.1604,
1215.430,4909.6138,
1212.519,4821.4034,
1209.608,4824.93,
1206.698,4855.7817,
1203.787,4838.9586,
1200.877,4916.3147,
1197.966,4965.7684,
1195.055,5110.7425,
1192.145,5220.9031,
1189.234,5390.6867,
1186.324,5465.068,
1183.413,5462.3668,
1180.503,5444.05,
1177.592,5391.6637,
1174.681,5322.774,
1171.771,5270.1785,
1168.860,5223.7379,
1165.950,5141.0399,
1163.039,5088.0283,
1160.129,5024.292,
1157.218,4974.8664,
1154.307,4947.4903,
1151.397,4913.6093,
1148.486,4849.6188,
1145.576,4737.6718,
1142.665,4724.3531,
1139.754,4687.4503,
1136.844,4670.8464,
1133.933,4640.2707,
1131.023,4556.5729,
1128.112,4500.3191,
1125.202,4529.0085,
1122.291,4520.7298,
1119.380,4468.4405,
1116.470,4487.8562,
1113.559,4545.9239,
1110.649,4601.5407,
1107.738,4584.7427,
1104.828,4549.3373,
1101.917,4552.3509,
1099.006,4549.6216,
1096.096,4460.4752,
1093.185,4513.1554,
1090.275,4526.9612,
1087.364,4505.9218,
1084.453,4460.3772,
1081.543,4454.7228,
1078.632,4505.4412,
1075.722,4544.0261,
1072.811,4491.25,
1069.901,4491.25,
1066.990,4553.4915,
1064.079,4603.6367,
1061.169,4644.5513,
1058.258,4679.4955,
1055.348,4718.7694,
1052.437,4773.5813,
1049.527,4828.6668,
1046.616,4891.2225,
1043.705,4919.8314,
1040.795,4897.5173,
1037.884,4911.5943,
1034.974,4929.3325,
1032.063,4916.642,
1029.153,4945.8586,
1026.242,4992.5662,
1023.331,5025.9146,
1020.421,5074.7732,
1017.510,5094.3706,
1014.600,5107.092,
1011.689,5149.1914,
1008.778,5234.3357,
1005.868,5352.8871,
1002.957,5535.2822,
1000.047,5792.5701,
997.136,5992.1912,
994.226,6100.3573,
991.315,6113.0248,
988.404,6045.0642,
985.494,5952.4907,
982.583,5784.6057,
979.673,5753.6652,
976.762,5771.2115,
973.852,5751.6572,
970.941,5733.2568,
968.030,5779.1284,
965.120,5716.5328,
962.209,5783.8836,
959.299,5822.1635,
956.388,5805.8118,
953.477,5825.3527,
950.567,5869.3489,
947.656,5831.4836,
944.746,5863.7667,
941.835,5883.8757,
938.925,5894.8305,
936.014,5898.7558,
933.103,5856.8787,
930.193,5768.8626,
927.282,5725.6002,
924.372,5695.1583,
921.461,5645.5932,
918.551,5509.5777,
915.640,5408.377,
912.729,5379.931,
909.819,5350.0217,
906.908,5295.2641,
903.998,5317.7017,
901.087,5356.7118,
898.176,5414.38,
895.266,5469.946,
892.355,5513.8983,
889.445,5602.8607,
886.534,5596.571,
883.624,5634.9471,
880.713,5680.7885,
877.802,5738.21,
874.892,5796.7792,
871.981,5788.2969,
869.071,5705.5911,
866.160,5730.5777,
863.250,5732.5239,
860.339,5729.7052,
857.428,5733.6061,
854.518,5663.2259,
851.607,5662.3939,
848.697,5635.4251,
845.786,5610.2758,
842.875,5624.1166,
839.965,5655.9049,
837.054,5582.0873,
834.144,5656.675,
831.233,5681.9159,
828.323,5638.2874,
825.412,5570.864,
822.501,5533.6542,
819.591,5530.3486,
816.680,5432.4934,
813.770,5358.1298,
810.859,5318.3227,
807.949,5285.8548,
805.038,5221.0995,
802.127,5128.9093,
799.217,5098.6337,
796.306,5104.3042,
793.396,5093.6162,
790.485,5056.8278,
787.574,5040.935,
784.664,5058.9775,
781.753,5079.0246,
778.843,5087.25,
775.932,5122.4346,
773.022,5198.714,
770.111,5182.3625,
767.200,5202.5667,
764.290,5172.2658,
761.379,5131.4646,
758.469,5116.3187,
755.558,5138.5206,
752.648,5114.0825,
749.737,5043.3183,
746.826,5007.7838,
743.916,4991.8926,
741.005,4935.1929,
738.095,4784.1838,
735.184,4584.6248,
732.274,4485.9551,
729.363,4580.6031,
726.452,4826.5289,
723.542,4894.518,
720.631,4960.1777,
717.721,5016.485,
714.810,5037.0171,
711.899,5030.3292,
708.989,5052.1162,
706.078,5019.3966,
703.168,4965.1012,
700.257,4961.242,
697.347,4976.0784,
694.436,4896.01,
691.525,4887.1681,
688.615,4895.9415,
685.704,4875.0533,
682.794,4859.1434,
679.883,4924.4302,
676.973,4928.4371,
674.062,4900.5363,
671.151,4889.51,
668.241,4889.5791,
665.330,4870.5568,
662.420,4919.2794,
659.509,4896.8685,
656.598,4908.5425,
653.688,4943.8792,
650.777,4929.52,
647.867,4937.4833,
644.956,4894.052,
642.046,4868.323,
639.135,4881.9401,
636.224,4922.4808,
633.314,4968.5292,
630.403,5002.716,
627.493,5008.6481,
624.582,5009.6711,
621.672,5083.3266,
618.761,5079.4105,
615.850,5128.4919,
612.940,5166.4931,
610.029,5168.3251,
607.119,5222.8096,
604.208,5253.8105,
601.297,5261.7574,
598.387,5245.205,
595.476,5213.2212,
592.566,5244.7039,
589.655,5245.0669,
586.745,5245.2878,
583.834,5240.6862,
580.923,5210.4206,
578.013,5238.671,
575.102,5256.5746,
572.192,5264.6073,
569.281,5272.1394,
566.371,5310.488,
563.460,5327.6539,
560.549,5343.4829,
557.639,5355.5928,
554.728,5363.241,
551.818,5426.4466,
548.907,5451.8289,
545.996,5476.7455,
543.086,5507.6053,
540.175,5523.1782,
537.265,5555.394,
534.354,5608.8903,
531.444,5658.3311,
528.533,5676.4909,
525.622,5637.6935,
522.712,5744.5331,
519.801,5874.2407,
516.891,5977.805,
513.980,6049.8145,
511.070,6100.6239,
508.159,6219.5389,
505.248,6364.8015,
502.338,6471.363,
499.427,6475.2221,
496.517,6539.0378,
493.606,6618.5437,
490.695,6690.8415,
487.785,6767.0507,
484.874,6702.3494,
481.964,6665.2333,
479.053,6682.9138,
476.143,6727.4556,
473.232,6676.2947,
470.321,6628.4883,
467.411,6607.3413,
464.500,6629.3748,
461.590,6673.7877,
458.679,6677.4453,
455.769,6688.8388,
452.858,6731.7156,
449.947,6755.3975,
447.037,6752.3621,
444.126,6757.9712,
441.216,6777.4406,
438.305,6784.298,
435.395,6764.9253,
432.484,6761.3348,
429.573,6781.0126,
426.663,6822.8203,
423.752,6801.8403,
420.842,6791.25,
417.931,6802.2389,
415.020,6840.9152,
412.110,6977.5984,
409.199,7055.6118,
406.289,7084.2661,
403.378,7081.2833,
400.468,7091.1112,
397.557,7075.2265,
394.646,7054.5565,
391.736,7046.2359,
388.825,7014.5582,
385.915,6978.6403,
383.004,6979.5212,
380.094,7042.0543,
377.183,7077.4207,
374.272,7178.9799,
371.362,7258.016,
368.451,7264.8487,
365.541,7307.6292,
362.630,7315.9726,
359.719,7340.775,
356.809,7410.1013,
353.898,7473.7491,
350.988,7483.6552,
348.077,7505.4197,
345.167,7573.9473,
342.256,7567.9707,
339.345,7637.9934,
336.435,7711.7985,
333.524,7740.8237,
330.614,7790.7491,
327.703,7790.8478,
324.793,7808.2161,
321.882,7900.2897,
318.971,7916.6454,
316.061,7987.1958,
313.150,8050.8619,
310.240,8036.7617,
307.329,8081.2721,
304.418,8094.6905,
301.508,8092.9915,
298.597,8107.0595,
295.687,8167.8472,
292.776,8154.1664,
289.866,8150.3644,
286.955,8411.8733,
284.044,8641.5298,
281.134,8783.2433,
278.223,8861.9497,
275.313,9051.3215,
272.402,9188.8417,
269.492,9334.661,
266.581,9506.604,
263.670,9637.4661,
260.760,9738.4584,
257.849,9861.6899,
254.939,10048.83,
252.028,10190.952,
249.117,10318.256,
246.207,10406.629,
243.296,10408.093,
240.386,10394.537,
237.475,10439.115,
234.565,10522.94,
231.654,10527.323,
228.743,10532.278,
225.833,10518.786,
222.922,10482.745,
220.012,10514.801,
217.101,10523.778,
214.191,10529.025,
211.280,10551.577,
208.369,10522.301,
205.459,10579.514,
202.548,10693.139,
199.638,10721.439,
196.727,10807.344,
193.816,10849.393,
190.906,10811.063,
187.995,10834.231,
185.085,10853.599,
182.174,10879.178,
179.264,10926.881,
176.353,10880.988,
173.442,10872.191,
170.532,10899.521,
167.621,10833.192,
164.711,10662.835,
161.800,10375.579,
158.890,9937.2653,
155.979,9277.4138,
153.068,8506.5904,
150.158,7607.3027,
147.247,6461.4509,
144.337,5330.1987,
141.426,4210.5953,
138.516,3102.9983,
135.605,2233.6397,
132.694,1533.5692,
129.784,995.91,
126.873,655.5082,
123.963,443.98247,
121.052,301.972,
118.141,215.58986,
115.231,175.45806,
112.320,146.96456,
109.410,125.75028,
106.499,102.24915,
103.589,98.370509,
100.678,90.829727,
97.767,68.790662,
94.857,68.942989,
91.946,69.25,
89.036,66.992042,
86.125,52.807936,
83.215,56.151965,
80.304,57.940212,
77.393,45.193153,
74.483,45.56027,
71.572,44.800592,
68.662,41.14172,
65.751,29.838503,
62.840,27.213404,
59.930,29.935576,
57.019,36.281314,
54.109,30.681231,
51.198,27.154828,
48.288,29.199038,
45.377,22.868635,
42.466,25.196632,
39.556,31.789526,
36.645,28.980765,
33.735,27.211503,
30.824,25.366452,
27.914,22.561751,
25.003,22.25,
22.092,20.312573,
19.182,16.044054,
16.271,9.748643,
13.361,21.158113,
10.450,3.4719338,
7.539,-210.21257,
4.629,-545.08181,
1.718,-887.78667,
-1.192,-1152.0044,
-4.103,-844.84742,
-7.013,-435.34406,
-9.924,-1.75,
