,PL7B17~1,
Raman shift [1/cm],Intensity,
1849.936,988.13287,
1847.025,1010.0748,
1844.114,1011.09,
1841.204,1023.9563,
1838.293,1021.26,
1835.383,1030.552,
1832.472,1032.5752,
1829.562,1027.8052,
1826.651,1012.8393,
1823.740,1025.6332,
1820.830,1049.4549,
1817.919,1013.5312,
1815.009,1053.0553,
1812.098,1035.2185,
1809.188,1064.1414,
1806.277,1033.0025,
1803.366,1030.3332,
1800.456,1037.4483,
1797.545,1076.6329,
1794.635,1089.347,
1791.724,1084.5704,
1788.813,1083.6402,
1785.903,1066.1472,
1782.992,1084.6434,
1780.082,1033.8068,
1777.171,1070.5862,
1774.261,1089.6452,
1771.350,1093.5647,
1768.439,1077.6756,
1765.529,1088.7065,
1762.618,1114.2944,
1759.708,1104.2389,
1756.797,1094.1591,
1753.887,1117.6611,
1750.976,1121.9431,
1748.065,1129.9243,
1745.155,1116.1727,
1742.244,1097.6286,
1739.334,1126.4312,
1736.423,1148.3154,
1733.512,1184.7216,
1730.602,1173.3135,
1727.691,1166.7853,
1724.781,1171.1829,
1721.870,1147.3022,
1718.960,1179.0727,
1716.049,1198.9956,
1713.138,1228.6099,
1710.228,1211.4926,
1707.317,1220.634,
1704.407,1211.4692,
1701.496,1219.3655,
1698.586,1235.0338,
1695.675,1258.707,
1692.764,1264.0369,
1689.854,1328.3485,
1686.943,1284.8688,
1684.033,1329.0827,
1681.122,1274.2186,
1678.211,1355.4601,
1675.301,1419.0557,
1672.390,1363.4534,
1669.480,1431.1858,
1666.569,1424.2149,
1663.659,1499.6746,
1660.748,1525.6549,
1657.837,1547.3872,
1654.927,1598.3203,
1652.016,1601.6631,
1649.106,1621.1143,
1646.195,1734.6026,
1643.285,1708.5918,
1640.374,1724.3789,
1637.463,1778.0246,
1634.553,1821.6096,
1631.642,1912.7277,
1628.732,1956.7596,
1625.821,2042.3122,
1622.911,2136.7147,
1620.000,2278.4484,
1617.089,2409.6231,
1614.179,2551.2173,
1611.268,2676.5656,
1608.358,2776.5677,
1605.447,2843.4791,
1602.536,2909.6864,
1599.626,2990.6044,
1596.715,2944.6091,
1593.805,2939.25,
1590.894,2830.0469,
1587.984,2838.6345,
1585.073,2870.327,
1582.162,2842.6894,
1579.252,2818.2474,
1576.341,2731.7405,
1573.431,2739.4443,
1570.520,2766.3594,
1567.610,2742.4456,
1564.699,2692.3734,
1561.788,2657.5319,
1558.878,2565.9529,
1555.967,2520.6434,
1553.057,2462.3885,
1550.146,2428.1773,
1547.235,2400.866,
1544.325,2368.5462,
1541.414,2338.8881,
1538.504,2304.7531,
1535.593,2291.1453,
1532.683,2292.953,
1529.772,2280.3314,
1526.861,2226.2125,
1523.951,2161.8955,
1521.040,2166.5271,
1518.130,2168.4895,
1515.219,2114.4111,
1512.309,2066.3401,
1509.398,2043.7689,
1506.487,2070.1634,
1503.577,2062.3109,
1500.666,2042.1161,
1497.756,2016.2584,
1494.845,2004.5702,
1491.934,2012.2028,
1489.024,1997.7654,
1486.113,1938.8354,
1483.203,1954.6779,
1480.292,1933.4917,
1477.382,1900.9613,
1474.471,1858.1832,
1471.560,1871.9226,
1468.650,1843.6699,
1465.739,1808.9568,
1462.829,1812.38,
1459.918,1828.9849,
1457.008,1838.8039,
1454.097,1826.0745,
1451.186,1800.5962,
1448.276,1793.0948,
1445.365,1792.0707,
1442.455,1793.3628,
1439.544,1808.3599,
1436.633,1774.2411,
1433.723,1804.0098,
1430.812,1779.4029,
1427.902,1756.2275,
1424.991,1755.2797,
1422.081,1724.0558,
1419.170,1680.6392,
1416.259,1677.4903,
1413.349,1668.4319,
1410.438,1663.1507,
1407.528,1669.3312,
1404.617,1724.9173,
1401.707,1719.3847,
1398.796,1687.4423,
1395.885,1698.6241,
1392.975,1698.458,
1390.064,1692.4907,
1387.154,1695.8937,
1384.243,1633.1104,
1381.332,1594.6726,
1378.422,1642.5491,
1375.511,1725.9227,
1372.601,1782.5442,
1369.690,1855.8278,
1366.780,1932.1969,
1363.869,1964.506,
1360.958,1999.9597,
1358.048,2016.4366,
1355.137,2087.166,
1352.227,2114.106,
1349.316,2114.7988,
1346.406,2189.3169,
1343.495,2204.9904,
1340.584,2231.463,
1337.674,2316.5364,
1334.763,2328.4144,
1331.853,2359.013,
1328.942,2394.9391,
1326.032,2410.6687,
1323.121,2452.5211,
1320.210,2508.203,
1317.300,2483.2119,
1314.389,2507.265,
1311.479,2554.1335,
1308.568,2562.0544,
1305.657,2612.4456,
1302.747,2672.6872,
1299.836,2703.6949,
1296.926,2830.3865,
1294.015,2876.3526,
1291.105,2938.1268,
1288.194,3000.5645,
1285.283,3060.0742,
1282.373,3114.953,
1279.462,3158.7594,
1276.552,3202.8013,
1273.641,3220.8618,
1270.731,3225.4784,
1267.820,3261.0993,
1264.909,3183.162,
1261.999,3176.3485,
1259.088,3206.4485,
1256.178,3141.4464,
1253.267,3108.7685,
1250.356,3014.207,
1247.446,2959.9287,
1244.535,2929.942,
1241.625,2853.7502,
1238.714,2760.7955,
1235.804,2717.9588,
1232.893,2665.6213,
1229.982,2678.8463,
1227.072,2578.3567,
1224.161,2592.2626,
1221.251,2497.9748,
1218.340,2409.8338,
1215.430,2398.4177,
1212.519,2388.3482,
1209.608,2357.8956,
1206.698,2358.5266,
1203.787,2362.25,
1200.877,2365.8161,
