,PL2A44~1,
2117.709,559.92331,
2114.798,532.51727,
2111.888,505.07599,
2108.977,467.73095,
2106.067,464.69202,
2103.156,447.26863,
2100.245,428.63817,
2097.335,446.97579,
2094.424,424.99216,
2091.514,405.8991,
2088.603,385.6757,
2085.692,387.58037,
2082.782,399.52052,
2079.871,386.37413,
2076.961,402.26886,
2074.050,400.35227,
2071.140,413.65956,
2068.229,406.17579,
2065.318,389.67349,
2062.408,384.95101,
2059.497,386.40475,
2056.587,387.4272,
2053.676,391.44162,
2050.766,391.625,
2047.855,388.05219,
2044.944,403.02404,
2042.034,399.46307,
2039.123,387.78662,
2036.213,393.01162,
2033.302,387.23358,
2030.391,389.11665,
2027.481,391.08837,
2024.570,390.93933,
2021.660,402.85632,
2018.749,408.54902,
2015.839,406.22146,
2012.928,404.3146,
2010.017,406.30035,
2007.107,408.97454,
2004.196,400.82734,
2001.286,415.21152,
1998.375,401.31101,
1995.465,399.42411,
1992.554,385.09574,
1989.643,401.93373,
1986.733,416.19693,
1983.822,404.67522,
1980.912,380.39726,
1978.001,378.37082,
1975.090,387.97768,
1972.180,400.83246,
1969.269,401.41813,
1966.359,410.51694,
1963.448,395.09263,
1960.538,422.70841,
1957.627,406.55068,
1954.716,393.91227,
1951.806,401.22114,
1948.895,407.65139,
1945.985,369.74428,
1943.074,361.35552,
1940.164,381.82699,
1937.253,390.63798,
1934.342,382.01805,
1931.432,365.58399,
1928.521,380.80808,
1925.611,369.72262,
1922.700,367.95649,
1919.790,394.6016,
1916.879,358.62423,
1913.968,405.56352,
1911.058,369.616,
1908.147,385.48487,
1905.237,396.63235,
1902.326,388.14205,
1899.415,381.52989,
1896.505,395.58285,
1893.594,394.53657,
1890.684,385.49431,
1887.773,386.24557,
1884.863,415.13753,
1881.952,384.98544,
1879.041,354.27765,
1876.131,357.95441,
1873.220,359.625,
1870.310,372.62049,
1867.399,403.14519,
1864.489,379.71542,
1861.578,401.48803,
1858.667,355.73276,
1855.757,381.01999,
1852.846,386.37372,
1849.936,378.67206,
1847.025,371.44494,
1844.114,391.24619,
1841.204,390.31032,
1838.293,389.61336,
1835.383,420.12448,
1832.472,402.26326,
1829.562,407.92631,
1826.651,423.57367,
1823.740,394.23414,
1820.830,409.86145,
1817.919,419.25375,
1815.009,391.36928,
1812.098,409.96357,
1809.188,426.69473,
1806.277,395.35535,
1803.366,425.70818,
1800.456,430.73491,
1797.545,431.97964,
1794.635,425.496,
1791.724,423.96481,
1788.813,430.4376,
1785.903,467.04556,
1782.992,454.8694,
1780.082,463.30327,
1777.171,499.95476,
1774.261,478.22983,
1771.350,471.93575,
1768.439,465.04779,
1765.529,452.71856,
1762.618,453.68184,
1759.708,443.26637,
1756.797,455.54167,
1753.887,449.3422,
1750.976,449.46989,
1748.065,483.8892,
1745.155,472.88327,
1742.244,461.25996,
1739.334,485.53558,
1736.423,456.76524,
1733.512,458.81611,
1730.602,493.30163,
1727.691,478.05986,
1724.781,481.63707,
1721.870,487.84407,
1718.960,482.86938,
1716.049,485.81987,
1713.138,472.09007,
1710.228,479.19827,
1707.317,505.393,
1704.407,510.42179,
1701.496,519.74048,
1698.586,538.1807,
1695.675,495.6467,
1692.764,534.28076,
1689.854,553.84548,
1686.943,531.43442,
1684.033,563.78057,
1681.122,569.54004,
1678.211,560.71066,
1675.301,583.55408,
1672.390,599.49939,
1669.480,557.91379,
1666.569,593.84083,
1663.659,610.00437,
1660.748,574.05185,
1657.837,645.88143,
1654.927,613.11701,
1652.016,633.28481,
1649.106,620.87353,
1646.195,671.56008,
1643.285,708.18945,
1640.374,647.06402,
1637.463,669.57057,
1634.553,774.78266,
1631.642,718.87473,
1628.732,741.72573,
1625.821,758.64986,
1622.911,796.41087,
1620.000,868.70529,
1617.089,929.41107,
1614.179,975.32775,
1611.268,1019.952,
1608.358,1070.237,
1605.447,1122.5968,
1602.536,1162.9005,
1599.626,1144.4665,
1596.715,1130.8262,
1593.805,1111.7384,
1590.894,1090.2503,
1587.984,1081.5624,
1585.073,1114.6577,
1582.162,1108.9366,
1579.252,1078.8028,
1576.341,1060.609,
1573.431,1048.2269,
1570.520,1041.8031,
1567.610,1010.8206,
1564.699,1008.6003,
1561.788,994.01953,
1558.878,976.38355,
1555.967,1011.2649,
1553.057,970.38424,
1550.146,922.10503,
1547.235,941.37034,
1544.325,910.29266,
1541.414,886.7466,
1538.504,909.38725,
1535.593,864.5775,
1532.683,826.91956,
1529.772,827.63159,
1526.861,793.39473,
1523.951,789.35221,
1521.040,807.27241,
1518.130,819.65422,
1515.219,797.06504,
1512.309,800.82772,
1509.398,802.01688,
1506.487,750.61702,
1503.577,758.89023,
1500.666,756.52772,
1497.756,770.40451,
1494.845,754.46437,
1491.934,726.82028,
1489.024,786.49484,
1486.113,763.59018,
1483.203,771.39484,
1480.292,739.53305,
1477.382,719.88478,
1474.471,708.95121,
1471.560,723.31532,
1468.650,732.35809,
1465.739,715.05079,
1462.829,709.39954,
1459.918,725.33229,
1457.008,706.68617,
1454.097,668.91968,
1451.186,654.29811,
1448.276,648.51809,
1445.365,661.73479,
1442.455,698.27143,
1439.544,693.12629,
1436.633,646.08278,
1433.723,706.50943,
1430.812,683.369,
1427.902,668.05344,
1424.991,686.06093,
1422.081,703.13959,
1419.170,676.11101,
1416.259,656.2338,
1413.349,619.39439,
1410.438,649.912,
1407.528,713.9744,
1404.617,679.73792,
1401.707,653.52321,
1398.796,662.90473,
1395.885,676.22752,
1392.975,702.625,
1390.064,700.27053,
1387.154,689.48446,
1384.243,673.48723,
1381.332,679.72764,
1378.422,698.60551,
1375.511,737.01353,
1372.601,665.74251,
1369.690,719.63057,
1366.780,732.00111,
1363.869,755.14579,
1360.958,785.41214,
1358.048,808.49124,
1355.137,802.43153,
1352.227,817.99118,
1349.316,868.34465,
1346.406,906.43954,
1343.495,913.68766,
1340.584,865.51744,
1337.674,900.23626,
1334.763,962.10773,
1331.853,922.2368,
1328.942,939.30375,
1326.032,923.68135,
1323.121,978.16119,
1320.210,1017.2708,
1317.300,1012.4594,
1314.389,1025.2366,
1311.479,1068.0326,
1308.568,1111.7886,
1305.657,1148.2109,
1302.747,1176.7236,
1299.836,1215.2049,
1296.926,1234.736,
1294.015,1258.6384,
1291.105,1243.7752,
1288.194,1327.8892,
1285.283,1344.613,
1282.373,1364.7734,
1279.462,1403.9774,
1276.552,1433.5227,
1273.641,1460.8461,
1270.731,1491.2131,
1267.820,1501.5578,
1264.909,1530.064,
1261.999,1489.2255,
1259.088,1478.2801,
1256.178,1458.783,
1253.267,1398.8525,
1250.356,1362.6619,
1247.446,1354.7985,
1244.535,1344.7232,
1241.625,1292.4473,
1238.714,1214.8115,
1235.804,1173.4745,
1232.893,1161.246,
1229.982,1179.2264,
1227.072,1167.4573,
1224.161,1074.1696,
1221.251,1052.1579,
1218.340,1064.2291,
1215.430,1055.1089,
1212.519,1045.6998,
1209.608,1028.2993,
1206.698,1003.4552,
1203.787,1048.0672,
1200.877,1038.9006,
1197.966,1027.2116,
1195.055,1091.4719,
1192.145,1094.3602,
1189.234,1122.767,
1186.324,1164.1728,
1183.413,1168.7265,
1180.503,1152.6721,
1177.592,1162.9483,
1174.681,1166.8236,
1171.771,1140.6868,
1168.860,1143.3661,
1165.950,1095.2476,
1163.039,1073.8474,
1160.129,1098.5279,
1157.218,1104.6837,
1154.307,1087.0278,
1151.397,1081.5823,
1148.486,1084.6193,
1145.576,1116.7362,
1142.665,1073.2284,
1139.754,1100.5429,
1136.844,1078.9126,
1133.933,1077.7686,
1131.023,1093.6506,
1128.112,1108.3385,
1125.202,1125.3883,
1122.291,1143.2409,
1119.380,1119.4258,
1116.470,1099.1276,
1113.559,1136.0607,
1110.649,1127.3248,
1107.738,1118.7683,
1104.828,1115.6318,
1101.917,1095.9026,
1099.006,1067.5528,
1096.096,1077.2163,
1093.185,1086.8743,
1090.275,1096.527,
1087.364,1106.8585,
1084.453,1101.0631,
1081.543,1101.9512,
1078.632,1106.3571,
1075.722,1101.0877,
1072.811,1137.3147,
1069.901,1132.9484,
1066.990,1156.8749,
1064.079,1165.3471,
1061.169,1173.2526,
1058.258,1160.8386,
1055.348,1145.7377,
1052.437,1167.625,
1049.527,1167.1886,
1046.616,1155.8939,
1043.705,1186.2264,
1040.795,1165.6153,
1037.884,1156.2111,
1034.974,1159.5284,
1032.063,1157.3941,
1029.153,1171.1709,
1026.242,1159.0615,
1023.331,1206.9552,
1020.421,1218.7163,
1017.510,1237.5538,
1014.600,1256.2772,
1011.689,1270.892,
1008.778,1295.5835,
1005.868,1318.5323,
1002.957,1308.2081,
1000.047,1367.049,
997.136,1389.625,
994.226,1366.8715,
991.315,1356.5879,
988.404,1382.2226,
985.494,1303.1429,
982.583,1326.2699,
979.673,1317.9187,
976.762,1332.4123,
973.852,1333.6907,
970.941,1315.3648,
968.030,1311.9834,
965.120,1336.6429,
962.209,1340.9056,
959.299,1340.2085,
956.388,1349.7044,
953.477,1369.1338,
950.567,1384.0565,
947.656,1377.6196,
944.746,1362.3276,
941.835,1394.8273,
938.925,1371.6966,
936.014,1352.0842,
933.103,1352.8621,
930.193,1350.0379,
927.282,1308.9082,
924.372,1332.5852,
921.461,1303.9598,
918.551,1290.8822,
915.640,1283.6758,
912.729,1274.8199,
909.819,1271.2905,
906.908,1261.1814,
903.998,1216.88,
901.087,1253.9995,
898.176,1264.9232,
895.266,1255.8296,
892.355,1278.4521,
889.445,1293.5589,
886.534,1326.185,
883.624,1338.6805,
880.713,1338.0525,
877.802,1320.0346,
874.892,1297.5889,
871.981,1320.3944,
869.071,1352.9755,
866.160,1328.9567,
863.250,1294.6569,
860.339,1282.4265,
857.428,1301.3208,
854.518,1328.5177,
851.607,1290.2425,
848.697,1293.2544,
845.786,1297.625,
842.875,1317.8988,
839.965,1346.2849,
837.054,1303.625,
834.144,1303.625,
831.233,1331.623,
828.323,1343.1521,
825.412,1333.5418,
822.501,1322.9443,
819.591,1346.9098,
816.680,1321.1826,
813.770,1292.0709,
810.859,1269.6002,
807.949,1275.7129,
805.038,1316.0453,
802.127,1278.1815,
799.217,1247.7909,
796.306,1221.5978,
793.396,1219.9152,
790.485,1238.2567,
787.574,1239.8777,
784.664,1220.195,
781.753,1226.0188,
778.843,1246.7977,
775.932,1251.5882,
773.022,1230.0773,
770.111,1265.2332,
767.200,1217.3784,
764.290,1243.8101,
761.379,1262.4151,
758.469,1255.1347,
755.558,1297.458,
752.648,1258.357,
749.737,1262.3752,
746.826,1264.429,
743.916,1264.3718,
741.005,1278.4591,
738.095,1294.6966,
735.184,1270.1678,
732.274,1201.2504,
729.363,1164.0916,
726.452,1195.9406,
723.542,1203.2251,
720.631,1225.0321,
717.721,1245.9461,
714.810,1245.5853,
711.899,1229.13,
708.989,1235.5854,
706.078,1258.0615,
703.168,1225.3701,
700.257,1216.7153,
697.347,1234.4082,
694.436,1215.4504,
691.525,1209.02,
688.615,1212.6563,
685.704,1224.6906,
682.794,1235.9229,
679.883,1233.1564,
676.973,1222.7386,
674.062,1236.5771,
671.151,1267.1032,
668.241,1282.9508,
665.330,1244.9065,
662.420,1229.7306,
659.509,1225.3551,
656.598,1242.3677,
653.688,1270.2259,
650.777,1284.8149,
647.867,1260.9251,
644.956,1246.3377,
642.046,1260.1111,
639.135,1279.6599,
636.224,1249.7722,
633.314,1279.1479,
630.403,1279.5305,
627.493,1266.1754,
624.582,1256.6861,
621.672,1274.902,
618.761,1264.2259,
615.850,1255.6661,
612.940,1266.311,
610.029,1290.0217,
607.119,1262.3846,
604.208,1272.4052,
601.297,1275.1324,
598.387,1273.4849,
595.476,1274.1394,
592.566,1258.3981,
589.655,1239.4277,
586.745,1244.946,
583.834,1271.53,
580.923,1299.5776,
578.013,1291.7303,
575.102,1277.0061,
572.192,1286.9184,
569.281,1319.0942,
566.371,1305.007,
563.460,1311.3852,
560.549,1325.3451,
557.639,1319.1684,
554.728,1272.5612,
551.818,1287.3872,
548.907,1285.1403,
545.996,1288.6232,
543.086,1297.1086,
540.175,1285.4289,
537.265,1299.1106,
534.354,1306.6318,
531.444,1312.8049,
528.533,1322.2454,
525.622,1302.8468,
522.712,1327.7492,
519.801,1342.8062,
516.891,1345.0763,
513.980,1386.8882,
511.070,1372.312,
508.159,1388.5033,
505.248,1403.3587,
502.338,1370.3705,
499.427,1395.841,
496.517,1429.7765,
493.606,1453.6534,
490.695,1457.4853,
487.785,1442.0895,
484.874,1433.809,
481.964,1441.4222,
479.053,1450.9254,
476.143,1427.1186,
473.232,1439.2937,
470.321,1434.8935,
467.411,1419.0533,
464.500,1403.3813,
461.590,1433.2452,
458.679,1472.9918,
455.769,1496.1045,
452.858,1490.7841,
449.947,1492.3119,
447.037,1482.3101,
444.126,1471.928,
441.216,1474.4883,
438.305,1525.5377,
435.395,1566.7181,
432.484,1568.3717,
429.573,1539.2349,
426.663,1511.8699,
423.752,1547.983,
420.842,1558.2314,
417.931,1541.7908,
415.020,1510.6981,
412.110,1540.3528,
409.199,1554.07,
406.289,1571.1378,
403.378,1615.7249,
400.468,1645.2087,
397.557,1639.2005,
394.646,1637.0149,
391.736,1669.9972,
388.825,1650.3872,
385.915,1627.5948,
383.004,1612.9105,
380.094,1613.8553,
377.183,1618.3702,
374.272,1616.3683,
371.362,1607.7385,
368.451,1595.4031,
365.541,1624.674,
362.630,1654.4746,
359.719,1672.921,
356.809,1671.6767,
353.898,1639.4784,
350.988,1669.684,
348.077,1682.8772,
345.167,1635.4197,
342.256,1651.1081,
339.345,1659.8765,
336.435,1663.9026,
333.524,1665.3531,
330.614,1688.453,
327.703,1687.9239,
324.793,1677.0159,
321.882,1666.6683,
318.971,1684.5109,
316.061,1708.6926,
313.150,1734.3226,
310.240,1755.844,
307.329,1758.7689,
304.418,1763.7286,
301.508,1767.2465,
298.597,1762.0636,
295.687,1796.8415,
292.776,1810.7083,
289.866,1822.1941,
286.955,1896.0666,
284.044,1859.1875,
281.134,1857.1749,
278.223,1902.3495,
275.313,1914.1392,
272.402,1877.7045,
269.492,1883.5282,
266.581,1958.5694,
263.670,1985.771,
260.760,2006.1622,
257.849,2016.8551,
254.939,2014.6535,
252.028,2016.7965,
249.117,2018.0818,
246.207,2016.3521,
243.296,2007.5676,
240.386,1993.5652,
237.475,1968.184,
234.565,1944.1466,
231.654,1979.205,
228.743,1955.5551,
225.833,1940.2474,
222.922,1958.2026,
220.012,1970.588,
217.101,1979.5322,
214.191,1985.2807,
211.280,1987.4631,
208.369,1974.1687,
205.459,1978.0055,
202.548,1983.9731,
199.638,1928.0982,
196.727,2000.7525,
193.816,2042.1555,
190.906,1994.2441,
187.995,1983.3837,
185.085,2026.9106,
182.174,2081.7797,
179.264,2089.7301,
176.353,2090.625,
173.442,2104.4022,
170.532,2127.3649,
167.621,2116.5503,
164.711,2061.5938,
161.800,1978.4976,
158.890,1872.6976,
155.979,1801.8927,
153.068,1652.1574,
150.158,1448.264,
147.247,1287.4427,
144.337,1052.5478,
141.426,820.96321,
138.516,628.83636,
135.605,456.01088,
132.694,308.91445,
129.784,192.08172,
126.873,127.72004,
123.963,84.464283,
121.052,56.525794,
118.141,43.675558,
115.231,36.519296,
112.320,28.965005,
109.410,22.625,
106.499,22.625,
103.589,19.263473,
100.678,16.353378,
97.767,15.642441,
94.857,12.853044,
91.946,11.221889,
89.036,10.286306,
86.125,8.1586905,
83.215,6.5631593,
80.304,6.8221634,
77.393,10.363013,
74.483,7.3493252,
71.572,7.0744085,
68.662,9.90207,
65.751,12.727874,
62.840,10.253086,
59.930,7.3741448,
57.019,10.194473,
54.109,7.0420349,
51.198,4.3233907,
48.288,3.6646371,
45.377,8.5882836,
42.466,11.449439,
39.556,11.704051,
36.645,6.0865297,
33.735,8.7789877,
30.824,9.9743563,
27.914,1.5602534,
25.003,9.3419247,
22.092,14.302095,
19.182,14.082657,
16.271,28.07246,
13.361,127.18867,
10.450,293.72515,
7.539,515.09112,
4.629,714.61437,
1.718,721.90057,
-1.192,311.97958,
-4.103,120.46869,
-7.013,21.504329,
-9.924,0.625,
