,PL28E6~1,
Wavenumbers [1/cm],Intensity,
1596.715,2691.4078,
1593.805,2684.9033,
1590.894,2709.9144,
1587.984,2602.5152,
1585.073,2638.1256,
1582.162,2558.8771,
1579.252,2493.9135,
1576.341,2471.359,
1573.431,2461.3264,
1570.520,2465.49,
1567.610,2407.7662,
1564.699,2427.2516,
1561.788,2407.1641,
1558.878,2358.9196,
1555.967,2359.231,
1553.057,2302.3067,
1550.146,2245.095,
1547.235,2240.0492,
1544.325,2192.215,
1541.414,2148.6747,
1538.504,2099.1052,
1535.593,2056.8096,
1532.683,2052.4841,
1529.772,2029.7127,
1526.861,2002.7308,
1523.951,1986.9024,
1521.040,1969.783,
1518.130,1930.8103,
1515.219,1894.8943,
1512.309,1913.1813,
1509.398,1887.2858,
1506.487,1866.6267,
1503.577,1878.1779,
1500.666,1813.1951,
1497.756,1860.7481,
1494.845,1876.9748,
1491.934,1867.2364,
1489.024,1824.8867,
1486.113,1791.8497,
1483.203,1807.1384,
1480.292,1762.7069,
1477.382,1741.443,
1474.471,1732.236,
1471.560,1760.853,
1468.650,1740.2611,
1465.739,1715.1272,
1462.829,1701.6164,
1459.918,1706.8723,
1457.008,1689.4824,
1454.097,1667.6101,
1451.186,1673.8702,
1448.276,1677.375,
1445.365,1662.5867,
1442.455,1653.2406,
1439.544,1699.2605,
1436.633,1662.094,
1433.723,1685.372,
1430.812,1688.0898,
1427.902,1634.7132,
1424.991,1648.9297,
1422.081,1669.5595,
1419.170,1654.9579,
1416.259,1631.3134,
1413.349,1615.0464,
1410.438,1608.5759,
1407.528,1611.8812,
1404.617,1632.576,
1401.707,1624.1774,
1398.796,1606.7911,
1395.885,1612.0955,
1392.975,1613.1248,
1390.064,1617.736,
1387.154,1629.3831,
1384.243,1585.3778,
1381.332,1656.8217,
1378.422,1654.2106,
1375.511,1689.8083,
1372.601,1724.4731,
1369.690,1776.2367,
1366.780,1777.2467,
1363.869,1844.3903,
1360.958,1891.5019,
1358.048,1932.6339,
1355.137,1952.3236,
1352.227,1979.2837,
1349.316,2043.0925,
1346.406,2093.2909,
1343.495,2102.1085,
1340.584,2122.446,
1337.674,2160.0231,
1334.763,2240.9748,
1331.853,2256.7378,
1328.942,2290.2852,
1326.032,2325.3686,
1323.121,2412.3992,
1320.210,2429.7203,
1317.300,2418.4727,
1314.389,2445.2089,
1311.479,2523.7436,
1308.568,2612.8776,
1305.657,2693.2137,
1302.747,2794.102,
1299.836,2843.4463,
1296.926,2867.5542,
1294.015,2914.4397,
1291.105,2972.7297,
1288.194,3053.8594,
1285.283,3112.4712,
1282.373,3146.7265,
1279.462,3187.0215,
1276.552,3257.8319,
1273.641,3348.5764,
1270.731,3414.0795,
1267.820,3436.1774,
1264.909,3473.8692,
1261.999,3448.5414,
1259.088,3453.102,
1256.178,3383.1456,
1253.267,3280.8459,
1250.356,3211.3853,
1247.446,3145.0236,
1244.535,3095.0313,
1241.625,3015.2048,
1238.714,2878.8503,
1235.804,2771.4187,
1232.893,2733.2594,
1229.982,2687.3699,
1227.072,2598.6494,
1224.161,2556.2333,
1221.251,2506.1935,
1218.340,2443.4369,
1215.430,2408.5664,
1212.519,2408.1664,
1209.608,2387.3162,
1206.698,2348.1626,
1203.787,2387.4403,
1200.877,2384.4924,
1197.966,2418.6604,
1195.055,2493.7544,
1192.145,2554.461,
1189.234,2593.0827,
1186.324,2653.3796,
1183.413,2676.1516,
1180.503,2671.9123,
1177.592,2695.2232,
1174.681,2650.7723,
1171.771,2598.5398,
1168.860,2605.6846,
1165.950,2526.5523,
1163.039,2515.0574,
1160.129,2522.504,
1157.218,2496.5308,
1154.307,2480.587,
1151.397,2498.0333,
1148.486,2477.2223,
1145.576,2491.1778,
1142.665,2440.5668,
1139.754,2468.1065,
1136.844,2472.5738,
1133.933,2484.2781,
1131.023,2494.3192,
1128.112,2484.6623,
1125.202,2475.5199,
1122.291,2511.5111,
1119.380,2540.4703,
1116.470,2550.1781,
1113.559,2577.6655,
1110.649,2591.2686,
1107.738,2572.4065,
1104.828,2527.5768,
1101.917,2475.398,
1099.006,2435.7977,
1096.096,2428.4288,
1093.185,2429.3068,
1090.275,2503.8279,
1087.364,2500.1052,
1084.453,2489.2501,
1081.543,2501.5216,
1078.632,2542.8198,
1075.722,2586.972,
1072.811,2547.3058,
1069.901,2560.4047,
1066.990,2582.3916,
1064.079,2620.7202,
1061.169,2641.3457,
1058.258,2642.4106,
1055.348,2643.3723,
1052.437,2661.9345,
1049.527,2694.0995,
1046.616,2661.084,
1043.705,2658.9165,
1040.795,2635.7503,
1037.884,2622.375,
1034.974,2625.3544,
1032.063,2626.3213,
1029.153,2621.0608,
1026.242,2685.0676,
1023.331,2701.5408,
1020.421,2726.6822,
1017.510,2754.3038,
1014.600,2826.7393,
1011.689,2901.5288,
1008.778,2894.0666,
1005.868,2921.6684,
1002.957,2954.3619,
1000.047,3075.127,
997.136,3117.7877,
994.226,3118.7134,
991.315,3118.2438,
988.404,3105.5927,
985.494,3064.5119,
982.583,3025.9669,
979.673,3037.9345,
976.762,3034.9814,
973.852,3041.6353,
970.941,3041.7777,
968.030,3005.3808,
965.120,3022.4251,
962.209,3034.3607,
959.299,3049.1235,
956.388,3077.8935,
953.477,3095.5529,
950.567,3097.5121,
947.656,3104.481,
944.746,3090.0386,
941.835,3099.9026,
938.925,3089.872,
936.014,3073.2585,
933.103,3057.7255,
930.193,3044.7782,
927.282,3032.0836,
924.372,2989.8032,
921.461,2943.873,
918.551,2898.0046,
915.640,2871.9755,
912.729,2849.9318,
909.819,2798.8164,
906.908,2771.8588,
903.998,2749.6955,
901.087,2783.2019,
898.176,2810.147,
895.266,2839.1799,
892.355,2887.3909,
889.445,2871.4448,
886.534,2911.4488,
883.624,2932.8316,
880.713,2957.7478,
877.802,2976.4172,
874.892,2974.6981,
871.981,2958.6512,
869.071,2970.347,
866.160,2944.7766,
863.250,2943.9075,
860.339,2956.8808,
857.428,2957.1662,
854.518,2938.0511,
851.607,2892.2872,
848.697,2933.8978,
845.786,2931.4646,
842.875,2941.9317,
839.965,2993.7776,
837.054,2945.8681,
834.144,2989.792,
831.233,2985.0426,
828.323,3023.8756,
825.412,3043.974,
822.501,2987.9282,
819.591,2985.449,
816.680,2970.1506,
813.770,2906.2307,
810.859,2870.8262,
807.949,2869.1701,
805.038,2863.7732,
802.127,2867.0657,
799.217,2824.1423,
796.306,2780.4288,
793.396,2752.1459,
790.485,2731.846,
787.574,2693.7139,
784.664,2728.9787,
