,PL7939~1,
Wavenumbers [1/cm],Intensity,
3014.167,-2.375,
3011.256,0.12489263,
3008.346,89.23505,
3005.435,91.165639,
3002.525,92.907438,
2999.614,98.625,
2996.704,110.20953,
2993.793,94.216592,
2990.882,113.41129,
2987.972,130.52915,
2985.061,104.53139,
2982.151,117.64183,
2979.240,120.95578,
2976.329,137.63046,
2973.419,134.30228,
2970.508,130.72494,
2967.598,124.7242,
2964.687,140.41644,
2961.777,140.87294,
2958.866,146.29216,
2955.955,142.58961,
2953.045,149.27601,
2950.134,165.72123,
2947.224,133.10538,
2944.313,168.34437,
2941.403,165.26825,
2938.492,165.64669,
2935.581,165.7649,
2932.671,180.90396,
2929.760,162.25959,
2926.850,170.52763,
2923.939,171.46613,
2921.028,187.6605,
2918.118,176.68672,
2915.207,194.7453,
2912.297,191.65039,
2909.386,185.79289,
2906.476,186.33004,
2903.565,185.75538,
2900.654,181.36511,
2897.744,197.48671,
2894.833,177.14064,
2891.923,157.1378,
2889.012,182.16835,
2886.102,173.60473,
2883.191,168.62783,
2880.280,101.37617,
2877.370,-2.8108571,
2874.459,20.266584,
2871.549,65.441195,
2868.638,153.63113,
2865.727,156.96731,
2862.817,166.36831,
2859.906,197.0552,
2856.996,189.14085,
2854.085,184.74475,
2851.175,188.96228,
2848.264,193.57084,
2845.353,201.34463,
2842.443,195.01386,
2839.532,194.53551,
2836.622,183.35547,
2833.711,195.46958,
2830.801,198.02059,
2827.890,189.41872,
2824.979,198.983,
2822.069,208.69323,
2819.158,208.16408,
2816.248,199.11921,
2813.337,199.32621,
2810.427,204.49966,
2807.516,193.94156,
2804.605,205.01202,
2801.695,200.92763,
2798.784,200.55108,
2795.874,211.75427,
2792.963,218.19628,
2790.052,198.62843,
2787.142,204.20392,
2784.231,205.17313,
2781.321,209.37356,
2778.410,207.2849,
2775.500,206.56155,
2772.589,189.08829,
2769.678,217.48165,
2766.768,212.32014,
2763.857,200.73097,
2760.947,207.6313,
2758.036,218.79067,
2755.126,214.85791,
2752.215,221.71128,
2749.304,208.64659,
2746.394,219.625,
2743.483,220.175,
2740.573,209.09176,
2737.662,217.52884,
2734.751,222.04256,
2731.841,236.35578,
2728.930,238.70558,
2726.020,229.73727,
2723.109,230.625,
2720.199,225.95607,
2717.288,237.39871,
2714.377,213.30434,
2711.467,236.28104,
2708.556,240.34795,
2705.646,227.04746,
2702.735,236.10179,
2699.825,222.42867,
2696.914,224.33908,
2694.003,254.212,
2691.093,236.14246,
2688.182,225.625,
2685.272,237.19115,
2682.361,228.9012,
2679.450,244.45626,
2676.540,224.97051,
2673.629,238.63847,
2670.719,230.05568,
2667.808,260.02003,
2664.898,236.80691,
2661.987,236.15842,
2659.076,244.86207,
2656.166,232.80249,
2653.255,240.3631,
2650.345,246.05694,
2647.434,260.05369,
2644.524,260.76407,
2641.613,262.16806,
2638.702,245.94062,
2635.792,251.71773,
2632.881,260.20237,
2629.971,255.39007,
2627.060,246.79032,
2624.149,259.92187,
2621.239,269.38834,
2618.328,253.21842,
2615.418,263.30681,
2612.507,257.24555,
2609.597,274.88049,
2606.686,256.43022,
2603.775,256.10516,
2600.865,265.79909,
2597.954,254.9604,
2595.044,265.25919,
2592.133,270.17912,
2589.223,278.43238,
2586.312,271.04205,
