,PL229F~1,
2478.621,461.41112,
2475.710,461.28834,
2472.799,464.03029,
2469.889,456.76523,
2466.978,465.63135,
2464.068,473.0807,
2461.157,449.55994,
2458.247,454.13229,
2455.336,459.78035,
2452.425,473.38208,
2449.515,461.47662,
2446.604,465.66708,
2443.694,462.48274,
2440.783,466.25,
2437.872,471.65111,
2434.962,486.45276,
2432.051,485.08309,
2429.141,480.50282,
2426.230,487.05443,
2423.320,492.6641,
2420.409,498.73721,
2417.498,499.24158,
2414.588,500.43251,
2411.677,523.78384,
2408.767,509.47933,
2405.856,509.4095,
2402.946,506.35098,
2400.035,503.14906,
2397.124,497.48529,
2394.214,508.872,
2391.303,513.85772,
2388.393,523.46165,
2385.482,510.95499,
2382.571,515.7564,
2379.661,526.27302,
2376.750,554.61696,
2373.840,556.11251,
2370.929,519.63987,
2368.019,539.44273,
2365.108,539.45942,
2362.197,541.83358,
2359.287,533.87172,
2356.376,538.23767,
2353.466,543.88702,
2350.555,533.85499,
2347.645,535.02616,
2344.734,533.88594,
2341.823,546.03442,
2338.913,542.73658,
2336.002,562.03701,
2333.092,576.93963,
2330.181,589.5671,
2327.270,580.02007,
2324.360,531.12254,
2321.449,585.34183,
2318.539,573.63225,
2315.628,569.64488,
2312.718,551.70153,
2309.807,576.64097,
2306.896,600.93543,
2303.986,579.29548,
2301.075,580.1649,
2298.165,576.65382,
2295.254,599.73297,
2292.344,573.77277,
2289.433,589.93727,
2286.522,593.19645,
2283.612,595.39031,
2280.701,614.55938,
2277.791,595.49045,
2274.880,601.89199,
2271.969,611.5998,
2269.059,617.66416,
2266.148,613.97955,
2263.238,616.04923,
2260.327,629.4223,
2257.417,617.06389,
2254.506,629.43241,
2251.595,644.11551,
2248.685,627.67503,
2245.774,641.37058,
2242.864,648.93576,
2239.953,662.78123,
2237.043,630.75678,
2234.132,636.25,
2231.221,649.75136,
2228.311,636.11343,
2225.400,670.61589,
2222.490,683.62134,
2219.579,676.7024,
2216.669,668.70946,
2213.758,675.29313,
2210.847,702.46155,
2207.937,713.08713,
2205.026,723.80451,
2202.116,758.80519,
2199.205,779.31235,
2196.294,774.94402,
2193.384,810.45906,
2190.473,820.38615,
2187.563,826.36117,
2184.652,856.32876,
2181.742,892.9996,
2178.831,893.16443,
2175.920,906.16439,
2173.010,932.90193,
2170.099,959.58136,
2167.189,944.46527,
2164.278,978.21181,
2161.368,1013.8199,
2158.457,1061.7715,
2155.546,1067.9932,
2152.636,1089.3935,
2149.725,1100.0889,
2146.815,1130.1822,
2143.904,1151.8522,
2140.993,1155.6204,
2138.083,1165.9338,
2135.172,1178.376,
2132.262,1161.3724,
2129.351,1157.9845,
2126.441,1136.0461,
2123.530,1094.1265,
2120.619,1076.3696,
2117.709,1009.7818,
2114.798,947.74619,
2111.888,932.7509,
2108.977,889.09104,
2106.067,858.56569,
2103.156,837.41297,
2100.245,828.24498,
2097.335,815.55367,
2094.424,777.18106,
2091.514,766.03765,
2088.603,769.72465,
2085.692,777.3429,
2082.782,793.55917,
2079.871,766.21267,
2076.961,754.57289,
2074.050,765.55303,
2071.140,737.23811,
2068.229,755.63022,
2065.318,747.11526,
2062.408,756.89373,
2059.497,743.04166,
2056.587,756.56369,
2053.676,734.66841,
2050.766,737.48019,
2047.855,716.96198,
2044.944,741.91506,
2042.034,737.0071,
2039.123,717.45202,
2036.213,731.94331,
2033.302,716.55448,
2030.391,725.99531,
2027.481,747.15233,
2024.570,749.56433,
2021.660,748.30913,
2018.749,734.4657,
2015.839,762.29068,
2012.928,741.18121,
2010.017,737.49647,
2007.107,742.15654,
2004.196,719.79755,
2001.286,733.27468,
1998.375,723.63188,
1995.465,741.71428,
1992.554,708.17978,
1989.643,715.76611,
1986.733,708.41053,
1983.822,709.41617,
1980.912,697.79452,
1978.001,695.62291,
1975.090,689.46832,
1972.180,684.18085,
1969.269,697.00578,
1966.359,693.57417,
1963.448,686.51948,
1960.538,698.42265,
1957.627,654.88464,
1954.716,715.29658,
1951.806,678.20032,
1948.895,677.76011,
1945.985,675.93954,
1943.074,655.53044,
1940.164,664.0771,
1937.253,676.09787,
1934.342,649.54894,
1931.432,632.02287,
1928.521,648.58852,
1925.611,663.89926,
1922.700,628.46962,
1919.790,672.5095,
1916.879,642.17948,
1913.968,650.23647,
1911.058,631.89265,
1908.147,668.45291,
1905.237,659.67645,
1902.326,647.35963,
1899.415,645.37682,
1896.505,631.59943,
1893.594,641.15551,
1890.684,634.30892,
1887.773,624.13786,
1884.863,658.14066,
1881.952,658.81267,
1879.041,646.71106,
1876.131,639.54935,
1873.220,633.89158,
1870.310,651.81499,
1867.399,662.10606,
1864.489,649.32789,
1861.578,647.98102,
1858.667,616.69012,
1855.757,635.19272,
1852.846,678.39365,
1849.936,634.08581,
1847.025,660.07971,
1844.114,633.45706,
1841.204,641.11364,
1838.293,651.24501,
1835.383,669.00549,
1832.472,681.25,
1829.562,686.99922,
1826.651,661.53135,
1823.740,689.01636,
1820.830,707.33664,
1817.919,703.36374,
1815.009,680.84415,
1812.098,684.4311,
1809.188,672.11825,
1806.277,706.45325,
1803.366,717.60119,
1800.456,678.75539,
1797.545,673.75337,
1794.635,708.121,
1791.724,712.20139,
1788.813,732.04331,
1785.903,716.40888,
1782.992,718.2276,
1780.082,685.38409,
1777.171,701.24839,
1774.261,712.04034,
1771.350,734.918,
1768.439,715.4614,
1765.529,733.16491,
1762.618,756.23935,
1759.708,737.163,
1756.797,734.32576,
1753.887,762.89285,
1750.976,740.02554,
1748.065,734.44201,
1745.155,747.05647,
1742.244,734.65581,
1739.334,773.75587,
1736.423,782.2388,
1733.512,783.7988,
1730.602,769.04561,
1727.691,750.19977,
1724.781,774.56676,
1721.870,767.7642,
1718.960,769.18339,
1716.049,787.86847,
1713.138,801.50995,
1710.228,788.45495,
1707.317,818.97914,
1704.407,818.75801,
1701.496,816.4269,
1698.586,831.03375,
1695.675,842.54279,
1692.764,825.26229,
1689.854,888.34846,
1686.943,841.97001,
1684.033,911.43695,
1681.122,836.57541,
1678.211,904.58378,
1675.301,895.28083,
1672.390,941.30682,
1669.480,960.31418,
1666.569,968.52931,
1663.659,991.55659,
1660.748,1068.8231,
1657.837,997.43097,
1654.927,1050.25,
1652.016,1051.0033,
1649.106,1082.8902,
1646.195,1148.4898,
1643.285,1158.1816,
1640.374,1155.1664,
1637.463,1152.2948,
1634.553,1210.3583,
1631.642,1284.8472,
1628.732,1339.6529,
1625.821,1407.2932,
1622.911,1472.8781,
1620.000,1570.0153,
1617.089,1729.046,
1614.179,1807.0785,
1611.268,1888.2014,
1608.358,1991.3336,
1605.447,2054.7076,
1602.536,2091.7979,
1599.626,2092.4101,
1596.715,2099.5108,
1593.805,2091.3067,
1590.894,2072.6366,
1587.984,2051.196,
1585.073,2016.7698,
1582.162,1990.3778,
1579.252,1983.7951,
1576.341,1919.966,
1573.431,1923.0462,
1570.520,1879.3299,
1567.610,1865.7402,
1564.699,1861.1748,
1561.788,1840.2361,
1558.878,1760.5599,
1555.967,1733.8566,
1553.057,1690.6815,
1550.146,1630.4501,
1547.235,1593.3112,
1544.325,1562.4564,
1541.414,1555.8909,
1538.504,1531.908,
1535.593,1497.8678,
1532.683,1489.5748,
1529.772,1485.6812,
1526.861,1466.5359,
1523.951,1425.6957,
1521.040,1415.842,
1518.130,1412.1273,
1515.219,1357.0905,
1512.309,1349.178,
1509.398,1368.0942,
1506.487,1351.6042,
1503.577,1368.1281,
1500.666,1394.3033,
1497.756,1330.0295,
1494.845,1314.9298,
1491.934,1307.2437,
1489.024,1305.3187,
1486.113,1259.8164,
1483.203,1223.3878,
1480.292,1259.13,
1477.382,1210.4809,
1474.471,1148.9051,
1471.560,1149.489,
1468.650,1160.0329,
1465.739,1150.0807,
1462.829,1139.0723,
1459.918,1136.25,
1457.008,1114.9267,
1454.097,1120.1309,
1451.186,1138.6059,
1448.276,1120.4052,
1445.365,1113.0707,
1442.455,1120.1025,
1439.544,1163.8204,
1436.633,1155.4427,
1433.723,1086.2621,
1430.812,1054.7036,
1427.902,1010.7461,
1424.991,1031.5969,
1422.081,1018.4878,
1419.170,997.37661,
1416.259,991.00975,
1413.349,932.85168,
1410.438,945.74008,
1407.528,944.44394,
1404.617,938.59851,
1401.707,952.96857,
1398.796,954.80947,
1395.885,961.61235,
1392.975,988.72927,
1390.064,980.88901,
1387.154,926.48196,
1384.243,840.07663,
1381.332,819.78728,
1378.422,861.85338,
1375.511,970.51997,
1372.601,1007.2697,
1369.690,1085.6856,
1366.780,1182.2057,
1363.869,1207.1559,
1360.958,1179.2005,
1358.048,1201.0353,
1355.137,1293.0119,
1352.227,1313.4458,
1349.316,1309.41,
1346.406,1405.9881,
1343.495,1467.25,
1340.584,1470.9997,
1337.674,1492.002,
1334.763,1524.732,
1331.853,1563.6757,
1328.942,1594.6023,
1326.032,1617.8249,
1323.121,1669.6717,
1320.210,1720.212,
1317.300,1707.1482,
1314.389,1740.7233,
1311.479,1786.1335,
1308.568,1793.336,
1305.657,1829.5216,
1302.747,1865.7858,
1299.836,1925.8152,
1296.926,2003.301,
1294.015,2047.4285,
1291.105,2068.6219,
1288.194,2180.6778,
1285.283,2211.83,
1282.373,2273.9998,
1279.462,2327.9163,
1276.552,2346.9666,
1273.641,2334.9269,
1270.731,2332.3605,
1267.820,2384.4333,
1264.909,2356.8099,
1261.999,2318.1155,
1259.088,2341.8306,
1256.178,2326.9773,
1253.267,2290.4934,
1250.356,2282.2818,
1247.446,2242.1791,
1244.535,2185.0045,
1241.625,2123.5501,
1238.714,2063.4182,
1235.804,2027.6384,
1232.893,1997.119,
1229.982,2019.8957,
1227.072,1891.3414,
1224.161,1919.2322,
1221.251,1870.4118,
1218.340,1818.8594,
1215.430,1792.4414,
1212.519,1761.7065,
1209.608,1740.3375,
1206.698,1756.0586,
1203.787,1763.6269,
1200.877,1762.7574,
1197.966,1803.2196,
1195.055,1834.2605,
1192.145,1923.4005,
1189.234,1981.7432,
1186.324,2033.1624,
1183.413,2061.8084,
1180.503,2065.6343,
1177.592,2067.5125,
1174.681,2041.8288,
1171.771,2016.9313,
1168.860,1959.7735,
1165.950,1952.6374,
1163.039,1916.6315,
1160.129,1869.3978,
1157.218,1844.3656,
1154.307,1827.8931,
1151.397,1808.1175,
1148.486,1818.6477,
1145.576,1830.8237,
1142.665,1797.971,
1139.754,1811.5226,
1136.844,1766.2288,
1133.933,1750.5286,
1131.023,1773.6059,
1128.112,1800.2493,
1125.202,1797.1727,
1122.291,1764.2635,
1119.380,1799.3193,
1116.470,1806.3795,
1113.559,1832.7672,
1110.649,1829.7725,
1107.738,1855.8633,
1104.828,1861.6128,
1101.917,1828.5872,
1099.006,1824.7035,
1096.096,1836.7338,
1093.185,1844.6358,
1090.275,1884.9042,
1087.364,1857.1994,
1084.453,1835.1878,
1081.543,1859.2961,
1078.632,1893.683,
1075.722,1888.5575,
1072.811,1881.6223,
1069.901,1886.8619,
1066.990,1865.4251,
1064.079,1897.6783,
1061.169,1918.0115,
1058.258,1935.4955,
1055.348,1973.0056,
1052.437,2005.7065,
1049.527,1967.3507,
1046.616,1969.9572,
1043.705,1998.7683,
1040.795,2015.5506,
1037.884,2003.5607,
1034.974,1983.5258,
1032.063,1981.5422,
1029.153,1999.5084,
1026.242,2034.9716,
1023.331,2038.7498,
1020.421,2030.1877,
1017.510,2057.6254,
1014.600,2097.0526,
1011.689,2116.6799,
1008.778,2121.1144,
1005.868,2155.7211,
1002.957,2208.2027,
1000.047,2291.962,
997.136,2348.4416,
994.226,2377.6191,
991.315,2370.9827,
988.404,2320.495,
985.494,2274.4253,
982.583,2237.5933,
979.673,2185.4246,
976.762,2172.9468,
973.852,2178.9021,
970.941,2183.4355,
968.030,2181.2904,
965.120,2153.4541,
962.209,2202.049,
959.299,2222.9985,
956.388,2228.25,
953.477,2209.3427,
950.567,2202.1182,
947.656,2258.5842,
944.746,2261.1329,
941.835,2228.0477,
938.925,2244.5979,
936.014,2275.4597,
933.103,2277.0077,
930.193,2242.8553,
927.282,2223.1877,
924.372,2185.1354,
921.461,2142.6936,
918.551,2140.2877,
915.640,2124.4532,
912.729,2091.4449,
909.819,2084.0234,
906.908,2044.4294,
903.998,2089.1765,
901.087,2110.7976,
898.176,2142.4957,
895.266,2170.9326,
892.355,2174.9618,
889.445,2200.1398,
886.534,2210.2685,
883.624,2241.8546,
880.713,2265.4364,
877.802,2254.7961,
874.892,2216.5954,
871.981,2208.599,
869.071,2181.0304,
866.160,2215.5777,
863.250,2212.2819,
860.339,2202.1994,
857.428,2207.5367,
854.518,2162.7555,
851.607,2180.229,
848.697,2162.6155,
845.786,2153.25,
842.875,2171.4265,
839.965,2208.6627,
837.054,2224.0081,
834.144,2202.4605,
831.233,2213.5822,
828.323,2205.9183,
825.412,2190.8939,
822.501,2184.6541,
819.591,2142.5077,
816.680,2137.2436,
813.770,2109.3104,
810.859,2095.055,
807.949,2104.6915,
805.038,2119.8695,
802.127,2083.6518,
799.217,2089.9401,
796.306,2084.7364,
793.396,2071.6316,
790.485,2066.9357,
787.574,2088.3746,
784.664,2091.655,
781.753,2088.8951,
778.843,2074.0178,
775.932,2057.7809,
773.022,2059.9847,
770.111,2109.8569,
767.200,2133.8054,
764.290,2110.7782,
761.379,2108.9434,
758.469,2130.2515,
755.558,2095.5206,
752.648,2071.0825,
749.737,2070.8195,
746.826,2039.2159,
743.916,1966.743,
741.005,1864.9353,
738.095,1729.3518,
735.184,1575.9585,
732.274,1523.3536,
729.363,1614.6873,
726.452,1816.5387,
723.542,1956.5638,
720.631,1987.1862,
717.721,2018.8824,
714.810,2048.6704,
711.899,2065.3688,
708.989,2057.2996,
706.078,2058.8526,
703.168,2036.7828,
700.257,2023.4877,
697.347,2030.2495,
694.436,2047.7481,
691.525,2029.2606,
688.615,2019.5898,
685.704,1999.8456,
682.794,1975.9096,
679.883,1968.9348,
676.973,1984.1609,
674.062,2012.1352,
671.151,2013.1001,
668.241,2001.015,
665.330,2015.9475,
662.420,2009.5576,
659.509,2015.2342,
656.598,2028.7705,
653.688,2039.8697,
650.777,2035.169,
647.867,2032.78,
644.956,2047.1096,
642.046,2037.1785,
639.135,2015.2806,
636.224,2034.4171,
633.314,2067.7625,
630.403,2073.8852,
627.493,2073.7863,
624.582,2079.7814,
621.672,2095.6213,
618.761,2109.169,
615.850,2098.3733,
612.940,2109.1328,
610.029,2148.3837,
607.119,2119.1673,
604.208,2132.5803,
601.297,2139.25,
598.387,2134.9505,
595.476,2123.5815,
592.566,2116.4979,
589.655,2124.9684,
586.745,2107.2497,
583.834,2066.2708,
580.923,2027.2832,
578.013,2032.7763,
575.102,2052.6048,
572.192,2074.1103,
569.281,2085.1568,
566.371,2067.9391,
563.460,2127.6257,
560.549,2151.7882,
557.639,2141.1188,
554.728,2117.9745,
551.818,2145.2856,
548.907,2175.6265,
545.996,2180.7527,
543.086,2159.0494,
540.175,2134.9113,
537.265,2165.8426,
534.354,2186.2771,
531.444,2196.2006,
528.533,2201.7466,
525.622,2208.7302,
522.712,2185.3731,
519.801,2195.5997,
516.891,2238.25,
513.980,2238.25,
511.070,2269.9456,
508.159,2308.0835,
505.248,2336.5018,
502.338,2340.1822,
499.427,2337.8667,
496.517,2372.8863,
493.606,2390.8282,
490.695,2372.6779,
487.785,2375.7571,
484.874,2426.0092,
481.964,2430.825,
479.053,2400.1693,
476.143,2404.0091,
473.232,2384.1067,
470.321,2387.9278,
467.411,2397.9707,
464.500,2390.6488,
461.590,2366.9109,
458.679,2375.6582,
455.769,2371.8667,
452.858,2340.1472,
449.947,2377.5798,
447.037,2376.7554,
444.126,2386.0379,
441.216,2412.8375,
438.305,2421.9806,
435.395,2439.6409,
432.484,2422.4114,
429.573,2391.0426,
426.663,2411.5664,
423.752,2404.881,
420.842,2369.282,
417.931,2336.8522,
415.020,2356.5695,
412.110,2446.5068,
409.199,2483.651,
406.289,2484.5603,
403.378,2473.2679,
400.468,2478.5599,
397.557,2464.8255,
394.646,2446.2098,
391.736,2433.3908,
388.825,2375.315,
385.915,2353.9925,
383.004,2340.256,
380.094,2323.2733,
377.183,2480.5409,
374.272,2577.9853,
371.362,2621.484,
368.451,2616.7485,
365.541,2608.4926,
362.630,2629.1921,
359.719,2648.546,
356.809,2650.7452,
353.898,2675.4555,
350.988,2681.165,
348.077,2665.7296,
345.167,2632.7475,
342.256,2682.054,
339.345,2685.6213,
336.435,2694.2935,
333.524,2740.8742,
330.614,2728.9517,
327.703,2753.4873,
324.793,2762.4624,
321.882,2711.387,
318.971,2767.8887,
316.061,2781.3902,
313.150,2784.719,
310.240,2815.1458,
307.329,2837.6891,
304.418,2829.3797,
301.508,2814.37,
298.597,2833.6209,
295.687,2845.4086,
292.776,2881.0835,
289.866,2963.484,
286.955,3149.6428,
284.044,3302.1174,
281.134,3442.2721,
278.223,3573.6027,
275.313,3692.2364,
272.402,3785.2157,
269.492,3851.3601,
266.581,3894.9239,
263.670,3988.2918,
260.760,4053.384,
257.849,4102.1079,
254.939,4141.7375,
252.028,4200.8814,
249.117,4178.0241,
246.207,4127.0912,
243.296,4138.0717,
240.386,4113.1303,
237.475,4080.0407,
234.565,4025.0928,
231.654,3871.7123,
228.743,3830.0441,
225.833,3761.6609,
222.922,3621.0122,
220.012,3615.9123,
217.101,3550.457,
214.191,3490.5883,
211.280,3511.6847,
208.369,3457.4065,
205.459,3405.0972,
202.548,3366.9993,
199.638,3365.548,
196.727,3389.4511,
193.816,3412.0664,
190.906,3422.7929,
187.995,3409.7605,
185.085,3428.4199,
182.174,3449.3529,
179.264,3431.2838,
176.353,3462.5705,
173.442,3471.8235,
170.532,3451.2177,
167.621,3416.6108,
164.711,3358.8978,
161.800,3282.0718,
158.890,3184.9086,
155.979,2974.8364,
153.068,2720.0181,
150.158,2429.6273,
147.247,2114.4462,
144.337,1757.0658,
141.426,1387.1487,
138.516,1016.5159,
135.605,707.83476,
132.694,483.92487,
129.784,327.6721,
126.873,211.82107,
123.963,144.4316,
121.052,103.03461,
118.141,82.331455,
115.231,63.775171,
112.320,56.25,
109.410,54.068316,
106.499,42.673832,
103.589,37.448728,
100.678,33.077026,
97.767,27.389526,
94.857,23.092066,
91.946,18.831335,
89.036,17.056367,
86.125,28.403651,
83.215,23.817115,
80.304,16.292269,
77.393,13.45959,
74.483,10.62946,
71.572,10.699408,
68.662,13.180733,
65.751,12.474281,
62.840,15.621914,
59.930,18.313569,
57.019,14.788159,
54.109,14.847161,
51.198,13.741954,
48.288,10.283975,
45.377,14.504243,
42.466,17.486658,
39.556,18.44417,
36.645,13.528838,
33.735,16.403988,
30.824,18.924678,
27.914,14.717627,
25.003,17.363187,
22.092,21.510332,
19.182,26.867837,
16.271,45.754071,
13.361,187.27364,
10.450,447.81088,
7.539,892.63776,
4.629,1089.8293,
1.718,1023.4202,
-1.192,557.72765,
-4.103,265.51259,
-7.013,81.199494,
-9.924,3.25,
