,PL5D93~1,
Wavenumbers [1/cm],Intensity,
950.567,3128.2755,
947.656,3158.0164,
944.746,3125.7333,
941.835,3142.0659,
938.925,3158.753,
936.014,3147.5461,
933.103,3123.8943,
930.193,3109.8529,
927.282,3098.371,
924.372,3063.7012,
921.461,3018.748,
918.551,2971.1368,
915.640,2926.0028,
912.729,2883.5638,
909.819,2845.8052,
906.908,2842.4355,
903.998,2829.5242,
901.087,2849.8007,
898.176,2882.3378,
895.266,2913.7242,
892.355,2942.3753,
889.445,2975.1068,
886.534,2986.9382,
883.624,3020.2003,
880.713,3036.2707,
877.802,3004.9426,
874.892,2918.3276,
871.981,2801.8493,
869.071,2742.535,
866.160,2797.1062,
863.250,2903.3078,
860.339,2990.7907,
857.428,3008.8584,
854.518,2952.25,
851.607,2952.25,
848.697,2880.717,
845.786,2853.4397,
842.875,2901.2445,
839.965,2983.0462,
837.054,2992.0036,
834.144,3059.1325,
831.233,3092.9152,
828.323,3106.712,
825.412,3097.6934,
822.501,3071.25,
819.591,3071.25,
816.680,3079.2628,
813.770,2996.6721,
810.859,2943.5426,
807.949,2939.1476,
805.038,2928.8827,
802.127,2867.9713,
799.217,2889.0841,
796.306,2853.4118,
793.396,2812.6316,
790.485,2802.25,
787.574,2801.7829,
784.664,2789.4813,
781.753,2798.6567,
778.843,2827.7739,
775.932,2852.25,
773.022,2854.6592,
770.111,2870.1931,
767.200,2867.4434,
764.290,2885.32,
761.379,2891.3726,
758.469,2883.4353,
755.558,2897.0618,
752.648,2823.7475,
749.737,2826.8753,
746.826,2842.3109,
743.916,2859.8605,
741.005,2887.3417,
738.095,2888.1536,
735.184,2790.2868,
732.274,2757.5608,
729.363,2766.2761,
726.452,2775.9044,
723.542,2796.1393,
720.631,2795.7209,
717.721,2792.9586,
714.810,2802.6704,
711.899,2819.3688,
708.989,2811.2996,
706.078,2842.5008,
703.168,2816.2456,
700.257,2804.1517,
697.347,2810.2074,
694.436,2780.9227,
691.525,2768.8656,
688.615,2772.5391,
685.704,2752.0752,
682.794,2741.7817,
679.883,2812.1419,
676.973,2809.7378,
674.062,2793.2979,
671.151,2814.4948,
668.241,2845.1496,
665.330,2819.25,
662.420,2819.25,
659.509,2831.3137,
656.598,2836.9518,
653.688,2842.3813,
650.777,2865.0079,
647.867,2828.3768,
644.956,2788.0542,
642.046,2734.6675,
639.135,2701.2938,
636.224,2754.4728,
633.314,2798.9334,
630.403,2835.6721,
627.493,2855.5544,
624.582,2862.2517,
621.672,2875.7156,
618.761,2881.5696,
615.850,2890.4128,
612.940,2921.5236,
610.029,2958.0184,
607.119,2884.5828,
604.208,2885.0601,
601.297,2932.1196,
598.387,2957.6189,
595.476,2913.924,
592.566,2942.2585,
589.655,2920.0386,
586.745,2900.4763,
583.834,2899.9592,
580.923,2920.2926,
578.013,2927.3553,
575.102,2920.6462,
572.192,2929.9705,
569.281,2960.7808,
566.371,2974.868,
563.460,2978.3664,
560.549,2965.6062,
557.639,2945.073,
554.728,2930.1223,
551.818,2959.7743,
548.907,2965.6406,
545.996,2949.3096,
543.086,2933.6447,
540.175,2977.2489,
537.265,2955.6245,
534.354,2957.2872,
531.444,2975.4951,
528.533,2993.7534,
525.622,2986.7698,
522.712,2992.531,
519.801,3017.8715,
516.891,3054.2236,
513.980,3068.9352,
511.070,3099.8326,
508.159,3135.1732,
505.248,3167.0098,
502.338,3188.9218,
499.427,3246.0374,
496.517,3286.7045,
493.606,3307.2595,
490.695,3311.8176,
487.785,3330.2926,
484.874,3330.0189,
481.964,3324.0972,
479.053,3314.9406,
476.143,3301.1172,
473.232,3298.8112,
470.321,3297.2768,
467.411,3291.1848,
464.500,3275.9979,
461.590,3266.0433,
458.679,3370.0072,
455.769,3441.1817,
452.858,3406.5681,
449.947,3409.6239,
447.037,3411.4635,
444.126,3420.3833,
441.216,3445.7591,
438.305,3512.0471,
435.395,3552.0649,
432.484,3564.916,
429.573,3546.2273,
426.663,3486.1762,
423.752,3304.1056,
420.842,3134.9994,
417.931,3035.5925,
415.020,3071.9937,
412.110,3345.4101,
409.199,3515.6656,
406.289,3585.3143,
403.378,3573.2551,
400.468,3574.7671,
397.557,3523.835,
394.646,3532.89,
391.736,3689.0086,
388.825,3681.4662,
385.915,3689.3617,
383.004,3696.5367,
380.094,3694.2846,
377.183,3734.1659,
374.272,3776.1885,
371.362,3796.6578,
368.451,3785.5296,
365.541,3823.0564,
362.630,3826.1489,
359.719,3838.896,
356.809,3881.7548,
353.898,3857.0445,
350.988,3863.8122,
348.077,3867.9898,
345.167,3849.8337,
342.256,3841.616,
339.345,3839.25,
336.435,3853.6848,
333.524,3891.297,
330.614,3892.7873,
327.703,3901.9779,
324.793,3906.6409,
321.882,3896.2843,
318.971,3910.4097,
316.061,3946.9904,
313.150,3978.8643,
310.240,3974.4116,
307.329,4060.0064,
304.418,4090.1464,
301.508,4075.9946,
298.597,4041.195,
295.687,4099.8789,
292.776,4144.2501,
289.866,4190.3162,
286.955,4309.251,
284.044,4292.095,
281.134,4304.465,
278.223,4369.4892,
275.313,4439.4904,
272.402,4442.6319,
269.492,4450.7263,
266.581,4483.9378,
263.670,4451.5898,
260.760,4493.9659,
257.849,4576.9212,
254.939,4678.9309,
252.028,4687.4884,
249.117,4697.5592,
246.207,4712.3111,
243.296,4735.7363,
240.386,4727.8021,
237.475,4731.4705,
234.565,4744.8696,
231.654,4736.105,
228.743,4704.3309,
225.833,4668.2248,
222.922,4636.284,
220.012,4637.0125,
217.101,4664.2394,
214.191,4684.6004,
211.280,4659.1392,
208.369,4707.0382,
205.459,4718.474,
202.548,4694.9881,
199.638,4670.3161,
196.727,4774.731,
193.816,4841.403,
190.906,4811.8911,
187.995,4887.1896,
185.085,4915.6143,
182.174,4941.9519,
179.264,5029.4066,
176.353,5047.5801,
173.442,5059.1386,
170.532,5077.0465,
167.621,5126.7938,
164.711,5052.4802,
161.800,4881.5798,
158.890,4613.1214,
155.979,4361.2856,
153.068,4013.122,
150.158,3580.0219,
147.247,3102.5837,
144.337,2571.8865,
141.426,2033.2298,
138.516,1506.3147,
135.605,1084.6878,
132.694,745.41918,
129.784,485.75244,
126.873,324.1331,
123.963,216.70181,
121.052,145.80225,
118.141,109.39325,
115.231,92.906882,
112.320,77.353646,
109.410,63.341026,
106.499,53.370853,
103.589,41.165419,
100.678,32.163513,
97.767,29.319763,
94.857,41.030814,
91.946,40.606448,
89.036,31.233919,
86.125,24.851071,
83.215,21.126319,
80.304,20.207731,
77.393,23.04041,
74.483,21.284595,
71.572,18.438239,
68.662,15.52707,
65.751,18.352874,
62.840,17.323192,
59.930,15.062714,
57.019,14.357632,
54.109,12.458517,
51.198,12.154828,
48.288,14.25,
45.377,14.25,
42.466,13.013342,
39.556,11.710474,
36.645,14.519235,
33.735,15.25,
30.824,13.262017,
27.914,6.95144,
25.003,4.3820876,
22.092,3.8958091,
19.182,5.7763058,
16.271,21.864579,
13.361,65.338302,
10.450,106.75501,
7.539,51.588095,
4.629,5.7541765,
1.718,-122.96112,
-1.192,-446.43618,
-4.103,-345.55534,
-7.013,-175.92027,
-9.924,2.25,
