,PLIQUI~4,
Wavenumbers [1/cm],Intensity,
377.183,1947.7332,
374.272,1992.8335,
371.362,2023.5931,
368.451,2017.3134,
365.541,2053.3391,
362.630,2035.813,
359.719,2014.6048,
356.809,2020.9342,
353.898,2067.3596,
350.988,2053.0007,
348.077,2033.6099,
345.167,2042.9954,
342.256,2060.1779,
339.345,2075.2222,
336.435,2083.8474,
333.524,2081.9271,
330.614,2043.9242,
327.703,2056.7684,
324.793,2088.6321,
321.882,2113.0529,
318.971,2083.3152,
316.061,2063.847,
313.150,2070.9845,
310.240,2125.1589,
307.329,2147.8495,
304.418,2164.7881,
301.508,2167.8388,
298.597,2140.4434,
295.687,2123.2257,
292.776,2151.1252,
289.866,2216.6282,
286.955,2294.9331,
284.044,2339.015,
281.134,2371.0851,
278.223,2385.6881,
275.313,2334.8451,
272.402,2298.5653,
269.492,2189.822,
266.581,1985.3506,
263.670,1848.6071,
260.760,1907.8554,
257.849,2062.2818,
254.939,2245.7525,
252.028,2222.0666,
249.117,2213.0387,
246.207,2257.1212,
243.296,2423.2936,
240.386,2431.3301,
237.475,2438.8032,
234.565,2452.5681,
231.654,2410.9362,
228.743,2390.0423,
225.833,2375.0271,
222.922,2358.9507,
220.012,2312.3231,
217.101,2294.1807,
214.191,2294.622,
211.280,2306.2614,
208.369,2305.7794,
205.459,2271.1887,
202.548,2234.6655,
199.638,2318.8407,
196.727,2302.1283,
193.816,2287.9618,
190.906,2312.5917,
187.995,2297.3872,
185.085,2314.8221,
182.174,2353.2492,
179.264,2401.6745,
176.353,2405.2027,
173.442,2418.2648,
170.532,2438.0846,
167.621,2394.826,
164.711,2282.216,
161.800,2124.0313,
158.890,1927.5456,
155.979,1902.3766,
153.068,1837.4092,
150.158,1714.2593,
147.247,1491.6941,
144.337,1268.1415,
141.426,1021.5563,
138.516,738.38428,
135.605,547.52026,
132.694,384.09052,
129.784,251.37622,
126.873,170.56655,
123.963,108.59939,
121.052,70.44224,
118.141,61.161514,
115.231,38.386749,
112.320,29.972272,
109.410,29.761447,
106.499,22.639895,
103.589,13.841692,
100.678,11.112839,
97.767,18.933152,
94.857,21.896956,
91.946,19.900113,
89.036,15.350796,
86.125,16.769206,
83.215,16.063159,
80.304,13.209539,
77.393,7.544179,
74.483,7.125,
71.572,6.4002958,
68.662,5.1942675,
65.751,5.9007186,
62.840,6.606702,
59.930,5.8139966,
57.019,0.87842272,
54.109,0.125,
51.198,1.9346557,
48.288,6.1363249,
45.377,7.543081,
42.466,4.4150259,
39.556,-0.069169953,
36.645,4.8461616,
33.735,2.4902607,
30.824,-0.21233908,
27.914,1.8911867,
25.003,-5.9692872,
22.092,-8.9375727,
19.182,-5.3555401,
16.271,-20.044833,
13.361,-116.90992,
10.450,-333.33941,
7.539,-864.7574,
4.629,-1349.8454,
1.718,-1630.8287,
-1.192,-1487.2169,
-4.103,-925.61848,
-7.013,-400.06214,
-9.924,0.125,
