,PL925A~1,
Raman shift [1/cm],Intensity,
1829.562,1580.1427,
1826.651,1574.5067,
1823.740,1568.3304,
1820.830,1595.8881,
1817.919,1624.795,
1815.009,1623.2564,
1812.098,1593.5256,
1809.188,1624.0174,
1806.277,1639.9402,
1803.366,1618.0337,
1800.456,1608.8222,
1797.545,1665.4559,
1794.635,1617.605,
1791.724,1622.4926,
1788.813,1673.0549,
1785.903,1674.4148,
1782.992,1637.0295,
1780.082,1646.802,
1777.171,1630.2554,
1774.261,1648.425,
1771.350,1664.246,
1768.439,1710.2737,
1765.529,1716.4287,
1762.618,1707.845,
1759.708,1715.6521,
1756.797,1733.8409,
1753.887,1739.1465,
1750.976,1751.2467,
1748.065,1766.0211,
1745.155,1764.6113,
1742.244,1761.6015,
1739.334,1731.4924,
1736.423,1754.9901,
1733.512,1805.1769,
1730.602,1823.4861,
1727.691,1832.9266,
1724.781,1831.3171,
1721.870,1820.5928,
1718.960,1819.8945,
1716.049,1877.3003,
1713.138,1912.1899,
1710.228,1903.1955,
1707.317,1906.5574,
1704.407,1942.2875,
1701.496,1892.4687,
1698.586,1867.8463,
1695.675,1955.1423,
1692.764,1944.209,
1689.854,1970.9941,
1686.943,2017.6649,
1684.033,2021.2003,
1681.122,2074.3324,
1678.211,2115.8598,
1675.301,2116.25,
1672.390,2138.5281,
1669.480,2231.6912,
1666.569,2286.4785,
1663.659,2305.4259,
1660.748,2376.8863,
1657.837,2410.8465,
1654.927,2484.0306,
1652.016,2557.8612,
1649.106,2544.5757,
1646.195,2637.0342,
1643.285,2631.668,
1640.374,2780.0479,
1637.463,2865.439,
1634.553,2932.8805,
1631.642,3109.4552,
1628.732,3220.3403,
1625.821,3403.3586,
1622.911,3568.3146,
1620.000,3741.0578,
1617.089,3905.9465,
1614.179,4112.356,
1611.268,4366.6581,
1608.358,4545.9155,
1605.447,4664.5652,
1602.536,4731.8227,
1599.626,4744.5294,
1596.715,4760.6792,
1593.805,4760.4613,
1590.894,4769.9374,
1587.984,4712.3557,
1585.073,4670.919,
1582.162,4629.3499,
1579.252,4553.5127,
1576.341,4490.9873,
1573.431,4440.8745,
1570.520,4336.2316,
1567.610,4316.1913,
1564.699,4252.5473,
1561.788,4159.645,
1558.878,4056.8288,
1555.967,4013.6614,
1553.057,3951.1989,
1550.146,3902.2719,
1547.235,3811.9656,
1544.325,3746.636,
1541.414,3686.8644,
1538.504,3626.8359,
1535.593,3643.4125,
1532.683,3650.9833,
1529.772,3618.6625,
1526.861,3604.7895,
1523.951,3601.9225,
1521.040,3609.8897,
1518.130,3582.0689,
1515.219,3563.811,
1512.309,3537.178,
1509.398,3561.25,
1506.487,3553.6441,
1503.577,3524.3934,
1500.666,3560.0701,
1497.756,3601.902,
1494.845,3550.6107,
1491.934,3582.9256,
1489.024,3483.7888,
1486.113,3488.5949,
1483.203,3486.5855,
1480.292,3417.5206,
1477.382,3379.3861,
1474.471,3346.3917,
1471.560,3317.9313,
1468.650,3308.2002,
1465.739,3362.3322,
1462.829,3386.685,
1459.918,3462.9137,
1457.008,3507.4344,
1454.097,3484.0149,
