,PL848B~1,
2659.076,471.73707,
2656.166,463.37017,
2653.255,455.42517,
2650.345,459.85209,
2647.434,468.81409,
2644.524,461.88609,
2641.613,474.84318,
2638.702,458.84718,
2635.792,463.74926,
2632.881,468.92263,
2629.971,480.71484,
2627.060,476.33157,
2624.149,486.36563,
2621.239,475.48814,
2618.328,463.54239,
2615.418,464.16818,
2612.507,465.9822,
2609.597,481.12276,
2606.686,492.4739,
2603.775,486.41666,
2600.865,496.90621,
2597.954,497.73337,
2595.044,486.79495,
2592.133,499.7803,
2589.223,503.39158,
2586.312,502.0879,
2583.401,516.35765,
2580.491,516.85576,
2577.580,535.46864,
2574.670,516.77674,
2571.759,510.89384,
2568.848,495.6215,
2565.938,523.6906,
2563.027,513.81814,
2560.117,523.32242,
2557.206,531.44465,
2554.296,523.32838,
2551.385,529.07007,
2548.474,536.09256,
2545.564,533.56331,
2542.653,517.4463,
2539.743,540.99384,
2536.832,536.96916,
2533.922,539.67346,
2531.011,548.57516,
2528.100,548.83103,
2525.190,556.66229,
2522.279,549.57865,
2519.369,567.87758,
2516.458,552.27266,
2513.548,529.50933,
2510.637,553.97558,
2507.726,567.13195,
2504.816,547.06257,
2501.905,541.8189,
2498.995,561.26112,
2496.084,558.11324,
2493.173,569.44768,
2490.263,562.34291,
2487.352,571.08267,
2484.442,562.92398,
2481.531,570.18613,
2478.621,585.01663,
2475.710,564.59968,
2472.799,578.48654,
2469.889,583.92383,
2466.978,592.99478,
2464.068,556.23531,
2461.157,590.34503,
2458.247,590.19123,
2455.336,585.28864,
2452.425,598.22172,
2449.515,593.78274,
2446.604,590.3133,
2443.694,605.33717,
2440.783,591.54504,
2437.872,621.31768,
2434.962,612.03457,
2432.051,609.25327,
2429.141,626.61756,
2426.230,619.2171,
2423.320,619.07123,
2420.409,632.03837,
2417.498,640.09832,
2414.588,638.86503,
2411.677,633.92627,
2408.767,621.78838,
2405.856,633.84523,
2402.946,640.60724,
2400.035,636.20657,
2397.124,642.28609,
2394.214,642.98521,
2391.303,634.17954,
2388.393,663.37448,
2385.482,646.68967,
2382.571,660.9936,
2379.661,663.5,
2376.750,669.86696,
2373.840,658.81257,
2370.929,669.33755,
2368.019,669.45261,
2365.108,663.56806,
2362.197,693.63978,
2359.287,696.9117,
2356.376,694.50176,
2353.466,682.39202,
2350.555,693.9094,
2347.645,675.60463,
2344.734,680.5,
2341.823,693.28442,
2338.913,715.36864,
2336.002,708.83729,
2333.092,713.37358,
2330.181,707.97316,
2327.270,699.88504,
2324.360,737.75238,
2321.449,719.39114,
2318.539,714.20338,
2315.628,736.05396,
2312.718,743.26652,
2309.807,719.84157,
2306.896,730.04304,
2303.986,746.5,
2301.075,745.88298,
2298.165,742.30763,
2295.254,738.56463,
2292.344,737.02277,
2289.433,740.42272,
2286.522,737.95522,
2283.612,753.80995,
2280.701,762.15469,
2277.791,786.8588,
2274.880,768.07606,
2271.969,761.30247,
2269.059,781.67168,
2266.148,800.71369,
2263.238,786.50774,
2260.327,801.1205,
2257.417,786.77,
2254.506,803.73648,
2251.595,807.35819,
2248.685,804.29039,
2245.774,807.10433,
2242.864,811.60223,
2239.953,822.03803,
2237.043,808.95499,
2234.132,812.54418,
2231.221,794.28804,
2228.311,839.82081,
2225.400,836.86589,
2222.490,853.02776,
2219.579,869.86762,
2216.669,874.49046,
2213.758,900.63467,
2210.847,898.18516,
2207.937,915.60421,
2205.026,934.05451,
2202.116,971.93947,
2199.205,1011.6991,
2196.294,1032.186,
2193.384,1047.71,
2190.473,1078.3815,
2187.563,1114.6353,
2184.652,1141.4457,
2181.742,1155.5934,
2178.831,1198.6634,
2175.920,1208.8206,
2173.010,1220.5,
2170.099,1249.9633,
2167.189,1262.5646,
2164.278,1277.5161,
2161.368,1313.9284,
2158.457,1339.5286,
2155.546,1384.075,
2152.636,1413.617,
2149.725,1448.9631,
2146.815,1484.4656,
2143.904,1514.9089,
2140.993,1535.336,
2138.083,1530.041,
2135.172,1538.9034,
2132.262,1536.7306,
2129.351,1496.7826,
2126.441,1449.3931,
2123.530,1419.0847,
2120.619,1371.0785,
2117.709,1286.3156,
2114.798,1228.9113,
2111.888,1167.2888,
2108.977,1139.5,
2106.067,1086.4136,
2103.156,1048.384,
2100.245,1040.4787,
2097.335,999.63614,
2094.424,954.52634,
2091.514,967.99729,
2088.603,970.61979,
2085.692,961.35884,
2082.782,962.22281,
2079.871,933.81973,
2076.961,964.85231,
2074.050,931.8697,
2071.140,921.43088,
2068.229,932.86067,
2065.318,938.7965,
2062.408,950.8714,
2059.497,957.09523,
2056.587,930.67482,
2053.676,943.36527,
2050.766,929.11659,
2047.855,912.67087,
2044.944,918.5,
2042.034,916.13003,
2039.123,913.26094,
2036.213,922.5,
2033.302,923.58694,
2030.391,945.10961,
2027.481,937.15872,
2024.570,926.28583,
2021.660,901.97823,
2018.749,919.8799,
2015.839,926.94422,
2012.928,916.24665,
2010.017,934.85071,
2007.107,923.45138,
2004.196,931.00007,
2001.286,940.01946,
1998.375,922.75787,
1995.465,909.06072,
1992.554,925.78219,
1989.643,889.88255,
1986.733,868.33597,
1983.822,913.98597,
1980.912,886.95548,
1978.001,887.55937,
1975.090,895.86032,
1972.180,906.19017,
1969.269,905.59484,
1966.359,906.90537,
1963.448,893.08124,
1960.538,877.95037,
1957.627,897.79104,
1954.716,881.07454,
1951.806,856.64903,
1948.895,861.92304,
1945.985,879.31699,
1943.074,879.41518,
1940.164,857.98047,
1937.253,841.24766,
1934.342,852.00428,
1931.432,842.68612,
1928.521,846.53973,
1925.611,849.61691,
1922.700,832.67127,
1919.790,822.47117,
1916.879,826.15125,
1913.968,871.44467,
1911.058,827.14265,
1908.147,862.77298,
1905.237,848.32351,
1902.326,834.44519,
1899.415,827.89146,
1896.505,820.5,
1893.594,835.94518,
1890.684,829.71585,
1887.773,823.82715,
1884.863,845.42938,
1881.952,844.22256,
1879.041,853.60385,
1876.131,853.42811,
1873.220,818.50429,
1870.310,822.78249,
1867.399,837.27609,
1864.489,848.9812,
1861.578,811.8736,
1858.667,819.90117,
1855.757,844.3043,
1852.846,845.02819,
1849.936,869.66215,
1847.025,883.20804,
1844.114,873.5,
1841.204,890.63986,
1838.293,889.03742,
1835.383,867.0465,
1832.472,901.89652,
1829.562,869.2854,
1826.651,877.15909,
1823.740,880.94059,
1820.830,882.44494,
1817.919,877.98499,
1815.009,892.76844,
1812.098,897.29527,
1809.188,868.42255,
1806.277,907.57046,
1803.366,917.30037,
1800.456,904.51077,
1797.545,887.86878,
1794.635,893.95104,
1791.724,907.03403,
1788.813,901.91594,
1785.903,944.69966,
1782.992,916.06183,
1780.082,891.87223,
1777.171,879.50161,
1774.261,892.07013,
1771.350,922.10026,
1768.439,953.47914,
1765.529,955.22684,
1762.618,957.33126,
1759.708,957.39125,
1756.797,955.72727,
1753.887,973.73178,
1750.976,979.60341,
1748.065,965.05453,
1745.155,949.55813,
1742.244,976.28256,
1739.334,985.65294,
1736.423,989.56541,
1733.512,991.04471,
1730.602,1021.9167,
1727.691,1009.4702,
1724.781,1030.0302,
1721.870,1035.8905,
1718.960,1010.833,
1716.049,1039.898,
1713.138,1056.7599,
1710.228,1077.6465,
1707.317,1047.7709,
1704.407,1077.6391,
1701.496,1075.1192,
1698.586,1076.348,
1695.675,1099.8927,
1692.764,1081.6188,
1689.854,1089.1102,
1686.943,1136.8474,
1684.033,1111.1954,
1681.122,1156.7014,
1678.211,1199.1003,
1675.301,1167.5987,
1672.390,1213.6017,
1669.480,1248.0375,
1666.569,1314.4746,
1663.659,1313.039,
1660.748,1345.3265,
1657.837,1338.3371,
1654.927,1421.6012,
1652.016,1467.8645,
1649.106,1481.888,
1646.195,1459.2982,
1643.285,1533.9356,
1640.374,1596.9634,
1637.463,1666.2926,
1634.553,1711.2586,
1631.642,1829.3035,
1628.732,1903.3059,
1625.821,2038.5451,
1622.911,2107.1112,
1620.000,2281.2826,
1617.089,2378.5696,
1614.179,2574.8598,
1611.268,2732.6259,
1608.358,2803.316,
1605.447,2935.6725,
1602.536,2972.3885,
1599.626,2990.1389,
1596.715,2934.3211,
1593.805,2947.281,
1590.894,2931.8866,
1587.984,2939.8931,
1585.073,2902.3624,
1582.162,2820.3603,
1579.252,2762.13,
1576.341,2734.8766,
1573.431,2698.3899,
1570.520,2684.1494,
1567.610,2645.9896,
1564.699,2550.8466,
1561.788,2529.3591,
1558.878,2465.2237,
1555.967,2409.0554,
1553.057,2370.3451,
1550.146,2315.5546,
1547.235,2268.0676,
1544.325,2237.7962,
1541.414,2194.0966,
1538.504,2171.638,
1535.593,2152.6412,
1532.683,2126.1218,
1529.772,2107.2503,
1526.861,2094.9605,
1523.951,2084.0368,
1521.040,2055.6008,
1518.130,2090.5506,
1515.219,2091.6606,
1512.309,2073.482,
1509.398,2085.3003,
1506.487,2099.9807,
1503.577,2068.8835,
1500.666,2059.2762,
1497.756,2056.6609,
1494.845,2047.4205,
1491.934,2069.2921,
1489.024,2005.7676,
1486.113,1984.0285,
1483.203,1964.7366,
1480.292,1918.3774,
1477.382,1913.733,
1474.471,1926.7781,
1471.560,1853.5794,
1468.650,1828.5996,
1465.739,1818.9712,
1462.829,1838.76,
1459.918,1880.8096,
1457.008,1926.3926,
1454.097,1926.0813,
1451.186,1884.8559,
1448.276,1840.0894,
1445.365,1775.4258,
1442.455,1736.8536,
1439.544,1706.3283,
1436.633,1634.0621,
1433.723,1584.7643,
1430.812,1548.6925,
1427.902,1513.3647,
1424.991,1507.6781,
1422.081,1501.9951,
1419.170,1511.0047,
1416.259,1440.4044,
1413.349,1470.3249,
1410.438,1450.511,
1407.528,1441.9374,
1404.617,1427.8862,
1401.707,1438.8174,
1398.796,1436.3707,
1395.885,1421.6615,
1392.975,1431.8331,
1390.064,1389.7146,
1387.154,1295.0408,
1384.243,1220.3594,
1381.332,1165.0052,
1378.422,1268.6398,
1375.511,1329.5306,
1372.601,1478.8728,
1369.690,1546.3622,
1366.780,1638.6637,
1363.869,1679.3884,
1360.958,1709.6076,
1358.048,1740.486,
1355.137,1803.44,
1352.227,1860.853,
1349.316,1882.8878,
1346.406,1909.1884,
1343.495,1974.1325,
1340.584,2067.6434,
1337.674,2032.7864,
1334.763,2045.5465,
1331.853,2099.3259,
1328.942,2125.5155,
1326.032,2149.7061,
1323.121,2198.2169,
1320.210,2252.1234,
1317.300,2326.3916,
1314.389,2404.0702,
1311.479,2471.2085,
1308.568,2532.129,
1305.657,2592.7289,
1302.747,2663.3037,
1299.836,2749.1709,
1296.926,2833.8246,
1294.015,2862.3236,
1291.105,2978.851,
1288.194,3051.2108,
1285.283,3111.3242,
1282.373,3201.0075,
1279.462,3235.3629,
1276.552,3262.4844,
1273.641,3278.1032,
1270.731,3250.3209,
1267.820,3262.9827,
1264.909,3237.0281,
1261.999,3280.8051,
1259.088,3179.5596,
1256.178,3180.3517,
1253.267,3054.9127,
1250.356,3013.791,
1247.446,2955.5875,
1244.535,2882.7947,
1241.625,2808.726,
1238.714,2726.0819,
1235.804,2666.4515,
1232.893,2625.7573,
1229.982,2590.2309,
1227.072,2523.2378,
1224.161,2432.7686,
1221.251,2426.1786,
1218.340,2347.8757,
1215.430,2284.2313,
1212.519,2258.0865,
1209.608,2253.6506,
1206.698,2272.8405,
1203.787,2283.9422,
1200.877,2279.5119,
1197.966,2344.2514,
1195.055,2449.0366,
1192.145,2477.7702,
1189.234,2556.1111,
1186.324,2662.5063,
1183.413,2707.3426,
1180.503,2712.3745,
1177.592,2731.237,
1174.681,2669.8973,
1171.771,2616.1194,
1168.860,2556.2824,
1165.950,2503.7352,
1163.039,2470.1511,
1160.129,2484.0942,
1157.218,2511.0762,
1154.307,2538.8251,
1151.397,2586.5723,
1148.486,2645.4481,
1145.576,2653.4547,
1142.665,2583.3096,
1139.754,2629.5722,
1136.844,2591.7785,
1133.933,2568.154,
1131.023,2553.7534,
1128.112,2516.6462,
1125.202,2479.8478,
1122.291,2492.6226,
1119.380,2486.8724,
1116.470,2524.8212,
1113.559,2503.9828,
1110.649,2491.9161,
1107.738,2477.1762,
1104.828,2449.4399,
1101.917,2425.2041,
1099.006,2412.5828,
1096.096,2355.4787,
1093.185,2338.7966,
1090.275,2390.9118,
1087.364,2382.2302,
1084.453,2409.6226,
1081.543,2452.0848,
1078.632,2470.7536,
1075.722,2475.9448,
1072.811,2489.7888,
1069.901,2536.0716,
1066.990,2519.2917,
1064.079,2484.5574,
1061.169,2502.5335,
1058.258,2526.8061,
1055.348,2505.9806,
1052.437,2460.3521,
1049.527,2456.749,
1046.616,2514.9605,
1043.705,2480.6495,
1040.795,2441.6828,
1037.884,2448.2467,
1034.974,2461.3067,
1032.063,2445.1155,
1029.153,2444.4588,
1026.242,2502.4109,
1023.331,2497.0005,
1020.421,2551.9652,
1017.510,2597.2302,
1014.600,2632.9548,
1011.689,2668.9073,
1008.778,2700.8568,
1005.868,2749.6158,
1002.957,2762.5211,
1000.047,2819.828,
997.136,2893.9466,
994.226,2901.6082,
991.315,2836.1857,
988.404,2761.2858,
985.494,2708.9411,
982.583,2728.6419,
979.673,2671.505,
976.762,2655.9581,
973.852,2665.3621,
970.941,2671.2036,
968.030,2667.4942,
965.120,2650.5644,
962.209,2665.9102,
959.299,2690.4557,
956.388,2711.8192,
953.477,2712.0464,
950.567,2704.7742,
947.656,2727.0678,
944.746,2761.8996,
941.835,2724.629,
938.925,2733.9254,
936.014,2750.5816,
933.103,2745.4948,
930.193,2716.3088,
927.282,2683.9712,
924.372,2618.8595,
921.461,2597.2448,
918.551,2578.5576,
915.640,2546.8279,
912.729,2515.8899,
909.819,2508.2751,
906.908,2483.8447,
903.998,2523.0636,
901.087,2534.1365,
898.176,2540.7035,
895.266,2557.9742,
892.355,2591.023,
889.445,2647.2539,
886.534,2655.0138,
883.624,2683.4133,
880.713,2703.1346,
877.802,2694.2148,
874.892,2660.72,
871.981,2639.934,
869.071,2658.3131,
866.160,2675.9892,
863.250,2652.0962,
860.339,2642.7567,
857.428,2678.1783,
854.518,2687.8631,
851.607,2631.2824,
848.697,2632.5051,
845.786,2631.7914,
842.875,2625.8009,
839.965,2638.1509,
837.054,2700.3884,
834.144,2690.4433,
831.233,2695.8328,
828.323,2688.6194,
825.412,2687.8028,
822.501,2708.9042,
819.591,2705.5986,
816.680,2687.8718,
813.770,2657.1869,
810.859,2650.9761,
807.949,2661.1219,
805.038,2656.9027,
802.127,2651.9639,
799.217,2603.0496,
796.306,2577.9864,
793.396,2571.1107,
790.485,2572.8164,
787.574,2580.379,
784.664,2550.855,
781.753,2591.7979,
778.843,2607.6388,
775.932,2589.3891,
773.022,2576.2922,
770.111,2652.3269,
767.200,2650.6482,
764.290,2642.1433,
761.379,2628.8349,
758.469,2610.8961,
755.558,2592.0655,
752.648,2544.0039,
749.737,2518.1803,
746.826,2429.7762,
743.916,2313.9282,
741.005,2224.9143,
738.095,1998.4007,
735.184,1679.0406,
732.274,1577.751,
729.363,1752.5544,
726.452,2116.9845,
723.542,2374.3715,
720.631,2466.483,
717.721,2460.1392,
714.810,2469.0964,
711.899,2513.3515,
708.989,2482.6883,
706.078,2508.1417,
703.168,2490.2112,
700.257,2476.1503,
697.347,2471.1095,
694.436,2444.4782,
691.525,2443.6744,
688.615,2435.3242,
685.704,2427.9098,
682.794,2429.4148,
679.883,2445.5,
676.973,2445.5,
674.062,2479.9564,
671.151,2491.6101,
668.241,2479.3558,
665.330,2474.6933,
662.420,2521.0198,
659.509,2548.913,
656.598,2564.693,
653.688,2569.6597,
650.777,2563.311,
647.867,2557.7367,
644.956,2557.1192,
642.046,2536.7701,
639.135,2520.2862,
636.224,2568.317,
633.314,2531.7958,
630.403,2569.2056,
627.493,2597.2752,
624.582,2582.5543,
621.672,2546.9146,
618.761,2558.419,
615.850,2553.6842,
612.940,2559.8199,
610.029,2590.7609,
607.119,2622.3461,
604.208,2612.7198,
601.297,2603.0133,
598.387,2598.7866,
595.476,2596.6774,
592.566,2566.7688,
589.655,2559.5563,
586.745,2551.5565,
583.834,2530.862,
580.923,2489.301,
578.013,2456.3421,
575.102,2503.1381,
572.192,2583.0867,
569.281,2656.9992,
566.371,2682.0432,
563.460,2664.7469,
560.549,2675.0166,
557.639,2706.5853,
554.728,2739.5985,
551.818,2741.1592,
548.907,2761.0012,
545.996,2762.2251,
543.086,2753.0559,
540.175,2792.7668,
537.265,2746.9733,
534.354,2773.1505,
531.444,2804.9604,
528.533,2774.3762,
525.622,2800.7584,
522.712,2801.0392,
519.801,2795.5906,
516.891,2798.1342,
513.980,2826.0088,
511.070,2851.0391,
508.159,2847.6057,
505.248,2843.7649,
502.338,2874.9292,
499.427,2889.5941,
496.517,2865.7829,
493.606,2873.7748,
490.695,2928.9324,
487.785,2910.4574,
484.874,2902.9764,
481.964,2905.0681,
479.053,2907.0874,
476.143,2888.6563,
473.232,2888.9388,
470.321,2872.9564,
467.411,2856.7663,
464.500,2860.1509,
461.590,2846.3676,
458.679,2892.5768,
455.769,2935.7054,
452.858,2941.4544,
449.947,2950.6216,
447.037,2940.3648,
444.126,2956.5303,
441.216,2996.9708,
438.305,2993.9231,
435.395,2993.5,
432.484,2963.9106,
429.573,2931.0201,
426.663,2967.5068,
423.752,2953.7619,
420.842,2925.0358,
417.931,2913.5055,
415.020,2962.7987,
412.110,3081.5581,
409.199,3146.5049,
406.289,3157.201,
403.378,3119.5282,
400.468,3127.8441,
397.557,3084.7407,
394.646,3036.3824,
391.736,3019.7958,
388.825,2935.3219,
385.915,2863.667,
383.004,2841.3459,
380.094,2893.6057,
377.183,2993.6851,
374.272,3125.7138,
371.362,3228.2164,
368.451,3262.0867,
365.541,3238.8201,
362.630,3271.8293,
359.719,3305.9798,
356.809,3305.7847,
353.898,3244.3832,
350.988,3199.2907,
348.077,3181.889,
345.167,3198.9758,
342.256,3228.1115,
339.345,3232.78,
336.435,3242.8244,
333.524,3277.9228,
330.614,3291.3356,
327.703,3320.6569,
324.793,3353.7805,
321.882,3380.4856,
318.971,3374.538,
316.061,3391.5442,
313.150,3433.4404,
310.240,3503.9414,
307.329,3532.9416,
304.418,3529.3654,
301.508,3490.2476,
298.597,3406.5805,
295.687,3371.7331,
292.776,3395.5835,
289.866,3497.6323,
286.955,3735.502,
284.044,3977.5923,
281.134,4178.4822,
278.223,4326.3559,
275.313,4407.41,
272.402,4529.0626,
269.492,4676.7424,
266.581,4835.2326,
263.670,4873.462,
260.760,5006.2153,
257.849,5125.9687,
254.939,5150.1868,
252.028,5193.9307,
249.117,5178.9789,
246.207,5142.4471,
243.296,5146.1072,
240.386,5063.5701,
237.475,4960.3352,
234.565,4865.1549,
231.654,4862.9637,
228.743,4810.7169,
225.833,4735.3026,
222.922,4649.4128,
220.012,4626.0991,
217.101,4563.0491,
214.191,4478.6171,
211.280,4389.1392,
208.369,4364.334,
205.459,4353.5037,
202.548,4343.4805,
199.638,4302.8441,
196.727,4327.3443,
193.816,4350.2959,
190.906,4348.0333,
187.995,4363.2378,
185.085,4345.8029,
182.174,4317.3659,
179.264,4305.8016,
176.353,4341.6652,
173.442,4370.4763,
170.532,4381.9798,
167.621,4360.3505,
164.711,4296.162,
161.800,4175.1774,
158.890,3975.0932,
155.979,3778.5737,
153.068,3492.7147,
150.158,3131.6625,
147.247,2744.6863,
144.337,2287.1122,
141.426,1811.369,
138.516,1338.9376,
135.605,958.29052,
132.694,661.09809,
129.784,435.86307,
126.873,273.5286,
123.963,185.86927,
121.052,129.48567,
118.141,91.648865,
115.231,77.288593,
112.320,67.263641,
109.410,59.318316,
106.499,47.923832,
103.589,41.017964,
100.678,36.685135,
97.767,34.552322,
94.857,36.578967,
91.946,33.872002,
89.036,27.145225,
86.125,18.634762,
83.215,20.747363,
80.304,22.345106,
77.393,15.971576,
74.483,18.12054,
71.572,22.398817,
68.662,26.66879,
65.751,18.191377,
62.840,16.463404,
59.930,16.376283,
57.019,12.145791,
54.109,19.263091,
51.198,22.690344,
48.288,18.483013,
45.377,16.372878,
42.466,15.912219,
39.556,16.269763,
36.645,14.865382,
33.735,15.019248,
30.824,16.162661,
27.914,18.266187,
25.003,24.103737,
22.092,31.05195,
19.182,38.728829,
16.271,45.72373,
13.361,183.78801,
10.450,490.53109,
7.539,1193.7347,
4.629,1777.1682,
1.718,2046.4467,
-1.192,1700.663,
-4.103,986.24056,
-7.013,386.2877,
-9.924,3.5,
