,PL676A~1,
2146.815,908.70816,
2143.904,941.76349,
2140.993,922.48865,
2138.083,950.14552,
2135.172,949.3708,
2132.262,968.65141,
2129.351,978.36465,
2126.441,961.08854,
2123.530,952.45971,
2120.619,910.37065,
2117.709,873.7655,
2114.798,852.72483,
2111.888,796.58892,
2108.977,766.51076,
2106.067,744.88204,
2103.156,749.31286,
2100.245,708.86308,
2097.335,688.30956,
2094.424,675.67825,
2091.514,660.79157,
2088.603,635.65382,
2085.692,622.7821,
2082.782,644.73427,
2079.871,641.08854,
2076.961,638.81042,
2074.050,675.48712,
2071.140,664.01324,
2068.229,648.22916,
2065.318,659.1095,
2062.408,648.51873,
2059.497,631.6607,
2056.587,631.13075,
2053.676,632.05838,
2050.766,625.41386,
2047.855,642.07435,
2044.944,649.9391,
2042.034,654.74202,
2039.123,647.875,
2036.213,642.12609,
2033.302,639.22276,
2030.391,639.0107,
2027.481,644.31396,
2024.570,637.60382,
2021.660,676.33244,
2018.749,656.84926,
2015.839,632.62369,
2012.928,645.94379,
2010.017,654.49824,
2007.107,661.64323,
2004.196,648.44637,
2001.286,654.44033,
1998.375,654.56594,
1995.465,652.59464,
1992.554,643.35744,
1989.643,651.52936,
1986.733,637.60746,
1983.822,632.875,
1980.912,638.79627,
1978.001,658.24791,
1975.090,657.27347,
1972.180,653.04788,
1969.269,652.96984,
1966.359,645.84783,
1963.448,640.60552,
1960.538,675.76992,
1957.627,655.34247,
1954.716,639.24845,
1951.806,647.07371,
1948.895,645.39128,
1945.985,609.71324,
1943.074,629.21429,
1940.164,649.13435,
1937.253,621.84904,
1934.342,621.43917,
1931.432,621.37027,
1928.521,641.20143,
1925.611,610.90792,
1922.700,631.07251,
1919.790,613.31462,
1916.879,575.38598,
1913.968,628.80614,
1911.058,624.61073,
1908.147,623.53196,
1905.237,635.91173,
1902.326,622.99498,
1899.415,643.20305,
1896.505,665.80297,
1893.594,682.15847,
1890.684,650.03193,
1887.773,638.14229,
1884.863,644.52876,
1881.952,639.80759,
1879.041,650.24832,
1876.131,649.17435,
1873.220,606.03412,
1870.310,636.07673,
1867.399,647.73106,
1864.489,640.71923,
1861.578,637.342,
1858.667,640.70136,
1855.757,639.05638,
1852.846,654.09553,
1849.936,630.82896,
1847.025,634.16208,
1844.114,654.60908,
1841.204,636.52185,
1838.293,642.36253,
1835.383,660.25849,
1832.472,648.71152,
1829.562,661.70469,
1826.651,696.02077,
1823.740,672.11632,
1820.830,682.25315,
1817.919,682.35999,
1815.009,685.15617,
1812.098,677.79626,
1809.188,679.68895,
1806.277,666.18485,
1803.366,699.57555,
1800.456,683.52372,
1797.545,711.22964,
1794.635,705.64901,
1791.724,711.20509,
1788.813,713.27551,
1785.903,733.16557,
1782.992,781.87646,
1780.082,793.14796,
1777.171,896.87929,
1774.261,908.1299,
1771.350,877.31724,
1768.439,789.25048,
1765.529,730.0593,
1762.618,741.04374,
1759.708,742.51637,
1756.797,774.69318,
1753.887,765.28317,
1750.976,736.15772,
1748.065,777.11462,
1745.155,769.10751,
1742.244,750.19927,
1739.334,741.28912,
1736.423,753.83199,
1733.512,765.96851,
1730.602,783.58336,
1727.691,799.62225,
1724.781,762.75959,
1721.870,759.92267,
1718.960,749.54152,
1716.049,778.75604,
1713.138,805.3949,
1710.228,742.73243,
1707.317,772.68071,
1704.407,784.16378,
1701.496,825.89465,
1698.586,819.71117,
1695.675,846.01055,
1692.764,831.78073,
1689.854,845.2254,
1686.943,836.21226,
1684.033,820.27238,
1681.122,841.50117,
1678.211,844.84645,
1675.301,875.77941,
1672.390,898.85706,
1669.480,892.97929,
1666.569,905.64647,
1663.659,888.64262,
1660.748,934.79787,
1657.837,930.91874,
1654.927,932.73443,
1652.016,927.96846,
1649.106,972.29118,
1646.195,990.86504,
1643.285,1070.3939,
1640.374,1008.1084,
1637.463,1066.0732,
1634.553,1077.2297,
1631.642,1101.3093,
1628.732,1140.958,
1625.821,1154.9012,
1622.911,1194.6496,
1620.000,1316.3254,
1617.089,1375.7009,
1614.179,1493.4909,
1611.268,1519.9827,
1608.358,1570.4402,
1605.447,1669.9901,
1602.536,1707.5592,
1599.626,1700.6757,
1596.715,1698.9674,
1593.805,1680.9884,
1590.894,1655.0969,
1587.984,1647.5445,
1585.073,1674.1011,
1582.162,1626.2772,
1579.252,1569.2318,
1576.341,1563.6814,
1573.431,1559.3928,
1570.520,1534.1793,
1567.610,1534.3261,
1564.699,1520.9243,
1561.788,1510.6497,
1558.878,1499.9991,
1555.967,1487.947,
1553.057,1438.5824,
1550.146,1422.7077,
1547.235,1421.7911,
1544.325,1378.4188,
1541.414,1351.0352,
1538.504,1323.0745,
1535.593,1303.6395,
1532.683,1318.8471,
1529.772,1310.7815,
1526.861,1273.9772,
1523.951,1233.9662,
1521.040,1228.7441,
1518.130,1246.6219,
1515.219,1203.8349,
1512.309,1217.2985,
1509.398,1234.9265,
1506.487,1218.0082,
1503.577,1262.1474,
1500.666,1197.9723,
1497.756,1180.5103,
1494.845,1152.8755,
1491.934,1176.8215,
1489.024,1160.4591,
1486.113,1182.1282,
1483.203,1147.4601,
1480.292,1112.3286,
1477.382,1108.4915,
1474.471,1091.9927,
1471.560,1128.238,
1468.650,1105.6117,
1465.739,1098.7633,
1462.829,1106.6655,
1459.918,1106.2175,
1457.008,1090.6594,
1454.097,1076.875,
1451.186,1070.2212,
1448.276,1066.7785,
1445.365,1080.4113,
1442.455,1093.0681,
1439.544,1084.4408,
1436.633,1022.2553,
1433.723,1090.8871,
1430.812,1061.1757,
1427.902,1040.9574,
1424.991,1086.45,
1422.081,1092.4624,
1419.170,1069.5454,
1416.259,1032.6624,
1413.349,1008.2597,
1410.438,1046.2613,
1407.528,1077.7498,
1404.617,1083.7007,
1401.707,1042.0696,
1398.796,1026.6442,
1395.885,1038.7135,
1392.975,1037.0423,
1390.064,1071.9986,
1387.154,1079.6217,
1384.243,1047.5329,
1381.332,1116.879,
1378.422,1111.1453,
1375.511,1155.174,
1372.601,1124.5416,
1369.690,1142.4483,
1366.780,1090.4325,
1363.869,1173.2229,
1360.958,1223.0793,
1358.048,1233.4349,
1355.137,1263.2106,
1352.227,1299.313,
1349.316,1331.15,
1346.406,1364.0261,
1343.495,1373.3733,
1340.584,1389.1597,
1337.674,1453.0526,
1334.763,1437.4516,
1331.853,1426.3248,
1328.942,1480.1323,
1326.032,1464.8532,
1323.121,1533.2305,
1320.210,1583.5141,
1317.300,1618.3038,
1314.389,1659.5699,
1311.479,1715.768,
1308.568,1764.418,
1305.657,1795.0134,
1302.747,1855.859,
1299.836,1927.5434,
1296.926,1960.6186,
1294.015,1955.1027,
1291.105,1991.8578,
1288.194,2055.982,
1285.283,2070.875,
1282.373,2100.6171,
1279.462,2138.7373,
1276.552,2207.9067,
1273.641,2264.8381,
1270.731,2281.0452,
1267.820,2339.5613,
1264.909,2368.5123,
1261.999,2362.0136,
1259.088,2256.2076,
1256.178,2251.5879,
1253.267,2200.4729,
1250.356,2123.2449,
1247.446,2088.5945,
1244.535,2071,
1241.625,2029.8269,
1238.714,1969.6365,
1235.804,1919.8508,
1232.893,1902.3742,
1229.982,1903.0539,
1227.072,1819.7652,
1224.161,1797.0649,
1221.251,1743.2484,
1218.340,1718.7491,
1215.430,1707.718,
1212.519,1710.0247,
1209.608,1711.37,
1206.698,1694.0877,
1203.787,1701.8047,
1200.877,1768.8103,
1197.966,1719.3566,
1195.055,1781.7219,
1192.145,1823.6801,
1189.234,1886.4272,
1186.324,1900.1463,
1183.413,1884.7836,
1180.503,1888.6319,
1177.592,1898.9961,
1174.681,1878.3134,
1171.771,1846.7308,
1168.860,1840.4791,
1165.950,1797.1417,
1163.039,1790.367,
1160.129,1793.6446,
1157.218,1806.4127,
1154.307,1794.7584,
1151.397,1762.9988,
1148.486,1793.2208,
1145.576,1816.0247,
1142.665,1773.4049,
1139.754,1786.9612,
1136.844,1797.878,
1133.933,1781.5203,
1131.023,1794.7845,
1128.112,1815.2335,
1125.202,1802.4644,
1122.291,1825.0219,
1119.380,1881.5805,
1116.470,1851.5746,
1113.559,1880.3515,
1110.649,1859.7521,
1107.738,1857.2705,
1104.828,1857.2242,
1101.917,1839.9874,
1099.006,1832.9679,
1096.096,1811.8639,
1093.185,1844.35,
1090.275,1837.973,
1087.364,1829.6999,
1084.453,1845.4363,
1081.543,1870.8305,
1078.632,1875.4732,
1075.722,1863.5258,
1072.811,1901.3094,
1069.901,1907.4222,
1066.990,1911.1083,
1064.079,1926.1658,
1061.169,1929.5612,
1058.258,1935.7682,
1055.348,1956.6938,
1052.437,1976.2351,
1049.527,1967.6736,
1046.616,1962.4606,
1043.705,1987.3102,
1040.795,1945.0716,
1037.884,1944.6906,
1034.974,1968.5232,
1032.063,1960.7289,
1029.153,1956.6793,
1026.242,1980.0331,
1023.331,1993.3742,
1020.421,2040.4895,
1017.510,2069.3997,
1014.600,2096.3298,
1011.689,2130.857,
1008.778,2160.8446,
1005.868,2218.5661,
1002.957,2184.1519,
1000.047,2275.699,
997.136,2310.113,
994.226,2299.5059,
991.315,2278.1324,
988.404,2245.3365,
985.494,2191.4312,
982.583,2216.2714,
979.673,2227.1915,
976.762,2205.2167,
973.852,2182.1289,
970.941,2186.1375,
968.030,2214.9791,
965.120,2226.918,
962.209,2237.1485,
959.299,2244.541,
956.388,2252.4746,
953.477,2253.9978,
950.567,2260.0705,
947.656,2282.3018,
944.746,2232.178,
941.835,2259.8381,
938.925,2266.2169,
936.014,2269.4158,
933.103,2267.2255,
930.193,2245.4889,
927.282,2201.5248,
924.372,2231.9667,
921.461,2198.3186,
918.551,2165.1233,
915.640,2149.1752,
912.729,2137.7509,
909.819,2111.3181,
906.908,2099.5242,
903.998,2071.8326,
901.087,2115.159,
898.176,2135.2855,
895.266,2139.2058,
892.355,2165.8332,
889.445,2154.9227,
886.534,2178.2514,
883.624,2211.1339,
880.713,2241.2064,
877.802,2255.8328,
874.892,2263.435,
871.981,2307.3546,
869.071,2370.0106,
866.160,2349.1369,
863.250,2282.4547,
860.339,2247.0461,
857.428,2262.9444,
854.518,2237.6343,
851.607,2229.3136,
848.697,2282.2126,
845.786,2300.6474,
842.875,2324.5866,
839.965,2358.1414,
837.054,2258.6052,
834.144,2234.5714,
831.233,2265.2058,
828.323,2260.6193,
825.412,2237.553,
822.501,2238.8112,
819.591,2249.5544,
816.680,2215.4198,
813.770,2178.0559,
810.859,2173.0585,
807.949,2186.4969,
805.038,2181.3816,
802.127,2169.0347,
799.217,2131.3508,
796.306,2119.4426,
793.396,2107.4169,
790.485,2087.875,
787.574,2088.9025,
784.664,2115.9662,
781.753,2126.2429,
778.843,2149.9485,
775.932,2149.3445,
773.022,2109.2724,
770.111,2176.3138,
767.200,2137.4802,
764.290,2149.8795,
761.379,2159.0283,
758.469,2150.153,
755.558,2172.9025,
752.648,2140.3183,
749.737,2156.0698,
746.826,2166.0101,
743.916,2166.6672,
741.005,2177.3598,
738.095,2208.2111,
735.184,2251.9183,
732.274,2192.1458,
729.363,2112.4432,
726.452,2097.0377,
723.542,2136.698,
720.631,2126.6424,
717.721,2132.0405,
714.810,2120.6024,
711.899,2094.2611,
708.989,2108.7858,
706.078,2162.5623,
703.168,2129.7262,
700.257,2103.1756,
697.347,2097.4413,
694.436,2060.9661,
691.525,2101.1564,
688.615,2086.6053,
685.704,2090.5744,
682.794,2113.875,
679.883,2114.3436,
676.973,2124.7614,
674.062,2137.7224,
671.151,2135.5467,
668.241,2120.8248,
665.330,2109.312,
662.420,2139.6638,
659.509,2130.6367,
656.598,2134.8575,
653.688,2161.3067,
650.777,2192.605,
647.867,2184.6417,
644.956,2149.4409,
642.046,2145.0443,
639.135,2166.6173,
636.224,2161.9267,
633.314,2172.2479,
630.403,2166.5981,
627.493,2156.2661,
624.582,2151.7001,
621.672,2164.372,
618.761,2147.3964,
615.850,2168.3224,
612.940,2200.121,
610.029,2220.2696,
607.119,2222.6385,
604.208,2193.0544,
601.297,2182.8691,
598.387,2187.4547,
595.476,2194.395,
592.566,2199.9044,
589.655,2178.1988,
586.745,2185.8376,
583.834,2210.3379,
580.923,2204.9224,
578.013,2212.7697,
575.102,2229.2147,
572.192,2242.7333,
569.281,2252.796,
566.371,2280.1878,
563.460,2255.3617,
560.549,2249.7223,
557.639,2248.3552,
554.728,2227.3823,
551.818,2219.5791,
548.907,2204.4679,
545.996,2198.2077,
543.086,2205.5658,
540.175,2222.696,
537.265,2222.4264,
534.354,2227.3936,
531.444,2240.3988,
528.533,2257.447,
525.622,2223.3053,
522.712,2251.0667,
519.801,2283.422,
516.891,2301.2226,
513.980,2312.837,
511.070,2292.7446,
508.159,2313.9617,
505.248,2346.875,
502.338,2348.4113,
499.427,2400.8958,
496.517,2436.3699,
493.606,2465.6617,
490.695,2489.0563,
487.785,2475.9698,
484.874,2429.9318,
481.964,2412.5195,
479.053,2417.8301,
476.143,2400.9349,
473.232,2405.6302,
470.321,2415.1736,
467.411,2415.5305,
464.500,2394.4762,
461.590,2418.2141,
458.679,2462.8453,
455.769,2498.916,
452.858,2505.9778,
449.947,2468.5452,
447.037,2465.7291,
444.126,2477.7477,
441.216,2497.7697,
438.305,2525.9611,
435.395,2550.1997,
432.484,2554.6237,
429.573,2550.8451,
426.663,2572.129,
423.752,2631.0634,
420.842,2782.8337,
417.931,2932.5822,
415.020,2928.032,
412.110,2848.8608,
409.199,2744.5695,
406.289,2685.3074,
403.378,2745.1721,
400.468,2832.8675,
397.557,2813.0591,
394.646,2749.0208,
391.736,2697.1024,
388.825,2672.967,
385.915,2673.8579,
383.004,2687.728,
380.094,2702.9555,
377.183,2665.3317,
374.272,2676.0434,
371.362,2713.5949,
368.451,2758.7778,
365.541,2724.2532,
362.630,2743.8257,
359.719,2750.4129,
356.809,2709.464,
353.898,2719.1984,
350.988,2739.7771,
348.077,2742.097,
345.167,2713.7888,
342.256,2771.3131,
339.345,2776.7149,
336.435,2755.4937,
333.524,2727.3313,
330.614,2773.5309,
327.703,2783.2544,
324.793,2771.1413,
321.882,2748.9129,
318.971,2764.5252,
316.061,2782.0829,
313.150,2801.3417,
310.240,2822.1209,
307.329,2869.3264,
304.418,2870.0928,
301.508,2855.7673,
298.597,2881.6819,
295.687,2907.5784,
292.776,2928.4584,
289.866,2948.2583,
286.955,2978.5461,
284.044,2985.405,
281.134,3000.5757,
278.223,3027.7551,
275.313,3054.2819,
272.402,3020.3736,
269.492,3032.1153,
266.581,3123.0791,
263.670,3181.8935,
260.760,3215.5913,
257.849,3213.4244,
254.939,3163.5203,
252.028,3185.3142,
249.117,3180.627,
246.207,3146.881,
243.296,3077.3375,
240.386,3048.3263,
237.475,3027.6545,
234.565,3014.7155,
231.654,3026.4017,
228.743,2955.2279,
225.833,2898.7407,
222.922,2893.7391,
220.012,2890.8249,
217.101,2879.0793,
214.191,2879.0216,
211.280,2916.1222,
208.369,2949.8244,
205.459,2914.9687,
202.548,2832.3541,
199.638,2788.8151,
196.727,2803.4999,
193.816,2835.0231,
190.906,2869.7796,
187.995,2924.0815,
185.085,2874.3109,
182.174,2808.0609,
179.264,2845.6448,
176.353,2891.5256,
173.442,2927.5645,
170.532,2945.2546,
167.621,2905.601,
164.711,2845.9972,
161.800,2765.0103,
158.890,2657.0512,
155.979,2529.3116,
153.068,2319.908,
150.158,2046.7261,
147.247,1769.5965,
144.337,1456.3797,
141.426,1136.7623,
138.516,823.48084,
135.605,596.87314,
132.694,406.54987,
129.784,256.29,
126.873,171.18955,
123.963,121.438,
121.052,86.959877,
118.141,61.973307,
115.231,51.927015,
112.320,46.180456,
109.410,43.056868,
106.499,38.783937,
103.589,27.790419,
100.678,21.233109,
97.767,24.787796,
94.857,26.260978,
91.946,24.053224,
89.036,20.100796,
86.125,21.519206,
83.215,17.096717,
80.304,12.396135,
77.393,10.979795,
74.483,15.460945,
71.572,17.150296,
68.662,16.082802,
65.751,18.202156,
62.840,15.984788,
59.930,11.751283,
57.019,7.5207909,
54.109,12.249448,
51.198,15.573391,
48.288,14.835363,
45.377,9.9117164,
42.466,10.760535,
39.556,15.450593,
36.645,18.961544,
33.735,19.355752,
30.824,16.224356,
27.914,7.8102534,
25.003,11.8561,
22.092,17.135332,
19.182,22.973377,
16.271,56.548904,
13.361,213.59217,
10.450,512.55554,
7.539,1103.3303,
4.629,1592.4862,
1.718,1745.4431,
-1.192,1219.099,
-4.103,698.55356,
-7.013,283.65801,
-9.924,3.875,
