,PL51A8~1,
1925.611,661.65111,
1922.700,671.66229,
1919.790,684.23762,
1916.879,687.4855,
1913.968,724.57951,
1911.058,655.33372,
1908.147,692.16367,
1905.237,687.19121,
1902.326,693.49466,
1899.415,682.58845,
1896.505,721.40201,
1893.594,690.90847,
1890.684,676.85371,
1887.773,693.44372,
1884.863,701.26281,
1881.952,704.41497,
1879.041,680.66082,
1876.131,707.64329,
1873.220,740.03218,
1870.310,701.85377,
1867.399,692.72096,
1864.489,717.22303,
1861.578,684.30619,
1858.667,701.79864,
1855.757,704.8386,
1852.846,697.16344,
1849.936,718.41579,
1847.025,720.21137,
1844.114,725.40617,
1841.204,723.33129,
1838.293,727.62334,
1835.383,736.27599,
1832.472,746.7763,
1829.562,745.79219,
1826.651,734.73589,
1823.740,714.60964,
1820.830,731.00315,
1817.919,736.81062,
1815.009,748.61228,
1812.098,749.72736,
1809.188,754.31491,
1806.277,756.58074,
1803.366,743.14072,
1800.456,773.51509,
1797.545,770.33429,
1794.635,761.88207,
1791.724,786.99398,
1788.813,778.83811,
1785.903,800.16196,
1782.992,726.96774,
1780.082,708.75909,
1777.171,718.62018,
1774.261,729.82559,
1771.350,782.9995,
1768.439,773.00607,
1765.529,758.71668,
1762.618,784.39942,
1759.708,810.20112,
1756.797,809.32197,
1753.887,829.88302,
1750.976,832.11453,
1748.065,810.17953,
1745.155,790.21219,
1742.244,809.11046,
1739.334,799.34501,
1736.423,795.69041,
1733.512,824.8202,
1730.602,848.83732,
1727.691,870.51353,
1724.781,851.24113,
1721.870,860.72033,
1718.960,849.00259,
1716.049,871.63322,
1713.138,880.89998,
1710.228,898.16064,
1707.317,886.47186,
1704.407,938.52883,
1701.496,899.95916,
1698.586,880.84125,
1695.675,932.96039,
1692.764,914.8504,
1689.854,911.71161,
1686.943,956.07362,
1684.033,922.5191,
1681.122,974.70741,
1678.211,989.49176,
1675.301,1023.5202,
1672.390,1011.6938,
1669.480,1034.8977,
1666.569,1069.2852,
1663.659,1120.6087,
1660.748,1119.9142,
1657.837,1135.456,
1654.927,1173.0233,
1652.016,1190.8886,
1649.106,1240.4744,
1646.195,1195.9197,
1643.285,1250.2884,
1640.374,1322.9003,
1637.463,1382.3188,
1634.553,1367.5905,
1631.642,1498.3536,
1628.732,1474.3479,
1625.821,1595.6924,
1622.911,1698.0446,
1620.000,1834.8864,
1617.089,1855.2469,
1614.179,1954.7485,
1611.268,2041.3905,
1608.358,2134.2236,
1605.447,2210.2827,
1602.536,2245.3773,
1599.626,2224.6267,
1596.715,2228.9782,
1593.805,2261.8209,
1590.894,2203.0974,
1587.984,2222.3399,
1585.073,2235.984,
1582.162,2164.155,
1579.252,2102.9818,
1576.341,2091.0229,
1573.431,2048.3336,
1570.520,2025.9237,
1567.610,2018.8995,
1564.699,1966.1479,
1561.788,1907.893,
1558.878,1874.5559,
1555.967,1854.733,
1553.057,1819.9184,
1550.146,1822.6759,
1547.235,1787.3989,
1544.325,1751.7973,
1541.414,1726.9426,
1538.504,1700.4318,
1535.593,1706.7717,
1532.683,1720.1656,
1529.772,1706.6877,
1526.861,1689.625,
1523.951,1681.4251,
1521.040,1658.3756,
1518.130,1639.3787,
1515.219,1646.7042,
1512.309,1671.3863,
1509.398,1676.8625,
1506.487,1704.2868,
1503.577,1671.3634,
1500.666,1644.1627,
1497.756,1623.9385,
1494.845,1616.9457,
1491.934,1648.6754,
1489.024,1664.0753,
1486.113,1634.9541,
1483.203,1616.638,
1480.292,1589.1697,
1477.382,1608.0642,
1474.471,1592.1384,
1471.560,1544.262,
1468.650,1529.3083,
1465.739,1537.3109,
1462.829,1558.3359,
1459.918,1559.6802,
1457.008,1560.7636,
1454.097,1561.7683,
1451.186,1544.7236,
1448.276,1522.187,
1445.365,1487.8367,
1442.455,1462.0914,
1439.544,1475.5033,
1436.633,1457.1186,
1433.723,1391.3667,
1430.812,1409.8862,
1427.902,1400.4446,
1424.991,1392.8625,
1422.081,1310.9695,
1419.170,1356.3327,
1416.259,1311.1608,
1413.349,1359.0443,
1410.438,1335.2387,
1407.528,1351.3871,
1404.617,1355.3597,
1401.707,1346.2148,
1398.796,1356.1215,
1395.885,1356.117,
1392.975,1303.665,
1390.064,1227.0331,
1387.154,1185.352,
1384.243,1079.5191,
1381.332,1021.7156,
1378.422,1068.4699,
1375.511,1181.8204,
1372.601,1300.6644,
1369.690,1435.7795,
1366.780,1434.448,
1363.869,1486.7432,
1360.958,1500.7024,
1358.048,1539.3434,
1355.137,1600.166,
1352.227,1637.3179,
1349.316,1654.6239,
1346.406,1660.516,
1343.495,1656.3515,
1340.584,1683.9459,
1337.674,1710.8713,
1334.763,1657.8712,
1331.853,1743.1765,
1328.942,1784.872,
1326.032,1821.4342,
1323.121,1770.8298,
1320.210,1760.6138,
1317.300,1815.2045,
1314.389,1888.6813,
1311.479,1929.1201,
1308.568,1927.8779,
1305.657,1924.368,
1302.747,1949.5104,
1299.836,1989.9617,
1296.926,2060.3852,
1294.015,2141.2856,
1291.105,2127.8947,
1288.194,2227.8641,
1285.283,2295.8692,
1282.373,2321.4843,
1279.462,2345.8403,
1276.552,2378.3495,
1273.641,2396.4862,
1270.731,2388.1563,
1267.820,2367.847,
1264.909,2357.1203,
1261.999,2408.7622,
1259.088,2330.3198,
1256.178,2315.3475,
1253.267,2260.6885,
1250.356,2212.1168,
1247.446,2176.0896,
1244.535,2134.3706,
1241.625,2078.7695,
1238.714,2041.3613,
1235.804,2033.0232,
1232.893,1962.8916,
1229.982,1887.2877,
1227.072,1877.3293,
1224.161,1816.1087,
1221.251,1802.3915,
1218.340,1738.7872,
1215.430,1674.3456,
1212.519,1659.5857,
1209.608,1678.3581,
1206.698,1694.7102,
1203.787,1714.2582,
1200.877,1755.8479,
1197.966,1759.4445,
1195.055,1786.0757,
1192.145,1832.7002,
1189.234,1925.7777,
1186.324,2002.4464,
1183.413,2024.0006,
1180.503,2010.9034,
1177.592,1994.8875,
1174.681,1968.0634,
1171.771,1936.7074,
1168.860,1940.2798,
1165.950,1906.7608,
1163.039,1856.0224,
1160.129,1851.7815,
1157.218,1901.5261,
1154.307,1947.9642,
1151.397,1959.3599,
1148.486,1971.1293,
1145.576,1945.7792,
1142.665,1949.3308,
1139.754,1916.2662,
1136.844,1920.5301,
1133.933,1926.2115,
1131.023,1902.5481,
1128.112,1880.9814,
1125.202,1880.7217,
1122.291,1853.2598,
1119.380,1878.4431,
1116.470,1859.91,
1113.559,1863.811,
1110.649,1870.2089,
1107.738,1841.0117,
1104.828,1807.7996,
1101.917,1795.1869,
1099.006,1776.7386,
1096.096,1739.41,
1093.185,1735.898,
1090.275,1785.7998,
1087.364,1812.7197,
1084.453,1808.3757,
1081.543,1819.3449,
1078.632,1840.2375,
1075.722,1834.1982,
1072.811,1850.0594,
1069.901,1856.1722,
1066.990,1840.4584,
1064.079,1857.0404,
1061.169,1860.5497,
1058.258,1843.3439,
1055.348,1839.8531,
1052.437,1867.1973,
1049.527,1843.7187,
1046.616,1820.2603,
1043.705,1833.0403,
1040.795,1803.1458,
1037.884,1807.3947,
1034.974,1809.3969,
1032.063,1767.1868,
1029.153,1753.2722,
1026.242,1808.6294,
1023.331,1805.6253,
1020.421,1845.0569,
1017.510,1881.1141,
1014.600,1920.1549,
1011.689,1956.7608,
1008.778,1967.4106,
1005.868,1983.8412,
1002.957,2007.9311,
1000.047,2087.337,
997.136,2110.9264,
994.226,2096.9175,
991.315,2057.4419,
988.404,1999.0842,
985.494,2005.8386,
982.583,1970.7198,
979.673,1940.0174,
976.762,1931.2121,
973.852,1935.6031,
970.941,1936.7721,
968.030,1934.6887,
965.120,1974.7073,
962.209,1994.3158,
959.299,1990.5425,
956.388,1979.2255,
953.477,1989.0661,
950.567,2010.2722,
947.656,2005.8532,
944.746,2022.8443,
941.835,2031.7231,
938.925,2006.6449,
936.014,1999.2007,
933.103,2006.3312,
930.193,1993.8418,
927.282,1938.8083,
924.372,1942.1907,
921.461,1896.9682,
918.551,1889.339,
915.640,1881.6019,
912.729,1851.0857,
909.819,1826.6309,
906.908,1879.7037,
903.998,1861.1502,
901.087,1877.9027,
898.176,1889.1934,
895.266,1891.4338,
892.355,1902.7662,
889.445,1919.5515,
886.534,1946.3409,
883.624,1960.3718,
880.713,1982.9978,
877.802,1980.8237,
874.892,1936.0873,
871.981,1902.5658,
869.071,1900.0596,
866.160,1937.5728,
863.250,1959.867,
860.339,1976.7961,
857.428,1991.7379,
854.518,1962.3361,
851.607,1952.3513,
848.697,1928.6149,
845.786,1917.5871,
842.875,1936.1997,
839.965,1971.5473,
837.054,1967.3321,
834.144,2030.3172,
831.233,2009.2941,
828.323,2005.4839,
825.412,2017.9811,
822.501,2009.0291,
819.591,1966.8827,
816.680,1980.8494,
813.770,1982.7455,
810.859,1998.3209,
807.949,2013.3884,
805.038,1992.3573,
802.127,1932.269,
799.217,1931.0973,
796.306,1918.4357,
793.396,1917.3579,
790.485,1926.7287,
787.574,1904.8741,
784.664,1911.435,
781.753,1916.6509,
778.843,1910.2936,
775.932,1910.8841,
773.022,1936.4433,
770.111,1967.5113,
767.200,1946.0243,
764.290,1939.7808,
761.379,1940.2311,
758.469,1936.9045,
755.558,1924.7043,
752.648,1860.3506,
749.737,1818.2495,
746.826,1756.0029,
743.916,1648.1761,
741.005,1478.5545,
738.095,1221.1896,
735.184,870.99331,
732.274,792.00756,
729.363,1013.8271,
726.452,1417.2257,
723.542,1702.9415,
720.631,1762.2037,
717.721,1820.8798,
714.810,1866.0454,
711.899,1879.5458,
708.989,1857.7588,
706.078,1906.5045,
703.168,1885.8351,
700.257,1874.5267,
697.347,1870.1487,
694.436,1804.1051,
691.525,1821.7888,
688.615,1819.9648,
685.704,1831.3026,
682.794,1851.3271,
679.883,1854.5261,
676.973,1874.5604,
674.062,1866.5014,
671.151,1863.1316,
668.241,1864.2895,
665.330,1855.5158,
662.420,1895.4524,
659.509,1920.1332,
656.598,1921.8355,
653.688,1908.8645,
650.777,1898.9769,
647.867,1879.8651,
644.956,1876.8633,
642.046,1877.625,
639.135,1882.6556,
636.224,1901.633,
633.314,1903.2208,
630.403,1932.0031,
627.493,1930.1168,
624.582,1900.2159,
621.672,1920.8077,
618.761,1904.9063,
615.850,1895.2171,
612.940,1902.5541,
610.029,1932.3055,
607.119,1984.4211,
604.208,1964.0645,
601.297,1948.6398,
598.387,1939.3255,
595.476,1928.2536,
592.566,1924.3183,
589.655,1922.3292,
586.745,1917.2853,
583.834,1907.8921,
580.923,1894.4402,
578.013,1863.8356,
575.102,1854.4778,
572.192,1891.1399,
569.281,1964.1084,
566.371,1994.6307,
563.460,2013.1453,
560.549,2009.3921,
557.639,2014.4702,
554.728,2057.5265,
551.818,2055.9658,
548.907,2075.7356,
545.996,2079.6828,
543.086,2064.7862,
540.175,2060.893,
537.265,2075.8349,
534.354,2113.7332,
531.444,2130.0202,
528.533,2091.5012,
525.622,2117.8834,
522.712,2099.3549,
519.801,2115.7029,
516.891,2162.4603,
513.980,2136.9086,
511.070,2118.425,
508.159,2126.4296,
505.248,2147.6322,
502.338,2163.4609,
499.427,2192.0187,
496.517,2184.3523,
493.606,2181.0373,
490.695,2193.8805,
487.785,2166.9379,
484.874,2204.6296,
481.964,2205.6153,
479.053,2168.9254,
476.143,2145.1186,
473.232,2175.2788,
470.321,2144.3197,
467.411,2112.8076,
464.500,2154.2371,
461.590,2138.9223,
458.679,2154.9859,
455.769,2174.7756,
452.858,2181.7841,
449.947,2183.3119,
447.037,2204.2549,
444.126,2210.6008,
441.216,2200.477,
438.305,2211.1441,
435.395,2204.1017,
432.484,2199.625,
429.573,2210.2751,
426.663,2255.8836,
423.752,2198.2521,
420.842,2167.0581,
417.931,2161.625,
415.020,2161.625,
412.110,2296.9734,
409.199,2351.026,
406.289,2338.4064,
403.378,2285.543,
400.468,2261.3512,
397.557,2280.8749,
394.646,2272.1488,
391.736,2176.4761,
388.825,2109.3495,
385.915,2024.6974,
383.004,1995.3227,
380.094,2068.0416,
377.183,2135.012,
374.272,2247.526,
371.362,2349.5825,
368.451,2405.7648,
365.541,2424.5282,
362.630,2430.1712,
359.719,2422.6339,
356.809,2406.2982,
353.898,2450.4773,
350.988,2420.311,
348.077,2390.7236,
345.167,2406.0034,
342.256,2413.4741,
339.345,2409.7792,
336.435,2411.8424,
333.524,2431.588,
330.614,2462.1394,
327.703,2477.2725,
324.793,2483.3984,
321.882,2485.5763,
318.971,2465.5034,
316.061,2482.0641,
313.150,2505.0083,
310.240,2499.8135,
307.329,2551.0789,
304.418,2560.6821,
301.508,2518.6772,
298.597,2409.836,
295.687,2308.5203,
292.776,2317.9586,
289.866,2441.0447,
286.955,2670.7884,
284.044,2845.3049,
281.134,3000.2014,
278.223,3147.229,
275.313,3308.6003,
272.402,3415.8188,
269.492,3493.9732,
266.581,3550.3592,
263.670,3574.6201,
260.760,3666.7735,
257.849,3746.678,
254.939,3752.5491,
252.028,3820.6664,
249.117,3812.8198,
246.207,3775.0873,
243.296,3784.6038,
240.386,3720.9788,
237.475,3648.9747,
234.565,3583.7936,
231.654,3553.1175,
228.743,3487.9375,
225.833,3429.6851,
222.922,3395.8628,
220.012,3400.9627,
217.101,3319.2033,
214.191,3228.4724,
211.280,3214.6506,
208.369,3132.2146,
205.459,3096.2183,
202.548,3104.8841,
199.638,3123.7509,
196.727,3152.9785,
193.816,3158.681,
190.906,3129.1075,
187.995,3142.864,
185.085,3169.3764,
182.174,3183.2432,
179.264,3144.9366,
176.353,3167.5377,
173.442,3200.3903,
170.532,3222.2162,
167.621,3141.4669,
164.711,3073.375,
161.800,2982.2263,
158.890,2837.5611,
155.979,2692.9979,
153.068,2466.1643,
150.158,2189.0801,
147.247,1980.156,
144.337,1637.5185,
141.426,1276.7403,
138.516,948.40412,
135.605,669.2354,
132.694,448.39976,
129.784,282.55576,
126.873,179.57706,
123.963,118.79009,
121.052,80.692902,
118.141,60.703646,
115.231,52.098156,
112.320,41.846825,
109.410,33.306776,
106.499,36.867552,
103.589,26.41991,
100.678,18.711487,
97.767,21.555237,
94.857,23.010978,
91.946,20.803224,
89.036,15.496021,
86.125,8.4039682,
83.215,15.119726,
80.304,19.512375,
77.393,10.306166,
74.483,11.590405,
71.572,13.349704,
68.662,14.417198,
65.751,12.297844,
62.840,8.2530861,
59.930,5.7487172,
57.019,9.9792091,
54.109,16.596608,
51.198,17.005689,
48.288,8.625,
45.377,8.625,
42.466,9.861658,
39.556,10.243577,
36.645,1.8172945,
33.735,7.413727,
30.824,15.950322,
27.914,20.157373,
25.003,22.492912,
22.092,26.854046,
19.182,34.174189,
16.271,50.961952,
13.361,234.21589,
10.450,636.59757,
7.539,1566.0553,
4.629,2374.0335,
1.718,2769.2788,
-1.192,2327.9863,
-4.103,1403.2653,
-7.013,588.15827,
-9.924,5.625,
