,PL75F5~1,
Raman shift [1/cm],Intensity,
3014.167,0.875,
3011.256,-0.42506442,
3008.346,56.816968,
3005.435,65.60645,
3002.525,79.970078,
2999.614,78.686682,
2996.704,65.334797,
2993.793,63.35196,
2990.882,78.61547,
2987.972,72.965809,
2985.061,87.771548,
2982.151,91.801057,
2979.240,95.673469,
2976.329,97.864079,
2973.419,97.767427,
2970.508,102.74161,
2967.598,98.301506,
2964.687,94.993885,
2961.777,92.097102,
2958.866,99.530284,
2955.955,101.21573,
2953.045,110.59088,
2950.134,112.7584,
2947.224,122.18816,
2944.313,125.23469,
2941.403,127.1729,
2938.492,121.14057,
2935.581,118.91793,
2932.671,130.0724,
2929.760,121.68655,
2926.850,125.875,
2923.939,133.39368,
2921.028,127.85725,
2918.118,130.93672,
2915.207,139.57747,
2912.297,133.88346,
2909.386,137.45165,
2906.476,143.99857,
2903.565,134.71352,
2900.654,140.93364,
2897.744,142.69899,
2894.833,133.411,
2891.923,144.7404,
2889.012,142.91546,
2886.102,128.14934,
2883.191,130.86084,
2880.280,110.14293,
2877.370,74.747137,
2874.459,74.69269,
2871.549,95.796151,
2868.638,124.78632,
2865.727,142.90192,
2862.817,136.8603,
2859.906,147.3052,
2856.996,143.87047,
2854.085,161.59982,
2851.175,143.23341,
2848.264,142.81117,
2845.353,138.1338,
2842.443,140.69102,
2839.532,138.51672,
2836.622,137.57161,
2833.711,141.13403,
2830.801,144.07647,
2827.890,156.77186,
2824.979,150.31908,
2822.069,141.9546,
2819.158,149.63511,
2816.248,150.875,
2813.337,163.62744,
2810.427,146.22762,
2807.516,148.81734,
2804.605,165.35816,
2801.695,152.36186,
2798.784,148.68815,
2795.874,148.59004,
2792.963,137.58904,
2790.052,160.86878,
2787.142,154.19069,
2784.231,148.13276,
2781.321,158.00072,
2778.410,153.65039,
2775.500,144.875,
2772.589,148.06842,
2769.678,167.19581,
2766.768,151.20701,
2763.857,159.98097,
2760.947,164.36554,
2758.036,144.23794,
2755.126,172.45192,
2752.215,158.40682,
2749.304,171.08722,
2746.394,159.53221,
2743.483,174.12501,
2740.573,165.6648,
2737.662,166.75814,
2734.751,157.29256,
2731.841,166.25413,
2728.930,177.54871,
2726.020,172.64525,
2723.109,161.5555,
2720.199,158.52186,
2717.288,165.22537,
2714.377,168.00418,
2711.467,162.20248,
2708.556,179.875,
2705.646,171.42427,
2702.735,179.21005,
2699.825,183.80956,
2696.914,187.68455,
2694.003,171.70101,
2691.093,179.26731,
2688.182,187.02241,
2685.272,184.99876,
2682.361,179.99836,
2679.450,182.21247,
2676.540,178.03759,
2673.629,182.55663,
2670.719,173.30568,
2667.808,188.0482,
2664.898,179.69309,
2661.987,188.84174,
2659.076,194.49353,
2656.166,189.92266,
2653.255,186.65051,
2650.345,181.89859,
2647.434,182.24682,
2644.524,192.62798,
2641.613,192.04659,
2638.702,197.82766,
2635.792,190.18806,
2632.881,192.80345,
2629.971,201.36495,
2627.060,193.70594,
2624.149,204.60626,
2621.239,196.37796,
2618.328,191.00216,
2615.418,198.18864,
2612.507,201.29004,
2609.597,198.78318,
2606.686,202.9011,
2603.775,195.99405,
2600.865,217.33924,
2597.954,216.19801,
2595.044,191.79529,
2592.133,211.70941,
2589.223,204.85078,
2586.312,213.5333,
2583.401,209.63047,
2580.491,213.40864,
2577.580,227.84199,
2574.670,210.64237,
2571.759,217.875,
2568.848,204.70366,
2565.938,213.54162,
2563.027,217.67956,
2560.117,208.79088,
2557.206,227.57241,
2554.296,228.33038,
2551.385,215.18094,
2548.474,207.17128,
2545.564,212.68507,
2542.653,209.50587,
2539.743,218.94894,
2536.832,218.91612,
2533.922,227.11154,
2531.011,241.60002,
2528.100,231.27915,
2525.190,222.08443,
2522.279,221.10949,
2519.369,229.19555,
2516.458,234.09526,
2513.548,232.68408,
2510.637,217.85872,
2507.726,233.18727,
2504.816,233.31243,
2501.905,218.26646,
2498.995,235.51669,
2496.084,232.94122,
2493.173,227.16407,
2490.263,244.79595,
2487.352,250.7498,
2484.442,245.02704,
2481.531,246.82704,
2478.621,248.7328,
2475.710,253.76765,
2472.799,240.12163,
2469.889,245.23789,
2466.978,244.10186,
2464.068,239.00197,
2461.157,234.14742,
2458.247,247.44852,
2455.336,246.875,
2452.425,242.41745,
2449.515,255.89371,
2446.604,249.22753,
2443.694,258.59624,
2440.783,259.20721,
2437.872,253.80207,
2434.962,251.08698,
2432.051,254.2393,
2429.141,259.16324,
2426.230,259.80981,
2423.320,274.04679,
2420.409,264.54797,
2417.498,275.66995,
2414.588,262.97772,
2411.677,282.83511,
2408.767,259.6811,
2405.856,269.65359,
2402.946,266.24408,
2400.035,265.97594,
2397.124,261.78408,
2394.214,275.253,
2391.303,271.33909,
2388.393,273.11454,
2385.482,271.00719,
2382.571,268.02672,
2379.661,275.36335,
2376.750,281.34788,
2373.840,267.4032,
2370.929,257.92915,
2368.019,291.1404,
2365.108,287.43259,
2362.197,288.69416,
2359.287,298.64826,
2356.376,292.89085,
2353.466,289.28426,
2350.555,286.47999,
2347.645,291.79552,
2344.734,282.47866,
2341.823,290.676,
2338.913,289.24965,
2336.002,299.31285,
2333.092,300.01275,
2330.181,289.01316,
2327.270,293.26994,
2324.360,296.4717,
2321.449,295.16752,
2318.539,297.875,
2315.628,319.49571,
2312.718,305.02697,
2309.807,308.48982,
2306.896,311.08,
2303.986,300.40103,
2301.075,312.57711,
2298.165,305.2979,
2295.254,309.7242,
2292.344,328.40198,
2289.433,317.47727,
2286.522,312.68294,
2283.612,329.39542,
2280.701,331.00953,
2277.791,321.23567,
2274.880,327.30705,
2271.969,318.64866,
2269.059,321.55075,
2266.148,346.95012,
2263.238,312.69356,
2260.327,321.84065,
2257.417,334.875,
2254.506,336.49324,
2251.595,342.87134,
2248.685,342.19232,
2245.774,345.38042,
2242.864,332.58821,
2239.953,343.33016,
2237.043,341.75786,
2234.132,339.07759,
2231.221,347.98098,
2228.311,356.96391,
2225.400,344.29718,
2222.490,358.68933,
2219.579,357.19119,
2216.669,367.81777,
2213.758,380.52729,
2210.847,379.26291,
2207.937,382.71213,
2205.026,392.4301,
2202.116,410.11915,
2199.205,436.42418,
2196.294,438.26304,
2193.384,435.40101,
2190.473,434.58509,
2187.563,468.07801,
2184.652,508.06766,
2181.742,508.51268,
2178.831,517.60645,
2175.920,510.86408,
2173.010,523.05017,
2170.099,528.20784,
2167.189,552.91088,
2164.278,557.14133,
2161.368,550.58956,
2158.457,554.19479,
2155.546,564.07211,
2152.636,578.59836,
2149.725,572.55957,
2146.815,600.80719,
2143.904,604.88242,
2140.993,624.50461,
2138.083,629.875,
2135.172,624.42118,
2132.262,617.62324,
2129.351,590.44381,
2126.441,570.38953,
2123.530,554.00969,
2120.619,561.47152,
2117.709,533.875,
2114.798,516.39403,
2111.888,468.3759,
2108.977,462.86176,
2106.067,458.74096,
2103.156,420.56143,
2100.245,424.86684,
2097.335,409.34621,
2094.424,395.90134,
2091.514,407.94217,
2088.603,402.77361,
2085.692,383.59631,
2082.782,369.58182,
2079.871,403.55527,
2076.961,381.87691,
2074.050,368.74773,
2071.140,385.875,
2068.229,389.68489,
2065.318,392.21999,
2062.408,381.84474,
2059.497,380.86904,
2056.587,381.71216,
2053.676,386.14147,
2050.766,376.72179,
2047.855,373.47306,
2044.944,390.01764,
2042.034,367.48197,
2039.123,370.43392,
2036.213,372.25728,
2033.302,379.72295,
2030.391,373.51905,
2027.481,387.26512,
2024.570,383.44665,
2021.660,364.93933,
2018.749,373.48285,
2015.839,385.24311,
2012.928,367.16192,
2010.017,384.875,
2007.107,376.50115,
2004.196,369.48216,
2001.286,385.95978,
1998.375,375.08661,
1995.465,352.71607,
1992.554,362.02195,
1989.643,365.80587,
1986.733,359.71447,
1983.822,352.78416,
1980.912,334.02401,
1978.001,359.26462,
1975.090,365.28874,
1972.180,354.08246,
1969.269,360.32906,
1966.359,354.95589,
1963.448,365.13789,
1960.538,330.48801,
1957.627,361.89051,
1954.716,341.6219,
1951.806,333.17307,
1948.895,338.10983,
1945.985,331.44526,
1943.074,324.47281,
1940.164,321.58655,
1937.253,319.00117,
1934.342,318.4135,
1931.432,311.90654,
1928.521,313.61593,
1925.611,321.03732,
1922.700,313.1692,
1919.790,334.99033,
1916.879,324.92124,
1913.968,318.88115,
1911.058,318.20533,
1908.147,323.00785,
1905.237,325.86031,
1902.326,318.05281,
1899.415,283.71648,
1896.505,298.78458,
1893.594,289.05792,
1890.684,301.84876,
1887.773,307.21143,
1884.863,326.38753,
1881.952,316.46274,
1879.041,330.83918,
1876.131,330.73121,
1873.220,296.62266,
1870.310,297.4445,
1867.399,275.24285,
1864.489,329.18655,
1861.578,333.41922,
1858.667,306.18334,
1855.757,333.90722,
1852.846,303.15191,
1849.936,317.36349,
1847.025,319.16696,
1844.114,312.37847,
1841.204,307.2701,
1838.293,330.37583,
1835.383,325.503,
1832.472,335.515,
1829.562,327.62734,
1826.651,332.23433,
1823.740,330.86732,
1820.830,328.64666,
1817.919,327.24625,
1815.009,356.84319,
1812.098,328.66242,
1809.188,326.75096,
1806.277,322.96353,
1803.366,377.10973,
1800.456,334.51294,
1797.545,374.52775,
1794.635,323.42302,
1791.724,333.875,
1788.813,344.28837,
1785.903,364.77049,
1782.992,302.04492,
1780.082,317.36869,
1777.171,310.53988,
1774.261,304.97002,
1771.350,323.49651,
1768.439,347.17263,
1765.529,337.6009,
1762.618,347.71691,
1759.708,360.21188,
1756.797,363.63258,
1753.887,371.74672,
1750.976,356.13351,
1748.065,366.76593,
1745.155,356.24291,
1742.244,373.99542,
1739.334,357.00913,
1736.423,376.49551,
1733.512,380.68798,
1730.602,391.83534,
1727.691,367.7039,
1724.781,373.03338,
1721.870,375.26547,
1718.960,354.3192,
1716.049,379.23911,
1713.138,404.5399,
1710.228,383.50668,
1707.317,394.91271,
1704.407,411.24936,
1701.496,369.12071,
1698.586,363.95102,
1695.675,398.49622,
1692.764,416.96927,
1689.854,409.26476,
1686.943,429.16676,
1684.033,414.27238,
1681.122,433.53515,
1678.211,473.49431,
1675.301,407.08159,
1672.390,433.89594,
1669.480,441.62104,
1666.569,533.16403,
1663.659,477.924,
1660.748,481.27992,
1657.837,502.50922,
1654.927,532.1636,
1652.016,585.19463,
1649.106,558.51151,
1646.195,583.73114,
1643.285,578.74089,
1640.374,616.56489,
1637.463,649.30735,
1634.553,673.34789,
1631.642,704.80985,
1628.732,699.50902,
1625.821,805.91491,
1622.911,866.53126,
1620.000,891.56003,
1617.089,934.99938,
1614.179,1030.1395,
1611.268,1102.1982,
1608.358,1167.7847,
1605.447,1215.1896,
1602.536,1174.0763,
1599.626,1187.4338,
1596.715,1180.7066,
1593.805,1155.728,
1590.894,1167.8464,
1587.984,1188.929,
1585.073,1178.2619,
1582.162,1125.7818,
1579.252,1097.0541,
1576.341,1064.8378,
1573.431,1051.6096,
1570.520,1055.99,
1567.610,1039.2473,
1564.699,995.17345,
1561.788,991.43828,
1558.878,961.05408,
1555.967,911.84176,
1553.057,921.02991,
1550.146,911.90778,
1547.235,849.64888,
1544.325,817.44053,
1541.414,815.71477,
1538.504,813.875,
1535.593,804.13671,
1532.683,806.73804,
1529.772,814.97511,
1526.861,798.23076,
1523.951,788.36588,
1521.040,777.85731,
1518.130,752.56341,
1515.219,762.23423,
1512.309,794.57322,
1509.398,811.44535,
1506.487,804.62331,
1503.577,780.58109,
1500.666,775.2934,
1497.756,746.72244,
1494.845,745.87555,
1491.934,769.74901,
1489.024,731.2493,
1486.113,731.72943,
1483.203,729.2105,
1480.292,700.02561,
1477.382,713.46471,
1474.471,704.82956,
1471.560,663.86603,
1468.650,645.77536,
1465.739,649.63941,
1462.829,651.68137,
1459.918,671.86966,
1457.008,672.12094,
1454.097,669.73974,
1451.186,675.47848,
1448.276,666.04057,
1445.365,648.83472,
1442.455,600.70799,
1439.544,610.12565,
1436.633,567.11632,
1433.723,510.48906,
1430.812,535.13617,
1427.902,526.03285,
1424.991,532.66719,
1422.081,476.9089,
1419.170,471.01094,
1416.259,451.43349,
1413.349,498.23139,
1410.438,503.67853,
1407.528,484.06894,
1404.617,461.19679,
1401.707,449.28518,
1398.796,472.42039,
1395.885,503.18211,
1392.975,471.74849,
1390.064,392.04247,
1387.154,342.75241,
1384.243,285.21896,
1381.332,262.98567,
1378.422,267.25635,
1375.511,332.83102,
1372.601,417.7379,
1369.690,484.02335,
1366.780,539.81304,
1363.869,577.3017,
1360.958,606.02127,
1358.048,601.63552,
1355.137,640.23793,
1352.227,687.07763,
1349.316,675.71067,
1346.406,654.4295,
1343.495,687.03013,
1340.584,770.66059,
1337.674,773.62216,
1334.763,730.96884,
1331.853,759.71301,
1328.942,796.45356,
1326.032,796.7969,
1323.121,806.2485,
1320.210,811.87276,
1317.300,869.53728,
1314.389,921.20857,
1311.479,944.23414,
1308.568,961.74853,
1305.657,960.69393,
1302.747,955.79327,
1299.836,1002.9291,
1296.926,1034.9088,
1294.015,1100.1807,
1291.105,1130.1718,
1288.194,1216.1455,
1285.283,1249.0471,
1282.373,1260.8359,
1279.462,1276.9532,
1276.552,1307.7806,
1273.641,1320.8664,
1270.731,1310.2258,
1267.820,1324.9667,
1264.909,1316.051,
1261.999,1329.1121,
1259.088,1253.4061,
1256.178,1290.8414,
1253.267,1257.2136,
1250.356,1211.6896,
1247.446,1207.6095,
1244.535,1177.2233,
1241.625,1136.2602,
1238.714,1117.0615,
1235.804,1080.0934,
1232.893,1076.5067,
1229.982,1045.1084,
1227.072,1022.4756,
1224.161,967.08276,
1221.251,925.60561,
1218.340,894.14502,
1215.430,883.97607,
1212.519,877.63085,
1209.608,877.38002,
1206.698,889.8111,
1203.787,883.83481,
1200.877,901.2123,
1197.966,922.79212,
1195.055,973.36342,
1192.145,1014.9341,
1189.234,1066.7489,
1186.324,1103.0582,
1183.413,1121.941,
1180.503,1124.1299,
1177.592,1114.3599,
1174.681,1121.8202,
1171.771,1093.0508,
1168.860,1057.3272,
1165.950,1051.4561,
1163.039,1025.0341,
1160.129,1019.1837,
1157.218,1047.3925,
1154.307,1081.2955,
1151.397,1084.4906,
1148.486,1065.218,
1145.576,1106.104,
1142.665,1088.3458,
1139.754,1108.843,
1136.844,1092.8659,
1133.933,1100.2972,
1131.023,1093.9354,
1128.112,1073.5179,
1125.202,1064.4209,
1122.291,1036.6216,
1119.380,1028.0569,
1116.470,1046.59,
1113.559,1055.8342,
1110.649,1056.5653,
1107.738,1048.3735,
1104.828,1037.714,
1101.917,1026.2535,
1099.006,1009.7204,
1096.096,994.17621,
1093.185,982.76217,
1090.275,1011.0087,
1087.364,1019.2472,
1084.453,1034.4991,
1081.543,1047.6279,
1078.632,1053.6357,
1075.722,1061.3108,
1072.811,1060.7366,
1069.901,1086.9344,
1066.990,1084.025,
1064.079,1093.0827,
1061.169,1090.1428,
1058.258,1079.6401,
1055.348,1078.2844,
1052.437,1089.8589,
1049.527,1093.7002,
1046.616,1063.2911,
1043.705,1033.669,
1040.795,1041.1991,
1037.884,1065.5529,
1034.974,1066.3505,
1032.063,1050.4593,
1029.153,1077.7711,
1026.242,1076.9062,
1023.331,1049.3768,
1020.421,1091.2779,
1017.510,1105.712,
1014.600,1119.9069,
1011.689,1155.5674,
1008.778,1176.7962,
1005.868,1159.0681,
1002.957,1180.5769,
1000.047,1216.635,
997.136,1219.4778,
994.226,1217.3365,
991.315,1202.781,
988.404,1157.0371,
985.494,1158.0093,
982.583,1164.0052,
979.673,1155.3636,
976.762,1154.2234,
973.852,1167.3673,
970.941,1164.3885,
