,PL7229~1,
Wavenumbers [1/cm],Intensity,
3014.167,-4,
3011.256,3.6999356,
3008.346,57.345836,
3005.435,63.69258,
3002.525,57.86745,
2999.614,61.950654,
2996.704,63.637114,
2993.793,70.247696,
2990.882,68.610705,
2987.972,84.934415,
2985.061,64.463044,
2982.151,70.852114,
2979.240,80.798469,
2976.329,90.50273,
2973.419,91.369191,
2970.508,94.84999,
2967.598,96.286747,
2964.687,98.65693,
2961.777,115.83782,
2958.866,108.33135,
2955.955,113.27655,
2953.045,99.136491,
2950.134,124.42566,
2947.224,105.74019,
2944.313,121.56196,
2941.403,116.95255,
2938.492,118.73443,
2935.581,130.11288,
2932.671,126.8026,
2929.760,127.16921,
2926.850,119.79098,
2923.939,133.71492,
2921.028,144.06464,
2918.118,152.47859,
2915.207,142.17723,
2912.297,141.00846,
2909.386,143.0073,
2906.476,165.34829,
2903.565,156.48445,
2900.654,141.49445,
2897.744,168.01257,
2894.833,157.86619,
2891.923,135.5128,
2889.012,163.45087,
2886.102,191.62432,
2883.191,208.98584,
2880.280,242.8182,
2877.370,359.63931,
2874.459,390.03102,
2871.549,272.4731,
2868.638,208.31549,
2865.727,188.83849,
2862.817,157.32756,
2859.906,193.2906,
2856.996,176.51585,
2854.085,177.40127,
2851.175,164.02705,
2848.264,171.3675,
2845.353,173.8059,
2842.443,160.60766,
2839.532,155.55223,
2836.622,157,
2833.711,150.16326,
2830.801,148.49632,
2827.890,151.52274,
2824.979,156.50603,
2822.069,156.12509,
2819.158,166.23989,
2816.248,174.71237,
2813.337,175.29879,
2810.427,160.56612,
2807.516,163.20859,
2804.605,163.18269,
2801.695,161.69737,
2798.784,163,
2795.874,167.43008,
2792.963,166.64287,
2790.052,167,
2787.142,161.31569,
2784.231,148.87112,
2781.321,166.24568,
2778.410,149.60534,
2775.500,161.91241,
2772.589,164.23089,
2769.678,178.0682,
2766.768,170.08541,
2763.857,156.94798,
2760.947,167.53467,
2758.036,172.15286,
2755.126,169.61325,
2752.215,173.83168,
2749.304,172.72301,
2746.394,171.96368,
2743.483,170.90005,
2740.573,165.43586,
2737.662,171.01035,
2734.751,183.0242,
2731.841,177.18864,
2728.930,183,
2726.020,183,
2723.109,174.13417,
2720.199,185.29372,
2717.288,181.29926,
2714.377,182.7082,
2711.467,191.26263,
2708.556,184.86147,
2705.646,204.83102,
2702.735,209.4871,
2699.825,197,
2696.914,184.04726,
2694.003,207.51382,
2691.093,203.85681,
2688.182,198.81852,
2685.272,202.21195,
2682.361,183.00546,
2679.450,203.70782,
2676.540,187.22356,
2673.629,199.32735,
2670.719,194.29205,
2667.808,194.75682,
2664.898,192.74027,
2661.987,202.2002,
2659.076,202.1444,
2656.166,191.95234,
2653.255,197.63095,
2650.345,196.35209,
2647.434,223.39983,
2644.524,208.89205,
2641.613,213.82904,
2638.702,207.23672,
2635.792,196.31306,
2632.881,195.46423,
2629.971,198,
2627.060,202.49906,
2624.149,211.37812,
2621.239,214.50296,
2618.328,196.9922,
2615.418,237.68636,
2612.507,220.93284,
2609.597,218.72455,
2606.686,209.80522,
2603.775,213.80159,
2600.865,214.41295,
2597.954,219.85626,
2595.044,222.61648,
2592.133,222.38205,
2589.223,239.96423,
2586.312,227.31659,
2583.401,221.75547,
2580.491,225.53364,
2577.580,249.98515,
2574.670,240.16979,
2571.759,231.94435,
2568.848,231.93925,
2565.938,245.04769,
2563.027,233.07275,
2560.117,234.99067,
2557.206,255.27306,
2554.296,233.65675,
2551.385,228.49596,
2548.474,257.07473,
2545.564,235.17125,
2542.653,238.63087,
2539.743,234.74029,
2536.832,215,
2533.922,236.22077,
2531.011,248.35014,
2528.100,253.06275,
2525.190,251.51312,
2522.279,253.79727,
2519.369,259.13273,
2516.458,236.2238,
2513.548,251.75435,
2510.637,252.56962,
2507.726,244.12639,
2504.816,242.81285,
2501.905,242.56524,
2498.995,252.64169,
2496.084,244.2404,
2493.173,251.81623,
2490.263,251.83162,
2487.352,259.20867,
2484.442,265.13918,
2481.531,275.37227,
2478.621,276.62557,
2475.710,253.09201,
2472.799,265.7399,
2469.889,268,
2466.978,258.61865,
2464.068,280.85723,
2461.157,270.92008,
2458.247,269.94131,
2455.336,273.46965,
2452.425,265.21698,
2449.515,284.38669,
2446.604,276.47468,
2443.694,271.74425,
2440.783,283.5259,
2437.872,276.30717,
2434.962,273.235,
2432.051,297.95646,
2429.141,283.27053,
2426.230,264.43421,
2423.320,292.42877,
2420.409,282.48721,
2417.498,283.58989,
2414.588,275.37267,
2411.677,297.10354,
2408.767,270.21752,
2405.856,264.81427,
2402.946,269.36908,
2400.035,258.3122,
2397.124,294.32621,
2394.214,282.83641,
2391.303,288.22086,
2388.393,288.32322,
2385.482,278.22031,
2382.571,296,
2379.661,299.72086,
2376.750,316.41865,
2373.840,320.07814,
2370.929,307.12996,
2368.019,294.5782,
2365.108,297.79058,
2362.197,295.41642,
2359.287,298.5883,
2356.376,282.0317,
2353.466,305.24319,
2350.555,294.39501,
2347.645,301.51257,
2344.734,313.8802,
2341.823,318.95025,
2338.913,309.17761,
2336.002,315.56215,
2333.092,320.49433,
2330.181,311.71868,
2327.270,310,
2324.360,332.04249,
2321.449,311.06122,
2318.539,303.93577,
2315.628,328.89769,
2312.718,321.56827,
2309.807,295.93748,
2306.896,333.98435,
2303.986,324.95452,
2301.075,318.53192,
2298.165,318.59618,
2295.254,333.67685,
2292.344,312.41906,
2289.433,325.37455,
2286.522,341.13389,
2283.612,323.91834,
2280.701,323.52016,
2277.791,345.28239,
2274.880,370.6501,
2271.969,344.8107,
2269.059,334.44142,
2266.148,344.21369,
2263.238,344.40155,
2260.327,356.86205,
2257.417,354.76278,
2254.506,359.66384,
2251.595,368.57091,
2248.685,367.52693,
2245.774,374.20867,
2242.864,354.10223,
2239.953,368.86209,
2237.043,362.2725,
2234.132,355.79741,
2231.221,363.94837,
2228.311,339.29514,
2225.400,376.52153,
2222.490,360.55702,
2219.579,367.10285,
2216.669,365.0477,
2213.758,359.56602,
2210.847,367.64231,
2207.937,391.06349,
2205.026,386.88892,
2202.116,387.57325,
2199.205,396.12471,
2196.294,395.25602,
2193.384,402.78902,
2190.473,398.5622,
2187.563,407.04834,
2184.652,415.49388,
2181.742,409.95491,
2178.831,434.14793,
2175.920,453.08561,
2173.010,440.84921,
2170.099,486.39436,
2167.189,478.30855,
2164.278,521.4402,
2161.368,539.14103,
2158.457,566.83295,
2155.546,585.51352,
2152.636,621.4521,
2149.725,634.32214,
2146.815,653.39936,
2143.904,680.60965,
