,PL7138~1,
Raman shift [1/cm],Intensity,
3014.167,-3,
3011.256,1.3000644,
3008.346,176.00849,
3005.435,208.77032,
3002.525,239.36018,
2999.614,238.09869,
2996.704,257.89484,
2993.793,237.61002,
2990.882,247.30535,
2987.972,248.11099,
2985.061,271.7734,
2982.151,261.67058,
2979.240,299.05038,
2976.329,309.02184,
2973.419,316.36919,
2970.508,321.69998,
2967.598,337.80884,
2964.687,338.29823,
2961.777,344.81198,
2958.866,353.98218,
2955.955,367.37612,
2953.045,386.7696,
2950.134,399.51019,
2947.224,391.19928,
2944.313,418.67379,
2941.403,410.97537,
2938.492,420.8401,
2935.581,417.22576,
2932.671,433.52364,
2929.760,441.84229,
2926.850,420.67932,
2923.939,452.67755,
2921.028,446.35868,
2918.118,467.29849,
2915.207,477.36737,
2912.297,465.11848,
2909.386,477.02919,
2906.476,470.45789,
2903.565,475.27482,
2900.654,458.27099,
2897.744,486.79884,
2894.833,473.06182,
2891.923,475.1891,
2889.012,480.16763,
2886.102,467.9392,
2883.191,468.99339,
2880.280,474.77511,
2877.370,455.20346,
2874.459,470.94337,
2871.549,481.2765,
2868.638,477.72579,
2865.727,490.28847,
2862.817,507.40105,
2859.906,484.02564,
2856.996,502.95018,
2854.085,499.91594,
2851.175,488.78614,
2848.264,496.7795,
2845.353,506.1941,
2842.443,507.81253,
2839.532,487.68662,
2836.622,472.45508,
2833.711,470.79277,
2830.801,484.9853,
2827.890,505.30941,
2824.979,477.16009,
2822.069,490.13647,
2819.158,506.1806,
2816.248,508.51737,
2813.337,513.07196,
2810.427,497.52204,
2807.516,501.20859,
2804.605,503.36538,
2801.695,489.64472,
2798.784,491.40862,
2795.874,499.4248,
2792.963,484.3567,
2790.052,500.99421,
2787.142,479.52646,
2784.231,490.03261,
2781.321,489.37716,
2778.410,496.6599,
2775.500,499.76586,
2772.589,504.23089,
2769.678,504.60752,
2766.768,503,
2763.857,508.73796,
2760.947,509.44641,
2758.036,507.77711,
2755.126,517.3376,
2752.215,508.65912,
2749.304,512.7446,
2746.394,509.8689,
2743.483,517.55004,
2740.573,516.09738,
2737.662,520.34023,
2734.751,518.85932,
2731.841,504.18864,
2728.930,532.71202,
2726.020,528.7963,
2723.109,525.26834,
2720.199,545.19695,
2717.288,545.33213,
2714.377,541.80852,
2711.467,536.98352,
2708.556,544.12758,
2705.646,544.46478,
2702.735,552.80668,
2699.825,532.86911,
2696.914,539,
2694.003,535.11056,
2691.093,561.2142,
2688.182,543.72592,
2685.272,537.11522,
2682.361,550.3941,
2679.450,543.21402,
2676.540,547.48778,
2673.629,569.00898,
2670.719,564.35767,
2667.808,569.70819,
2664.898,564.10409,
2661.987,572.26704,
2659.076,570.41596,
2656.166,590.7576,
2653.255,580.66837,
2650.345,584.62432,
2647.434,604.19948,
2644.524,594.26623,
2641.613,611.0572,
2638.702,603.14203,
2635.792,596.31306,
2632.881,589.69052,
2629.971,599.34235,
2627.060,600.16719,
2624.149,600.13437,
2621.239,606.50296,
2618.328,595.53374,
2615.418,589.64546,
2612.507,603.96441,
2609.597,603.36727,
2606.686,599.47994,
2603.775,616.07936,
2600.865,628.52564,
2597.954,626.24577,
2595.044,649.34809,
2592.133,649.05736,
2589.223,644.75894,
2586.312,631.97489,
2583.401,633.28469,
