,PL5A48~1,
Wavenumbers [1/cm],Intensity,
310.240,2653.3949,
307.329,2701.3996,
304.418,2708.1524,
301.508,2695.5258,
298.597,2707.3724,
295.687,2717.8564,
292.776,2719.4583,
289.866,2729.8542,
286.955,2798.5557,
284.044,2828.615,
281.134,2848.151,
278.223,2861.1594,
275.313,2859.6857,
272.402,2812.9027,
269.492,2808.5255,
266.581,2872.1107,
263.670,2882.4032,
260.760,2922.4642,
257.849,2960.2244,
254.939,2971.2326,
252.028,2938.802,
249.117,2935.9684,
246.207,2951.1632,
243.296,2965.804,
240.386,2942.5613,
237.475,2929.375,
234.565,2932.9411,
231.654,2955.5829,
228.743,2924.1268,
225.833,2890.9722,
222.922,2876.0013,
220.012,2867.9872,
217.101,2861.94,
214.191,2857.0636,
211.280,2852.6989,
208.369,2894.0894,
205.459,2884.8305,
202.548,2836.1131,
199.638,2811.4411,
196.727,2889.9263,
193.816,2938.13,
190.906,2907.375,
187.995,2907.375,
185.085,2917.7778,
182.174,2921.3438,
179.264,2891.7104,
176.353,2938.3558,
173.442,2967.8252,
170.532,2972.4752,
167.621,2990.4996,
164.711,2870.8155,
161.800,2707.0102,
158.890,2556.5871,
155.979,2421.3339,
153.068,2231.6064,
150.158,1993.0583,
147.247,1726.698,
144.337,1410.3033,
141.426,1108.5258,
138.516,853.31248,
135.605,604.71898,
132.694,402.08317,
129.784,249.88055,
126.873,175.50704,
123.963,119.97102,
121.052,81.159613,
118.141,60.456455,
115.231,46.874163,
112.320,38.409549,
109.410,33.556868,
106.499,29.283937,
103.589,23.892964,
100.678,19.560135,
97.767,17.427322,
94.857,18.760978,
91.946,17.762557,
89.036,14.923408,
86.125,12.086587,
83.215,8.1894779,
80.304,7.0510288,
77.393,12.008218,
74.483,11.719865,
71.572,8.8385352,
68.662,4.7213375,
65.751,8.2535929,
62.840,7.929894,
59.930,6.5622862,
57.019,7.2673682,
54.109,6.7778392,
51.198,8.1846557,
48.288,12.3297,
45.377,6.7026759,
42.466,7.6727547,
39.556,11.914526,
36.645,9.1057648,
33.735,8.8942485,
30.824,5.3990345,
27.914,-7.2221199,
25.003,-6.1344501,
22.092,-1.718859,
19.182,4.4665315,
16.271,7.264492,
13.361,45.88476,
10.450,79.947485,
7.539,-21.308243,
4.629,-201.48984,
1.718,-409.34248,
-1.192,-617.09156,
-4.103,-460.10881,
-7.013,-237.64935,
-9.924,0.375,
