,PL5019~1,
Raman shift [1/cm],Intensity,
3014.167,-0.5,
3011.256,-1.8499678,
3008.346,192.48915,
3005.435,229.07951,
3002.525,240.70749,
2999.614,250.82729,
2996.704,258.77423,
2993.793,255.36694,
2990.882,272.23277,
2987.972,281.49496,
2985.061,284.0468,
2982.151,291.14202,
2979.240,306.34885,
2976.329,323.01911,
2973.419,329.13081,
2970.508,331.81664,
2967.598,344.78675,
2964.687,350.02242,
2961.777,372.1498,
2958.866,373.17459,
2955.955,372.36503,
2953.045,394.1152,
2950.134,405.93737,
2947.224,423.38612,
2944.313,423.9943,
2941.403,426.89279,
2938.492,453.67075,
2935.581,457.34419,
2932.671,463.14381,
2929.760,477.15384,
2926.850,465.86579,
2923.939,482.21962,
2921.028,501.9943,
2918.118,479.23929,
2915.207,489.3926,
2912.297,496.51693,
2909.386,508.88687,
2906.476,520.42975,
2903.565,491.22518,
2900.654,499.66482,
2897.744,510.63829,
2894.833,513.66509,
2891.923,503.3109,
2889.012,493.78902,
2886.102,495.25136,
2883.191,489.50094,
2880.280,476.55262,
2877.370,447.86631,
2874.459,463.19822,
2871.549,497.47389,
2868.638,532.45668,
2865.727,532.13841,
2862.817,539.19921,
2859.906,532.27208,
2856.996,534.97962,
2854.085,535.09873,
2851.175,537.30727,
2848.264,531.92166,
2845.353,512.88821,
2842.443,519.7188,
2839.532,517.47006,
2836.622,515.58984,
2833.711,512.07771,
2830.801,512.60074,
2827.890,498.91961,
2824.979,514.78399,
2822.069,529.30667,
2819.158,515.54043,
2816.248,513.02895,
2813.337,524.27317,
2810.427,517.72039,
2807.516,515.02516,
2804.605,523.90865,
2801.695,510.22365,
2798.784,538.32131,
2795.874,515.22032,
2792.963,526.21468,
2790.052,507.50601,
2787.142,511.5,
2784.231,515.75776,
2781.321,512.24856,
2778.410,518.87435,
2775.500,525.84138,
2772.589,505.42354,
2769.678,523.63988,
2766.768,531.63009,
2763.857,542.81406,
2760.947,524.97794,
2758.036,540.98419,
2755.126,550.54274,
2752.215,562.96818,
2749.304,562.5,
2746.394,547.67537,
2743.483,556.75001,
2740.573,550.06414,
2737.662,543.96745,
2734.751,553.91756,
2731.841,534.33699,
2728.930,580.23315,
2726.020,573.28588,
2723.109,567.08783,
2720.199,575.99066,
2717.288,562.88686,
2714.377,566.07902,
2711.467,579.15604,
2708.556,567.58505,
2705.646,573.72536,
2702.735,572.18558,
2699.825,589.03272,
2696.914,585.88091,
2694.003,579.29837,
2691.093,596.85739,
2688.182,610.37333,
2685.272,594.05761,
2682.361,591.04148,
2679.450,589.24069,
2676.540,603.5813,
2673.629,601.1951,
2670.719,585.93068,
2667.808,580.69454,
2664.898,606.27918,
2661.987,603.3999,
