,PL8C94~1,
2452.425,273.69104,
2449.515,267.59694,
2446.604,271.07436,
2443.694,263.93916,
2440.783,281.07996,
2437.872,267.97914,
2434.962,267.0144,
2432.051,268.78538,
2429.141,267.10729,
2426.230,262.58134,
2423.320,292.13967,
2420.409,272.72122,
2417.498,267.125,
2414.588,285.9272,
2411.677,294.04925,
2408.767,270.18405,
2405.856,278.08932,
2402.946,268.07138,
2400.035,256.33626,
2397.124,291.45121,
2394.214,282.5566,
2391.303,279.41226,
2388.393,278.64592,
2385.482,268.52156,
2382.571,262.15062,
2379.661,267.75263,
2376.750,297.01907,
2373.840,288.1438,
2370.929,296.99504,
2368.019,288.88487,
2365.108,288.91296,
2362.197,307.76332,
2359.287,294.94004,
2356.376,308.09858,
2353.466,315.38362,
2350.555,301.31004,
2347.645,309.63757,
2344.734,301.51668,
2341.823,319.76017,
2338.913,333.19809,
2336.002,305.20391,
2333.092,301.98725,
2330.181,327.32184,
2327.270,323.00508,
2324.360,329.51181,
2321.449,319.77126,
2318.539,322.14641,
2315.628,336.3764,
2312.718,330.64262,
2309.807,309.85754,
2306.896,340.07022,
2303.986,313.90417,
2301.075,310.82711,
2298.165,333.87539,
2295.254,362.60797,
2292.344,348.60223,
2289.433,341.17137,
2286.522,352.61161,
2283.612,341.77422,
2280.701,335.39406,
2277.791,343.40739,
2274.880,368.56111,
2271.969,349.28549,
2269.059,344.98058,
2266.148,346.69094,
2263.238,341.92809,
2260.327,345.71115,
2257.417,342.73444,
2254.506,357.1934,
2251.595,363.27047,
2248.685,363.33461,
2245.774,383.04775,
2242.864,368.67114,
2239.953,362.58016,
2237.043,357.89072,
2234.132,358.58729,
2231.221,385.60054,
2228.311,363.55029,
2225.400,388.125,
2222.490,385.71127,
2219.579,374.44119,
2216.669,363.67031,
2213.758,374.99823,
2210.847,382.09478,
2207.937,396.47351,
2205.026,401.12529,
2202.116,396.27149,
2199.205,407.59982,
2196.294,412.249,
2193.384,418.80901,
2190.473,412.54519,
2187.563,415.1105,
2184.652,413.63112,
2181.742,420.94304,
2178.831,423.40129,
2175.920,441.78257,
2173.010,439.24915,
2170.099,471.52085,
2167.189,453.20393,
2164.278,468.96721,
2161.368,497.69636,
2158.457,514.37557,
2155.546,544.65482,
2152.636,557.00265,
2149.725,565.78271,
2146.815,582.5911,
2143.904,586.03205,
2140.993,607.31542,
2138.083,618.20708,
2135.172,613.6208,
2132.262,618.50616,
2129.351,626.41124,
2126.441,632.54249,
2123.530,627.90052,
2120.619,606.88652,
2117.709,585.94062,
2114.798,550.2904,
2111.888,537.26315,
2108.977,507.23095,
2106.067,489.02447,
2103.156,471.1678,
2100.245,481.11684,
2097.335,468.125,
2094.424,466.6889,
2091.514,451.75663,
2088.603,437.39687,
2085.692,442.125,
2082.782,442.83182,
2079.871,450.51823,
2076.961,469.89802,
2074.050,469.0947,
2071.140,484.42414,
2068.229,462.94792,
2065.318,458.656,
2062.408,472.94345,
2059.497,459.27377,
2056.587,442.125,
2053.676,436.40868,
2050.766,449.89331,
2047.855,459.61238,
2044.944,445.18429,
2042.034,456.35609,
2039.123,445.8085,
2036.213,469.0694,
2033.302,456.21194,
2030.391,446.8202,
2027.481,464.92966,
2024.570,468.06799,
2021.660,473.7111,
2018.749,461.04902,
2015.839,461.94981,
2012.928,481.5042,
2010.017,479.9567,
2007.107,463.77546,
2004.196,470.89885,
2001.286,500.25218,
1998.375,483.59448,
1995.465,476.63125,
1992.554,487.76609,
1989.643,495.88305,
1986.733,482.69693,
1983.822,478.93371,
1980.912,494.3818,
1978.001,469.69272,
1975.090,475.51584,
1972.180,482.9867,
1969.269,488.82328,
1966.359,484.28709,
1963.448,478.20294,
1960.538,506.33935,
1957.627,497.96709,
1954.716,490.29736,
1951.806,484.72758,
1948.895,474.57443,
1945.985,461.41422,
1943.074,482.89245,
1940.164,486.58635,
1937.253,476.29011,
1934.342,479.59506,
1931.432,471.5067,
1928.521,493.45143,
1925.611,479.0149,
1922.700,475.24793,
1919.790,473.67995,
1916.879,483.35776,
1913.968,484.125,
1911.058,483.04993,
1908.147,492.67096,
1905.237,473.50002,
1902.326,482.37834,
1899.415,475.35794,
1896.505,494.78171,
1893.594,514.66467,
1890.684,514.7656,
1887.773,515.67643,
1884.863,522.84937,
1881.952,501.8977,
1879.041,490.09904,
1876.131,500.5263,
1873.220,463.89918,
1870.310,500.82447,
1867.399,519.8691,
1864.489,493.94281,
1861.578,511.22962,
1858.667,484.59206,
1855.757,496.9114,
1852.846,517.90447,
1849.936,523.63753,
1847.025,505.94494,
1844.114,516.08969,
1841.204,502.61451,
1838.293,509.10504,
1835.383,533.69449,
1832.472,547.68326,
1829.562,508.60286,
1826.651,515.89498,
1823.740,546.86833,
1820.830,530.74685,
1817.919,530.64001,
1815.009,522.70643,
1812.098,536.38483,
1809.188,542.81491,
1806.277,522.58977,
1803.366,533.02518,
1800.456,528.77372,
1797.545,558.13913,
1794.635,566.57698,
1791.724,552.16389,
1788.813,541.9376,
1785.903,582.76646,
1782.992,565.32314,
1780.082,519.9957,
1777.171,551.12071,
1774.261,524.17478,
1771.350,536.78501,
1768.439,585.55059,
1765.529,589.30742,
1762.618,585.39498,
1759.708,580.70112,
1756.797,592.19318,
1753.887,587.8422,
1750.976,574.40772,
1748.065,577.26939,
1745.155,586.87335,
1742.244,603.36773,
1739.334,605.33206,
1736.423,600.29884,
1733.512,606.40144,
1730.602,632.31353,
1727.691,600.20665,
1724.781,593.63104,
1721.870,592.7107,
1718.960,611.03634,
1716.049,641.97219,
1713.138,635.15506,
1710.228,626.16262,
1707.317,649.00843,
1704.407,597.32277,
1701.496,674.07585,
1698.586,644.24164,
1695.675,653.28921,
1692.764,649.39139,
1689.854,686.43605,
1686.943,653.33912,
1684.033,657.00082,
1681.122,682.6832,
1678.211,687.08693,
1675.301,707.06333,
1672.390,742.95154,
1669.480,685.34962,
1666.569,713.22657,
1663.659,721.02701,
1660.748,715.58776,
1657.837,738.60013,
1654.927,715.71073,
1652.016,740.1736,
1649.106,743.27561,
1646.195,790.29984,
1643.285,836.55273,
1640.374,770.1912,
1637.463,821.13382,
1634.553,875.75555,
1631.642,851.49417,
1628.732,885.23166,
1625.821,903.16883,
1622.911,969.74745,
1620.000,973.0872,
1617.089,1020.1698,
1614.179,1082.3483,
1611.268,1136.1174,
1608.358,1163.8608,
1605.447,1217.9254,
1602.536,1277.0382,
1599.626,1248.9273,
1596.715,1259.739,
1593.805,1216.4084,
1590.894,1201.4376,
1587.984,1193.1963,
1585.073,1208.2905,
1582.162,1151.8481,
1579.252,1154.0361,
1576.341,1120.2761,
1573.431,1130.7044,
1570.520,1094.0843,
1567.610,1096.7723,
1564.699,1117.3506,
1561.788,1125.9419,
1558.878,1104.5938,
1555.967,1078.9297,
1553.057,1069.2112,
1550.146,1048.4596,
1547.235,1052.6541,
1544.325,1047.7246,
1541.414,1027.0241,
1538.504,1022.694,
1535.593,1008.083,
1532.683,1014.4729,
1529.772,1009.9193,
1526.861,971.7576,
1523.951,971.17971,
1521.040,964.68927,
1518.130,973.9585,
1515.219,957.28506,
1512.309,955.6205,
1509.398,944.66513,
1506.487,909.44728,
1503.577,949.07125,
1500.666,911.7066,
1497.756,940.125,
1494.845,938.96437,
1491.934,911.25099,
1489.024,949.7507,
1486.113,940.92563,
1483.203,932.13149,
1480.292,902.27561,
1477.382,885.80953,
1474.471,896.93782,
1471.560,933.05431,
1468.650,930.09298,
1465.739,904.55079,
1462.829,912.62634,
1459.918,912.9702,
1457.008,898.04801,
1454.097,893.58716,
1451.186,877.90643,
1448.276,857.33882,
1445.365,863.05391,
1442.455,881.88426,
1439.544,901.38287,
1436.633,847.98099,
1433.723,914.63556,
1430.812,891.08547,
1427.902,903.57599,
1424.991,922.53124,
1422.081,910.28032,
1419.170,908.26094,
1416.259,881.39292,
1413.349,884.18789,
1410.438,922.11398,
1407.528,932.61881,
1404.617,887.26464,
1401.707,860.83458,
1398.796,876.3977,
1395.885,893.43211,
1392.975,920.43843,
1390.064,960.53638,
1387.154,952.5825,
1384.243,934.57392,
1381.332,950.23968,
1378.422,943.70466,
1375.511,954.94603,
1372.601,944.98773,
1369.690,983.55723,
1366.780,956.06749,
1363.869,1012.5079,
1360.958,1006.0948,
1358.048,1026.9103,
1355.137,1081.0376,
1352.227,1090.1968,
1349.316,1087.6223,
1346.406,1115.125,
1343.495,1107.9002,
1340.584,1085.7679,
1337.674,1095.3811,
1334.763,1187.5019,
1331.853,1144.8492,
1328.942,1146.6829,
1326.032,1180.5654,
1323.121,1221.4684,
1320.210,1217.8088,
1317.300,1207.7641,
1314.389,1205.0972,
1311.479,1234.7073,
1308.568,1268.7371,
1305.657,1277.6682,
1302.747,1335.8411,
1299.836,1384.2676,
1296.926,1425.2194,
1294.015,1362.7054,
1291.105,1362.7666,
1288.194,1446.993,
1285.283,1455.2369,
1282.373,1455.8203,
1279.462,1481.6344,
1276.552,1521.4952,
1273.641,1540.0513,
1270.731,1546.0026,
1267.820,1581.8399,
1264.909,1573.8503,
1261.999,1579.2914,
1259.088,1583.852,
1256.178,1563.57,
1253.267,1506.4213,
1250.356,1479.9662,
1247.446,1482.7525,
1244.535,1466.817,
1241.625,1431.8028,
1238.714,1389.7069,
1235.804,1336.8483,
1232.893,1328.2452,
1229.982,1349.1744,
1227.072,1321.1097,
1224.161,1272.8973,
1221.251,1250.7238,
1218.340,1247.4206,
1215.430,1236.0132,
1212.519,1237.8967,
1209.608,1256.3775,
1206.698,1261.0611,
1203.787,1241.0647,
1200.877,1183.8553,
1197.966,1227.9141,
1195.055,1306.9174,
1192.145,1291.574,
1189.234,1325.5941,
1186.324,1378.5824,
1183.413,1382.8103,
1180.503,1349.0309,
1177.592,1338.9332,
1174.681,1351.1558,
1171.771,1303.7638,
1168.860,1331.4495,
1165.950,1296.2294,
1163.039,1276.649,
1160.129,1278.0236,
1157.218,1277.7984,
1154.307,1276.8353,
1151.397,1278.1721,
1148.486,1261.2777,
1145.576,1245.973,
1142.665,1265.5071,
1139.754,1279.3294,
1136.844,1276.5226,
1133.933,1249.4917,
1131.023,1260.4508,
1128.112,1297.1243,
1125.202,1295.7386,
1122.291,1267.8878,
1119.380,1300.9691,
1116.470,1285.0836,
1113.559,1292.404,
1110.649,1326.5576,
1107.738,1321.6923,
1104.828,1309.7826,
1101.917,1305.8108,
1099.006,1273.5992,
1096.096,1271.6625,
1093.185,1280.4426,
1090.275,1307.8309,
1087.364,1302.4609,
1084.453,1295.4376,
1081.543,1308.1481,
1078.632,1323.3045,
1075.722,1313.1757,
1072.811,1299.8481,
1069.901,1352.2438,
1066.990,1312.4751,
1064.079,1344.9974,
1061.169,1367.8865,
1058.258,1359.9613,
1055.348,1352.2981,
1052.437,1371.3887,
1049.527,1390.7753,
1046.616,1329.9573,
1043.705,1386.3277,
1040.795,1366.1762,
1037.884,1353.2283,
1034.974,1353.1869,
1032.063,1349.0938,
1029.153,1384.852,
1026.242,1390.9067,
1023.331,1402.7909,
1020.421,1398.154,
1017.510,1407.4511,
1014.600,1439.9632,
1011.689,1469.1295,
1008.778,1459.7267,
1005.868,1434.5266,
1002.957,1479.265,
1000.047,1530.533,
997.136,1567.0941,
994.226,1557.4792,
991.315,1536.3453,
988.404,1546.6942,
985.494,1503.1442,
982.583,1504.0007,
979.673,1541.439,
976.762,1507.5697,
973.852,1496.2255,
970.941,1518.7901,
968.030,1508.3794,
965.120,1521.082,
962.209,1510.8515,
959.299,1524.7065,
956.388,1526.0853,
953.477,1516.7816,
950.567,1525.0718,
947.656,1568.0082,
944.746,1551.8666,
941.835,1540.5974,
938.925,1542.0733,
936.014,1540.0784,
933.103,1535.0657,
930.193,1528.3308,
927.282,1509.2625,
924.372,1511.7993,
921.461,1487.8238,
918.551,1471.5729,
915.640,1466.125,
912.729,1462.0997,
909.819,1450.4578,
906.908,1445.4032,
903.998,1455.4647,
901.087,1462.5805,
898.176,1481.3496,
895.266,1494.9988,
892.355,1489.1091,
889.445,1505.0552,
886.534,1540.1896,
883.624,1526.2672,
880.713,1516.6354,
877.802,1510.872,
874.892,1487.5427,
871.981,1436.3026,
869.071,1443.8213,
866.160,1430.6358,
863.250,1465.537,
860.339,1512.4323,
857.428,1535.6295,
854.518,1560.5252,
851.607,1470.6618,
848.697,1470.9448,
845.786,1457.8853,
842.875,1471.633,
839.965,1537.5135,
837.054,1562.1436,
834.144,1563.8011,
831.233,1561.4585,
828.323,1571.5002,
825.412,1573.1441,
822.501,1555.1038,
819.591,1571.6318,
816.680,1557.7019,
813.770,1523.4264,
810.859,1520.0159,
807.949,1532.6128,
805.038,1518.5232,
802.127,1521.8157,
799.217,1550.4499,
796.306,1520.395,
793.396,1504.919,
790.485,1513.1738,
787.574,1458.028,
784.664,1481.8112,
781.753,1482.0991,
778.843,1486.4961,
775.932,1501.1496,
773.022,1517.6034,
770.111,1507.7925,
767.200,1500.2732,
764.290,1504.4817,
761.379,1499.2783,
758.469,1492.9142,
755.558,1525.6631,
752.648,1510.1856,
749.737,1540.4172,
746.826,1559.0574,
743.916,1554.2613,
741.005,1544.0771,
738.095,1587.9184,
735.184,1550.9365,
732.274,1483.6388,
729.363,1452.2467,
726.452,1484.6565,
723.542,1509.7477,
720.631,1527.1803,
717.721,1508.6383,
714.810,1507.8749,
711.899,1528.7289,
708.989,1501.2935,
706.078,1537.9849,
703.168,1519.8001,
700.257,1512.8519,
697.347,1520.0824,
694.436,1491.1686,
691.525,1492.7763,
688.615,1473.6288,
685.704,1484.5731,
682.794,1515.2952,
679.883,1518.7285,
676.973,1509.9134,
674.062,1518.3343,
671.151,1536.8366,
668.241,1541.4508,
665.330,1506.0158,
662.420,1545.9524,
659.509,1550.3154,
656.598,1530.815,
653.688,1515.7164,
650.777,1541.206,
647.867,1543.595,
644.956,1515.6441,
642.046,1487.3454,
639.135,1481.5574,
636.224,1517.2961,
633.314,1551.4354,
630.403,1557.1689,
627.493,1566.2632,
624.582,1578.4747,
621.672,1553.1309,
618.761,1555.1648,
615.850,1545.6562,
612.940,1567.5216,
610.029,1617.313,
607.119,1564.4077,
604.208,1574.0353,
601.297,1583.1161,
598.387,1594.1507,
595.476,1615.3135,
592.566,1627.9066,
589.655,1597.7305,
586.745,1578.3891,
583.834,1575.9054,
580.923,1575.215,
578.013,1590.125,
575.102,1579.2117,
572.192,1583.1309,
569.281,1610.125,
566.371,1610.125,
563.460,1629.1726,
560.549,1634.2013,
557.639,1618.7711,
554.728,1586.8988,
551.818,1614.9901,
548.907,1588.2167,
545.996,1579.1775,
543.086,1596.2796,
540.175,1587.7145,
537.265,1606.6805,
534.354,1598.0709,
531.444,1597.4512,
528.533,1633.7037,
525.622,1585.595,
522.712,1598.7884,
519.801,1616.7982,
516.891,1628.4807,
513.980,1664.8726,
511.070,1663.8989,
508.159,1695.5546,
505.248,1720.358,
502.338,1686.0739,
499.427,1718.4908,
496.517,1744.6603,
493.606,1757.452,
490.695,1751.4177,
487.785,1717.5469,
484.874,1723.1108,
481.964,1742.4139,
479.053,1755.0577,
476.143,1729.7149,
473.232,1741.0743,
470.321,1743.2055,
467.411,1731.2609,
464.500,1705.0474,
461.590,1701.9845,
458.679,1735.2433,
455.769,1768.4811,
452.858,1777.5003,
449.947,1752.2906,
447.037,1755.0129,
444.126,1734.6159,
441.216,1708.0579,
438.305,1805.5852,
435.395,1790.277,
432.484,1761.3722,
429.573,1745.4975,
426.663,1759.9402,
423.752,1710.9108,
420.842,1668.1174,
417.931,1635.7991,
415.020,1610.0149,
412.110,1678.6282,
409.199,1742.2668,
406.289,1782.617,
403.378,1784.2198,
400.468,1812.1916,
397.557,1808.2713,
394.646,1818.4807,
391.736,1878.2316,
388.825,1850.3251,
385.915,1845.8504,
383.004,1849.6961,
380.094,1852.7757,
377.183,1885.1322,
374.272,1884.8977,
371.362,1875.359,
368.451,1872.128,
365.541,1888.6398,
362.630,1898.0412,
359.719,1904.4927,
356.809,1908.8563,
353.898,1887.89,
350.988,1903.8245,
348.077,1913.1223,
345.167,1893.1306,
342.256,1932.7252,
339.345,1926.5877,
336.435,1912.2354,
333.524,1915.7357,
330.614,1935.1097,
327.703,1917.5084,
324.793,1898.2185,
321.882,1907.1953,
318.971,1936.1896,
316.061,1963.216,
313.150,1969.8084,
310.240,1933.4447,
307.329,1968.5715,
304.418,1992.2441,
301.508,2000.3681,
298.597,1990.0022,
295.687,2023.6643,
292.776,2029.7083,
289.866,2023.688,
286.955,2064.3179,
284.044,2063.8,
281.134,2063.4576,
278.223,2069.4483,
275.313,2071.6589,
272.402,2075.0295,
269.492,2062.2329,
266.581,2036.4311,
263.670,2124.6527,
260.760,2143.334,
257.849,2142.5142,
254.939,2157.9257,
252.028,2155.9535,
249.117,2157.4091,
246.207,2163.9132,
243.296,2178.554,
240.386,2146.8224,
237.475,2137.1929,
234.565,2148.0544,
231.654,2134.9075,
228.743,2135.0018,
225.833,2132.8565,
222.922,2122.7173,
220.012,2113.9747,
217.101,2136.1515,
214.191,2157.5352,
211.280,2142.2585,
208.369,2147.1803,
205.459,2143.3377,
202.548,2126.6069,
199.638,2088.8731,
196.727,2119.1553,
193.816,2142.6097,
190.906,2134.055,
187.995,2189.0809,
185.085,2200.0865,
182.174,2188.3826,
179.264,2178.2639,
176.353,2181.6105,
173.442,2197.1771,
170.532,2222.2252,
167.621,2240.2496,
164.711,2153.6762,
161.800,2043.1078,
158.890,1961.0589,
155.979,1833.8769,
153.068,1660.4827,
150.158,1457.466,
147.247,1277.26,
144.337,1059.7957,
141.426,827.04777,
138.516,586.8892,
135.605,424.13002,
132.694,288.19549,
129.784,182.67227,
126.873,129.03753,
123.963,91.378704,
121.052,65.459216,
118.141,51.181176,
115.231,38.334734,
112.320,32.701364,
109.410,30.488737,
106.499,21.942874,
103.589,16.763473,
100.678,15.483109,
97.767,19.037796,
94.857,23.282934,
91.946,18.272115,
89.036,7.7863063,
86.125,5.6586905,
83.215,6.1868407,
80.304,8.5615961,
77.393,12.810616,
74.483,13.125,
71.572,12.400296,
68.662,11.055733,
65.751,10.349281,
62.840,11.088404,
59.930,11.188569,
57.019,7.6631591,
54.109,7.7221608,
51.198,8.4266093,
48.288,9.0966878,
45.377,5.5797975,
42.466,9.0716321,
39.556,15.434289,
36.645,11.221147,
33.735,8.0480061,
30.824,3.6952433,
27.914,-4.0176844,
25.003,-3.629725,
22.092,-1.9062863,
19.182,0.67418871,
16.271,17.461952,
13.361,43.512067,
10.450,49.572551,
7.539,-69.839376,
4.629,-215.49914,
1.718,-399.84914,
-1.192,-650.82118,
-4.103,-459.25263,
-7.013,-218.49991,
-9.924,2.125,
