,PL2132~1,
Wavenumbers [1/cm],Intensity,
3014.167,-5.75,
3011.256,3.0499571,
3008.346,98.74941,
3005.435,118.82597,
3002.525,130.10011,
2999.614,139.87336,
2996.704,135.65722,
2993.793,133.62154,
2990.882,144.15835,
2987.972,165.1491,
2985.061,135.49629,
2982.151,148.78952,
2979.240,161.26424,
2976.329,177.25546,
2973.419,171.40404,
2970.508,171.26662,
2967.598,168.01466,
2964.687,177.51902,
2961.777,193.8998,
2958.866,195.92013,
2955.955,184.42036,
2953.045,191.16723,
2950.134,205.55906,
2947.224,194.13253,
2944.313,225.14886,
2941.403,216.69024,
2938.492,212.69716,
2935.581,220.54571,
2932.671,202.8552,
2929.760,221.23076,
2926.850,204.77256,
2923.939,219.20793,
2921.028,232.41477,
2918.118,226.95151,
2915.207,233.95247,
2912.297,237.22038,
2909.386,236.42519,
2906.476,243.17975,
2903.565,239.59001,
2900.654,223.75555,
2897.744,222.66488,
2894.833,243.29146,
2891.923,204.35569,
2889.012,224.49856,
2886.102,232.87432,
2883.191,205.27832,
2880.280,139.70931,
2877.370,72.639631,
2874.459,51.65264,
2871.549,113.55314,
2868.638,221.62107,
2865.727,211.33839,
2862.817,234.2353,
2859.906,234.50356,
2856.996,251.71603,
2854.085,250.44746,
2851.175,260.51205,
2848.264,249.691,
2845.353,248.40097,
2842.443,249.65975,
2839.532,253.66783,
2836.622,247.18815,
2833.711,238.09458,
2830.801,255.03383,
2827.890,251.45628,
2824.979,248.31195,
2822.069,254.36372,
2819.158,263.86995,
2816.248,258.76737,
2813.337,263.13659,
2810.427,265.59573,
2807.516,257.46594,
2804.605,266.41105,
2801.695,269.43423,
2798.784,264.28492,
2795.874,265.68537,
2792.963,265.03585,
2790.052,264.25086,
2787.142,269.76312,
2784.231,266.66925,
2781.321,266.06142,
2778.410,259.51524,
2775.500,272.63068,
2772.589,248.09709,
2769.678,272.46155,
2766.768,268.82862,
2763.857,261.25193,
2760.947,278.75946,
2758.036,282.79142,
2755.126,282.63034,
2752.215,282.65453,
2749.304,276.01619,
2746.394,273.61493,
2743.483,274.54999,
2740.573,269.26545,
2737.662,282.59023,
2734.751,282.78405,
2731.841,289.9533,
2728.930,287.12715,
2726.020,293.26042,
2723.109,286.17809,
2720.199,279.64049,
2717.288,287.83028,
2714.377,298.27886,
2711.467,303.75878,
2708.556,290.28158,
2705.646,294.64435,
2702.735,295.40721,
2699.825,291.14093,
2696.914,286.53544,
2694.003,316.2679,
2691.093,289.69645,
2688.182,298.65074,
2685.272,307.53307,
2682.361,311.86136,
2679.450,307.89207,
2676.540,324.88417,
2673.629,306.91816,
2670.719,298.54205,
2667.808,299.00682,
2664.898,305.107,
2661.987,318.3501,
2659.076,327.48707,
2656.166,309.95994,
2653.255,319.02551,
2650.345,317.40971,
2647.434,330.10739,
2644.524,336.93344,
2641.613,332.56427,
2638.702,322.40781,
2635.792,322.47033,
2632.881,314.2916,
2629.971,332.0823,
2627.060,320.74782,
2624.149,340.54687,
2621.239,328.22036,
2618.328,326.63148,
2615.418,339.89546,
2612.507,333.11567,
2609.597,352.31188,
2606.686,335.36648,
2603.775,348.25,
2600.865,336.78239,
2597.954,327.01043,
2595.044,333.48296,
2592.133,344.02058,
2589.223,357.64791,
2586.312,366.27511,
2583.401,361.82296,
2580.491,360.41343,
2577.580,362.2368,
2574.670,361.44517,
2571.759,360.43152,
2568.848,353.3053,
2565.938,367.20245,
2563.027,355.78637,
2560.117,360.24067,
2557.206,361.53782,
2554.296,376.07838,
2551.385,378.31603,
2548.474,364.65706,
2545.564,371.77517,
2542.653,376.08222,
2539.743,358.29929,
2536.832,361.04626,
2533.922,386.28154,
2531.011,387.70005,
2528.100,389.44862,
2525.190,380.39139,
2522.279,374.95347,
2519.369,386.83505,
2516.458,380.69405,
2513.548,372.96828,
2510.637,368.29521,
2507.726,386.12361,
2504.816,378.43602,
2501.905,387.91646,
2498.995,398.83197,
2496.084,393.16987,
2493.173,399.67119,
2490.263,406.44097,
2487.352,385.1264,
2484.442,410.66112,
2481.531,410.55865,
2478.621,425.88991,
2475.710,395.40336,
2472.799,416.97644,
2469.889,419.34141,
2466.978,419.85821,
2464.068,433.69978,
2461.157,410.21248,
2458.247,416.80885,
2455.336,426.84492,
2452.425,417.76885,
2449.515,432.75935,
2446.604,420.4367,
2443.694,415.87832,
2440.783,427.48874,
2437.872,440.43232,
2434.962,440.5219,
2432.051,423.83636,
2429.141,428.79107,
2426.230,425.70634,
2423.320,452.99302,
2420.409,449.65378,
2417.498,440.29212,
2414.588,440.05984,
2411.677,432.64444,
2408.767,440.46752,
2405.856,429.90477,
2402.946,455.31613,
2400.035,433.18659,
2397.124,456.0254,
2394.214,445.16681,
2391.303,433.75271,
2388.393,441.74303,
2385.482,430.77874,
2382.571,424.45296,
2379.661,423.64511,
2376.750,450.88051,
2373.840,468.36869,
2370.929,470.27166,
2368.019,466.80292,
2365.108,479.62434,
2362.197,470.38978,
2359.287,468.87172,
2356.376,493.20245,
2353.466,485.25,
2350.555,483.27493,
2347.645,490.31489,
2344.734,494.09792,
2341.823,483.41583,
2338.913,484.20374,
2336.002,494.73324,
2333.092,497.25,
2330.181,495.74105,
2327.270,480.13008,
2324.360,502.8467,
2321.449,504.12756,
2318.539,504.07873,
2315.628,519.96304,
2312.718,519.65088,
2309.807,490.84591,
2306.896,524.99022,
2303.986,512.98369,
2301.075,499.1649,
2298.165,518.79848,
2295.254,521.31463,
2292.344,501.82253,
2289.433,527.59364,
2286.522,530.25,
2283.612,524.72958,
2280.701,520.51906,
2277.791,530.97135,
2274.880,553.81389,
2271.969,558.38991,
2269.059,538.83584,
2266.148,552.73414,
2263.238,540.95658,
2260.327,545.66385,
2257.417,548.16611,
2254.506,552.81417,
2251.595,564.5446,
2248.685,577.13647,
2245.774,571.63483,
2242.864,544.02804,
2239.953,563.44295,
2237.043,584.23644,
2234.132,566.09159,
2231.221,579.43614,
2228.311,575.07218,
2225.400,586.27815,
2222.490,586.32164,
2219.579,589.08808,
2216.669,589.312,
2213.758,589.94806,
2210.847,581.93516,
2207.937,613.74344,
2205.026,621.91706,
2202.116,615.18311,
2199.205,632.84953,
2196.294,625.39005,
2193.384,637.11754,
2190.473,628.37441,
2187.563,654.23067,
2184.652,650.85245,
2181.742,658.38688,
2178.831,677.04381,
2175.920,701.6562,
2173.010,701.82426,
2170.099,757.17661,
2167.189,751.52985,
2164.278,798.02689,
2161.368,851.82039,
2158.457,892.31322,
2155.546,927.21925,
2152.636,990.69133,
2149.725,1015.25,
2146.815,1058.7484,
2143.904,1085.5585,
2140.993,1104.8532,
2138.083,1121.4049,
2135.172,1173.6198,
2132.262,1194.8829,
2129.351,1182.3913,
2126.441,1135.7256,
2123.530,1120.6215,
2120.619,1060.4337,
2117.709,1016.5382,
2114.798,956.88438,
2111.888,906.85072,
2108.977,876.62747,
2106.067,851.56569,
2103.156,799.61874,
2100.245,778.23118,
2097.335,745.60079,
2094.424,726.7287,
2091.514,721.45693,
2088.603,696.90904,
2085.692,687.9786,
2082.782,685.59542,
2079.871,698.85793,
2076.961,695.70205,
2074.050,685.44394,
2071.140,685.22733,
2068.229,665.61067,
2065.318,673.84301,
2062.408,678.78782,
2059.497,670.23809,
2056.587,646.38986,
2053.676,661.93189,
2050.766,646.94357,
2047.855,659.36392,
2044.944,668.03845,
2042.034,688.34812,
2039.123,661.75168,
2036.213,662.32993,
2033.302,652.03246,
2030.391,661.5381,
2027.481,660.76221,
2024.570,675.42103,
2021.660,699.89003,
2018.749,679.68014,
2015.839,666.1916,
2012.928,675.00839,
2010.017,685.87324,
2007.107,682.55092,
2004.196,676.32144,
2001.286,702.81533,
1998.375,694.59054,
1995.465,672.45089,
1992.554,677.13817,
1989.643,685.97349,
1986.733,664.19649,
1983.822,664.94276,
1980.912,673.65581,
1978.001,664.17393,
1975.090,656.84389,
1972.180,654.90559,
1969.269,670.62938,
1966.359,666.79029,
1963.448,666.47722,
1960.538,687.2917,
1957.627,663.60911,
1954.716,671.90528,
1951.806,666.15064,
1948.895,662.71966,
1945.985,650.82026,
1943.074,645.25,
1940.164,652.00977,
1937.253,663.38915,
1934.342,649.64305,
1931.432,629.74527,
1928.521,656.71978,
1925.611,643.25681,
1922.700,639.9558,
1919.790,650.00136,
1916.879,623.34248,
1913.968,649.21557,
1911.058,656.23199,
1908.147,682.52298,
1905.237,667.67645,
1902.326,642.70187,
1899.415,610.29756,
1896.505,612.47299,
1893.594,637.51529,
1890.684,652.25,
1887.773,673.62015,
1884.863,668.83998,
1881.952,658.64499,
1879.041,646.38966,
1876.131,647.95065,
1873.220,630.94462,
1870.310,643.10199,
1867.399,654.09006,
1864.489,632.54767,
1861.578,682.52524,
1858.667,619.01047,
1855.757,636.42422,
1852.846,659.47053,
1849.936,644.06381,
1847.025,660.59791,
1844.114,680.43352,
1841.204,668.13112,
1838.293,665.23836,
1835.383,688.09848,
1832.472,696.50565,
1829.562,702.19323,
1826.651,696.30956,
1823.740,675.23464,
1820.830,692.39981,
1817.919,723.68129,
1815.009,693.28817,
1812.098,715.07675,
1809.188,685.42062,
1806.277,693.02868,
1803.366,690.91545,
1800.456,729.8653,
1797.545,723.25,
1794.635,721.70198,
1791.724,715.21111,
1788.813,736.05103,
1785.903,729.40123,
1782.992,683.56888,
1780.082,647.45505,
1777.171,647.24839,
1774.261,643.44004,
1771.350,676.13976,
1768.439,727.48505,
1765.529,741.34168,
1762.618,739.48624,
1759.708,746.04362,
1756.797,780.22727,
1753.887,776.24854,
1750.976,740.3809,
1748.065,786.8506,
1745.155,781.45675,
1742.244,764.5335,
1739.334,772.35823,
1736.423,776.36962,
1733.512,769.24591,
1730.602,795.42266,
1727.691,803.71468,
1724.781,800.10369,
1721.870,792.0071,
1718.960,812.45027,
1716.049,812.21615,
1713.138,821.50995,
1710.228,816.28762,
1707.317,844.44086,
1704.407,843.75801,
1701.496,880.62346,
1698.586,853.75851,
1695.675,836.27866,
1692.764,887.3197,
1689.854,914.16734,
1686.943,878.53157,
1684.033,872.37418,
1681.122,928.28143,
1678.211,913.40228,
1675.301,935.18216,
1672.390,979.20813,
1669.480,965.28209,
1666.569,969.37696,
1663.659,979.73997,
1660.748,1009.7128,
1657.837,1033.9061,
1654.927,1062.758,
1652.016,1042.5902,
1649.106,1058.0861,
1646.195,1131.25,
1643.285,1130.9082,
