,PL418C~1,
Wavenumbers [1/cm],Intensity,
1713.138,526.27519,
1710.228,515.39852,
1707.317,548.36371,
1704.407,532.08686,
1701.496,549.80405,
1698.586,572.07766,
1695.675,582.17138,
1692.764,572.33606,
1689.854,588.01379,
1686.943,597.44647,
1684.033,581.17222,
1681.122,575.83496,
1678.211,600.51207,
1675.301,589.78392,
1672.390,645.60345,
1669.480,596.80615,
1666.569,604.00392,
1663.659,623.61934,
1660.748,616.8105,
1657.837,670.77187,
1654.927,671.14084,
1652.016,645.7743,
1649.106,647.60684,
1646.195,682.2535,
1643.285,702.86393,
1640.374,708.23083,
1637.463,731.54264,
1634.553,774.17366,
1631.642,735.96716,
1628.732,755.84481,
1625.821,771.79187,
1622.911,835.38935,
1620.000,883.14526,
1617.089,920.01368,
1614.179,969.33995,
1611.268,988.0808,
1608.358,1032.5961,
1605.447,1074.3503,
1602.536,1140.1183,
1599.626,1092.3138,
1596.715,1127.6845,
1593.805,1059.3091,
1590.894,1055.1534,
1587.984,1056.6161,
1585.073,1078.8712,
1582.162,1047.6848,
1579.252,1058.7526,
1576.341,1041.9224,
1573.431,1023.436,
1570.520,1002.9337,
1567.610,985.82825,
1564.699,1001.3258,
1561.788,974.94751,
1558.878,981.23289,
1555.967,988.76801,
1553.057,965.42264,
1550.146,913.41918,
1547.235,924.16959,
1544.325,950.4466,
1541.414,939.86874,
1538.504,908.17029,
1535.593,886.77617,
1532.683,890.34394,
1529.772,889.28135,
1526.861,863.44987,
1523.951,852.65882,
1521.040,867.81545,
1518.130,840.96033,
1515.219,826.26981,
1512.309,833.98874,
1509.398,845.69854,
1506.487,866.78192,
1503.577,828.98656,
1500.666,817.4069,
1497.756,809.72495,
1494.845,846.07017,
1491.934,853.81614,
1489.024,874.02849,
1486.113,860.84177,
1483.203,840.21031,
1480.292,840.29553,
1477.382,790.63861,
1474.471,800.23661,
1471.560,826.34298,
1468.650,818.0347,
1465.739,822.27882,
1462.829,831.13727,
1459.918,832.19751,
1457.008,828.19611,
1454.097,825.67432,
1451.186,819.68037,
1448.276,817.12939,
1445.365,826.85664,
1442.455,824.84979,
1439.544,819.59735,
1436.633,771.96449,
1433.723,812.3701,
1430.812,825.81871,
1427.902,850.71271,
1424.991,807.11564,
1422.081,849.7889,
1419.170,836.46879,
1416.259,823.21918,
1413.349,808.66614,
1410.438,812.44758,
1407.528,816.39374,
1404.617,800.89754,
1401.707,798.22905,
1398.796,819.9108,
1395.885,822.52154,
1392.975,814.72962,
1390.064,843.57928,
1387.154,835.07508,
1384.243,753.44257,
1381.332,826.97935,
1378.422,814.24746,
1375.511,843.28767,
1372.601,845.59314,
1369.690,925.47169,
1366.780,874.59515,
1363.869,902.79158,
1360.958,936.25541,
1358.048,932.29045,
1355.137,953.71399,
1352.227,976.63233,
1349.316,979.52658,
1346.406,993.02725,
1343.495,993.75696,
1340.584,984.53594,
1337.674,976.61086,
1334.763,1031.9857,
1331.853,985.62418,
1328.942,1036.2284,
1326.032,1005.2315,
1323.121,1053.8043,
1320.210,1061.0975,
1317.300,1031.1407,
1314.389,1043.5283,
1311.479,1087.3518,
1308.568,1098.3335,
1305.657,1097.1694,
1302.747,1146.8048,
1299.836,1169.8213,
1296.926,1191.2373,
1294.015,1180.2054,
1291.105,1173.5862,
1288.194,1199.9073,
1285.283,1238.2541,
1282.373,1255.8125,
1279.462,1262.5931,
1276.552,1285.7265,
1273.641,1312.1665,
1270.731,1320.9843,
1267.820,1329.1655,
1264.909,1330.9918,
1261.999,1333.1162,
1259.088,1343.1495,
1256.178,1313.774,
1253.267,1292.6389,
