,PL5545~1,
Raman shift [1/cm],Intensity,
3014.167,0.875,
3011.256,-1.0249785,
3008.346,313.43551,
3005.435,362.64532,
3002.525,367.08249,
2999.614,381.09454,
2996.704,413.19356,
2993.793,401.35196,
2990.882,425.08871,
2987.972,433.98094,
2985.061,450.4415,
2982.151,457.20442,
2979.240,472.09077,
2976.329,495.65913,
2973.419,510.9361,
2970.508,529.49166,
2967.598,533.54046,
2964.687,538.33696,
2961.777,552.68698,
2958.866,549.86609,
2955.955,589.19355,
2953.045,592.84595,
2950.134,629.93915,
2947.224,625.18816,
2944.313,656.09936,
2941.403,668.70803,
2938.492,681.90754,
2935.581,694.76212,
2932.671,692.43292,
2929.760,688.82501,
2926.850,700.56147,
2923.939,710.15538,
2921.028,721.20454,
2918.118,744.83217,
2915.207,741.29929,
2912.297,740.93424,
2909.386,759.04289,
2906.476,753.13061,
2903.565,767.26316,
2900.654,751.09846,
2897.744,764.66127,
2894.833,745.81318,
2891.923,746.9295,
2889.012,731.12356,
2886.102,735.875,
2883.191,741.86934,
2880.280,716.33431,
2877.370,684.58429,
2874.459,682.57942,
2871.549,722.65177,
2868.638,789.06054,
2865.727,796.84808,
2862.817,799.97526,
2859.906,771.04024,
2856.996,791.85689,
2854.085,800.27627,
2851.175,800.92318,
2848.264,793.60034,
2845.353,789.9397,
2842.443,782.89241,
2839.532,767.09889,
2836.622,759.72331,
2833.711,749.40874,
2830.801,738.17721,
2827.890,750.48167,
2824.979,763.517,
2822.069,776.6703,
2819.158,767.61625,
2816.248,787.10474,
2813.337,789.37989,
2810.427,773.22073,
2807.516,792.02594,
2804.605,802.07933,
2801.695,781.37496,
2798.784,797.28769,
2795.874,794.2998,
2792.963,776.01734,
2790.052,797.86771,
2787.142,786.66423,
2784.231,761.58463,
2781.321,766.61779,
2778.410,766.54882,
2775.500,779.85535,
2772.589,785.72057,
2769.678,792.19233,
2766.768,809.875,
2763.857,812.87307,
2760.947,795.36554,
2758.036,793.02786,
2755.126,847.49466,
2752.215,840.02493,
2749.304,819.17358,
2746.394,818.55434,
2743.483,829.97509,
2740.573,824.40824,
2737.662,836.21523,
2734.751,838.64202,
2731.841,821.71199,
2728.930,831.14185,
2726.020,851.43634,
2723.109,851.44208,
2720.199,837.24682,
2717.288,836.63047,
2714.377,878.51175,
2711.467,865.25193,
2708.556,870.875,
2705.646,863.26935,
2702.735,882.22553,
2699.825,907.67867,
2696.914,898.25543,
2694.003,900.26036,
2691.093,897.07116,
2688.182,905.91278,
2685.272,899.99876,
2682.361,893.02784,
2679.450,895.75155,
2676.540,897.44407,
2673.629,923.21582,
2670.719,905.10142,
2667.808,917.80502,
2664.898,912.65418,
2661.987,918.27507,
2659.076,931.34913,
2656.166,909.31214,
2653.255,936.6131,
2650.345,956.41947,
2647.434,950.10335,
2644.524,956.54653,
2641.613,977.13207,
2638.702,968.00125,
2635.792,956.75037,
2632.881,960.22608,
2629.971,961.38505,
2627.060,967.37344,
2624.149,967.47189,
2621.239,979.17688,
2618.328,961.5532,
2615.418,975.87954,
2612.507,976.97776,
2609.597,984.3241,
2606.686,991.93928,
2603.775,1003.2718,
2600.865,1024.9843,
2597.954,1033.5875,
2595.044,1022.2585,
2592.133,1034.1109,
2589.223,1044.4171,
2586.312,1042.3122,
2583.401,1036.6086,
2580.491,1052.8606,
2577.580,1051.9047,
2574.670,1058.252,
2571.759,1043.2894,
2568.848,1045.9965,
2565.938,1053.0179,
2563.027,1058.7795,
2560.117,1072.7068,
2557.206,1065.9709,
2554.296,1070.5318,
2551.385,1067.999,
2548.474,1099.9497,
2545.564,1073.2045,
2542.653,1110.2441,
2539.743,1091.912,
2536.832,1071.5068,
2533.922,1118.5438,
2531.011,1104.7494,
2528.100,1130.3384,
2525.190,1120.273,
2522.279,1130.1564,
2519.369,1134.9694,
2516.458,1128.4274,
2513.548,1131.3476,
2510.637,1143.8135,
2507.726,1141.9382,
2504.816,1142.1253,
2501.905,1126.0201,
2498.995,1127.1736,
2496.084,1133.1015,
2493.173,1149.1386,
2490.263,1161.4705,
2487.352,1160.9601,
2484.442,1183.027,
2481.531,1183.2473,
2478.621,1184.5006,
2475.710,1203.737,
2472.799,1189.3279,
2469.889,1202.7836,
2466.978,1189.9989,
2464.068,1191.5364,
2461.157,1214.3774,
2458.247,1226.1544,
2455.336,1223.2586,
2452.425,1251.1864,
2449.515,1216.9602,
2446.604,1224.8244,
2443.694,1239.2015,
2440.783,1237.8232,
2437.872,1223.4949,
2434.962,1241.7137,
2432.051,1254.19,
2429.141,1279.6689,
2426.230,1268.1788,
2423.320,1304.0321,
2420.409,1301.8494,
2417.498,1284.3104,
2414.588,1297.9471,
2411.677,1302.2694,
2408.767,1318.6929,
2405.856,1320.3965,
2402.946,1293.976,
2400.035,1302.4619,
2397.124,1307.6611,
2394.214,1314.5238,
2391.303,1318.5545,
2388.393,1334.3122,
2385.482,1320.7122,
2382.571,1341.6592,
2379.661,1371.6655,
2376.750,1380.614,
2373.840,1358.1876,
2370.929,1372.6692,
2368.019,1413.4421,
2365.108,1389.7363,
2362.197,1383.0695,
2359.287,1379.8834,
2356.376,1396.8433,
2353.466,1411.3305,
2350.555,1388.9747,
2347.645,1388.124,
2344.734,1420.3036,
2341.823,1448.5102,
2338.913,1437.9138,
2336.002,1462.5377,
2333.092,1450.1165,
2330.181,1491.6524,
2327.270,1475.6902,
2324.360,1453.2853,
2321.449,1509.6743,
2318.539,1495.768,
2315.628,1493.6648,
2312.718,1512.5402,
2309.807,1499.061,
2306.896,1530.1348,
2303.986,1532.5698,
2301.075,1530.258,
2298.165,1495.557,
2295.254,1518.1856,
2292.344,1539.3522,
2289.433,1533.265,
2286.522,1546.3348,
2283.612,1553.8457,
2280.701,1570.857,
2277.791,1546.4398,
2274.880,1600.8131,
2271.969,1577.196,
2269.059,1597.0739,
2266.148,1606.2273,
2263.238,1629.1646,
2260.327,1644.944,
2257.417,1641.3678,
2254.506,1634.5616,
2251.595,1657.2931,
2248.685,1630.5213,
2245.774,1637.6988,
2242.864,1671.5882,
2239.953,1681.6474,
2237.043,1682.4336,
2234.132,1699.1918,
2231.221,1693.1101,
2228.311,1711.1005,
2225.400,1712.7194,
2222.490,1745.2171,
2219.579,1753.3788,
2216.669,1752.8178,
2213.758,1770.7456,
2210.847,1810.147,
2207.937,1828.4678,
2205.026,1857.0963,
2202.116,1889.9546,
2199.205,1923.4865,
2196.294,1955.801,
2193.384,1973.6905,
2190.473,2031.7858,
2187.563,2036.2859,
2184.652,2127.3513,
2181.742,2179.536,
2178.831,2267.8791,
2175.920,2359.1045,
2173.010,2486.6335,
2170.099,2612.7986,
2167.189,2785.7074,
2164.278,2919.3635,
2161.368,3076.2976,
2158.457,3250.7102,
2155.546,3403.9617,
2152.636,3530.4972,
2149.725,3642.5931,
2146.815,3716.9062,
2143.904,3763.9865,
2140.993,3793.2718,
2138.083,3790.9449,
2135.172,3772.4296,
2132.262,3718.3081,
2129.351,3649.0954,
2126.441,3538.6902,
2123.530,3368.5618,
2120.619,3237.4628,
2117.709,3107.9141,
2114.798,2946.3396,
2111.888,2768.7155,
2108.977,2623.1332,
2106.067,2444.1589,
2103.156,2417.712,
2100.245,2309.8493,
2097.335,2266.587,
2094.424,2227.6155,
2091.514,2155.4449,
2088.603,2157.6215,
2085.692,2151.0535,
2082.782,2142.1682,
2079.871,2124.6241,
2076.961,2062.8788,
2074.050,2046.972,
2071.140,2045.6569,
2068.229,2033.2292,
2065.318,2044.1095,
2062.408,2022.1927,
2059.497,2021.9167,
2056.587,2035.875,
2053.676,2021.1759,
2050.766,2008.6448,
2047.855,1999.451,
2044.944,1958.3237,
2042.034,2007.586,
2039.123,2008.1747,
2036.213,1996.0305,
2033.302,1999.0052,
2030.391,2005.7226,
2027.481,2031.143,
2024.570,1993.6762,
2021.660,2028.1551,
2018.749,2015.3946,
2015.839,2051.1847,
2012.928,2027.8985,
2010.017,2009.1736,
2007.107,2017.7367,
2004.196,2020.7559,
2001.286,1991.7054,
1998.375,2014.8435,
1995.465,2049.1804,
1992.554,1991.6461,
1989.643,2055.2827,
1986.733,2024.3066,
1983.822,1980.7088,
1980.912,1993.4692,
1978.001,2012.0438,
1975.090,2021.3498,
1972.180,2001.5292,
1969.269,2001.6853,
1966.359,2007.4968,
1963.448,2024.3717,
1960.538,2023.0059,
1957.627,2014.7419,
1954.716,2050.7834,
1951.806,1970.5576,
1948.895,2019.1969,
1945.985,2004.3472,
1943.074,2015.6315,
1940.164,2002.4037,
1937.253,2004.3703,
1934.342,2000.1654,
1931.432,1970.6794,
1928.521,1985.7075,
1925.611,2013.1735,
1922.700,1985.0518,
1919.790,2001.7129,
1916.879,1976.107,
1913.968,1986.859,
1911.058,1975.3765,
1908.147,2021.6867,
1905.237,1999.2868,
1902.326,1994.7209,
1899.415,1995.9384,
1896.505,1991.0076,
1893.594,1994.5122,
1890.684,2009.9141,
1887.773,2029.918,
1884.863,2032.2372,
1881.952,2038.1524,
1879.041,2052.2224,
1876.131,2030.6293,
1873.220,2026.6184,
1870.310,1994.3863,
1867.399,2019.4272,
1864.489,2028.2004,
1861.578,1985.7542,
1858.667,1986.6114,
1855.757,2050.69,
1852.846,2045.1827,
1849.936,2077.9681,
1847.025,2068.4663,
1844.114,2061.3127,
1841.204,2070.875,
1838.293,2077.3642,
1835.383,2099.7235,
1832.472,2105.1654,
1829.562,2133.0927,
1826.651,2117.6861,
1823.740,2138.2735,
1820.830,2152.6467,
1817.919,2147.1744,
1815.009,2173.2745,
1812.098,2175.1821,
1809.188,2088.5806,
1806.277,2113.1889,
1803.366,2157.2595,
1800.456,2124.8319,
1797.545,2189.9248,
1794.635,2162.81,
1791.724,2186.603,
1788.813,2227.0573,
1785.903,2190.6346,
1782.992,2239.5352,
1780.082,2191.1131,
1777.171,2169.2149,
1774.261,2208.4753,
1771.350,2255.2455,
1768.439,2283.1935,
1765.529,2271.8741,
1762.618,2273.1219,
1759.708,2283.4294,
1756.797,2281.0341,
1753.887,2322.0062,
1750.976,2299.0884,
1748.065,2292.0547,
1745.155,2317.3459,
1742.244,2309.2808,
1739.334,2330.5785,
1736.423,2347.1142,
1733.512,2361.245,
1730.602,2375.5992,
1727.691,2388.0869,
1724.781,2428.6307,
1721.870,2414.732,
1718.960,2431.8975,
1716.049,2410.0278,
1713.138,2449.3348,
1710.228,2469.9295,
1707.317,2474.5287,
1704.407,2513.5061,
1701.496,2510.5826,
1698.586,2527.4307,
1695.675,2548.5249,
1692.764,2595.3176,
1689.854,2617.0089,
1686.943,2635.2679,
1684.033,2647.577,
1681.122,2664.5861,
1678.211,2761.9423,
1675.301,2759.8843,
1672.390,2781.204,
1669.480,2890.9873,
1666.569,2905.9415,
1663.659,2990.2469,
1660.748,3072.8172,
1657.837,3072.2151,
1654.927,3176.383,
1652.016,3158.5965,
1649.106,3269.7356,
1646.195,3343.9469,
1643.285,3349.1764,
1640.374,3448.7321,
1637.463,3491.397,
1634.553,3630.5153,
1631.642,3740.5699,
1628.732,3805.1549,
1625.821,4019.9744,
1622.911,4171.0185,
1620.000,4385.1537,
1617.089,4609.3775,
1614.179,4782.968,
1611.268,5044.9485,
1608.358,5311.2796,
1605.447,5482.2763,
1602.536,5592.5188,
1599.626,5692.7882,
1596.715,5672.7394,
1593.805,5607.2718,
1590.894,5636.8631,
1587.984,5572.5876,
1585.073,5515.9309,
1582.162,5488.6726,
1579.252,5419.4109,
1576.341,5379.241,
1573.431,5323.535,
1570.520,5345.8007,
1567.610,5347.9337,
1564.699,5257.8714,
1561.788,5197.4105,
1558.878,5111.4538,
1555.967,5031.9498,
1553.057,4951.4618,
1550.146,4853.7333,
1547.235,4788.0813,
1544.325,4725.6325,
1541.414,4670.8929,
1538.504,4642.5713,
1535.593,4602.1732,
1532.683,4524.4762,
1529.772,4460.8189,
1526.861,4422.3213,
1523.951,4357.1573,
1521.040,4295.3762,
1518.130,4248.9695,
1515.219,4222.6352,
1512.309,4218.1137,
1509.398,4208.341,
1506.487,4154.5288,
1503.577,4142.9574,
1500.666,4182.8237,
1497.756,4124.7391,
1494.845,4096.2336,
1491.934,4032.9852,
1489.024,4066.6725,
1486.113,4015.0237,
1483.203,3914.0647,
1480.292,3974.847,
1477.382,3914.3244,
1474.471,3825.5088,
1471.560,3830.7246,
1468.650,3809.4444,
1465.739,3786.5486,
1462.829,3768.1482,
1459.918,3739.5378,
1457.008,3731.9982,
1454.097,3743.1101,
1451.186,3766.4205,
1448.276,3800.1475,
1445.365,3810.875,
1442.455,3803.4954,
1439.544,3774.677,
1436.633,3741.4768,
1433.723,3735.1242,
1430.812,3734.1413,
1427.902,3699.6946,
1424.991,3692.1125,
1422.081,3563.4282,
1419.170,3589.8937,
1416.259,3620.987,
1413.349,3573.2529,
1410.438,3543.9787,
1407.528,3538.2313,
1404.617,3567.2314,
1401.707,3572.5067,
1398.796,3576.34,
1395.885,3592.5679,
1392.975,3597.7921,
1390.064,3587.6213,
1387.154,3510.7622,
1384.243,3465.1824,
1381.332,3398.0642,
1378.422,3472.908,
1375.511,3648.0861,
1372.601,3802.9341,
1369.690,3903.3117,
1366.780,4014.5033,
1363.869,4113.2492,
1360.958,4167.9439,
1358.048,4182.4683,
1355.137,4281.7036,
1352.227,4390.0908,
1349.316,4465.7557,
1346.406,4559.093,
1343.495,4599.3106,
1340.584,4654.875,
1337.674,4672.3487,
1334.763,4819.4276,
1331.853,4860.2257,
1328.942,4908.1271,
1326.032,4931.8187,
1323.121,4974.4052,
1320.210,5060.4604,
1317.300,5074.4462,
1314.389,5143.6683,
1311.479,5223.0012,
1308.568,5263.182,
1305.657,5378.7377,
1302.747,5483.4487,
1299.836,5482.5974,
1296.926,5551.0707,
1294.015,5684.3726,
1291.105,5740.9464,
1288.194,5902.0324,
1285.283,6026.7954,
1282.373,6107.703,
1279.462,6161.2274,
1276.552,6212.6074,
1273.641,6273.4474,
1270.731,6313.0526,
1267.820,6289.3333,
1264.909,6230.2483,
1261.999,6204.2412,
1259.088,6214.2745,
1256.178,6118.9519,
1253.267,6023.0867,
1250.356,5965.6896,
1247.446,5855.9987,
1244.535,5734.8707,
1241.625,5661.5158,
1238.714,5576.4049,
1235.804,5436.7925,
1232.893,5396.6423,
1229.982,5314.778,
1227.072,5223.3414,
1224.161,5142.9107,
1221.251,5070.8033,
1218.340,4991.2763,
1215.430,4906.0236,
1212.519,4825.7487,
1209.608,4755.7143,
1206.698,4731.3223,
1203.787,4799.6388,
1200.877,4831.4879,
1197.966,4841.3787,
1195.055,4925.4934,
1192.145,5078.8735,
1189.234,5218.9499,
1186.324,5281.3306,
1183.413,5352.2609,
1180.503,5393.7887,
1177.592,5321.7134,
1174.681,5310.1456,
1171.771,5254.7114,
1168.860,5160.937,
1165.950,5026.0938,
1163.039,4988.1926,
1160.129,4921.7605,
1157.218,4874.9906,
1154.307,4856.663,
1151.397,4803.7644,
1148.486,4722.8289,
1145.576,4699.7208,
1142.665,4696.1692,
1139.754,4686.9251,
1136.844,4649.1596,
1133.933,4616.8663,
1131.023,4611.9564,
1128.112,4602.3775,
1125.202,4580.0537,
1122.291,4606.8696,
1119.380,4594.1049,
1116.470,4719.4239,
1113.559,4692.3463,
1110.649,4726.369,
1107.738,4718.1901,
1104.828,4678.2242,
1101.917,4670.1594,
1099.006,4681.8134,
1096.096,4644.305,
1093.185,4651.329,
1090.275,4667.2511,
1087.364,4664.6999,
1084.453,4662.9999,
1081.543,4652.043,
1078.632,4640.3223,
1075.722,4659.9109,
