,PL35D3~1,
Raman shift [1/cm],Intensity,
1919.790,859.67859,
1916.879,862.52625,
1913.968,829.91558,
1911.058,842.33746,
1908.147,850.73487,
1905.237,868.63239,
1902.326,891.875,
1899.415,886.95426,
1896.505,868.65201,
1893.594,847.24387,
1890.684,859.5938,
1887.773,847.37584,
1884.863,846.47409,
1881.952,878.70731,
1879.041,875.52765,
1876.131,867.80311,
1873.220,845.08288,
1870.310,842.80325,
1867.399,834.01894,
1864.489,867.6024,
1861.578,861.71559,
1858.667,869.28818,
1855.757,856.50865,
1852.846,827.41856,
1849.936,860.43255,
1847.025,883.51976,
1844.114,881.80437,
1841.204,871.99388,
1838.293,881.875,
1835.383,912.47897,
1832.472,933.7237,
1829.562,916.18255,
1826.651,920.18299,
1823.740,906.21979,
1820.830,916.62319,
1817.919,921.875,
1815.009,852.52005,
1812.098,909.99307,
1809.188,931.00675,
1806.277,952.41023,
1803.366,898.55709,
1800.456,939.86423,
1797.545,956.22964,
1794.635,954.13207,
1791.724,974.12755,
1788.813,932.87886,
1785.903,958.71018,
1782.992,993.68123,
1780.082,968.2851,
1777.171,973.875,
1774.261,981.90516,
1771.350,985.18975,
1768.439,978.23801,
1765.529,991.32963,
1762.618,994.29063,
1759.708,1000.962,
1756.797,995.73106,
1753.887,977.72048,
1750.976,999.94763,
1748.065,994.45411,
1745.155,1005.978,
1742.244,1033.7935,
1739.334,998.10795,
1736.423,973.22267,
1733.512,1002.1637,
1730.602,1020.6072,
1727.691,1052.0461,
1724.781,1053.7958,
1721.870,1072.7989,
1718.960,1042.519,
1716.049,1055.0104,
1713.138,1064.005,
1710.228,1053.5611,
1707.317,1079.2967,
1704.407,1114.3189,
1701.496,1109.6711,
1698.586,1148.6063,
1695.675,1100.411,
1692.764,1144.2111,
1689.854,1122.9577,
1686.943,1140.2342,
1684.033,1097.9678,
1681.122,1158.8045,
1678.211,1126.1986,
1675.301,1216.5944,
1672.390,1248.869,
1669.480,1246.9071,
1666.569,1251.3447,
1663.659,1288.61,
1660.748,1332.4894,
1657.837,1313.5311,
1654.927,1344.1167,
1652.016,1395.9236,
1649.106,1397.263,
1646.195,1373.4265,
1643.285,1396.627,
1640.374,1431.0074,
1637.463,1531.4335,
1634.553,1562.3922,
1631.642,1597.6785,
1628.732,1671.3787,
1625.821,1755.9398,
1622.911,1854.3171,
1620.000,1991.1364,
1617.089,2010.5168,
1614.179,2206.2066,
1611.268,2303.3431,
1608.358,2418.3967,
1605.447,2540.7902,
1602.536,2595.4012,
1599.626,2627.3929,
1596.715,2604.4622,
1593.805,2611.7127,
1590.894,2610.233,
1587.984,2570.0348,
1585.073,2563.875,
1582.162,2487.9004,
1579.252,2463.0554,
1576.341,2452.8644,
1573.431,2479.0693,
1570.520,2433.3686,
1567.610,2429.5419,
1564.699,2368.6223,
1561.788,2320.6358,
1558.878,2272.6403,
1555.967,2251.5717,
1553.057,2218.6167,
1550.146,2203.3332,
1547.235,2124.5906,
1544.325,2072.8337,
1541.414,2083.4358,
1538.504,2047.2294,
1535.593,1979.1209,
1532.683,1957.2253,
1529.772,1938.7067,
1526.861,1910.9216,
1523.951,1917.2842,
1521.040,1881.8396,
1518.130,1829.0707,
1515.219,1824.5549,
1512.309,1802.8614,
1509.398,1723.6602,
1506.487,1731.0242,
1503.577,1766.1116,
1500.666,1754.3081,
1497.756,1736.1539,
1494.845,1666.875,
1491.934,1666.938,
1489.024,1686.1879,
1486.113,1627.5332,
1483.203,1607.7761,
1480.292,1564.2979,
1477.382,1561.7245,
