,PL008A~1,
1314.389,773.76372,
1311.479,796.51919,
1308.568,829.67537,
1305.657,836.0432,
1302.747,879.86058,
1299.836,870.16835,
1296.926,904.44004,
1294.015,924.66516,
1291.105,906.12808,
1288.194,940.24218,
1285.283,973.1281,
1282.373,973.64066,
1279.462,982.77423,
1276.552,1005.6497,
1273.641,1056.081,
1270.731,1093.3895,
1267.820,1034.4613,
1264.909,1036.1819,
1261.999,1077.1005,
1259.088,1066.1551,
1256.178,1058.6483,
1253.267,1019.1402,
1250.356,998.01845,
1247.446,973.55128,
1244.535,934.72328,
1241.625,922.82218,
1238.714,921.32739,
1235.804,876.46601,
1232.893,877.63406,
1229.982,835.79473,
1227.072,814.97255,
1224.161,805.09496,
1221.251,805.73353,
1218.340,787.06564,
1215.430,773.74732,
1212.519,770.14172,
1209.608,759.28623,
1206.698,749.90444,
1203.787,774.92714,
1200.877,792.83135,
1197.966,782.04144,
1195.055,817.33644,
1192.145,818.99194,
1189.234,834.3686,
1186.324,848.40956,
1183.413,844.99238,
1180.503,835.16274,
1177.592,839.14657,
1174.681,849.17809,
1171.771,813.32422,
1168.860,849.04779,
1165.950,840.40566,
1163.039,838.1984,
1160.129,830.83188,
1157.218,829.34589,
1154.307,822.36924,
1151.397,800.63253,
1148.486,795.9467,
1145.576,814.99888,
1142.665,803.45601,
1139.754,807.38177,
1136.844,764.38092,
1133.933,767.78723,
1131.023,777.83485,
1128.112,794.35383,
1125.202,825.11356,
1122.291,795.38276,
1119.380,815.44803,
1116.470,810.15286,
1113.559,837.33697,
1110.649,834.36762,
1107.738,826.35673,
1104.828,821.1712,
1101.917,806.14453,
1099.006,779.57221,
1096.096,772.38137,
1093.185,803.11146,
1090.275,820.06686,
1087.364,826.24449,
1084.453,814.00086,
1081.543,801.74712,
1078.632,810.4688,
1075.722,830.55073,
1072.811,813.43795,
1069.901,812.56469,
1066.990,815.73333,
1064.079,849.16467,
1061.169,846.82636,
1058.258,831.65303,
1055.348,842.84625,
1052.437,869.38422,
1049.527,853.26503,
1046.616,847.18323,
1043.705,863.45683,
1040.795,864.03047,
1037.884,862.00574,
1034.974,859.52062,
1032.063,856.16917,
1029.153,860.77296,
1026.242,854.71827,
1023.331,873.66544,
1020.421,897.71594,
1017.510,907.62055,
1014.600,927.10892,
1011.689,940.52705,
1008.778,907.12794,
1005.868,887.80117,
1002.957,921.35498,
1000.047,951.25201,
997.136,997.50152,
994.226,983.34678,
991.315,946.59157,
988.404,971.96035,
985.494,949.19048,
982.583,980.0265,
979.673,994.74305,
976.762,964.44808,
973.852,955.97036,
970.941,980.24209,
968.030,988.19359,
965.120,969.5358,
962.209,978.06122,
959.299,980.20825,
956.388,972.10054,
953.477,968.78822,
950.567,974.54569,
947.656,981.39937,
944.746,1011.1338,
941.835,980.91728,
938.925,990.60931,
936.014,992.92426,
933.103,982.26287,
930.193,974.5,
927.282,975.1416,
924.372,986.9801,
921.461,964.93519,
918.551,939.65293,
915.640,926.65011,
912.729,931.67219,
909.819,945.94229,
906.908,926.56651,
903.998,884.93642,
901.087,918.41893,
898.176,937.29646,
895.266,929.2304,
892.355,927.75648,
889.445,934.47062,
886.534,952.86718,
883.624,984.08612,
880.713,974.02363,
877.802,939.68868,
874.892,910.88152,
871.981,881.9932,
869.071,902.87852,
866.160,885.80121,
863.250,914.7668,
860.339,954.51164,
857.428,960.43906,
854.518,945.83905,
851.607,888.42627,
848.697,906.01269,
845.786,899.29825,
842.875,909.46388,
839.965,955.75227,
837.054,929.79771,
834.144,956.31779,
831.233,994.1643,
828.323,981.81484,
825.412,953.78785,
822.501,957.39364,
819.591,962.35203,
816.680,972.1154,
813.770,961.34344,
810.859,946.28015,
807.949,944.39028,
805.038,959.11503,
802.127,931.1287,
799.217,906.13827,
796.306,908.71629,
793.396,911.43888,
790.485,905.6058,
787.574,913.71796,
784.664,919.45875,
781.753,923.18394,
778.843,912.73803,
775.932,910.99365,
773.022,938.43073,
770.111,963.77565,
767.200,932.76356,
764.290,899.38488,
761.379,900.22404,
758.469,933.35947,
755.558,954.60042,
752.648,924.46009,
749.737,917.84721,
746.826,921.69599,
743.916,925.10388,
741.005,920.67466,
738.095,913.36776,
735.184,851.00487,
732.274,794.94616,
729.363,783.98398,
726.452,830.1942,
723.542,894.94567,
720.631,906.90993,
717.721,927.25821,
714.810,940.5,
711.899,938.24257,
708.989,928.55947,
706.078,943.72476,
703.168,904.99453,
700.257,904.72975,
697.347,933.50105,
694.436,897.80551,
691.525,909.05878,
688.615,888.8592,
685.704,886.29234,
682.794,911.96796,
679.883,948.81518,
676.973,933.58913,
674.062,920.29069,
671.151,925.89658,
668.241,930.01708,
665.330,896.80253,
662.420,903.19238,
659.509,919.10341,
656.598,933.99125,
653.688,940.8897,
650.777,935.04096,
647.867,921.50338,
644.956,898.6872,
642.046,884.01241,
639.135,886.99788,
636.224,911.62334,
633.314,936.23543,
630.403,934.81426,
627.493,926.81148,
624.582,927.62057,
621.672,950.5884,
618.761,945.42049,
615.850,917.05258,
612.940,916.67515,
610.029,953.81737,
607.119,931.70771,
604.208,947.25033,
601.297,935.55633,
598.387,924.23907,
595.476,943.20288,
592.566,940.05461,
589.655,929.78165,
586.745,918.42444,
583.834,918.18544,
580.923,945.50474,
578.013,946.28947,
575.102,953.38306,
572.192,961.00099,
569.281,974.21718,
566.371,1022.7399,
563.460,980.23363,
560.549,970.24557,
557.639,968.14609,
554.728,936.27377,
551.818,964.36515,
548.907,981.46944,
545.996,986.16726,
543.086,986.19078,
540.175,1003.321,
537.265,990.01441,
534.354,977.47633,
531.444,979.41705,
528.533,1001.0653,
525.622,980.89063,
522.712,967.3987,
519.801,982.50341,
516.891,1014.935,
513.980,1007.192,
511.070,1022.7,
508.159,1035.2308,
505.248,1037.9949,
502.338,1028.2004,
499.427,1052.1271,
496.517,1065.2879,
493.606,1072.8554,
490.695,1080.4956,
487.785,1102.0497,
484.874,1086.7595,
481.964,1092.2806,
479.053,1114.5,
476.143,1114.5,
473.232,1079.2492,
470.321,1090.3154,
467.411,1095.2261,
464.500,1033.3727,
461.590,1067.831,
458.679,1111.068,
455.769,1128.1029,
452.858,1106.4544,
449.947,1115.6216,
447.037,1115.6797,
444.126,1115.6091,
441.216,1114.8542,
438.305,1099.6156,
435.395,1094.8775,
432.484,1107.2528,
429.573,1126.3225,
426.663,1125.5624,
423.752,1026.4665,
420.842,981.21657,
417.931,967.29562,
415.020,927.861,
412.110,1003.3194,
409.199,1056.4388,
406.289,1093.5691,
403.378,1127.7587,
400.468,1204.1141,
397.557,1145.2078,
394.646,1093.7039,
391.736,1166.7998,
388.825,1144.9271,
385.915,1129.9849,
383.004,1147.6278,
380.094,1210.7303,
377.183,1215.2452,
374.272,1199.6738,
371.362,1190.5036,
368.451,1201.8617,
365.541,1191.3542,
362.630,1197.7861,
359.719,1214.675,
356.809,1235.911,
353.898,1226.1766,
350.988,1224.585,
348.077,1223.4671,
345.167,1219.4082,
342.256,1237.3378,
339.345,1213.2712,
336.435,1191.3863,
333.524,1202.8623,
330.614,1246.0813,
327.703,1266.6877,
324.793,1257.7747,
321.882,1212.5631,
318.971,1238.5836,
316.061,1247.0117,
313.150,1249.5024,
310.240,1259.1499,
307.329,1290.944,
304.418,1282.0702,
301.508,1256.3031,
298.597,1255.5627,
295.687,1264.3041,
292.776,1267.25,
289.866,1272.6618,
286.955,1306.6431,
284.044,1331.74,
281.134,1342.3891,
278.223,1350.847,
275.313,1421.5851,
272.402,1412.1021,
269.492,1391.3315,
266.581,1388.9143,
263.670,1450.6694,
260.760,1452.8285,
257.849,1433.8807,
254.939,1420.6708,
252.028,1470.4453,
249.117,1472.5974,
246.207,1463.6752,
243.296,1506.8654,
240.386,1480.8094,
237.475,1451.4376,
234.565,1434.5262,
231.654,1460.0896,
228.743,1446.5129,
225.833,1430.9755,
222.922,1428.2134,
220.012,1443.5131,
217.101,1462.24,
214.191,1482.6197,
211.280,1502.9886,
208.369,1474.8962,
205.459,1450.1195,
202.548,1432.2437,
199.638,1419.182,
196.727,1468.3594,
193.816,1502.2857,
190.906,1494.2015,
187.995,1542.7111,
185.085,1535.8572,
182.174,1517.3353,
179.264,1546.246,
176.353,1550.7816,
173.442,1562.0142,
170.532,1577.1397,
167.621,1548.3007,
164.711,1498.4546,
161.800,1444.5253,
158.890,1397.743,
155.979,1343.4619,
153.068,1237.9714,
150.158,1098.2007,
147.247,984.76425,
144.337,812.28322,
141.426,625.1365,
138.516,441.61235,
135.605,327.6451,
132.694,231.48981,
129.784,152.48979,
126.873,95.994533,
123.963,66.858826,
121.052,48.684083,
118.141,36.547749,
115.231,28.683726,
112.320,22.534549,
109.410,18.772711,
106.499,20.197021,
103.589,19.939746,
100.678,15.697296,
97.767,5.7441701,
94.857,9.6579343,
91.946,9.4844456,
89.036,6.7257958,
86.125,8.1442064,
83.215,6.3763186,
80.304,6.1760288,
77.393,11.133218,
74.483,12.81027,
71.572,9.8764789,
68.662,3.915605,
65.751,8.1543115,
62.840,4.6829802,
59.930,-0.3127138,
57.019,0.39236818,
54.109,2.2914825,
51.198,3.8016093,
48.288,4.5169873,
45.377,6.6271215,
42.466,7.0877807,
39.556,6.3848814,
36.645,5.6826912,
33.735,6.5384969,
30.824,5.9537912,
27.914,1.0455645,
25.003,1.745275,
22.092,3.4687137,
19.182,5.9805401,
16.271,20.669833,
13.361,112.47743,
10.450,257.78308,
7.539,416.30066,
4.629,463.6959,
1.718,367.29544,
-1.192,34.060355,
-4.103,-22.476398,
-7.013,-21.467262,
-9.924,1.5,
