,PL3C42~1,
Wavenumbers [1/cm],Intensity,
1477.382,1374.9494,
1474.471,1387.4278,
1471.560,1416.8187,
1468.650,1402.6352,
1465.739,1377.7687,
1462.829,1379.0491,
1459.918,1371.6877,
1457.008,1356.4384,
1454.097,1357.5837,
1451.186,1345.618,
1448.276,1310.5378,
1445.365,1300.5727,
1442.455,1322.333,
1439.544,1327.7125,
1436.633,1293.637,
1433.723,1338.8829,
1430.812,1319.5395,
1427.902,1308.4245,
1424.991,1347.2828,
1422.081,1331.0679,
1419.170,1285.4329,
1416.259,1262.2987,
1413.349,1249.4371,
1410.438,1248.5993,
1407.528,1277.8246,
1404.617,1255.3367,
1401.707,1230.0898,
1398.796,1250.8531,
1395.885,1262.5787,
1392.975,1271.876,
1390.064,1304.1992,
1387.154,1259.6388,
1384.243,1217.2628,
1381.332,1321.9627,
1378.422,1287.5771,
1375.511,1327.8587,
1372.601,1341.402,
1369.690,1387.9328,
1366.780,1415.3009,
1363.869,1475.7123,
1360.958,1555.9195,
1358.048,1577.6003,
1355.137,1576.7568,
1352.227,1597.5132,
1349.316,1634.775,
1346.406,1691.2801,
1343.495,1732.8118,
1340.584,1686.6424,
1337.674,1730.7561,
1334.763,1822.8063,
1331.853,1778.2992,
1328.942,1854.7728,
1326.032,1836.7689,
1323.121,1917.1928,
1320.210,1948.8318,
1317.300,1982.553,
1314.389,2035.82,
1311.479,2087.6552,
1308.568,2147.6721,
1305.657,2230.1577,
1302.747,2308.5548,
1299.836,2335.8711,
1296.926,2388.3718,
1294.015,2385.6138,
1291.105,2461.2266,
1288.194,2509.0409,
1285.283,2604.4204,
1282.373,2635.9688,
1279.462,2678.9697,
1276.552,2748.949,
1273.641,2811.4152,
1270.731,2852.2642,
1267.820,2867.5102,
1264.909,2904.4226,
1261.999,2863.9049,
1259.088,2765.3958,
1256.178,2765.4952,
1253.267,2722.7699,
1250.356,2664.8012,
1247.446,2598.322,
1244.535,2551.634,
1241.625,2497.3409,
1238.714,2405.5616,
1235.804,2321.5437,
1232.893,2285.2566,
1229.982,2253.2309,
1227.072,2186.2378,
1224.161,2110.8977,
1221.251,2065.4861,
1218.340,2041.5438,
1215.430,2004.2206,
1212.519,1979.9528,
1209.608,1981.5631,
1206.698,1969.9678,
1203.787,1938.289,
1200.877,1979.8871,
1197.966,1969.9963,
1195.055,2050.5586,
1192.145,2141.137,
1189.234,2188.5589,
1186.324,2196.1359,
1183.413,2210.165,
1180.503,2219.347,
1177.592,2187.9241,
1174.681,2164.9384,
1171.771,2132.4285,
1168.860,2085.9879,
1165.950,2125.0396,
1163.039,2121.5319,
1160.129,2095.4449,
1157.218,2074.289,
1154.307,2049.4328,
1151.397,2033.5339,
1148.486,2069.6009,
1145.576,2063.652,
1142.665,2044.1179,
1139.754,2077.486,
1136.844,2047.6836,
1133.933,2039.1246,
1131.023,2050.6372,
1128.112,2057.8571,
1125.202,2052.4614,
1122.291,2044.279,
1119.380,2119.4394,
1116.470,2113.2617,
1113.559,2155.8019,
1110.649,2146.2352,
1107.738,2120.0329,
1104.828,2088.3594,
1101.917,2062.3876,
1099.006,2063.6237,
1096.096,2058.4787,
1093.185,2041.7966,
1090.275,2054.2576,
1087.364,2060.9306,
1084.453,2067.5622,
1081.543,2089.9053,
1078.632,2116.6339,
1075.722,2124.2522,
1072.811,2132.1539,
1069.901,2197.6485,
1066.990,2157.2334,
1064.079,2184.6088,
1061.169,2197.5293,
1058.258,2206.6281,
1055.348,2223.6181,
1052.437,2225.2717,
1049.527,2243.0566,
1046.616,2205.697,
1043.705,2223.8522,
1040.795,2211.9834,
1037.884,2207.0631,
1034.974,2214.7345,
1032.063,2213.4925,
1029.153,2198.7463,
1026.242,2209.1258,
1023.331,2259.4968,
1020.421,2270.8942,
1017.510,2318.0029,
1014.600,2370.5713,
1011.689,2403.3327,
1008.778,2430.5,
1005.868,2430.9711,
1002.957,2483.4527,
1000.047,2556.292,
997.136,2622.7875,
994.226,2656.0692,
991.315,2648.3218,
988.404,2604.9355,
985.494,2525.2864,
982.583,2560.4052,
979.673,2574.2798,
976.762,2522.8995,
973.852,2506.1585,
970.941,2537.6493,
968.030,2548.1012,
965.120,2551.3461,
