,PL7B96~1,
Wavenumbers [1/cm],Intensity,
383.004,1954.3802,
380.094,2007.1348,
377.183,2004.8774,
374.272,1999.9078,
371.362,2006.2571,
368.451,2030.3868,
365.541,2032.6384,
362.630,2021.7789,
359.719,2034.1516,
356.809,2085.4344,
353.898,2071.9561,
350.988,2057.9428,
348.077,2044.6035,
345.167,2034.9907,
342.256,2069.3559,
339.345,2063.307,
336.435,2052.3035,
333.524,2061.5653,
330.614,2103.294,
327.703,2106.4953,
324.793,2086.9384,
321.882,2057.3077,
318.971,2081.0979,
316.061,2103.4111,
313.150,2131.8762,
310.240,2175.661,
307.329,2186.5403,
304.418,2208.9441,
301.508,2217.8592,
298.597,2167.5108,
295.687,2191.0169,
292.776,2218.0001,
289.866,2255.7772,
286.955,2343.6855,
284.044,2399.26,
281.134,2403.8842,
278.223,2375.3935,
275.313,2417.3943,
272.402,2393.1385,
269.492,2359.4276,
266.581,2343.1372,
263.670,2411.509,
260.760,2453.1901,
257.849,2494.8067,
254.939,2556.4528,
252.028,2553.6308,
249.117,2547.2249,
246.207,2552.0464,
243.296,2593.7725,
240.386,2589.1081,
237.475,2543.142,
234.565,2490.1338,
231.654,2571.9368,
228.743,2555.8787,
225.833,2528.5059,
222.922,2521.9782,
220.012,2516.1498,
217.101,2537.3136,
214.191,2552.7261,
211.280,2524.3551,
208.369,2552.5266,
205.459,2552.877,
202.548,2530.2472,
199.638,2524.442,
196.727,2602.1916,
193.816,2650.0152,
190.906,2627.7483,
187.995,2670.4657,
185.085,2656.4058,
182.174,2642.4672,
179.264,2709.6844,
176.353,2739.0365,
173.442,2736.3851,
170.532,2710.418,
167.621,2711.86,
164.711,2666,
161.800,2587.3853,
158.890,2479.4262,
155.979,2311.9733,
153.068,2098.0057,
150.158,1858.4152,
147.247,1659.5424,
144.337,1359.8512,
141.426,1059.1259,
138.516,803.19573,
135.605,575.83226,
132.694,388.3154,
129.784,245.03429,
126.873,172.09104,
123.963,122.53672,
121.052,86.901456,
118.141,63.34269,
115.231,44.0646,
112.320,30.742733,
109.410,23.659066,
106.499,25.795531,
103.589,23.448728,
100.678,19.62027,
97.767,15.354644,
94.857,18.714945,
91.946,16.622002,
89.036,11.024204,
86.125,9.6057936,
83.215,8.7190796,
80.304,9.2077307,
77.393,12.04041,
74.483,14.87054,
71.572,13.713535,
68.662,9.4578025,
65.751,11.577156,
62.840,11.768298,
59.930,8.0661347,
