,PLA601~1,
2568.848,574.02142,
2565.938,558.08917,
2563.027,575.83863,
2560.117,589.81428,
2557.206,581.91006,
2554.296,579.63587,
2551.385,596.68901,
2548.474,589.93039,
2545.564,591.21672,
2542.653,598.91191,
2539.743,598.36268,
2536.832,604.66098,
2533.922,617.50115,
2531.011,620.7004,
2528.100,610.50741,
2525.190,617.90902,
2522.279,631.95292,
2519.369,620.35631,
2516.458,617.26664,
2513.548,618.75684,
2510.637,636.14535,
2507.726,623.3081,
2504.816,641.43814,
2501.905,625.89695,
2498.995,622.73331,
2496.084,632.05446,
2493.173,637.05911,
2490.263,643.9479,
2487.352,633.08447,
2484.442,645.95745,
2481.531,627.89637,
2478.621,635.49828,
2475.710,655.38267,
2472.799,651.68895,
2469.889,639.31406,
2466.978,650.03471,
2464.068,668.6978,
2461.157,667.95249,
2458.247,674.63976,
2455.336,658.61176,
2452.425,666.09672,
2449.515,679.21493,
2446.604,684.97183,
2443.694,675.44491,
2440.783,685.66216,
2437.872,687.26561,
2434.962,686.21371,
2432.051,687.47369,
2429.141,694.76309,
2426.230,701.24462,
2423.320,699.16061,
2420.409,705.64419,
2417.498,705.18679,
2414.588,707.27992,
2411.677,701.05228,
2408.767,698.44586,
2405.856,714.96786,
2402.946,722.95856,
2400.035,710.29283,
2397.124,710.95787,
2394.214,729.4286,
2391.303,720.01592,
2388.393,730.30527,
2385.482,713.38842,
2382.571,744.07155,
2379.661,732.375,
2376.750,754.36994,
2373.840,743.70637,
2370.929,754.18007,
2368.019,746.19332,
2365.108,747.79646,
2362.197,740.2792,
2359.287,753.57667,
2356.376,751.37852,
2353.466,757.73798,
2350.555,764.6099,
2347.645,759.1909,
2344.734,774.13541,
2341.823,777.39158,
2338.913,780.08545,
2336.002,782.26257,
2333.092,780.375,
2330.181,789.42868,
2327.270,786.70503,
2324.360,794.50943,
2321.449,797.96004,
2318.539,798.26796,
2315.628,801.74431,
2312.718,796.5424,
2309.807,800.64825,
2306.896,801.09957,
2303.986,797.46596,
2301.075,823.88557,
2298.165,819.41316,
2295.254,798.74123,
2292.344,813.21312,
2289.433,817.28999,
2286.522,806.66955,
2283.612,807.02422,
2280.701,830.07001,
2277.791,832.8559,
2274.880,839.0251,
2271.969,826.33797,
2269.059,862.51127,
2266.148,873.62041,
2263.238,867.67616,
2260.327,887.23678,
2257.417,861.45889,
2254.506,877.4434,
2251.595,878.95323,
2248.685,875.58461,
2245.774,877.27608,
2242.864,890.31016,
2239.953,889.375,
2237.043,884.69929,
2234.132,892.79311,
2231.221,896.13723,
2228.311,915.8608,
2225.400,944.09355,
2222.490,932.14694,
2219.579,927.84546,
2216.669,943.84877,
2213.758,955.2456,
2210.847,951.1206,
2207.937,973.35705,
2205.026,997.26539,
2202.116,959.52149,
2199.205,983.63642,
2196.294,1000.879,
2193.384,1000.9275,
2190.473,1022.1086,
2187.563,1034.3605,
2184.652,1034.086,
2181.742,1067.4,
2178.831,1117.41,
2175.920,1153.1874,
2173.010,1210.803,
2170.099,1280.8353,
2167.189,1352.949,
2164.278,1437.2172,
2161.368,1497.3711,
2158.457,1618.8905,
2155.546,1706.2068,
2152.636,1777.061,
2149.725,1864.7843,
2146.815,1904.474,
2143.904,1973.1928,
2140.993,2033.6023,
2138.083,2077.9738,
2135.172,2081.6609,
2132.262,2072.3257,
2129.351,2071.7648,
2126.441,2016.5302,
2123.530,1944.2638,
2120.619,1833.3022,
2117.709,1716.0409,
2114.798,1603.0018,
2111.888,1527.5898,
2108.977,1426.514,
2106.067,1359.4561,
2103.156,1313.0614,
2100.245,1215.3487,
2097.335,1169.5216,
2094.424,1145.9226,
2091.514,1139.6383,
2088.603,1117.5639,
2085.692,1092.9998,
2082.782,1087.7002,
2079.871,1076.0168,
2076.961,1091.0189,
2074.050,1043.5508,
2071.140,1031.7195,
2068.229,1051.1094,
2065.318,1034.72,
2062.408,1041.0875,
2059.497,1039.9345,
2056.587,1028.5029,
2053.676,1015.4925,
2050.766,1011.452,
2047.855,1005.432,
2044.944,1008.4391,
2042.034,1017.745,
2039.123,1017.8935,
2036.213,1002.9328,
2033.302,1007.2662,
2030.391,1025.5441,
2027.481,1002.8753,
2024.570,980.57531,
2021.660,989.66545,
2018.749,1009.2733,
2015.839,982.72015,
2012.928,991.14513,
2010.017,996.5433,
2007.107,1002.6759,
2004.196,1014.8751,
2001.286,1007.58,
1998.375,974.06594,
1995.465,988.61339,
1992.554,999.63378,
1989.643,952.10319,
1986.733,949.24781,
1983.822,979.69479,
1980.912,960.86985,
1978.001,966.17093,
1975.090,987.21011,
1972.180,970.96144,
1969.269,955.35484,
1966.359,940.18574,
1963.448,924.22572,
1960.538,925.86708,
1957.627,930.94157,
1954.716,940.11646,
1951.806,949.14592,
1948.895,890.56321,
1945.985,912.17075,
1943.074,914.45982,
1940.164,913.12479,
1937.253,890.77947,
1934.342,897.49478,
1931.432,885.39708,
1928.521,883.90868,
1925.611,888.3296,
1922.700,890.33218,
1919.790,861.23083,
1916.879,868.46826,
1913.968,877.36516,
1911.058,848.68732,
1908.147,879.78083,
1905.237,871.9559,
1902.326,884.48463,
1899.415,877.25303,
1896.505,858.98956,
1893.594,876.46343,
1890.684,864.85223,
1887.773,853.418,
1884.863,851.27249,
1881.952,851.86247,
1879.041,876.8262,
1876.131,871.34494,
1873.220,865.75995,
1870.310,858.87725,
1867.399,823.93478,
1864.489,880.34994,
1861.578,832.89678,
1858.667,857.375,
1855.757,853.78789,
1852.846,841.38525,
1849.936,851.00262,
1847.025,869.60613,
1844.114,900.04327,
1841.204,900.68619,
1838.293,890.85754,
1835.383,907.38649,
1832.472,892.21152,
1829.562,869.43177,
1826.651,911.55564,
1823.740,885.32893,
1820.830,912.90296,
1817.919,888.91368,
1815.009,894.07474,
1812.098,902.65846,
1809.188,944.64622,
1806.277,949.33074,
1803.366,906.90736,
1800.456,939.08944,
1797.545,947.87163,
1794.635,922.66315,
1791.724,977.61782,
1788.813,939.17603,
1785.903,950.34781,
1782.992,965.91297,
1780.082,950.32929,
1777.171,972.37071,
1774.261,965.86519,
1771.350,978.4175,
1768.439,963.43758,
1765.529,978.19823,
1762.618,992.01621,
1759.708,987.70124,
1756.797,987.31439,
1753.887,971.5543,
1750.976,974.09228,
1748.065,969.38729,
1745.155,986.09098,
1742.244,1017.577,
1739.334,1002.7256,
1736.423,986.42921,
1733.512,985.83029,
1730.602,1016.2957,
1727.691,1032.5163,
1724.781,1041.4542,
1721.870,1052.2274,
1718.960,1102.0645,
1716.049,1072.1042,
1713.138,1090.0249,
1710.228,1036.9354,
1707.317,1051.3739,
1704.407,1091.2093,
1701.496,1115.4291,
1698.586,1145.0945,
1695.675,1100.5896,
1692.764,1099.2684,
1689.854,1148.1664,
1686.943,1139.746,
1684.033,1182.2822,
1681.122,1166.6639,
1678.211,1177.2703,
1675.301,1226.2239,
1672.390,1249.5275,
1669.480,1300.4472,
1666.569,1309.9717,
1663.659,1356.6363,
1660.748,1372.5293,
1657.837,1380.878,
1654.927,1405.6242,
1652.016,1499.618,
1649.106,1509.2036,
1646.195,1502.7107,
1643.285,1516.3066,
1640.374,1516.0928,
1637.463,1644.4739,
1634.553,1704.907,
1631.642,1741.0808,
1628.732,1806.0327,
1625.821,1916.4627,
1622.911,2049.6199,
1620.000,2150.1025,
1617.089,2284.6685,
1614.179,2446.75,
1611.268,2568.8393,
1608.358,2758.2913,
1605.447,2845.6328,
1602.536,2929.5854,
1599.626,2938.1348,
1596.715,2951.989,
1593.805,2923.862,
1590.894,2950.3178,
1587.984,2924.0618,
1585.073,2863.2211,
1582.162,2817.4749,
1579.252,2794.009,
1576.341,2787.9718,
1573.431,2788.1582,
1570.520,2737.9261,
1567.610,2705.2375,
1564.699,2682.6993,
1561.788,2664.4033,
1558.878,2570.6158,
1555.967,2531.357,
1553.057,2495.3754,
1550.146,2439.9605,
1547.235,2347.5358,
1544.325,2294.9818,
1541.414,2264.292,
1538.504,2213.1435,
1535.593,2184.4535,
1532.683,2145.0829,
1529.772,2087.2815,
1526.861,2047.6609,
1523.951,2038.5019,
1521.040,2034.6922,
1518.130,1954.8969,
1515.219,1925.496,
1512.309,1893.8615,
1509.398,1883.3372,
1506.487,1833.6267,
1503.577,1858.4037,
1500.666,1857.4357,
1497.756,1799.0186,
1494.845,1757.2944,
1491.934,1731.3026,
1489.024,1709.1652,
1486.113,1725.9921,
1483.203,1719.3815,
1480.292,1681.889,
1477.382,1654.3605,
1474.471,1634.0274,
1471.560,1619.9413,
1468.650,1558.2967,
1465.739,1512.8008,
1462.829,1519.6827,
1459.918,1523.6401,
1457.008,1532.0983,
1454.097,1548.2236,
1451.186,1559.5239,
1448.276,1546.5472,
1445.365,1496.9098,
1442.455,1492.7546,
1439.544,1512.1507,
1436.633,1507.0056,
1433.723,1481.3901,
1430.812,1443.198,
1427.902,1402.9917,
1424.991,1386.8797,
1422.081,1361.6031,
1419.170,1333.4532,
1416.259,1333.4253,
1413.349,1299.6339,
1410.438,1296.0726,
1407.528,1290.3626,
1404.617,1280.678,
1401.707,1271.0157,
1398.796,1304.5532,
1395.885,1334.7332,
1392.975,1321.7503,
1390.064,1328.9604,
1387.154,1326.0858,
1384.243,1338.614,
1381.332,1285.7856,
1378.422,1358.2055,
1375.511,1451.8836,
1372.601,1501.2967,
1369.690,1487.3733,
1366.780,1566.7467,
1363.869,1615.9811,
1360.958,1714.844,
1358.048,1768.6814,
1355.137,1817.4811,
1352.227,1880.166,
1349.316,1908.375,
1346.406,1940.9448,
1343.495,2020.5893,
1340.584,2064.9455,
1337.674,2134.6647,
1334.763,2194.7046,
1331.853,2177.0872,
1328.942,2283.1107,
1326.032,2273.5376,
1323.121,2381.0016,
1320.210,2421.7068,
1317.300,2475.4959,
1314.389,2539.0977,
1311.479,2610.6853,
1308.568,2672.5301,
1305.657,2697.4468,
1302.747,2775.4356,
1299.836,2876.5176,
1296.926,2927.9808,
1294.015,3091.6204,
1291.105,3144.1632,
1288.194,3223.8594,
1285.283,3339.0354,
1282.373,3455.8435,
1279.462,3520.5903,
1276.552,3575.8634,
1273.641,3629.3467,
1270.731,3673.2482,
1267.820,3746.7518,
1264.909,3740.6274,
1261.999,3713.841,
1259.088,3726.6107,
1256.178,3650.2939,
1253.267,3582.9041,
1250.356,3476.9775,
1247.446,3358.6872,
1244.535,3241.4511,
1241.625,3123.49,
1238.714,3009.8797,
1235.804,2901.6665,
1232.893,2788.0114,
1229.982,2735.2404,
1227.072,2701.7439,
1224.161,2632.1347,
1221.251,2629.7981,
1218.340,2558.8766,
1215.430,2464.9731,
1212.519,2416.3946,
1209.608,2428.8025,
1206.698,2457.2685,
1203.787,2446.7368,
1200.877,2475.9471,
1197.966,2565.863,
1195.055,2568.6685,
1192.145,2608.1962,
1189.234,2717.3963,
1186.324,2804.2874,
1183.413,2833.8166,
1180.503,2817.8495,
1177.592,2787.466,
1174.681,2787.0257,
1171.771,2735.9011,
1168.860,2715.36,
1165.950,2673.0605,
1163.039,2647.3117,
1160.129,2608.5228,
1157.218,2588.2979,
1154.307,2588.5199,
1151.397,2569.7343,
1148.486,2522.228,
1145.576,2503.7582,
1142.665,2489.5516,
1139.754,2459.0844,
1136.844,2429.9653,
1133.933,2430.3456,
1131.023,2420.3795,
1128.112,2390.3052,
1125.202,2369.1673,
1122.291,2365.8763,
1119.380,2369.5569,
1116.470,2388.09,
1113.559,2422.0782,
1110.649,2411.0748,
1107.738,2400.375,
1104.828,2399.1267,
1101.917,2410.6892,
1099.006,2443.076,
1096.096,2445.8912,
1093.185,2437.9892,
1090.275,2405.8135,
1087.364,2410.7252,
1084.453,2415.8125,
1081.543,2414.0603,
1078.632,2398.2723,
1075.722,2385.6169,
1072.811,2463.196,
1069.901,2446.6041,
1066.990,2475.2833,
1064.079,2467.4037,
1061.169,2489.0947,
1058.258,2533.1258,
1055.348,2566.0783,
1052.437,2587.5423,
1049.527,2639.5428,
1046.616,2643.887,
1043.705,2655.1657,
1040.795,2671.1451,
1037.884,2688.9955,
1034.974,2709.4304,
1032.063,2722.7982,
1029.153,2714.1793,
1026.242,2737.5331,
1023.331,2722.5427,
1020.421,2759.1098,
1017.510,2790.3819,
1014.600,2805.1814,
1011.689,2822.348,
1008.778,2865.4234,
1005.868,2942.7032,
1002.957,3090.6841,
1000.047,3210.927,
997.136,3308.4569,
994.226,3368.7747,
991.315,3368.4542,
988.404,3304.756,
985.494,3234.2599,
982.583,3229.1206,
979.673,3207.8889,
976.762,3215.6397,
973.852,3210.4626,
970.941,3201.3411,
968.030,3222.5657,
965.120,3195.4394,
962.209,3210.7852,
959.299,3260.8277,
956.388,3252.3768,
953.477,3258.3249,
950.567,3279.0297,
947.656,3230.614,
944.746,3278.1891,
941.835,3286.0437,
938.925,3298.5619,
936.014,3286.1653,
933.103,3247.5424,
930.193,3202.1838,
927.282,3172.3668,
924.372,3153.7634,
921.461,3082.8898,
918.551,3043.8517,
915.640,3029.5505,
912.729,3001.8331,
909.819,2941.9319,
906.908,2953.7258,
903.998,2953.5796,
901.087,2982.6543,
898.176,3017.0312,
895.266,3035.7402,
892.355,3049.6098,
889.445,3131.0187,
886.534,3128.0355,
883.624,3139.486,
880.713,3185.1828,
877.802,3241.092,
874.892,3270.1465,
871.981,3250.3886,
869.071,3208.618,
866.160,3211.0344,
863.250,3223.238,
860.339,3203.8849,
857.428,3156.5663,
854.518,3156.3399,
851.607,3120.5609,
848.697,3133.6339,
845.786,3109.6801,
842.875,3088.8128,
839.965,3105.4769,
837.054,3101.1703,
834.144,3082.9378,
831.233,3080.7082,
828.323,3067.0324,
825.412,3037.5647,
822.501,3002.9494,
819.591,2983.9422,
816.680,2908.0544,
813.770,2874.9654,
810.859,2858.7039,
807.949,2847.9969,
805.038,2843.8772,
802.127,2839.7616,
799.217,2809.5594,
796.306,2798.8074,
793.396,2783.581,
790.485,2759.1115,
787.574,2755.4648,
784.664,2784.1687,
781.753,2774.6134,
778.843,2773.256,
775.932,2784.3132,
773.022,2797.1502,
770.111,2808.5963,
767.200,2804.8071,
764.290,2811.4653,
761.379,2803.1958,
758.469,2779.0731,
755.558,2770.0346,
752.648,2758.6302,
749.737,2753.7638,
746.826,2741.6519,
743.916,2711.5046,
741.005,2653.4534,
738.095,2547.9094,
735.184,2397.3685,
732.274,2327.6499,
729.363,2364.1371,
726.452,2487.8099,
723.542,2628.6443,
720.631,2679.9537,
717.721,2689.9379,
714.810,2691.1818,
711.899,2704.3354,
708.989,2734.1916,
706.078,2709.5346,
703.168,2677.2645,
700.257,2651.711,
697.347,2640.6792,
694.436,2644.5021,
691.525,2612.3499,
688.615,2628.0158,
685.704,2616.3368,
682.794,2589.226,
679.883,2608.4471,
676.973,2610.0498,
674.062,2613.5654,
671.151,2603.1018,
668.241,2599.5257,
665.330,2637.7321,
662.420,2624.1537,
659.509,2599.7873,
656.598,2601.6557,
653.688,2627.5063,
650.777,2652.2391,
647.867,2677.7216,
644.956,2685.8516,
642.046,2661.6699,
639.135,2628.0999,
636.224,2638.4347,
633.314,2650.3438,
630.403,2674.0674,
627.493,2691.8317,
624.582,2696.6687,
621.672,2693.5007,
618.761,2715.4132,
615.850,2755.4343,
612.940,2776.2274,
610.029,2771.6087,
607.119,2815.0384,
604.208,2846.3555,
601.297,2824.4728,
598.387,2782.4894,
595.476,2762.6777,
592.566,2787.0768,
589.655,2776.4735,
586.745,2741.035,
583.834,2697.9091,
580.923,2671.6167,
578.013,2711.6381,
575.102,2728.1109,
572.192,2732.0177,
569.281,2734.6088,
566.371,2752.6091,
563.460,2696.5266,
560.549,2716.2301,
557.639,2776.0717,
554.728,2815.0502,
551.818,2841.581,
548.907,2815.6855,
545.996,2815.5921,
543.086,2850.5625,
540.175,2865.3568,
537.265,2867.0993,
534.354,2887.9443,
531.444,2895.2781,
528.533,2867.7761,
525.622,2957.786,
522.712,2998.0046,
519.801,3029.7052,
516.891,3066.5742,
513.980,3102.1918,
511.070,3142.0011,
508.159,3169.7917,
505.248,3218.6761,
502.338,3326.3405,
499.427,3393.4899,
496.517,3393.274,
493.606,3434.2232,
490.695,3535.528,
487.785,3486.2614,
484.874,3507.4551,
481.964,3506.7639,
479.053,3487.9715,
476.143,3507.1705,
473.232,3468.8078,
470.321,3451.9153,
467.411,3441.2576,
464.500,3414.8792,
461.590,3434.7885,
458.679,3452.4815,
455.769,3468.6763,
452.858,3487.9424,
449.947,3541.4176,
447.037,3573.0049,
444.126,3600.7932,
441.216,3621.4063,
438.305,3598.5484,
435.395,3624.223,
432.484,3634.374,
429.573,3632.8776,
426.663,3656.4419,
423.752,3688.364,
420.842,3730.6029,
417.931,3768.3916,
415.020,3779.0086,
412.110,3848.8782,
409.199,3879.265,
406.289,3897.1659,
403.378,3936.3366,
400.468,3924.9967,
397.557,3905.9505,
394.646,3885.9881,
391.736,3872.2201,
388.825,3898.6182,
385.915,3829.2069,
383.004,3785.6462,
380.094,3848.2945,
377.183,3885.9183,
374.272,3959.3375,
371.362,4010.609,
368.451,4009.7487,
365.541,4065.2884,
362.630,4112.6032,
359.719,4128.1282,
356.809,4104.9997,
353.898,4164.9036,
350.988,4145.0284,
348.077,4110.8901,
345.167,4104.0779,
342.256,4137.6959,
339.345,4154.2836,
336.435,4152.88,
333.524,4135.0192,
330.614,4187.1801,
327.703,4178.2181,
324.793,4152.3127,
321.882,4146.5138,
318.971,4203.7589,
316.061,4241.4426,
313.150,4274.4631,
310.240,4319.7321,
307.329,4309.2262,
304.418,4305.7429,
301.508,4311.1165,
298.597,4325.1845,
295.687,4325.0205,
292.776,4357.2918,
289.866,4432.3334,
286.955,4569.7364,
284.044,4697.5324,
281.134,4798.5147,
278.223,4880.8355,
275.313,5000.2061,
272.402,5090.4362,
269.492,5174.4468,
266.581,5256.6872,
263.670,5289.0352,
260.760,5374.1206,
257.849,5460.3124,
254.939,5508.7486,
252.028,5542.6719,
249.117,5587.3529,
246.207,5616.8515,
243.296,5583.9099,
240.386,5545.1134,
237.475,5529.8327,
234.565,5529.2782,
231.654,5490.5679,
228.743,5427.1397,
225.833,5374.1791,
222.922,5344.2686,
220.012,5299.0982,
217.101,5275.5421,
214.191,5262.0038,
211.280,5247.4545,
208.369,5240.9925,
205.459,5265.524,
202.548,5306.375,
199.638,5306.375,
196.727,5369.7588,
193.816,5429.921,
190.906,5458.8863,
187.995,5387.9319,
185.085,5430.9934,
182.174,5494.4261,
179.264,5450.3374,
176.353,5414.6176,
173.442,5437.9815,
170.532,5507.1068,
167.621,5487.6405,
164.711,5410.3722,
161.800,5254.4421,
158.890,4988.1429,
155.979,4808.3053,
153.068,4462.5729,
150.158,3965.3362,
147.247,3377.3333,
144.337,2830.9337,
141.426,2272.9685,
138.516,1677.2319,
135.605,1173.3994,
132.694,778.08198,
129.784,491.36168,
126.873,347.62058,
123.963,233.58355,
121.052,151.52778,
118.141,106.55195,
115.231,90.031882,
112.320,74.478646,
109.410,61.420513,
106.499,56.435427,
103.589,55.935254,
100.678,53.11554,
97.767,44.584289,
94.857,38.831088,
91.946,35.971889,
89.036,34.020225,
86.125,25.509762,
83.215,25.498681,
80.304,27.614433,
77.393,28.322603,
74.483,23.13392,
71.572,20.737352,
68.662,20.197453,
65.751,8.1877842,
62.840,11.118828,
59.930,19.124145,
57.019,21.944473,
54.109,13.417587,
51.198,7.0733907,
48.288,6.4089747,
45.377,10.629243,
42.466,16.909413,
39.556,22.799407,
36.645,19.288456,
33.735,15.778758,
30.824,12.712339,
27.914,10.608813,
25.003,14.110825,
22.092,14.437573,
19.182,10.832657,
16.271,24.82246,
13.361,110.87347,
10.450,261.63857,
7.539,495.57422,
4.629,486.67113,
1.718,305.27233,
-1.192,-73.277148,
-4.103,-149.5778,
-7.013,-116.85326,
-9.924,-0.625,
