,PLB897~1,
1040.795,2903.5176,
1037.884,2891.5758,
1034.974,2915.2062,
1032.063,2927.0673,
1029.153,2930.148,
1026.242,2924.0933,
1023.331,2979.7048,
1020.421,2966.4764,
1017.510,2971.5627,
1014.600,3021.0928,
1011.689,3068.7392,
1008.778,3071.2844,
1005.868,3132.6472,
1002.957,3218.6826,
1000.047,3341.075,
997.136,3432.9723,
994.226,3480.0287,
991.315,3480.1745,
988.404,3423.2584,
985.494,3290.1078,
982.583,3255.8456,
979.673,3234.7788,
976.762,3190.1263,
973.852,3181.8814,
970.941,3210.9135,
968.030,3220.1698,
965.120,3204.7712,
962.209,3180.0475,
959.299,3233.9514,
956.388,3250.0355,
953.477,3238.5316,
950.567,3245.2533,
947.656,3281.8642,
944.746,3251.2802,
941.835,3302.5129,
938.925,3250.3861,
936.014,3247.7304,
933.103,3272.2255,
930.193,3247.892,
927.282,3191.3709,
924.372,3182.0692,
921.461,3133.009,
918.551,3125.1699,
915.640,3084.7062,
912.729,3031.6093,
909.819,3064.656,
906.908,3093.2984,
903.998,3086.126,
901.087,3107.4257,
898.176,3128.5101,
895.266,3142.2708,
892.355,3161.4139,
889.445,3201.6987,
886.534,3225.2514,
883.624,3250.7328,
880.713,3284.8617,
877.802,3291.2002,
874.892,3260.7942,
871.981,3263.9281,
869.071,3223.8282,
866.160,3235.5039,
863.250,3248.0686,
860.339,3238.63,
857.428,3207.9879,
854.518,3180.0064,
851.607,3219.1136,
848.697,3181.8547,
845.786,3163.4319,
842.875,3183.7506,
839.965,3216.54,
837.054,3206.5076,
834.144,3262.8628,
831.233,3249.8767,
828.323,3242.3261,
825.412,3229.489,
822.501,3185.577,
819.591,3145.0834,
816.680,3116.6314,
813.770,3095.4654,
810.859,3085.07,
807.949,3090.3165,
805.038,3106.6891,
802.127,3080.3491,
799.217,3045.0778,
796.306,3036.7129,
793.396,3011.2335,
790.485,2986.4061,
787.574,3055.9373,
784.664,3057.5775,
781.753,3041.7714,
778.843,3056.9089,
775.932,3093.2205,
773.022,3117.4515,
770.111,3095.3769,
767.200,3091.5911,
764.290,3092.6086,
761.379,3074.9694,
758.469,3046.5028,
755.558,3049.0938,
752.648,3056.4252,
749.737,3015.4437,
746.826,2951.8475,
743.916,2898.1736,
741.005,2858.4073,
738.095,2659.4975,
735.184,2507.1643,
732.274,2439.0463,
729.363,2533.4861,
726.452,2774.2867,
723.542,2909.4553,
720.631,2945.1629,
717.721,2975.6431,
714.810,2994.9204,
711.899,2997.8057,
708.989,2988.9295,
706.078,2992.0802,
703.168,2990.4461,
700.257,2980.6236,
697.347,2961.4845,
694.436,2934.7004,
691.525,2928.27,
688.615,2914.9257,
685.704,2907.875,
682.794,2898.5134,
679.883,2869.6772,
676.973,2909.7457,
674.062,2905.7514,
671.151,2923.8598,
668.241,2945.6303,
665.330,2913.5179,
662.420,2927.0963,
659.509,2940.6688,
656.598,2959.4247,
653.688,2975.4149,
650.777,2973.821,
647.867,2972.2283,
644.956,2966.3026,
642.046,2963.7042,
639.135,2967.8095,
636.224,2979.0302,
633.314,3009.9938,
630.403,3009.0068,
627.493,3021.6946,
624.582,3050.9921,
621.672,3047.0322,
618.761,3061.3138,
615.850,3083.5066,
612.940,3092.0689,
610.029,3083.3739,
607.119,3098.3769,
604.208,3092.7749,
601.297,3113.8039,
598.387,3141.028,
595.476,3144.4183,
592.566,3097.1942,
589.655,3106.368,
586.745,3105.8937,
583.834,3076.6258,
580.923,3018.9271,
578.013,3027.5592,
575.102,3018.9768,
572.192,3038.3859,
569.281,3087.7344,
566.371,3086.9518,
563.460,3114.3883,
560.549,3135.6206,
557.639,3158.4975,
554.728,3191.1012,
551.818,3163.0099,
548.907,3184.908,
545.996,3174.1046,
543.086,3132.0625,
540.175,3146.8568,
537.265,3191.3318,
534.354,3225.4342,
531.444,3235.0726,
528.533,3216.3649,
525.622,3237.3155,
522.712,3266.1451,
519.801,3298.2958,
516.891,3335.2043,
513.980,3386.3079,
511.070,3388.0576,
508.159,3403.1123,
505.248,3433.8938,
502.338,3472.8072,
499.427,3470.4917,
496.517,3495.3295,
493.606,3515.548,
490.695,3519.1217,
487.785,3535.2873,
484.874,3586.988,
481.964,3605.5694,
479.053,3576.0408,
476.143,3501.5484,
473.232,3518.4571,
470.321,3535.6334,
467.411,3535.2511,
464.500,3507.2241,
461.590,3521.0074,
458.679,3546.8868,
455.769,3555.108,
452.858,3536.3406,
449.947,3560.0225,
447.037,3580.044,
444.126,3579.5235,
441.216,3561.875,
438.305,3561.875,
435.395,3525.815,
432.484,3500.207,
429.573,3499.2176,
426.663,3534.9442,
423.752,3526.0189,
420.842,3503.9776,
417.931,3490.9855,
415.020,3516.0113,
412.110,3625.1537,
409.199,3663.408,
406.289,3675.4039,
403.378,3716.8289,
400.468,3703.221,
397.557,3670.5968,
394.646,3622.058,
391.736,3561.0158,
388.825,3502.94,
385.915,3514.6135,
383.004,3527.5966,
380.094,3504.3609,
377.183,3651.0938,
374.272,3777.6343,
371.362,3838.9849,
368.451,3814.6075,
365.541,3843.1278,
362.630,3851.9675,
359.719,3865.6016,
356.809,3898.0951,
353.898,3934.7863,
350.988,3945.4175,
348.077,3936.8723,
345.167,3916.1616,
342.256,3941.5619,
339.345,3952.595,
336.435,3974.4737,
333.524,4022.8515,
330.614,4022.1064,
327.703,4037.7906,
324.793,4051.586,
321.882,4047.8912,
318.971,4054.5822,
316.061,4078.3608,
313.150,4106.1869,
310.240,4123.2556,
307.329,4167.4679,
304.418,4204.025,
301.508,4223.3304,
298.597,4210.0029,
295.687,4231.2239,
292.776,4308.1254,
289.866,4444.157,
286.955,4649.5226,
284.044,4842.6923,
281.134,4997.4913,
278.223,5123.6646,
275.313,5293.1413,
272.402,5456.0928,
269.492,5571.639,
266.581,5630.6525,
263.670,5739.4592,
260.760,5854.9787,
257.849,5963.1835,
254.939,6052.7172,
252.028,6100.9249,
249.117,6096.0336,
246.207,6060.5409,
243.296,6028.3313,
240.386,6002.0203,
237.475,5940.6991,
234.565,5851.637,
231.654,5786.6328,
228.743,5702.6801,
225.833,5614.2874,
222.922,5527.002,
220.012,5443.9467,
217.101,5351.1191,
214.191,5286.8091,
211.280,5299.9034,
208.369,5203.3171,
205.459,5126.7297,
202.548,5079.7413,
199.638,5061.6001,
196.727,5099.3625,
193.816,5155.1609,
190.906,5213.748,
187.995,5210.1279,
185.085,5256.6334,
182.174,5294.2043,
179.264,5236.383,
176.353,5270.8849,
173.442,5281.1855,
170.532,5255.3467,
167.621,5225.0657,
164.711,5143.2955,
161.800,4998.9676,
158.890,4770.814,
155.979,4509.9552,
153.068,4121.2296,
150.158,3640.1664,
147.247,3189.2924,
144.337,2618.7851,
141.426,2042.2057,
138.516,1510.9893,
135.605,1066.6586,
132.694,733.72534,
129.784,494.54122,
126.873,328.6311,
123.963,228.29379,
121.052,161.72751,
118.141,121.0351,
115.231,91.031045,
112.320,72.520461,
109.410,61.556961,
106.499,49.450322,
103.589,47.995509,
100.678,44.257431,
97.767,32.171492,
94.857,29.796033,
91.946,28.875,
89.036,29.326592,
86.125,32.163413,
83.215,31.813159,
80.304,30.156702,
77.393,28.032192,
74.483,23.289055,
71.572,21.237352,
68.662,21.251593,
65.751,14.893533,
62.840,16.728616,
59.930,20.125855,
57.019,17.305527,
54.109,16.277839,
51.198,17.081437,
48.288,19.931624,
45.377,26.965405,
42.466,25.752807,
39.556,20.335474,
36.645,23.144235,
33.735,23.875,
30.824,24.095887,
27.914,24.797062,
25.003,26.120275,
22.092,24.614668,
19.182,20.790315,
16.271,48.76992,
13.361,218.76466,
10.450,532.66624,
7.539,1089.2236,
4.629,1442.9866,
1.718,1480.2227,
-1.192,962.94149,
-4.103,498.24382,
-7.013,167.30159,
-9.924,-1.125,
