,PL5D13~1,
Wavenumbers [1/cm],Intensity,
1276.552,1070.2786,
1273.641,1088.3474,
1270.731,1080.8026,
1267.820,1072.6637,
1264.909,1074.8116,
1261.999,1061.0591,
1259.088,1045.553,
1256.178,1100.2947,
1253.267,1086.6091,
1250.356,1045.0851,
1247.446,1067.349,
1244.535,1058.451,
1241.625,1021.625,
1238.714,1021.625,
1235.804,1025.3386,
1232.893,1035.5048,
1229.982,1014.8516,
1227.072,1051.064,
1224.161,1062.03,
1221.251,1016.7209,
1218.340,992.85126,
1215.430,1002.9389,
1212.519,1015.5305,
1209.608,1006.7025,
1206.698,981.98654,
1203.787,966.67526,
1200.877,989.07077,
1197.966,996.26404,
1195.055,1035.0212,
1192.145,1043.879,
1189.234,1106.9091,
1186.324,1150.4441,
1183.413,1159.5082,
1180.503,1162.9858,
1177.592,1156.9379,
1174.681,1127.8339,
1171.771,1169.945,
1168.860,1140.4731,
1165.950,1107.7923,
1163.039,1104.8154,
1160.129,1098.367,
1157.218,1118.5847,
1154.307,1154.4165,
1151.397,1151.7236,
1148.486,1117.2648,
1145.576,1177.1239,
1142.665,1165.581,
1139.754,1153.2342,
1136.844,1139.4202,
1133.933,1146.3551,
1131.023,1136.6854,
1128.112,1124.481,
1125.202,1141.0405,
1122.291,1152.3851,
1119.380,1178.4345,
1116.470,1159.0188,
1113.559,1138.067,
1110.649,1126.0765,
1107.738,1123.6966,
1104.828,1136.6919,
1101.917,1148.8911,
1099.006,1137.0992,
1096.096,1133.6037,
1093.185,1116.9216,
1090.275,1118.0528,
1087.364,1141.2671,
1084.453,1174.1236,
1081.543,1164.0171,
1078.632,1150.5626,
1075.722,1196.1802,
1072.811,1185.9973,
1069.901,1191.2369,
1066.990,1161.7167,
1064.079,1156.6665,
1061.169,1171.4325,
1058.258,1199.1409,
1055.348,1220.7431,
1052.437,1216.1652,
1049.527,1204.0949,
1046.616,1216.2585,
1043.705,1213.0004,
1040.795,1207.794,
1037.884,1214.7283,
1034.974,1232.5631,
1032.063,1240.233,
1029.153,1218.4945,
1026.242,1234.0637,
1023.331,1207.1268,
1020.421,1253.2105,
1017.510,1266.6606,
1014.600,1277.811,
1011.689,1280.6746,
1008.778,1225.3318,
1005.868,1223.4088,
1002.957,1199.3189,
1000.047,1268.425,
997.136,1322.642,
994.226,1348.3172,
991.315,1359.974,
988.404,1358.2214,
985.494,1310.047,
982.583,1328.8912,
979.673,1309.6756,
976.762,1275.2054,
973.852,1276.0735,
970.941,1302.4033,
968.030,1300.7636,
965.120,1267.7718,
962.209,1302.726,
959.299,1300.126,
956.388,1291.0254,
953.477,1298.5448,
950.567,1320.0692,
947.656,1335.9673,
944.746,1361.454,
941.835,1348.8582,
938.925,1360.1021,
936.014,1349.9211,
933.103,1335.8028,
930.193,1346.0197,
927.282,1360.9669,
924.372,1311.9217,
921.461,1315.9346,
918.551,1298.1305,
915.640,1277.1007,
912.729,1279.2858,
909.819,1309.5172,
906.908,1339.002,
903.998,1346.1925,
901.087,1327.8933,
898.176,1313.2846,
895.266,1320.734,
892.355,1339.5991,
889.445,1312.7425,
886.534,1325.1481,
883.624,1337.7175,
880.713,1350.7907,
877.802,1316.938,
874.892,1210.8642,
871.981,1084.725,
869.071,961.91929,
866.160,995.82177,
863.250,1121.7961,
860.339,1256.5819,
857.428,1338.7903,
854.518,1358.6511,
851.607,1290.4214,
848.697,1193.3357,
845.786,1129.7146,
842.875,1146.4735,
839.965,1241.4605,
837.054,1337.2018,
834.144,1388.5845,
831.233,1417.2903,
828.323,1396.4561,
825.412,1382.689,
822.501,1419.8165,
819.591,1426.4277,
816.680,1405.7916,
813.770,1396.2395,
810.859,1382.7952,
807.949,1379.2714,
805.038,1400.8418,
802.127,1369.563,
799.217,1379.2966,
796.306,1383.0574,
793.396,1373.2814,
790.485,1364.5213,
787.574,1387.8394,
784.664,1419.8237,
781.753,1430.9929,
778.843,1432.6448,
775.932,1429.1559,
773.022,1419.4407,
770.111,1392.4606,
767.200,1446.2008,
764.290,1431.2638,
761.379,1436.7712,
758.469,1467.6041,
755.558,1414.7952,
752.648,1420.4974,
749.737,1411.1804,
746.826,1404.6926,
743.916,1394.4106,
741.005,1369.4328,
738.095,1358.8784,
735.184,1297.56,
732.274,1238.3899,
729.363,1240.248,
726.452,1312.1797,
723.542,1342.9367,
720.631,1373.6775,
717.721,1402.6746,
714.810,1427.5227,
711.899,1442.3082,
708.989,1436.6597,
706.078,1458.2602,
703.168,1446.0156,
700.257,1441.6387,
697.347,1453.3639,
694.436,1459.2758,
691.525,1446.415,
688.615,1446.7696,
685.704,1435.6742,
682.794,1433.3695,
679.883,1481.8052,
676.973,1485.8121,
674.062,1473.8634,
671.151,1465.31,
668.241,1473.3932,
665.330,1501.8266,
662.420,1442.7205,
659.509,1429.9901,
656.598,1450.397,
653.688,1481.0756,
650.777,1490.7078,
647.867,1434.1685,
644.956,1427.1974,
642.046,1362.2163,
639.135,1281.5553,
636.224,1342.0706,
633.314,1430.9917,
630.403,1471.9525,
627.493,1484.2409,
624.582,1474.2667,
621.672,1432.291,
618.761,1473.9415,
615.850,1500.8487,
612.940,1528.3602,
610.029,1554.1804,
607.119,1515.4885,
604.208,1535.0554,
601.297,1579.5212,
598.387,1597.1404,
595.476,1553.0308,
592.566,1546.7342,
589.655,1567.6533,
586.745,1587.8704,
583.834,1588.5241,
580.923,1552.7008,
578.013,1565.2566,
575.102,1547.4022,
572.192,1536.9843,
569.281,1549.0152,
566.371,1562.3198,
563.460,1557.9813,
560.549,1571.7052,
557.639,1582.7166,
554.728,1566.7728,
551.818,1569.1138,
548.907,1575.1097,
545.996,1565.7949,
543.086,1544.2829,
540.175,1538.0537,
537.265,1539.7978,
534.354,1545.6419,
531.444,1553.6902,
528.533,1562.1216,
525.622,1569.1052,
522.712,1555.4562,
519.801,1552.4988,
516.891,1562.686,
513.980,1558.0402,
511.070,1558.3293,
508.159,1549.5512,
505.248,1552.6438,
502.338,1591.4443,
499.427,1585.2696,
496.517,1624.3522,
493.606,1642.1653,
490.695,1616.4809,
487.785,1622.6392,
484.874,1627.5023,
481.964,1609.6916,
479.053,1587.6923,
476.143,1613.0351,
473.232,1585.1294,
470.321,1580.9236,
467.411,1581.787,
464.500,1562.0129,
461.590,1577.3277,
458.679,1595.9327,
455.769,1599.1183,
452.858,1582.6929,
449.947,1602.5551,
447.037,1571.4329,
444.126,1573.025,
441.216,1609.8626,
438.305,1582.4331,
435.395,1612.0625,
432.484,1617.5392,
429.573,1583.7623,
426.663,1511.5489,
423.752,1324.9935,
420.842,1058.0137,
417.931,818.32672,
415.020,764.48329,
412.110,1067.7077,
409.199,1332.6811,
406.289,1469.011,
403.378,1396.4944,
400.468,1357.9387,
397.557,1367.2193,
394.646,1424.256,
391.736,1524.8081,
388.825,1561.7654,
385.915,1559.8524,
383.004,1552.0515,
380.094,1561.6231,
377.183,1581.1875,
374.272,1586.625,
371.362,1601.047,
368.451,1635.3515,
365.541,1630.8482,
362.630,1649.2897,
359.719,1651.4186,
356.809,1620.3435,
353.898,1665.2714,
350.988,1655.383,
348.077,1646.2085,
345.167,1667.5437,
342.256,1626.455,
339.345,1625.7851,
336.435,1634.7922,
333.524,1632.6955,
330.614,1634.9309,
327.703,1659.755,
324.793,1671.7978,
321.882,1640.6989,
318.971,1671.1801,
316.061,1658.6742,
313.150,1653.794,
310.240,1715.3896,
307.329,1744.0666,
304.418,1771.0393,
301.508,1780.7788,
298.597,1743.758,
295.687,1722.3395,
292.776,1720.2917,
289.866,1741.3018,
286.955,1796.7062,
284.044,1823.6,
281.134,1878.6893,
278.223,1960.523,
275.313,2007.6817,
272.402,2011.816,
269.492,1999.3868,
266.581,1977.1582,
263.670,1914.6679,
260.760,1936.8485,
257.849,1986.713,
254.939,2024.141,
252.028,2055.7503,
249.117,2050.2656,
246.207,2039.6638,
243.296,2078.4617,
240.386,2093.7259,
237.475,2086.1785,
234.565,2065.5453,
231.654,2071.3883,
228.743,2069.1728,
225.833,2046.1969,
222.922,1998.8776,
220.012,1982.8494,
217.101,1990.8743,
214.191,1984.736,
211.280,1918.5369,
208.369,1889.4037,
205.459,1883.2145,
202.548,1894.8841,
199.638,1913.7509,
196.727,1872.1039,
193.816,1863.9109,
190.906,1918.9173,
187.995,1813.2098,
185.085,1788.4464,
182.174,1812.9862,
179.264,1854.9067,
176.353,1802.5957,
173.442,1789.1154,
170.532,1811.6282,
167.621,1725.8321,
164.711,1687.3835,
161.800,1614.15,
158.890,1439.9759,
155.979,1308.3769,
153.068,1176.1505,
150.158,1048.3794,
147.247,952.89174,
144.337,803.36796,
141.426,631.2615,
138.516,447.73735,
135.605,323.85891,
132.694,219.80047,
129.784,138.12345,
126.873,94.500526,
123.963,64.000335,
121.052,41.959216,
118.141,27.681176,
115.231,31.177852,
112.320,27.117733,
109.410,19.897711,
106.499,21.322021,
103.589,13.781437,
100.678,6.8101349,
97.767,4.6773222,
94.857,6.7039671,
91.946,8.8343326,
89.036,11.302387,
86.125,15.557619,
83.215,11.846717,
80.304,4.5123751,
77.393,-4.6938341,
74.483,3.1417545,
71.572,7.9873521,
68.662,8.1401275,
65.751,3.19497,
62.840,4.0335099,
59.930,6.8122862,
57.019,7.5173682,
54.109,2.8477132,
51.198,1.1330464,
48.288,4.6023502,
45.377,1.788838,
42.466,3.5105354,
39.556,6.9342885,
36.645,2.7211472,
33.735,0.067254602,
30.824,-1.375,
27.914,-1.375,
25.003,2.3608249,
22.092,3.3333818,
19.182,1.128423,
16.271,16.517206,
13.361,63.084966,
10.450,118.38462,
7.539,116.98799,
4.629,-93.00294,
1.718,-357.79646,
-1.192,-580.88271,
-4.103,-554.07708,
-7.013,-360.89141,
-9.924,-0.375,
