,PL1A27~1,
1133.933,485.40272,
1131.023,475.32602,
1128.112,461.08737,
1125.202,476.17938,
1122.291,452.00843,
1119.380,474.0309,
1116.470,489.91641,
1113.559,481.82276,
1110.649,478.22015,
1107.738,486.98391,
1104.828,473.23783,
1101.917,457.37266,
1099.006,494.85431,
1096.096,506.40234,
1093.185,466.01423,
1090.275,498.48289,
1087.364,480.11621,
1084.453,465.62514,
1081.543,476.58341,
1078.632,494.75537,
1075.722,501.88397,
1072.811,513.13754,
1069.901,488.68623,
1066.990,467.47505,
1064.079,486.69299,
1061.169,502.84571,
1058.258,510.68637,
1055.348,518.52063,
1052.437,516.67558,
1049.527,475.4792,
1046.616,491.11812,
1043.705,517.53948,
1040.795,527.42902,
1037.884,520.7832,
1034.974,518.08892,
1032.063,523.77511,
1029.153,513.45955,
1026.242,509.99973,
1023.331,528.20716,
1020.421,522.11558,
1017.510,531.8819,
1014.600,552.17946,
1011.689,557.1781,
1008.778,543.29961,
1005.868,574.75917,
1002.957,561.85385,
1000.047,599.18702,
997.136,615.04965,
994.226,613.19812,
991.315,605.00372,
988.404,595.4963,
985.494,603.37632,
982.583,581.10586,
979.673,562.51042,
976.762,539.84904,
973.852,561.02577,
970.941,593.6872,
968.030,568.11772,
965.120,546.98956,
962.209,574.27091,
959.299,564.71002,
956.388,576.23389,
953.477,570.96774,
950.567,565.31174,
947.656,620.08164,
944.746,575.90474,
941.835,576.30444,
938.925,581.48135,
936.014,577.29926,
933.103,563.10692,
930.193,549.87378,
927.282,554.05831,
924.372,557.44074,
921.461,557.875,
918.551,543.9326,
915.640,543.22376,
912.729,553.19144,
909.819,548.76633,
906.908,570.66938,
903.998,540.06043,
901.087,547.78766,
898.176,560.69256,
895.266,565.8272,
892.355,571.0162,
889.445,587.80154,
886.534,591.21449,
883.624,571.69004,
880.713,580.24781,
877.802,589.5376,
874.892,572.95577,
871.981,568.32262,
869.071,544.93105,
866.160,550.53444,
863.250,570.07688,
860.339,588.88664,
857.428,590.60526,
854.518,560.09165,
851.607,567.58027,
848.697,570.25063,
845.786,564.12844,
842.875,563.11823,
839.965,572.33615,
837.054,569.69823,
834.144,553.95194,
831.233,565.54061,
828.323,555.56499,
825.412,533.04556,
822.501,526.89637,
819.591,549.20916,
816.680,559.4904,
813.770,553.73047,
810.859,538.9477,
807.949,526.59939,
805.038,527.46793,
802.127,540.63796,
799.217,528.45796,
796.306,515.92899,
793.396,517.27202,
790.485,532.03371,
787.574,543.43907,
784.664,531.9575,
781.753,531.88795,
778.843,534.83533,
775.932,541.19591,
773.022,549.73382,
770.111,542.37562,
767.200,545.68156,
764.290,542.25198,
761.379,536.51179,
758.469,538.31594,
755.558,557.65935,
752.648,516.92918,
749.737,514.09731,
746.826,496.82749,
743.916,452.93313,
741.005,389.97962,
738.095,311.22757,
735.184,223.21843,
732.274,187.66782,
729.363,233.63711,
726.452,352.48603,
723.542,466.6105,
720.631,494.28209,
717.721,504.88492,
714.810,521.19878,
711.899,542.68688,
708.989,541.87996,
706.078,554.69585,
703.168,524.47785,
700.257,506.17558,
697.347,514.57026,
694.436,527.24216,
691.525,503.93181,
688.615,503.90629,
685.704,502.98976,
682.794,498.81116,
679.883,501.40644,
676.973,490.98862,
674.062,506.10322,
671.151,524.20327,
668.241,531.06303,
665.330,519.32879,
662.420,528.91357,
659.509,487.69969,
656.598,474.992,
653.688,498.00632,
650.777,522.09102,
647.867,528.46164,
644.956,554.02185,
642.046,536.95094,
639.135,497.74405,
636.224,519.83123,
633.314,511.09791,
630.403,531.93221,
627.493,532.51202,
624.582,514.93786,
621.672,546.61762,
618.761,537.99579,
615.850,538.18093,
612.940,545.65649,
610.029,550.14019,
607.119,521.71349,
604.208,519.58501,
601.297,527.85128,
598.387,531.86215,
595.476,522.17212,
592.566,525.32039,
589.655,547.90326,
586.745,542.08229,
583.834,513.60498,
580.923,494.74231,
578.013,472.76976,
575.102,470.89012,
572.192,472.44586,
569.281,470.7186,
566.371,475.41434,
563.460,511.14841,
560.549,526.84956,
557.639,529.21782,
554.728,532.875,
551.818,532.875,
548.907,536.53148,
545.996,541.98532,
543.086,544.52632,
540.175,533.62528,
537.265,535.04784,
534.354,544.40374,
531.444,553.71097,
528.533,556.31646,
525.622,562.52404,
522.712,537.78461,
519.801,538.44149,
516.891,567.18801,
513.980,568.7366,
511.070,581.55325,
508.159,579.7115,
505.248,576.88225,
502.338,591.53612,
499.427,579.95864,
496.517,596.67296,
493.606,603.4627,
490.695,584.8423,
487.785,570.21627,
484.874,596.30885,
481.964,601.07777,
479.053,586.97815,
476.143,591.58592,
473.232,567.41527,
470.321,574.4186,
467.411,598.96629,
464.500,619.60349,
461.590,608.88313,
458.679,611.92824,
455.769,605.84775,
452.858,583.06802,
449.947,594.52699,
447.037,612.65077,
444.126,608.45682,
441.216,587.57908,
438.305,608.91316,
435.395,627.61028,
432.484,608.36936,
429.573,576.97508,
426.663,607.38071,
423.752,568.02986,
420.842,527.95407,
417.931,504.67609,
415.020,514.53475,
412.110,522.92274,
409.199,544.45689,
406.289,581.58552,
403.378,635.729,
400.468,592.63732,
397.557,560.87977,
394.646,549.26191,
391.736,562.78848,
388.825,528.84807,
385.915,492.79751,
383.004,482.43891,
380.094,517.33002,
377.183,585.05289,
374.272,619.61563,
371.362,642.5878,
368.451,664.64404,
365.541,644.37957,
362.630,646.52237,
359.719,648.73145,
356.809,639.59995,
353.898,651.58072,
350.988,671.69209,
348.077,674.83947,
345.167,647.19385,
342.256,633.74662,
339.345,627.74927,
336.435,640.03221,
333.524,676.40524,
330.614,661.50213,
327.703,678.43802,
324.793,697.07046,
321.882,691.90384,
318.971,703.79893,
316.061,692.24895,
313.150,671.94882,
310.240,659.33285,
307.329,651.72863,
304.418,653.89049,
301.508,656.33037,
298.597,643.00287,
295.687,629.68467,
292.776,627.20835,
289.866,649.15665,
286.955,731.15518,
284.044,786.51746,
281.134,841.49803,
278.223,896.83292,
275.313,930.72826,
272.402,947.16945,
269.492,963.38058,
266.581,982.87654,
263.670,968.90811,
260.760,1006.1433,
257.849,1036.1762,
254.939,1014.1597,
252.028,1102.9079,
249.117,1083.4262,
246.207,1022.9056,
243.296,1034.6182,
240.386,1039.14,
237.475,1038.1857,
234.565,1022.3716,
231.654,949.33323,
228.743,925.81985,
225.833,900.97143,
222.922,858.58845,
220.012,873.88811,
217.101,860.2278,
214.191,843.27916,
211.280,851.28125,
208.369,818.23434,
205.459,780.31548,
202.548,752.01151,
199.638,775.95793,
196.727,784.90851,
193.816,796.60466,
190.906,815.57986,
187.995,778.65461,
185.085,797.55634,
182.174,823.86436,
179.264,790.61713,
176.353,836.21498,
173.442,854.08594,
170.532,835.6989,
167.621,825.60524,
164.711,811.31251,
161.800,783.42571,
158.890,732.32505,
155.979,727.82086,
153.068,689.74318,
150.158,622.90455,
147.247,552.54523,
144.337,438.17284,
141.426,338.43612,
138.516,282.51861,
135.605,174.9757,
132.694,111.3795,
129.784,79.997059,
126.873,54.967515,
123.963,37.924527,
121.052,28.308422,
118.141,26.880618,
115.231,16.927015,
112.320,16.264087,
109.410,18.966026,
106.499,8.9958532,
103.589,3.5134731,
100.678,2.5047302,
97.767,6.7703557,
94.857,4.1030438,
91.946,0.85944564,
89.036,-1.4476126,
86.125,2.8076191,
83.215,3.3440796,
80.304,2.3961346,
77.393,0.97979476,
74.483,2.1852699,
71.572,4.3244085,
68.662,6.182325,
65.751,-0.88218577,
62.840,2.1737218,
59.930,5.2529932,
57.019,-4.6181546,
54.109,-4.3335175,
51.198,-2.2201722,
48.288,-0.057050699,
45.377,8.3834861,
42.466,11.875,
39.556,11.990119,
36.645,12.692309,
33.735,12.875,
30.824,12.654113,
27.914,11.952938,
25.003,10.629725,
22.092,7.9375727,
19.182,4.4241887,
16.271,21.211952,
13.361,110.90222,
10.450,277.51811,
7.539,583.38024,
4.629,911.74364,
1.718,1032.8349,
-1.192,667.53112,
-4.103,394.21428,
-7.013,173.38952,
-9.924,2.875,
