,PL284A~1,
Wavenumbers [1/cm],Intensity,
2178.831,187.7116,
2175.920,192.70924,
2173.010,214.35176,
2170.099,191.67856,
2167.189,219.82477,
2164.278,210.82073,
2161.368,204.87428,
2158.457,218.60412,
2155.546,229.76829,
2152.636,214.09316,
2149.725,209.53271,
2146.815,233.10751,
2143.904,230.57389,
2140.993,225.08138,
2138.083,227.18193,
2135.172,243.90019,
2132.262,234.6162,
2129.351,242.95783,
2126.441,247.7585,
2123.530,234.93112,
2120.619,236.8476,
2117.709,218.13869,
2114.798,218.48653,
2111.888,211.72527,
2108.977,218.59024,
2106.067,216.77447,
2103.156,206.83632,
2100.245,193.875,
2097.335,194.71793,
2094.424,197.04541,
2091.514,193.09819,
2088.603,207.40035,
2085.692,205.69285,
2082.782,207.70229,
2079.871,198.19589,
2076.961,206.16464,
2074.050,213.63258,
2071.140,210.96679,
2068.229,216.70444,
2065.318,207.08526,
2062.408,207.96578,
2059.497,210.89287,
2056.587,215.45642,
2053.676,205.89222,
2050.766,203.875,
2047.855,200.47306,
2044.944,218.48078,
2042.034,201.92701,
2039.123,206.69655,
2036.213,203.74381,
2033.302,208.0485,
2030.391,205.75704,
2027.481,211.21628,
2024.570,218.71783,
2021.660,176.53582,
2018.749,216.58332,
2015.839,186.96883,
2012.928,208.2542,
2010.017,207.03135,
2007.107,195.29369,
2004.196,198.43453,
2001.286,215.37674,
1998.375,201.91141,
1995.465,198.95446,
1992.554,184.2222,
1989.643,189.59849,
1986.733,203.26974,
1983.822,180.23541,
1980.912,201.2602,
1978.001,165.95107,
1975.090,179.65668,
1972.180,178.6689,
1969.269,169.875,
1966.359,167.92903,
1963.448,178.56325,
1960.538,174.7599,
1957.627,168.41679,
1954.716,181.47282,
1951.806,192.93112,
1948.895,174.875,
1945.985,178.95997,
1943.074,187.5836,
1940.164,160.33635,
1937.253,138.84904,
1934.342,137.93489,
1931.432,167.96649,
1928.521,170.5883,
1925.611,159.27114,
1922.700,168.95511,
1919.790,142.59209,
1916.879,150.89851,
1913.968,136.89344,
1911.058,189.28941,
1908.147,164.61659,
1905.237,149.875,
1902.326,151.72092,
1899.415,138.83229,
1896.505,82.296452,
1893.594,89.125137,
1890.684,132.84233,
1887.773,138.22829,
1884.863,172.21441,
