,PL7021~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.125,
3011.256,0.52503221,
3008.346,21.35082,
3005.435,15.800798,
3002.525,17.779922,
2999.614,15.439954,
2996.704,32.326544,
2993.793,16.741936,
2990.882,27.958942,
2987.972,38.733741,
2985.061,16.638554,
2982.151,17.710289,
2979.240,21.155399,
2976.329,38.37773,
2973.419,32.53636,
2970.508,36.791683,
2967.598,31.205923,
2964.687,25.993885,
2961.777,29.439047,
2958.866,47.542162,
2955.955,43.080757,
2953.045,41.324662,
2950.134,39.481415,
2947.224,39.615189,
2944.313,54.987535,
2941.403,48.958485,
2938.492,44.311318,
2935.581,57.735103,
2932.671,53.355693,
2929.760,52.59807,
2926.850,52.665977,
2923.939,49.356318,
2921.028,62.598708,
2918.118,64.254092,
2915.207,49.223006,
2912.297,55.824224,
2909.386,59.692513,
2906.476,58.007034,
2903.565,70.407595,
2900.654,59.981175,
2897.744,56.013294,
2894.833,63.163729,
2891.923,51.387797,
2889.012,46.158239,
2886.102,81.123641,
2883.191,60.8986,
2880.280,136.46831,
2877.370,127.7588,
2874.459,127.12635,
2871.549,68.243141,
2868.638,59.466745,
2865.727,62.109633,
2862.817,51.960564,
2859.906,46.900638,
2856.996,51.39085,
2854.085,84.845654,
2851.175,63.489532,
2848.264,49.507496,
2845.353,61.24164,
2842.443,72.284748,
2839.532,49.904936,
2836.622,50.054689,
2833.711,56.178004,
2830.801,58.28529,
2827.890,60.958921,
2824.979,56.813048,
2822.069,73.943233,
2819.158,77.594674,
2816.248,67.151054,
2813.337,72.287202,
2810.427,63.220727,
2807.516,50.882346,
2804.605,56.444708,
2801.695,57.098697,
2798.784,63.727154,
2795.874,66.154675,
2792.963,63.517658,
2790.052,69.872641,
2787.142,70.888347,
2784.231,76.682471,
2781.321,72.623559,
2778.410,68.875,
2775.500,63.513968,
2772.589,74.182342,
2769.678,74.909101,
2766.768,68.888574,
2763.857,53.928951,
2760.947,65.378152,
2758.036,77.734944,
2755.126,81.120721,
2752.215,68.320546,
2749.304,71.385795,
2746.394,67.050367,
2743.483,79.974995,
2740.573,82.649344,
2737.662,62.098372,
2734.751,67.340953,
2731.841,76.22665,
2728.930,66.425858,
2726.020,65.987269,
2723.109,70.421333,
2720.199,84.778228,
2717.288,73.681572,
2714.377,81.229101,
2711.467,70.875,
2708.556,71.917526,
2705.646,79.635581,
2702.735,92.204894,
2699.825,87.407721,
2696.914,95.589558,
2694.003,90.205086,
2691.093,88.250439,
2688.182,90.710555,
2685.272,89.441148,
2682.361,79.180678,
2679.450,85.335919,
2676.540,76.915648,
2673.629,76.552143,
2670.719,80.867612,
2667.808,81.118178,
2664.898,97.017999,
2661.987,88.308322,
2659.076,83.510779,
2656.166,84.052486,
2653.255,86.318878,
2650.345,87.875,
2647.434,79.504038,
2644.524,93.786257,
2641.613,90.932197,
2638.702,91.875,
2635.792,83.53004,
2632.881,99.226083,
2629.971,96.022603,
2627.060,103.20813,
2624.149,94.30939,
2621.239,93.898716,
2618.328,94.044549,
2615.418,95.884088,
2612.507,93.116102,
2609.597,98.415918,
2606.686,81.575818,
2603.775,97.355159,
2600.865,98.639508,
2597.954,99.210399,
2595.044,107.52691,
2592.133,99.868519,
2589.223,95.549739,
2586.312,105.38756,
2583.401,102.03921,
2580.491,104.31247,
2577.580,97.871699,
2574.670,90.340255,
2571.759,91.289374,
2568.848,99.758957,
2565.938,124.97037,
2563.027,104.31365,
2560.117,97.968454,
2557.206,104.10747,
2554.296,99.531751,
2551.385,101.37904,
2548.474,128.39396,
2545.564,106.88798,
2542.653,126.73741,
2539.743,134.97358,
2536.832,107.24135,
2533.922,126.55962,
2531.011,112.37453,
2528.100,122.07708,
2525.190,126.57131,
2522.279,127.12463,
2519.369,112.47874,
2516.458,112.20715,
2513.548,127.05659,
2510.637,126.12093,
2507.726,131.12407,
2504.816,127.68672,
2501.905,116.38232,
2498.995,114.41247,
2496.084,125.32798,
2493.173,120.37467,
2490.263,127.82983,
2487.352,145.08207,
2484.442,127.44459,
2481.531,132.56113,
2478.621,127.42947,
2475.710,144.82899,
2472.799,131.22934,
2469.889,111.26836,
2466.978,122.81307,
2464.068,134.49408,
2461.157,127.10502,
2458.247,132.40451,
2455.336,141.23703,
2452.425,132.74292,
2449.515,129.36565,
2446.604,129.70221,
2443.694,125.03783,
2440.783,136.4009,
2437.872,130.98439,
2434.962,134.13767,
2432.051,133.89967,
2429.141,128.60447,
2426.230,131.54904,
2423.320,137.17458,
2420.409,145.04186,
2417.498,141.43962,
2414.588,122.89793,
2411.677,118.80732,
2408.767,146.15157,
2405.856,156.62736,
2402.946,131.43979,
2400.035,130.46186,
2397.124,132.25465,
2394.214,165.5774,
2391.303,147.33368,
2388.393,151.04481,
2385.482,131.06467,
2382.571,151.0011,
2379.661,151.61946,
2376.750,134.55721,
2373.840,147.93434,
2370.929,142.95081,
2368.019,159.875,
2365.108,161.45615,
2362.197,153.72153,
2359.287,154.05996,
2356.376,159.86796,
2353.466,171.19532,
2350.555,137.1099,
2347.645,145.3081,
2344.734,149.14688,
2341.823,150.82525,
2338.913,168.43467,
2336.002,149.35824,
2333.092,149.62217,
2330.181,162.96447,
2327.270,141.41515,
2324.360,163.99295,
2321.449,155.42943,
2318.539,168.49275,
2315.628,165.50569,
2312.718,167.17456,
2309.807,174.01163,
2306.896,174.61522,
2303.986,171.74514,
2301.075,164.23673,
2298.165,178.0292,
2295.254,158.41358,
2292.344,158.92055,
2289.433,180.16454,
2286.522,174.00889,
2283.612,191.29594,
2280.701,192.54765,
2277.791,198.63268,
2274.880,172.29894,
2271.969,179.07253,
2269.059,182.16384,
2266.148,181.66131,
2263.238,164.3808,
2260.327,180.01295,
2257.417,190.41499,
2254.506,207.761,
2251.595,183.1696,
2248.685,181.03075,
2245.774,171.16092,
2242.864,173.27397,
2239.953,203.77852,
2237.043,191.82321,
2234.132,190.46983,
2231.221,189.00679,
2228.311,196.83375,
2225.400,191.15645,
2222.490,202.73172,
2219.579,208.48167,
2216.669,201.88454,
2213.758,200.52729,
2210.847,215.3838,
2207.937,211.20074,
2205.026,220.875,
2202.116,221.13721,
2199.205,223.52488,
2196.294,218.00702,
2193.384,214.0065,
2190.473,198.57335,
2187.563,241.7735,
2184.652,222.38112,
2181.742,224.96518,
2178.831,216.15129,
2175.920,228.1209,
2173.010,249.27636,
2170.099,257.60814,
2167.189,259.91805,
2164.278,263.08706,
2161.368,259.15923,
2158.457,273.77717,
2155.546,271.49523,
2152.636,267.36442,
2149.725,292.16356,
2146.815,293.07521,
2143.904,278.18725,
2140.993,304.61578,
2138.083,301.89927,
2135.172,317.85821,
2132.262,313.6162,
2129.351,329.5096,
2126.441,319.08854,
2123.530,312.98724,
2120.619,318.88434,
2117.709,287.81019,
2114.798,273.98273,
2111.888,269.65041,
2108.977,260.23924,
2106.067,255.32473,
2103.156,252.99516,
2100.245,265.8612,
2097.335,246.40379,
2094.424,261.52411,
2091.514,250.51747,
2088.603,247.97639,
2085.692,250.6036,
2082.782,263.77052,
2079.871,247.33825,
2076.961,246.61669,
2074.050,275.00227,
2071.140,259.32316,
2068.229,260.88803,
2065.318,249.08526,
2062.408,256.36744,
2059.497,274.30955,
2056.587,272.39847,
2053.676,261.15868,
2050.766,282.95048,
2047.855,273.21998,
2044.944,250.74199,
2042.034,251.05999,
2039.123,257.25547,
2036.213,258.77943,
2033.302,273.89645,
2030.391,275.06184,
2027.481,275.05785,
2024.570,277.875,
2021.660,249.64888,
2018.749,288.88725,
2015.839,264.68209,
2012.928,270.33473,
2010.017,268.30388,
2007.107,262.13108,
2004.196,279.2322,
2001.286,301.12587,
1998.375,280.12794,
1995.465,264.94196,
1992.554,262.12207,
1989.643,276.35654,
1986.733,260.66096,
1983.822,261.38903,
1980.912,278.17116,
1978.001,250.96778,
1975.090,277.25058,
1972.180,270.9455,
1969.269,249.91234,
1966.359,242.3344,
1963.448,277.13129,
1960.538,279.51386,
1957.627,257.25889,
1954.716,268.47282,
1951.806,301.78208,
1948.895,279.72724,
1945.985,271.26225,
1943.074,266.91193,
1940.164,261.51922,
1937.253,255.27947,
1934.342,250.90067,
1931.432,273.50276,
1928.521,284.62802,
1925.611,269.18034,
1922.700,272.5808,
1919.790,262.81733,
1916.879,279.48001,
1913.968,266.89221,
1911.058,306.50561,
1908.147,259.27354,
1905.237,260.48528,
1902.326,259.35795,
1899.415,269.25061,
1896.505,260.35086,
1893.594,254.875,
1890.684,237.8359,
1887.773,247.28815,
1884.863,285.0094,
1881.952,282.62263,
1879.041,280.65745,
1876.131,274.54559,
1873.220,267.64489,
1870.310,283.58349,
1867.399,308.49115,
1864.489,260.00436,
1861.578,288.71559,
1858.667,293.06065,
1855.757,272.66856,
1852.846,282.38781,
1849.936,288.36349,
1847.025,286.63899,
1844.114,288.66794,
1841.204,302.21066,
1838.293,308.39579,
1835.383,297.5145,
1832.472,304.21239,
1829.562,318.09584,
1826.651,308.14812,
1823.740,311.79456,
1820.830,325.90658,
1817.919,301.1862,
