,PL1D84~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.875,
3011.256,2.0249785,
3008.346,17.509525,
3005.435,3.6656387,
3002.525,10.162472,
2999.614,9.5912634,
2996.704,20.992012,
2993.793,18.514976,
2990.882,7.125,
2987.972,27.014011,
2985.061,9.1151529,
2982.151,18.528365,
2979.240,17.973852,
2976.329,20.368175,
2973.419,27.80228,
2970.508,27.924921,
2967.598,5.2205824,
2964.687,11.423233,
2961.777,0.72313401,
2958.866,31.805524,
2955.955,17.678092,
2953.045,27.225677,
2950.134,30.305754,
2947.224,17.580501,
2944.313,28.181267,
2941.403,27.339415,
2938.492,32.550473,
2935.581,33.237879,
2932.671,24.489851,
2929.760,43.244222,
2926.850,30.543046,
2923.939,31.928767,
2921.028,46.095859,
2918.118,49.262275,
2915.207,27.713615,
2912.297,35.095381,
2909.386,44.723541,
2906.476,28.807604,
2903.565,37.028707,
2900.654,33.407096,
2897.744,31.338728,
2894.833,38.64064,
2891.923,24.3141,
2889.012,31.038296,
2886.102,38.500679,
2883.191,30.130664,
2880.280,62.302034,
2877.370,27.235581,
2874.459,-20.856386,
2871.549,-39.677345,
2868.638,17.265174,
2865.727,4.125,
2862.817,16.511353,
2859.906,18.087954,
2856.996,43.115943,
2854.085,50.406522,
2851.175,41.67022,
2848.264,31.693666,
2845.353,30.081866,
2842.443,32.916644,
2839.532,29.259394,
2836.622,36.214845,
2833.711,37.961744,
2830.801,38.72941,
2827.890,38.292842,
2824.979,38.989035,
2822.069,41.147744,
2819.158,42.364891,
2816.248,41.872105,
2813.337,49.516474,
2810.427,40.596064,
2807.516,43.866095,
2804.605,56.694708,
2801.695,42.63814,
2798.784,37.977154,
2795.874,31.394107,
2792.963,41.339148,
2790.052,42.124142,
2787.142,42.362001,
2784.231,37.836207,
2781.321,43.119236,
2778.410,37.669399,
2775.500,51.890862,
2772.589,48.277912,
2769.678,43.408232,
2766.768,44.385181,
2763.857,43.598989,
2760.947,48.137608,
2758.036,47.583583,
2755.126,52.701919,
2752.215,42.379598,
2749.304,46.125,
2746.394,53.161324,
2743.483,45.424986,
2740.573,54.335204,
2737.662,37.901628,
2734.751,44.940417,
2731.841,53.800825,
2728.930,46.595279,
2726.020,48.451389,
2723.109,50.217666,
2720.199,56.106326,
2717.288,52.194349,
2714.377,60.73746,
2711.467,60.748075,
2708.556,56.688789,
2705.646,47.139056,
2702.735,63.789947,
2699.825,55.2777,
2696.914,60.268198,
2694.003,62.89573,
2691.093,64.999854,
2688.182,55.01537,
2685.272,67.611489,
2682.361,43.031113,
2679.450,42.034427,
2676.540,53.921759,
2673.629,44.788673,
2670.719,56.402271,
2667.808,59.270907,
2664.898,64.384727,
2661.987,64.558322,
2659.076,51.905181,
2656.166,61.415057,
2653.255,56.199829,
2650.345,51.772913,
2647.434,43.754038,
2644.524,63.82765,
2641.613,64.696338,
2638.702,74.935627,
2635.792,57.217726,
2632.881,73.208197,
2629.971,54.695322,
2627.060,59.624064,
2624.149,66.206251,
2621.239,57.610178,
2618.328,65.531579,
2615.418,52.788637,
2612.507,58.468857,
2609.597,59.308633,
2606.686,66.31978,
2603.775,66.164682,
2600.865,62.06697,
2597.954,58.514508,
2595.044,78.526235,
2592.133,68.016769,
2589.223,63.992362,
2586.312,85.783295,
2583.401,71.555615,
2580.491,70.64419,
2577.580,63.129951,
2574.670,65.571526,
2571.759,78.438347,
2568.848,80.246496,
2565.938,69.743934,
2563.027,77.075051,
2560.117,65.667062,
2557.206,68.029059,
2554.296,79.095252,
2551.385,75.439013,
2548.474,91.90307,
2545.564,75.853077,
2542.653,95.893457,
2539.743,87.223581,
2536.832,66.287611,
2533.922,78.92,
2531.011,75.199232,
2528.100,94.327076,
2525.190,86.962705,
2522.279,97.327734,
2519.369,74.182024,
2516.458,66.464234,
2513.548,69.079602,
2510.637,90.063517,
2507.726,92.247685,
2504.816,87.873586,
2501.905,75.878658,
2498.995,76.901346,
2496.084,88.511756,
2493.173,74.96672,
2490.263,79.484345,
2487.352,83.417133,
2484.442,84.998678,
2481.531,77.390905,
2478.621,82.125,
2475.710,98.094329,
2472.799,89.685587,
2469.889,82.911717,
2466.978,79.30036,
2464.068,81.828727,
2461.157,87.970029,
2458.247,85.257378,
2455.336,92.081952,
2452.425,83.426875,
2449.515,86.738308,
2446.604,88.304743,
2443.694,90.101991,
2440.783,95.125,
2437.872,89.05207,
2434.962,87.913017,
2432.051,93.05098,
2429.141,89.719199,
2426.230,87.125,
2423.320,90.282123,
2420.409,92.259594,
2417.498,98.911523,
2414.588,87.410235,
2411.677,67.9856,
2408.767,92.136811,
2405.856,108.25826,
2402.946,105.32697,
2400.035,93.528753,
2397.124,101.69718,
2394.214,114.125,
2391.303,101.79912,
2388.393,88.88546,
2385.482,99.596258,
2382.571,88.441254,
2379.661,89.543705,
2376.750,95.174168,
2373.840,99.065657,
2370.929,125.81094,
2368.019,104.66686,
2365.108,104.80039,
2362.197,101.69489,
2359.287,106.92333,
2356.376,122.09858,
2353.466,105.58053,
2350.555,95.470156,
2347.645,95.020374,
2344.734,114.55363,
2341.823,113.25767,
2338.913,109.63842,
2336.002,110.36173,
2333.092,121.55046,
2330.181,111.10711,
2327.270,86.500133,
2324.360,122.43635,
2321.449,110.61821,
2318.539,126.72134,
2315.628,123.45314,
2312.718,121.89152,
2309.807,132.03199,
2306.896,119.64457,
2303.986,120.1639,
2301.075,114.82711,
2298.165,129.09638,
2295.254,93.965178,
2292.344,114.8552,
2289.433,123.66545,
2286.522,108.58022,
2283.612,128.57526,
2280.701,143.10704,
2277.791,123.52575,
2274.880,131.41303,
2271.969,124.73817,
2269.059,132.50376,
2266.148,127.45221,
2263.238,121.32577,
2260.327,121.64218,
2257.417,120.10666,
2254.506,136.52956,
2251.595,133.12866,
2248.685,128.65193,
2245.774,126.32283,
2242.864,135.29206,
2239.953,149.39402,
2237.043,134.28036,
2234.132,127.32759,
2231.221,126.99321,
2228.311,144.39173,
2225.400,143.125,
2222.490,142.01097,
2219.579,144.30498,
2216.669,154.64169,
2213.758,149.16813,
2210.847,123.13763,
2207.937,149.74059,
2205.026,149.56873,
2202.116,164.92968,
2199.205,158.48712,
2196.294,167.249,
2193.384,168.125,
2190.473,151.82335,
2187.563,174.067,
2184.652,162.87806,
2181.742,163.57911,
2178.831,159.08222,
2175.920,164.125,
2173.010,182.97647,
2170.099,176.25992,
2167.189,181.19676,
2164.278,189.07073,
2161.368,180.55316,
2158.457,190.81951,
2155.546,212.74523,
2152.636,210.70484,
2149.725,215.60821,
2146.815,216.19174,
2143.904,214.12871,
2140.993,219.40018,
2138.083,220.98511,
2135.172,231.73836,
2132.262,211.8662,
2129.351,227.7596,
2126.441,220.87253,
2123.530,240.20357,
2120.619,241.20782,
2117.709,208.60769,
2114.798,209.85949,
2111.888,195.19986,
2108.977,202.57533,
2106.067,186.92393,
2103.156,204.88055,
2100.245,187.12814,
2097.335,190.92081,
2094.424,181.6463,
2091.514,179.05241,
2088.603,183.29548,
2085.692,185.3964,
2082.782,182.83182,
2079.871,185.58941,
2076.961,178.64162,
2074.050,201.81591,
2071.140,177.89497,
2068.229,186.3086,
2065.318,186.4215,
2062.408,198.98883,
2059.497,204.51785,
2056.587,188.64847,
2053.676,192.10778,
2050.766,212.58539,
2047.855,183.09652,
2044.944,183.32211,
2042.034,188.04403,
2039.123,191.04756,
2036.213,202.85828,
2033.302,207.8638,
2030.391,204.87134,
2027.481,218.41745,
2024.570,203.52562,
2021.660,198.18413,
2018.749,228.9093,
2015.839,200.41175,
2012.928,214.4354,
2010.017,206.93064,
2007.107,201.14931,
2004.196,210.68453,
2001.286,214.33348,
1998.375,213.0374,
1995.465,193.24643,
1992.554,192.50732,
1989.643,224.01896,
1986.733,194.08816,
1983.822,209.99649,
1980.912,203.125,
1978.001,204.37918,
1975.090,205.13263,
1972.180,199.71144,
1969.269,189.76578,
1966.359,184.77366,
1963.448,201.19634,
1960.538,224.97821,
1957.627,201.48411,
1954.716,185.49845,
1951.806,204.08176,
1948.895,184.50759,
1945.985,192.43546,
1943.074,206.67492,
1940.164,200.44254,
1937.253,209.22521,
1934.342,207.21911,
1931.432,214.66128,
1928.521,207.57923,
1925.611,220.98198,
1922.700,214.46202,
1919.790,203.37364,
1916.879,194.683,
1913.968,197.12131,
1911.058,244.63249,
1908.147,185.50898,
1905.237,216.50737,
1902.326,221.90575,
1899.415,199.62742,
1896.505,172.64301,
1893.594,166.39635,
1890.684,174.28836,
1887.773,199.91758,
1884.863,207.47124,
1881.952,214.28489,
1879.041,208.53414,
1876.131,192.90932,
1873.220,199.71353,
1870.310,243.82447,
1867.399,225.47686,
1864.489,219.00817,
1861.578,216.3118,
1858.667,213.57713,
1855.757,193.90065,
1852.846,221.87884,
1849.936,215.35824,
1847.025,191.59702,
1844.114,208.8639,
1841.204,244.57605,
1838.293,222.66242,
1835.383,208.86899,
1832.472,234.50935,
1829.562,236.90416,
1826.651,233.86011,
1823.740,240.22079,
1820.830,239.81002,
1817.919,221.20872,
1815.009,234.24968,
1812.098,223.66044,
1809.188,240.88465,
1806.277,206.92175,
1803.366,240.47619,
1800.456,203.99354,
1797.545,237.32352,
1794.635,249.51201,
1791.724,249.48426,
1788.813,245.13657,
1785.903,273.38668,
1782.992,255.09969,
1780.082,264.4846,
1777.171,210.77487,
1774.261,162.36029,
1771.350,200.58051,
1768.439,236.87188,
1765.529,273.12782,
1762.618,294.02376,
1759.708,265.45077,
1756.797,260.94318,
1753.887,281.43258,
1750.976,287.20091,
1748.065,292.73944,
1745.155,290.57018,
1742.244,269.92304,
1739.334,264.91794,
1736.423,292.56048,
1733.512,296.5762,
1730.602,300.85715,
1727.691,307.73096,
1724.781,326.42968,
1721.870,319.85827,
1718.960,337.6808,
1716.049,327.02346,
1713.138,333.52995,
1710.228,313.36758,
1707.317,325.16271,
1704.407,320.83622,
1701.496,365.70239,
1698.586,335.01359,
1695.675,387.33181,
1692.764,336.21513,
1689.854,313.99113,
1686.943,340.18068,
1684.033,349.90147,
1681.122,343.24395,
1678.211,369.86803,
1675.301,385.07875,
1672.390,359.13696,
1669.480,363.14104,
1666.569,365.98832,
1663.659,432.66769,
1660.748,405.20213,
1657.837,409.16874,
1654.927,410.72671,
1652.016,394.34369,
1649.106,403.78599,
1646.195,429.14197,
1643.285,391.153,
1640.374,476.82884,
1637.463,417.13382,
1634.553,473.04123,
1631.642,534.10328,
1628.732,532.15463,
1625.821,537.12893,
1622.911,543.09119,
1620.000,554.97382,
1617.089,588.44838,
1614.179,645.48934,
1611.268,646.16218,
1608.358,695.6902,
1605.447,700.95359,
1602.536,715.10331,
1599.626,781.44023,
1596.715,788.0326,
1593.805,722.83877,
1590.894,687.82423,
1587.984,737.82271,
1585.073,698.47926,
1582.162,709.32738,
1579.252,693.48577,
1576.341,693.93138,
1573.431,688.85961,
1570.520,659.60743,
1567.610,672.73318,
1564.699,653.2989,
1561.788,640.30813,
1558.878,644.58711,
1555.967,633.91171,
1553.057,607.98726,
1550.146,593.43774,
1547.235,589.94435,
1544.325,606.65649,
1541.414,595.28237,
1538.504,570.01458,
1535.593,555.41288,
1532.683,557.90683,
1529.772,588.35603,
1526.861,601.89473,
1523.951,604.9339,
1521.040,597.77476,
1518.130,570.93608,
1515.219,616.04523,
1512.309,599.70155,
1509.398,571.11745,
1506.487,570.62838,
1503.577,610.63039,
1500.666,569.47542,
1497.756,590.41342,
1494.845,615.68367,
1491.934,557.0935,
1489.024,547.46857,
1486.113,589.77691,
1483.203,565.5918,
1480.292,563.82202,
1477.382,611.00339,
1474.471,587.59295,
1471.560,541.56736,
1468.650,524.02536,
1465.739,540.69921,
1462.829,549.93137,
1459.918,570.67215,
1457.008,569.84784,
1454.097,542.41968,
1451.186,554.4132,
1448.276,576.05592,
1445.365,552.30273,
1442.455,527.91238,
1439.544,500.44475,
1436.633,530.35738,
1433.723,509.60538,
1430.812,551.13534,
1427.902,501.5309,
1424.991,518.59062,
1422.081,504.44537,
1419.170,516.08591,
1416.259,539.9967,
1413.349,560.22982,
1410.438,531.53558,
1407.528,524.20616,
1404.617,538.10618,
1401.707,510.67887,
1398.796,473.98865,
1395.885,486.96769,
1392.975,501.66611,
1390.064,496.84372,
1387.154,543.89134,
1384.243,546.74636,
1381.332,563.12901,
1378.422,554.44873,
1375.511,541.3338,
1372.601,570.61525,
1369.690,515.6911,
1366.780,491.86837,
1363.869,528.08124,
1360.958,519.35721,
1358.048,545.69027,
1355.137,594.20373,
1352.227,593.53664,
1349.316,599.06483,
1346.406,645.16706,
1343.495,633.65807,
1340.584,609.05329,
1337.674,628.51861,
1334.763,640.58371,
1331.853,652.63771,
1328.942,593.53091,
1326.032,640.77158,
1323.121,640.5286,
1320.210,656.10262,
1317.300,648.41804,
1314.389,672.09793,
1311.479,687.33873,
1308.568,686.83161,
1305.657,724.62968,
1302.747,725.05422,
1299.836,769.79082,
1296.926,754.40687,
1294.015,781.98658,
1291.105,779.60283,
1288.194,767.9426,
1285.283,760.11298,
1282.373,772.04682,
1279.462,791.65419,
1276.552,823.88888,
1273.641,839.49602,
1270.731,803.89513,
1267.820,763.65656,
1264.909,776.64144,
1261.999,772.65897,
1259.088,759.88928,
1256.178,772.8283,
1253.267,752.87633,
1250.356,748.15676,
1247.446,781.98172,
1244.535,771.9242,
1241.625,737.7213,
1238.714,738.99317,
1235.804,740.7221,
1232.893,734.24672,
1229.982,747.71446,
1227.072,706.07011,
1224.161,732.54263,
1221.251,714.30071,
1218.340,714.54656,
1215.430,702.0584,
1212.519,699.89675,
1209.608,714.83375,
1206.698,707.69926,
1203.787,686.39636,
1200.877,702.84342,
1197.966,682.16276,
1195.055,723.78743,
1192.145,727.36828,
1189.234,790.35544,
1186.324,833.3076,
1183.413,822.01838,
1180.503,810.25443,
1177.592,822.13488,
1174.681,788.36473,
1171.771,783.5165,
1168.860,800.4852,
1165.950,776.32374,
1163.039,763.14097,
1160.129,740.06993,
1157.218,749.20033,
1154.307,785.62678,
1151.397,803.56093,
1148.486,803.17113,
1145.576,825.16131,
1142.665,802.96349,
1139.754,809.26129,
1136.844,804.12197,
1133.933,799.36548,
1131.023,765.55039,
1128.112,743.05155,
1125.202,763.2941,
1122.291,750.38107,
1119.380,766.2376,
1116.470,777.71047,
1113.559,748.19504,
1110.649,733.23139,
1107.738,746.73536,
1104.828,750.30641,
1101.917,738.67545,
1099.006,748.70228,
1096.096,756.01749,
1093.185,754.26149,
1090.275,771.92895,
1087.364,771.32214,
1084.453,760.68804,
1081.543,755.00144,
1078.632,752.67766,
1075.722,750.39069,
1072.811,772.31832,
1069.901,760.96593,
1066.990,774.67497,
1064.079,789.69374,
1061.169,788.49739,
1058.258,779.73712,
1055.348,777.77063,
1052.437,782.81309,
1049.527,776.5278,
1046.616,786.95375,
1043.705,801.99877,
1040.795,790.80089,
1037.884,788.19385,
1034.974,796.73196,
1032.063,801.84036,
1029.153,802.04775,
1026.242,784.74863,
1023.331,784.125,
1020.421,822.46558,
1017.510,829.60031,
1014.600,828.89188,
1011.689,840.69063,
1008.778,846.68517,
1005.868,844.29489,
1002.957,863.22268,
1000.047,874.133,
997.136,909.42791,
994.226,920.52518,
991.315,909.47401,
988.404,909.50487,
985.494,869.8373,
982.583,856.98896,
979.673,867.56299,
976.762,843.357,
973.852,827.98711,
970.941,833.53224,
968.030,835.5817,
965.120,855.2861,
962.209,893.65049,
959.299,893.75076,
956.388,873.76611,
953.477,873.68891,
950.567,893.90927,
947.656,899.35591,
944.746,923.99303,
941.835,881.39508,
938.925,892.84066,
936.014,910.70074,
933.103,907.23836,
930.193,880.3357,
927.282,845.21666,
924.372,846.90787,
921.461,861.85301,
918.551,840.40206,
915.640,826.22432,
912.729,838.22377,
909.819,853.79307,
906.908,866.42945,
903.998,864.73891,
901.087,849.48536,
898.176,850.19171,
895.266,870.59917,
892.355,892.65382,
889.445,890.13602,
886.534,924.35475,
883.624,910.94004,
880.713,915.92532,
877.802,927.69326,
874.892,913.56497,
871.981,867.90933,
869.071,731.73703,
866.160,711.5748,
863.250,772.88412,
860.339,851.10928,
857.428,898.14249,
854.518,913.99363,
851.607,874.88637,
848.697,863.31028,
845.786,834.13876,
842.875,822.40784,
839.965,858.80008,
837.054,912.22734,
834.144,921.34361,
831.233,945.12341,
828.323,964.03815,
825.412,971.48107,
822.501,969.52924,
819.591,966.22364,
816.680,938.08008,
813.770,959.31762,
810.859,943.18443,
807.949,918.008,
805.038,953.04313,
802.127,919.29491,
799.217,906.43492,
796.306,901.98986,
793.396,917.47632,
790.485,936.17585,
787.574,911.15254,
784.664,938.21624,
781.753,961.91255,
778.843,956.42253,
775.932,948.22365,
773.022,965.01258,
770.111,970.73563,
767.200,965.79581,
764.290,958.9241,
761.379,951.97406,
758.469,951.72887,
755.558,969.39244,
752.648,978.35308,
749.737,978.81942,
746.826,977.19256,
743.916,996.50842,
741.005,1054.9941,
738.095,1106.9542,
735.184,1142.4424,
732.274,1100.4835,
729.363,1022.5367,
726.452,960.17821,
723.542,938.32459,
720.631,945.53493,
717.721,948.125,
714.810,974.77255,
711.899,1011.9171,
708.989,985.28854,
706.078,1013.1706,
703.168,984.90619,
700.257,969.96387,
697.347,982.64658,
694.436,987.33941,
691.525,958.40242,
688.615,952.75391,
685.704,960.89548,
682.794,970.18884,
679.883,967.80982,
676.973,983.03587,
674.062,1006.5436,
671.151,991.38686,
668.241,972.37288,
665.330,1020.7847,
662.420,1013.5961,
659.509,993.712,
656.598,979.23025,
653.688,982.63658,
650.777,1011.449,
647.867,1021.005,
644.956,1010.742,
642.046,1003.5396,
639.135,994.27337,
636.224,957.19264,
633.314,970.68959,
630.403,983.58437,
627.493,1004.7198,
624.582,1024.9467,
621.672,1010.6908,
618.761,990.36658,
615.850,1029.857,
612.940,1077.7126,
610.029,1094.3108,
607.119,1071.4116,
604.208,1090.4254,
601.297,1084.668,
598.387,1075.2844,
595.476,1086.7137,
592.566,1071.7594,
589.655,1095.6885,
586.745,1093.6342,
583.834,1078.7125,
580.923,1102.1629,
578.013,1108.4408,
575.102,1090.623,
572.192,1076.4823,
569.281,1083.8738,
566.371,1121.4397,
563.460,1107.4883,
560.549,1094.7649,
557.639,1110.3415,
554.728,1166.0556,
551.818,1133.2823,
548.907,1089.5602,
545.996,1078.1775,
543.086,1091.2533,
540.175,1064.0007,
537.265,1088.1991,
534.354,1096.1182,
531.444,1092.1744,
528.533,1088.7805,
525.622,1112.0589,
522.712,1077.0793,
519.801,1060.2901,
516.891,1075.5945,
513.980,1077.9174,
511.070,1102.7772,
508.159,1105.4839,
505.248,1096.6243,
502.338,1094.5602,
499.427,1075.2644,
496.517,1106.8926,
493.606,1130.7506,
490.695,1121.911,
487.785,1120.3714,
484.874,1127.8797,
481.964,1124.2347,
479.053,1117.3537,
476.143,1135.0169,
473.232,1139.722,
470.321,1146.9639,
467.411,1137.1696,
464.500,1090.5129,
461.590,1105.8277,
458.679,1128.835,
455.769,1140.0292,
452.858,1135.1017,
449.947,1173.2983,
447.037,1144.7194,
444.126,1127.0401,
441.216,1137.5219,
438.305,1139.8077,
435.395,1161.1054,
432.484,1152.5376,
429.573,1122.4625,
426.663,1111.0604,
423.752,1108.0327,
420.842,1025.8349,
417.931,888.18593,
415.020,744.09789,
412.110,873.01021,
409.199,1028.7263,
406.289,1137.9112,
403.378,1131.0072,
400.468,1096.2314,
397.557,1083.5826,
394.646,1113.0997,
391.736,1197.9459,
388.825,1223.5898,
385.915,1224.2065,
383.004,1204.1334,
380.094,1169.6241,
377.183,1179.4063,
374.272,1181.0394,
371.362,1182.1853,
368.451,1186.0764,
365.541,1168.8141,
362.630,1171.2261,
359.719,1178.6048,
356.809,1181.6266,
353.898,1173.3898,
350.988,1196.0794,
348.077,1210.736,
345.167,1194.179,
342.256,1175.5023,
339.345,1202.011,
336.435,1217.3557,
333.524,1183.7962,
330.614,1173.364,
327.703,1199.9025,
324.793,1225.0315,
321.882,1216.1124,
318.971,1210.9083,
316.061,1225.7277,
313.150,1246.3583,
310.240,1256.7479,
307.329,1278.5641,
304.418,1296.7,
301.508,1312.0635,
298.597,1326.8718,
295.687,1330.1567,
292.776,1345.7084,
289.866,1372.664,
286.955,1403.6905,
284.044,1407.4925,
281.134,1430.8234,
278.223,1469.6161,
275.313,1459.3001,
272.402,1465.8385,
269.492,1468.0059,
266.581,1457.5485,
263.670,1435.4931,
260.760,1447.9308,
257.849,1482.319,
254.939,1531.4892,
252.028,1522.715,
249.117,1496.7405,
246.207,1473.9132,
243.296,1488.554,
240.386,1490.125,
237.475,1506.645,
234.565,1535.1956,
231.654,1548.3425,
228.743,1521.2059,
225.833,1483.8802,
222.922,1447.4943,
220.012,1412.5236,
217.101,1423.2072,
214.191,1444.8136,
211.280,1440.4489,
208.369,1388.3184,
205.459,1372.707,
202.548,1391.0108,
199.638,1413.5059,
196.727,1416.9726,
193.816,1405.5892,
190.906,1379.8806,
187.995,1344.4034,
185.085,1345.8378,
182.174,1351.5267,
179.264,1316.1112,
176.353,1347.3678,
173.442,1362.7743,
170.532,1346.4723,
167.621,1272.2118,
164.711,1234.7813,
161.800,1179.5569,
158.890,1063.6808,
155.979,959.52649,
153.068,881.02925,
150.158,808.1841,
147.247,667.46546,
144.337,582.03399,
141.426,477.28208,
138.516,315.98155,
135.605,235.54339,
132.694,167.10071,
129.784,110.04156,
126.873,68.564024,
123.963,51.019878,
121.052,38.175926,
118.141,23.183984,
115.231,18.151008,
112.320,16.972272,
109.410,18.125,
106.499,18.125,
103.589,11.962201,
100.678,7.125,
97.767,7.125,
94.857,6.432011,
91.946,7.3343326,
89.036,9.125,
86.125,9.125,
83.215,8.5940796,
80.304,6.9278366,
77.393,3.3869869,
74.483,5.7455398,
71.572,6.7626479,
68.662,6.263535,
65.751,7.6764372,
62.840,8.125,
59.930,7.188569,
57.019,3.6631591,
54.109,-0.45796509,
51.198,-3.4782186,
48.288,-4.8523502,
45.377,-2.038838,
42.466,1.1860967,
39.556,3.5494071,
36.645,0.038456035,
33.735,-1.3942485,
30.824,-3.6420958,
27.914,-9.2514977,
25.003,-8.629725,
22.092,-9.4895228,
