,PL11F4~1,
Wavenumbers [1/cm],Intensity,
3014.167,0,
3011.256,3.1000215,
3008.346,55.941968,
3005.435,57.73145,
3002.525,61,
2999.614,71.802618,
2996.704,71.052582,
2993.793,80.14228,
2990.882,73.77859,
2987.972,90.853696,
2985.061,65.546803,
2982.151,76.164711,
2979.240,70.381165,
2976.329,84.254095,
2973.419,95.154044,
2970.508,85.15001,
2967.598,83.856626,
2964.687,91.029211,
2961.777,77.538213,
2958.866,105.67607,
2955.955,103.62388,
2953.045,111.11858,
2950.134,125.60642,
2947.224,127.25622,
2944.313,126.56196,
2941.403,120.21442,
2938.492,125.27642,
2935.581,142.12879,
2932.671,126.76398,
2929.760,145.39615,
2926.850,150.63421,
2923.939,149.56075,
2921.028,151.62358,
2918.118,160.29849,
2915.207,137.99355,
2912.297,148.92384,
2909.386,146.79562,
2906.476,131.29496,
2903.565,138.19259,
2900.654,141.76544,
2897.744,139.93714,
2894.833,130.464,
2891.923,132.9199,
2889.012,118.45087,
2886.102,123.06624,
2883.191,110,
2880.280,119.58372,
2877.370,2.1805547,
2874.459,-82.830099,
2871.549,-8.0255744,
2868.638,91.459749,
2865.727,115.08075,
2862.817,128.28609,
2859.906,139.83476,
2856.996,133.45245,
2854.085,160.72482,
2851.175,142.80727,
2848.264,139.99033,
2845.353,133.30194,
2842.443,156.58329,
2839.532,157.80605,
2836.622,148.75846,
2833.711,158.78494,
2830.801,164.89926,
2827.890,139.81294,
2824.979,142.642,
2822.069,160.95451,
2819.158,160.04043,
2816.248,152.29921,
2813.337,176.95855,
2810.427,160.52204,
2807.516,165.05031,
2804.605,156.34374,
2801.695,152.2237,
2798.784,156.07392,
2795.874,151.98943,
2792.963,158.14277,
2790.052,159.99914,
2787.142,161.39485,
2784.231,170.87112,
2781.321,165.81142,
2778.410,164.24492,
2775.500,161.40483,
2772.589,158.8081,
2769.678,173.81907,
2766.768,168.57862,
2763.857,173.52601,
2760.947,164.96217,
2758.036,177.63706,
2755.126,178.09829,
2752.215,173.72277,
2749.304,172.63849,
2746.394,176.8689,
2743.483,187.85003,
2740.573,183.77434,
2737.662,168.77663,
2734.751,173.0242,
2731.841,182.35165,
2728.930,176.44914,
2726.020,174.10706,
2723.109,174.54633,
2720.199,180.86248,
2717.288,187.26278,
2714.377,190.87082,
2711.467,194.70548,
2708.556,175.77642,
2705.646,187.91551,
2702.735,198.49742,
2699.825,193.55454,
2696.914,208.81002,
2694.003,199.74309,
2691.093,204.25029,
2688.182,202.07185,
2685.272,218.16786,
2682.361,194.63537,
2679.450,191,
2676.540,211.53255,
2673.629,182.6951,
2670.719,189.26988,
2667.808,195.24318,
2664.898,201.49318,
2661.987,208.66645,
2659.076,193.89009,
2656.166,210.16023,
2653.255,207.58844,
2650.345,217.43194,
2647.434,196.91426,
2644.524,199.08874,
2641.613,213.60025,
2638.702,203.23672,
2635.792,210.21735,
2632.881,216.9584,
2629.971,220.10742,
2627.060,214.16532,
2624.149,217.65001,
2621.239,224.78113,
2618.328,217.25432,
2615.418,225.32273,
2612.507,231.86165,
2609.597,213.92814,
2606.686,223.50604,
2603.775,232.23809,
2600.865,238.23212,
2597.954,228.62288,
2595.044,233.73162,
2592.133,219,
2589.223,243.07265,
2586.312,236.12062,
2583.401,228.79563,
2580.491,233.17788,
2577.580,249.9802,
2574.670,236.33958,
2571.759,243.56078,
2568.848,225.83411,
2565.938,244.33352,
2563.027,220.82953,
2560.117,232.89722,
2557.206,243.42435,
2554.296,246.54462,
2551.385,254.438,
2548.474,268.37063,
2545.564,249.79139,
2542.653,270.36913,
2539.743,259.93839,
2536.832,245.36635,
2533.922,262.795,
2531.011,261.824,
2528.100,276.47382,
2525.190,265.16229,
2522.279,287.92135,
2519.369,264.18879,
2516.458,261.66785,
2513.548,247.62749,
2510.637,257.61483,
2507.726,269.18588,
2504.816,276.81285,
2501.905,279.81159,
2498.995,253.67213,
2496.084,278.77351,
2493.173,253.89404,
2490.263,265.51643,
2487.352,269.79133,
2484.442,270.12632,
2481.531,285.10636,
2478.621,273.94782,
2475.710,293.05367,
2472.799,291.61444,
2469.889,273.75625,
2466.978,282,
2464.068,294.44978,
2461.157,276.76998,
2458.247,283.4118,
2455.336,284.04305,
2452.425,268.62734,
2449.515,308.26403,
2446.604,299.82721,
2443.694,290.5115,
2440.783,296.90653,
2437.872,312.81768,
2434.962,301.43319,
2432.051,286.90131,
2429.141,308.08213,
2426.230,302.84749,
2423.320,315.35684,
2420.409,313.62848,
2417.498,318.71914,
2414.588,305.30052,
2411.677,314.53384,
2408.767,308.32382,
2405.856,332.1595,
2402.946,311.98749,
2400.035,316.18311,
2397.124,323.6631,
2394.214,318.0804,
2391.303,322.71816,
2388.393,310.35111,
2385.482,303,
2382.571,291.69655,
2379.661,287.44173,
2376.750,309.26103,
2373.840,317.56874,
2370.929,331.84838,
2368.019,328.22907,
2365.108,327.76702,
2362.197,342.15347,
2359.287,329.04178,
2356.376,332.98415,
2353.466,354.0617,
2350.555,336.81496,
2347.645,339.14437,
2344.734,342,
2341.823,342.98342,
2338.913,350.93432,
2336.002,351.56215,
2333.092,353.67829,
2330.181,350.26342,
2327.270,334.93509,
2324.360,339.09194,
2321.449,355.12244,
2318.539,352.61775,
2315.628,364.27698,
2312.718,356.40088,
2309.807,360.72675,
2306.896,358.00783,
2303.986,374.9222,
2301.075,381.27664,
2298.165,377.99046,
2295.254,348.66783,
2292.344,361.7302,
2289.433,379.61,
2286.522,382.9686,
2283.612,395.16964,
2280.701,397.32735,
2277.791,388.71948,
2274.880,382.85598,
2271.969,388.70782,
2269.059,398.58584,
2266.148,386.94992,
2263.238,378.30116,
2260.327,386.2759,
2257.417,388.10222,
2254.506,394.1368,
2251.595,400.58189,
2248.685,402.3115,
2245.774,399.69242,
2242.864,388.65831,
2239.953,423.58627,
2237.043,409.2725,
2234.132,408.85453,
2231.221,421.94837,
2228.311,413.82218,
2225.400,436.60596,
2222.490,422.25731,
2219.579,417.29048,
2216.669,421.46423,
2213.758,419.21567,
2210.847,436.56924,
2207.937,441.04072,
2205.026,426.44373,
2202.116,444.68896,
2199.205,453.78659,
2196.294,454.57805,
2193.384,436.02649,
2190.473,447.7277,
2187.563,488.971,
2184.652,483.75306,
2181.742,480.90821,
2178.831,473.2335,
2175.920,486.16576,
2173.010,513.8271,
2170.099,509.26835,
2167.189,519.9426,
2164.278,513.7608,
2161.368,525.99976,
2158.457,530.15275,
2155.546,537.40867,
2152.636,541.90958,
2149.725,583.44292,
2146.815,574.60064,
2143.904,557.31596,
2140.993,587.61915,
2138.083,576.41329,
2135.172,606.98321,
2132.262,610.87764,
2129.351,612,
2126.441,615.53399,
2123.530,591.07857,
2120.619,594.28456,
2117.709,565.72625,
2114.798,541.67682,
2111.888,516.23797,
2108.977,508.54305,
2106.067,506.20811,
2103.156,514.67819,
2100.245,489.99435,
2097.335,481.48167,
2094.424,485,
2091.514,484.28494,
2088.603,493.91701,
2085.692,488.26776,
2082.782,476.70682,
2079.871,492.60793,
2076.961,498.80627,
2074.050,484.06667,
2071.140,500.81642,
2068.229,474.64584,
2065.318,474.48251,
2062.408,498.41679,
2059.497,508.80953,
2056.587,504.90709,
2053.676,499.55015,
2050.766,507.30717,
2047.855,467.45567,
2044.944,483.26602,
2042.034,486.65898,
2039.123,489.61953,
2036.213,478.36664,
2033.302,485.21716,
2030.391,480.61064,
2027.481,507.45088,
2024.570,506.51464,
2021.660,501.17739,
2018.749,504.05024,
2015.839,482.15223,
2012.928,487.03523,
2010.017,478.42673,
2007.107,511.27661,
2004.196,497.55953,
2001.286,521.75261,
1998.375,510.94881,
1995.465,482.69464,
1992.554,462.22367,
1989.643,488.96309,
1986.733,450.35789,
1983.822,448.73338,
