,PL273A~1,
Raman shift [1/cm],Intensity,
1145.576,5929.274,
1142.665,5780.1046,
1139.754,5802.736,
1136.844,5761.7288,
1133.933,5669.1962,
1131.023,5633.385,
1128.112,5637.966,
1125.202,5619.8901,
1122.291,5625.4885,
1119.380,5595.75,
1116.470,5595.75,
1113.559,5615.0812,
1110.649,5624.6791,
1107.738,5657.8274,
1104.828,5650.2137,
1101.917,5615.9518,
1099.006,5641.1626,
1096.096,5603.6527,
1093.185,5651.0648,
1090.275,5590.8177,
1087.364,5602.5088,
1084.453,5594.5013,
1081.543,5556.839,
1078.632,5526.5562,
1075.722,5524.0067,
1072.811,5536.2941,
1069.901,5572.0978,
1066.990,5607.8916,
1064.079,5656.5808,
1061.169,5748.1015,
1058.258,5831.7356,
1055.348,5863.1044,
1052.437,5877.2485,
1049.527,5983.3612,
1046.616,6025.065,
1043.705,6011.2516,
1040.795,6011.4965,
1037.884,6042.0598,
1034.974,6061.3015,
1032.063,6062.3418,
1029.153,6107.8272,
1026.242,6125.1264,
1023.331,6145.7487,
1020.421,6200.6384,
1017.510,6218.2678,
1014.600,6234.2048,
1011.689,6284.6959,
1008.778,6373.1926,
1005.868,6540.6805,
1002.957,6755.7691,
1000.047,6972.2061,
997.136,7199.9153,
994.226,7372.426,
991.315,7413.0421,
988.404,7308.1334,
985.494,7175.5582,
982.583,7166.9926,
979.673,7053.0764,
976.762,6992.3756,
973.852,7034.4433,
970.941,7085.4853,
968.030,7047.8657,
965.120,7093.571,
962.209,7050.9439,
959.299,7026.752,
956.388,7029.2694,
953.477,7032.2287,
950.567,7028.3642,
947.656,7049.4535,
944.746,7153.9489,
941.835,7132.836,
938.925,7184.6584,
936.014,7176.813,
933.103,7118.9174,
930.193,7061.5733,
927.282,6983.5126,
924.372,6960.6812,
921.461,6810.4699,
918.551,6725.7987,
915.640,6647.9323,
912.729,6574.0184,
909.819,6569.1898,
906.908,6527.0685,
903.998,6492.1401,
901.087,6567.1323,
898.176,6634.7922,
895.266,6701.1859,
892.355,6801.6189,
889.445,6827.6361,
886.534,6919.5859,
883.624,6998.3049,
880.713,7055.8196,
877.802,7077.5391,
874.892,7072.1623,
871.981,7089.8956,
869.071,7011.3668,
866.160,7000.5098,
863.250,7009.0888,
860.339,6988.186,
857.428,6940.2805,
854.518,6943.9336,
851.607,6846.5815,
848.697,6877.8972,
845.786,6870.6879,
842.875,6820.6798,
839.965,6786.7308,
837.054,6828.0663,
834.144,6856.2439,
831.233,6897.0808,
828.323,6858.8634,
825.412,6790.4813,
822.501,6748.8772,
819.591,6649.7093,
816.680,6557.0063,
813.770,6473.9792,
810.859,6429.6277,
807.949,6417.5451,
805.038,6404.1836,
802.127,6341.6259,
799.217,6289.5358,
796.306,6264.6689,
793.396,6281.109,
790.485,6308.695,
787.574,6273.9404,
784.664,6252.6175,
781.753,6270.8925,
778.843,6285.1806,
775.932,6286.2809,
773.022,6288.865,
770.111,6341.1901,
767.200,6366.0667,
764.290,6365.8155,
761.379,6342.2382,
758.469,6306.6349,
755.558,6279.361,
752.648,6266.3273,
749.737,6223.9299,
746.826,6172.4456,
743.916,6102.8469,
741.005,5997.7104,
738.095,5864.5626,
735.184,5682.8561,
732.274,5640.9413,
729.363,5766.6452,
726.452,5988.1219,
723.542,6078.7739,
720.631,6162.4975,
717.721,6150.6607,
714.810,6145.8294,
711.899,6190.2154,
708.989,6226.527,
706.078,6164.2484,
703.168,6098.3507,
700.257,6060.3866,
697.347,6046.4463,
694.436,6023.2263,
691.525,6003.9349,
688.615,6012.9571,
685.704,6000.4604,
682.794,5995.5157,
679.883,6065.4524,
676.973,6036.6031,
674.062,6030.1119,
671.151,6006.5185,
668.241,5979.3707,
665.330,5988.2038,
662.420,5997.7886,
659.509,6032.1315,
656.598,5992.3288,
653.688,5934.6135,
650.777,5999.7752,
647.867,6059.4998,
644.956,6080.1798,
642.046,6057.8011,
639.135,6026.8767,
636.224,6053.9211,
633.314,6088.0604,
630.403,6115.0775,
627.493,6134.2793,
624.582,6149.8706,
621.672,6172.8384,
618.761,6184.3892,
615.850,6251.6646,
612.940,6318.7775,
610.029,6350.512,
607.119,6367.0942,
604.208,6358.0998,
