,PL9F45~1,
Wavenumbers [1/cm],Intensity,
1340.584,559.53462,
1337.674,635.50244,
1334.763,673.7057,
1331.853,692.25033,
1328.942,686.77375,
1326.032,705.5749,
1323.121,727.04218,
1320.210,728.33855,
1317.300,764.95532,
1314.389,806.38917,
1311.479,822.62134,
1308.568,830.66948,
1305.657,834.22372,
1302.747,835.95112,
1299.836,895.91405,
1296.926,931.25637,
1294.015,936.77232,
1291.105,955.49138,
1288.194,1033.8806,
1285.283,1010.7558,
1282.373,1016.1484,
1279.462,1035.0391,
1276.552,1065.0867,
1273.641,1070.4644,
1270.731,1035.5284,
1267.820,1041.0917,
1264.909,1029.8791,
1261.999,1029.0666,
1259.088,1030.8908,
1256.178,1052.4114,
1253.267,1062.9048,
1250.356,1016.915,
1247.446,1015.1222,
1244.535,1026.0357,
1241.625,1004.2371,
1238.714,976.13183,
1235.804,977.67957,
1232.893,998,
1229.982,997.75469,
1227.072,990.51219,
1224.161,1007.6506,
1221.251,963.35141,
1218.340,919.14409,
1215.430,925.47088,
1212.519,928.96446,
1209.608,913.4175,
1206.698,915.23402,
1203.787,913.62312,
1200.877,917.61293,
1197.966,927.50368,
1195.055,920.32076,
1192.145,988.87494,
1189.234,1018.4879,
1186.324,1042.7293,
1183.413,1077.665,
1180.503,1102.3608,
1177.592,1096.3129,
1174.681,1058.339,
1171.771,1040.0618,
1168.860,1042.7411,
1165.950,1053.4818,
1163.039,1037.8415,
1160.129,1032.3594,
1157.218,1060.4405,
1154.307,1086.4028,
1151.397,1085.3888,
1148.486,1101.4438,
1145.576,1135.0318,
1142.665,1066.6625,
1139.754,1095.986,
1136.844,1081.5903,
1133.933,1067.308,
1131.023,1038.5068,
1128.112,1027.1404,
1125.202,1065.4879,
1122.291,1083.9865,
1119.380,1049.3811,
1116.470,1088.2123,
1113.559,1055.1108,
1110.649,1040.0709,
1107.738,1056.2178,
1104.828,1067.839,
1101.917,1060.2248,
1099.006,1059.3298,
1096.096,1074.8925,
1093.185,1073.1365,
1090.275,1071.3815,
1087.364,1071.6861,
1084.453,1072.5625,
1081.543,1078.6969,
1078.632,1091.6411,
1075.722,1095.7253,
1072.811,1061.9857,
1069.901,1089.93,
1066.990,1084.725,
1064.079,1092.5272,
1061.169,1097.5523,
1058.258,1083.6015,
1055.348,1076.6402,
1052.437,1102.0803,
1049.527,1079.9874,
1046.616,1157.3132,
1043.705,1112.0464,
1040.795,1119.6247,
1037.884,1133.5057,
1034.974,1134,
1032.063,1128.9925,
1029.153,1110.715,
1026.242,1091.686,
1023.331,1140.1635,
1020.421,1156.971,
1017.510,1158.3192,
1014.600,1167.5733,
1011.689,1172.8778,
1008.778,1150.7331,
1005.868,1154.9537,
1002.957,1149.7915,
1000.047,1185.4,
997.136,1225.4297,
994.226,1261.8459,
991.315,1273.953,
988.404,1247.4331,
985.494,1228.5589,
982.583,1208.8581,
979.673,1208.1949,
976.762,1177.2965,
973.852,1173.5644,
970.941,1189.8869,
968.030,1173.4509,
965.120,1176.1396,
962.209,1209.3888,
959.299,1195.8773,
956.388,1202.5591,
953.477,1218.5213,
950.567,1234.6727,
947.656,1262.4456,
944.746,1265.8439,
941.835,1266,
938.925,1275.8708,
936.014,1260.2611,
933.103,1241.4124,
930.193,1240.2046,
927.282,1223.9001,
924.372,1203.6056,
921.461,1207.6276,
918.551,1198.9623,
915.640,1204.5982,
912.729,1218.9747,
909.819,1208.1112,
906.908,1208.9536,
903.998,1202.6371,
901.087,1209.2746,
898.176,1218.2948,
895.266,1237.283,
892.355,1260.7752,
889.445,1222.169,
886.534,1265.4133,
883.624,1225.5561,
880.713,1229.5592,
877.802,1241.4096,
874.892,1190.0999,
871.981,1080.883,
869.071,948.88774,
866.160,939.10923,
863.250,1050.889,
860.339,1153.4435,
857.428,1170.548,
854.518,1193.9037,
851.607,1190.5754,
848.697,1122.5939,
845.786,1038.0275,
842.875,1027.499,
839.965,1124.889,
837.054,1234.4,
834.144,1270.0364,
831.233,1299.665,
828.323,1313.9674,
825.412,1304.1215,
822.501,1277.5958,
819.591,1280.9014,
816.680,1268.1795,
813.770,1258.735,
810.859,1253.195,
807.949,1258.4415,
805.038,1276.3075,
802.127,1262.3144,
799.217,1247.583,
796.306,1222.5674,
793.396,1222.5727,
790.485,1250.1587,
787.574,1261.7509,
784.664,1255.19,
781.753,1239.2384,
778.843,1261.895,
775.932,1286.8273,
773.022,1276.5503,
770.111,1299.4425,
767.200,1295.6708,
764.290,1291.6885,
761.379,1280.1533,
758.469,1268.139,
755.558,1279.7812,
752.648,1272.4498,
749.737,1282.0974,
746.826,1276.8107,
743.916,1269.3053,
741.005,1276.9475,
738.095,1223.3636,
735.184,1184.1073,
732.274,1154.1713,
729.363,1146.0608,
726.452,1170.3786,
