,PL7409~1,
Raman shift [1/cm],Intensity,
3014.167,2.625,
3011.256,1.2249141,
3008.346,84.739886,
3005.435,103.93242,
3002.525,107.38003,
2999.614,108.87173,
2996.704,97.713658,
2993.793,117.12961,
2990.882,101.19759,
2987.972,116.7259,
2985.061,131.74815,
2982.151,133.55106,
2979.240,142.0423,
2976.329,137.12227,
2973.419,144.07121,
2970.508,153.3416,
2967.598,158.52942,
2964.687,148.9837,
2961.777,155.12087,
2958.866,158.61312,
2955.955,167.79536,
2953.045,174.80845,
2950.134,168.95443,
2947.224,175.76734,
2944.313,182.42272,
2941.403,188.10128,
2938.492,200.34858,
2935.581,199.69495,
2932.671,195.8224,
2929.760,190.64424,
2926.850,205.20695,
2923.939,207.22782,
2921.028,205.33096,
2918.118,222.4449,
2915.207,216.91608,
2912.297,218.60384,
2909.386,226.22354,
2906.476,219.98175,
2903.565,216.69019,
2900.654,211.13055,
2897.744,230.46156,
2894.833,209.37773,
2891.923,223.57381,
2889.012,221.91402,
2886.102,225.79257,
2883.191,221.62594,
2880.280,217.87859,
2877.370,194.78785,
2874.459,206.09048,
2871.549,216.49341,
2868.638,235.67241,
2865.727,229.49804,
2862.817,219.85229,
2859.906,253.32017,
2856.996,222.14991,
2854.085,229.82881,
2851.175,223.41114,
2848.264,212.78167,
2845.353,243.89172,
2842.443,217.81247,
2839.532,231.72946,
2836.622,220.92253,
2833.711,205.66897,
2830.801,217.42353,
2827.890,226.85049,
2824.979,216.32895,
2822.069,219.79558,
2819.158,228.16408,
2816.248,222.85474,
2813.337,230.51159,
2810.427,226.27927,
2807.516,234.40906,
2804.605,249.92547,
2801.695,230.49342,
2798.784,234.25538,
2795.874,233.06037,
2792.963,220.83915,
2790.052,227.62286,
2787.142,230.65123,
2784.231,226.59239,
2781.321,234.43642,
2778.410,229.13516,
2775.500,228.68845,
2772.589,241.58601,
2769.678,237.80245,
2766.768,245.87161,
2763.857,238.20496,
2760.947,252.66283,
2758.036,245.07078,
2755.126,236.85791,
2752.215,246.3704,
2749.304,251.34801,
2746.394,247.33272,
2743.483,239.72495,
2740.573,237.20459,
2737.662,233.29512,
2734.751,240.09095,
2731.841,240.05723,
2728.930,250.82843,
2726.020,241.84433,
2723.109,242.28475,
2720.199,257.72517,
2717.288,248.39509,
2714.377,254.65844,
2711.467,250.00193,
2708.556,261.88016,
2705.646,256.63906,
2702.735,258.63532,
2699.825,273.02684,
2696.914,274.38681,
2694.003,275.36809,
2691.093,269.16051,
2688.182,257.51537,
2685.272,265.26227,
2682.361,273.0191,
2679.450,272.91718,
2676.540,263.5437,
2673.629,262.27969,
2670.719,269.55199,
2667.808,254.4518,
2664.898,262.04037,
2661.987,261.59141,
2659.076,274.31895,
2656.166,268.41712,
2653.255,295.43793,
2650.345,284.16039,
2647.434,293.85335,
2644.524,282.92235,
2641.613,293.02538,
2638.702,287.81437,
2635.792,280.25112,
2632.881,277.97608,
2629.971,296.58482,
2627.060,286.29312,
2624.149,284.27186,
2621.239,282.8498,
2618.328,295.37068,
2615.418,288.29773,
2612.507,283.1428,
2609.597,297.06412,
2606.686,300.04066,
2603.775,299.54564,
2600.865,304.68303,
2597.954,304.24169,
2595.044,297.61614,
2592.133,295.3447,
2589.223,304.21554,
2586.312,303.77074,
2583.401,300.97172,
2580.491,298.26924,
2577.580,310.60685,
2574.670,302.39237,
2571.759,308.52397,
2568.848,318.32671,
2565.938,320.76778,
2563.027,326.1364,
2560.117,311.54088,
2557.206,318.56965,
2554.296,316.36413,
2551.385,302.37702,
2548.474,321.51422,
2545.564,316.03652,
2542.653,324.2458,
2539.743,329.625,
2536.832,319.05303,
2533.922,335.43577,
2531.011,322.80007,
2528.100,323.82362,
2525.190,319.50984,
2522.279,329.7188,
2519.369,328.30445,
2516.458,328.96423,
2513.548,350.18843,
2510.637,331.19462,
2507.726,325.56181,
2504.816,321.99929,
2501.905,324.92927,
2498.995,331.02781,
2496.084,321.625,
2493.173,335.99388,
2490.263,344.43403,
2487.352,342.79193,
2484.442,346.3402,
2481.531,349.31113,
2478.621,339.57282,
2475.710,343.59433,
2472.799,340.61154,
2469.889,343.14023,
2466.978,350.56307,
2464.068,365.1171,
2461.157,352.04751,
2458.247,346.2132,
2455.336,364.70722,
2452.425,358.79479,
2449.515,368.87032,
2446.604,370.97753,
2443.694,378.02058,
2440.783,374.52815,
2437.872,384.80732,
2434.962,384.8969,
2432.051,380.8906,
2429.141,373.54287,
2426.230,372.23385,
2423.320,387.625,
2420.409,388.75959,
2417.498,381.65027,
2414.588,369.0851,
2411.677,381.73257,
2408.767,387.91338,
2405.856,386.36792,
2402.946,382.52402,
2400.035,386.625,
2397.124,383.97259,
2394.214,393.003,
2391.303,388.01728,
2388.393,386.625,
2385.482,381.84531,
2382.571,375.76391,
2379.661,391.09004,
2376.750,413.09535,
2373.840,405.58446,
2370.929,394.68998,
2368.019,424.69767,
2365.108,416.22971,
2362.197,421.59763,
2359.287,416.04505,
2356.376,418.61619,
2353.466,406.0034,
2350.555,404.51474,
2347.645,404.28194,
2344.734,427.38541,
2341.823,418.84058,
2338.913,426.09216,
2336.002,418.80447,
2333.092,425.83163,
2330.181,431.58921,
2327.270,434.34997,
2324.360,427.83489,
2321.449,435.625,
2318.539,438.68923,
2315.628,419.30685,
2312.718,429.05673,
2309.807,442.82994,
2306.896,446.63283,
2303.986,454.41076,
2301.075,434.09318,
2298.165,420.01928,
2295.254,450.95717,
2292.344,446.30965,
2289.433,452.35091,
2286.522,454.79028,
2283.612,446.76531,
2280.701,441.70125,
2277.791,453.06395,
2274.880,441.97896,
2271.969,451.78549,
2269.059,460.88659,
2266.148,470.27275,
2263.238,480.62113,
2260.327,475.45243,
2257.417,460.09944,
2254.506,468.90708,
2251.595,473.34504,
2248.685,477.46343,
2245.774,459.90008,
2242.864,470.01402,
2239.953,474.48709,
2237.043,476.46964,
2234.132,485.625,
2231.221,501.25815,
2228.311,486.74874,
2225.400,494.01904,
2222.490,507.99634,
2219.579,512.01833,
2216.669,500.70131,
2213.758,506.15052,
2210.847,508.75851,
2207.937,501.82859,
2205.026,520.84686,
2202.116,533.77149,
2199.205,547.16218,
2196.294,553.625,
2193.384,563.57202,
2190.473,577.92078,
2187.563,586.73617,
2184.652,608.57072,
2181.742,597.01067,
2178.831,612.20489,
2175.920,655.61954,
2173.010,680.20153,
2170.099,713.62203,
2167.189,743.625,
2164.278,751.69536,
2161.368,805.76699,
2158.457,823.625,
2155.546,847.16927,
2152.636,873.28987,
2149.725,903.25585,
2146.815,945.35698,
2143.904,958.93354,
2140.993,980.78901,
2138.083,987.54292,
2135.172,997.58302,
2132.262,979.46743,
2129.351,965.625,
2126.441,936.46957,
2123.530,907.92911,
2120.619,839.74456,
2117.709,789.76912,
2114.798,760.52489,
2111.888,729.25068,
2108.977,687.923,
2106.067,657.45744,
2103.156,646.46615,
2100.245,615.60994,
2097.335,591.625,
2094.424,595.93329,
2091.514,598.18404,
2088.603,570.50521,
2085.692,566.17145,
2082.782,546.71349,
2079.871,555.69734,
2076.961,531.56234,
2074.050,572.09167,
2071.140,557.11961,
2068.229,542.06118,
2065.318,562.3285,
2062.408,557.14769,
2059.497,556.22619,
2056.587,548.11351,
2053.676,546.25823,
2050.766,542.0099,
2047.855,560.56804,
2044.944,555.96475,
2042.034,536.01803,
2039.123,532.04587,
2036.213,539.29833,
2033.302,552.29869,
2030.391,548.52374,
2027.481,559.71018,
2024.570,569.1535,
2021.660,534.81278,
2018.749,534.0049,
2015.839,547.52592,
2012.928,566.87835,
2010.017,552.81936,
2007.107,561.11285,
2004.196,555.57737,
2001.286,550.6038,
1998.375,547.23327,
1995.465,540.33214,
1992.554,521.9722,
1989.643,555.34614,
1986.733,532.625,
1983.822,532.90713,
1980.912,533.03081,
1978.001,530.13335,
1975.090,532.43721,
1972.180,530.52127,
1969.269,526.83187,
1966.359,524.21963,
1963.448,537.31325,
1960.538,536.75594,
1957.627,520.46709,
1954.716,539.99301,
1951.806,526.77403,
1948.895,531.28287,
1945.985,539.76552,
1943.074,525.25974,
1940.164,516.98078,
1937.253,527.52479,
1934.342,532.05228,
1931.432,517.27484,
1928.521,527.5611,
