,PL5787~1,
Raman shift [1/cm],Intensity,
3014.167,0,
3011.256,1.3499678,
3008.346,54.244869,
3005.435,84.805651,
3002.525,82.925056,
2999.614,89.672709,
2996.704,88.540203,
2993.793,91.52304,
2990.882,89.251827,
2987.972,88.06054,
2985.061,92.019694,
2982.151,98.732787,
2979.240,106.89923,
2976.329,121.51911,
2973.419,120.56971,
2970.508,107.16663,
2967.598,117.14337,
2964.687,118.56726,
2961.777,134.21385,
2958.866,126.66568,
2955.955,131.79424,
2953.045,130.30203,
2950.134,151.67057,
2947.224,140.11388,
2944.313,143.55057,
2941.403,162.11952,
2938.492,145.98915,
2935.581,142.40859,
2932.671,143.64381,
2929.760,164.60385,
2926.850,166,
2923.939,161.71962,
2921.028,151.44106,
2918.118,158.29849,
2915.207,159.53814,
2912.297,190.90691,
2909.386,178.21897,
2906.476,177.13203,
2903.565,178.16148,
2900.654,174.38827,
2897.744,170.02514,
2894.833,179.42254,
2891.923,176.21469,
2889.012,166.58381,
2886.102,163.79189,
2883.191,184.97923,
2880.280,149.4689,
2877.370,136.93607,
2874.459,141.23274,
2871.549,160.57912,
2868.638,167.18145,
2865.727,181.49618,
2862.817,181.38635,
2859.906,193.83476,
2856.996,179.98641,
2854.085,173.31721,
2851.175,190.90363,
2848.264,186.9265,
2845.353,180.2588,
2842.443,190.40279,
2839.532,181.01497,
2836.622,182.03385,
2833.711,182.697,
2830.801,166.20147,
2827.890,175.9353,
2824.979,175.27193,
2822.069,180.02274,
2819.158,189.22103,
2816.248,192.78184,
2813.337,185.43293,
2810.427,175.26447,
2807.516,195.935,
2804.605,168.06491,
2801.695,182.26316,
2798.784,174.73923,
2795.874,174.69919,
2792.963,187.07138,
2790.052,182.00086,
2787.142,179.93419,
2784.231,167.3556,
2781.321,178.3714,
2778.410,179.78932,
2775.500,182.74621,
2772.589,185.92354,
2769.678,189.75087,
2766.768,172.20192,
2763.857,193.94605,
2760.947,190.04413,
2758.036,181.7515,
2755.126,183.47222,
2752.215,188.14993,
2749.304,194.33992,
2746.394,185.21169,
2743.483,186.55,
2740.573,194.09738,
2737.662,188.01035,
2734.751,191.65054,
2731.841,197.02748,
2728.930,186.55086,
2726.020,193.89815,
2723.109,185.92809,
2720.199,216,
2717.288,205.12408,
2714.377,205.57902,
2711.467,211.78681,
2708.556,213.95747,
2705.646,202.85913,
2702.735,215.31442,
2699.825,202.86911,
2696.914,217.90501,
2694.003,205.55936,
2691.093,200.16124,
2688.182,213.2363,
2685.272,210.56615,
2682.361,205.42904,
2679.450,218.7531,
2676.540,204.97968,
2673.629,204,
2670.719,209.13864,
2667.808,222.46501,
2664.898,215.84436,
2661.987,211.36681,
2659.076,212.63578,
2656.166,209.11257,
2653.255,208.85034,
2650.345,224.76044,
2647.434,222.08574,
2644.524,222.61391,
2641.613,222.68573,
2638.702,217.09469,
2635.792,234.46959,
2632.881,221.64892,
2629.971,228.34235,
2627.060,236.16781,
2624.149,222.86563,
2621.239,229.27223,
2618.328,224.95761,
2615.418,223.00454,
2612.507,226.58496,
2609.597,234.54092,
2606.686,233.19478,
2603.775,232.07936,
2600.865,227.70648,
2597.954,218.14994,
2595.044,242.98229,
2592.133,235.38205,
2589.223,238.69896,
