,PL8C50~1,
968.030,1274.5224,
965.120,1266.8428,
962.209,1259.1699,
959.299,1293.9957,
956.388,1279.1969,
953.477,1267.7948,
950.567,1290.3649,
947.656,1305.2065,
944.746,1300.1092,
941.835,1310.4026,
938.925,1289.8432,
936.014,1272.3109,
933.103,1274.29,
930.193,1281.0833,
927.282,1255.204,
924.372,1279.7266,
921.461,1246.7914,
918.551,1239.1034,
915.640,1226.3022,
912.729,1203.875,
909.819,1202.5405,
906.908,1192.4314,
903.998,1203.0101,
901.087,1224.3337,
898.176,1222.9451,
895.266,1217.4926,
892.355,1235.9168,
889.445,1246.8273,
886.534,1322.8483,
883.624,1292.1224,
880.713,1282.1235,
877.802,1292.8328,
874.892,1291.7942,
871.981,1294.7308,
869.071,1246.2768,
866.160,1271.683,
863.250,1295.2622,
860.339,1300.0112,
857.428,1291.6227,
854.518,1277.1047,
851.607,1250.4785,
848.697,1246.5628,
845.786,1231.306,
842.875,1204.9904,
839.965,1196.7055,
837.054,1259.6424,
834.144,1238.9236,
831.233,1220.876,
828.323,1220.3044,
825.412,1224.2993,
822.501,1218.875,
819.591,1218.875,
816.680,1205.2532,
813.770,1161.1523,
810.859,1146.3511,
807.949,1162.0092,
805.038,1171.4812,
802.127,1159.9574,
799.217,1140.9856,
796.306,1144.5237,
793.396,1156.5468,
790.485,1161.348,
787.574,1150.3804,
784.664,1111.015,
781.753,1136.7532,
778.843,1164.637,
775.932,1175.9491,
773.022,1173.7482,
770.111,1172.9306,
767.200,1169.0684,
764.290,1177.6989,
761.379,1175.816,
758.469,1166.2696,
755.558,1182.2429,
752.648,1161.0632,
749.737,1140.5553,
746.826,1118.8208,
743.916,1095.4983,
741.005,1065.0713,
738.095,987.13115,
735.184,902.07867,
732.274,904.48064,
729.363,960.10098,
726.452,1022.2536,
723.542,1079.7205,
720.631,1125.6892,
717.721,1126.8452,
714.810,1130.0567,
711.899,1150.0631,
708.989,1150.87,
706.078,1130.8424,
703.168,1139.2339,
700.257,1141.6864,
697.347,1120.7024,
694.436,1077.115,
691.525,1085.9569,
688.615,1115.5471,
685.704,1122.3777,
682.794,1108.2367,
679.883,1104.569,
676.973,1142.2335,
674.062,1128.8183,
671.151,1112.0534,
668.241,1110.1635,
665.330,1123.3834,
662.420,1112.9999,
659.509,1130.5579,
656.598,1105.524,
653.688,1078.8089,
650.777,1148.0649,
647.867,1124.1751,
644.956,1100.3005,
642.046,1100.8983,
639.135,1115.9885,
636.224,1108.9426,
633.314,1122.4396,
630.403,1141.2465,
627.493,1139.9687,
624.582,1127.7613,
621.672,1158.6491,
618.761,1151.5157,
615.850,1165.9556,
612.940,1181.2411,
610.029,1183.3489,
607.119,1180.1904,
604.208,1169.9348,
601.297,1170.8602,
598.387,1165.5562,
595.476,1143.7375,
592.566,1184.6651,
589.655,1152.3537,
586.745,1139.5544,
583.834,1153.2904,
580.923,1161.6049,
578.013,1116.875,
575.102,1098.5655,
572.192,1106.38,
569.281,1136.0456,
566.371,1175.9594,
563.460,1163.6492,
560.549,1166.1333,
557.639,1171.578,
554.728,1160.2692,
551.818,1166.5117,
548.907,1198.9551,
545.996,1202.9346,
543.086,1180.2237,
540.175,1191.1247,
537.265,1212.8791,
534.354,1200.8074,
531.444,1195.3652,
528.533,1232.8198,
525.622,1232.0439,
522.712,1264.0329,
519.801,1276.8555,
516.891,1269.3527,
513.980,1296.453,
511.070,1313.6663,
508.159,1333.7244,
505.248,1350.1268,
502.338,1354.6883,
499.427,1382.4743,
496.517,1406.279,
493.606,1417.529,
490.695,1417.6566,
487.785,1437.6712,
484.874,1454.4457,
481.964,1440.2805,
479.053,1415.2069,
476.143,1437.4778,
473.232,1417.2929,
470.321,1402.5495,
467.411,1389.5435,
464.500,1371.515,
461.590,1396.7844,
458.679,1393.4194,
455.769,1380.4641,
452.858,1375.8857,
449.947,1424.0134,
447.037,1449.6508,
444.126,1452.4811,
441.216,1441.4625,
438.305,1450.6056,
435.395,1450.5637,
432.484,1446.9577,
429.573,1443.23,
426.663,1444.7503,
423.752,1463.7053,
420.842,1409.309,
417.931,1358.792,
415.020,1442.9698,
412.110,1470.7498,
409.199,1489.1659,
406.289,1509.6981,
403.378,1542.8981,
400.468,1549.702,
397.557,1552.9033,
394.646,1540.1384,
391.736,1501.2573,
388.825,1450.7238,
385.915,1450.2442,
383.004,1469.728,
380.094,1486.4911,
377.183,1478.9663,
374.272,1510.5274,
371.362,1561.8325,
368.451,1615.3705,
365.541,1590.6028,
362.630,1587.1524,
359.719,1593.4266,
356.809,1602.8265,
353.898,1618.5513,
350.988,1621.2475,
348.077,1621.6175,
345.167,1627.2373,
342.256,1654.1318,
339.345,1638.492,
336.435,1618.9854,
333.524,1622.2743,
330.614,1634.9419,
327.703,1638.875,
324.793,1636.0393,
321.882,1627.9399,
318.971,1654.7038,
316.061,1675.5945,
313.150,1691.5702,
310.240,1703.4441,
307.329,1723.1702,
304.418,1709.9012,
301.508,1686.0565,
298.597,1690.499,
295.687,1669.2033,
292.776,1682.2085,
289.866,1727.0189,
286.955,1784.6394,
284.044,1873.2024,
281.134,1945.4249,
278.223,2000.0842,
275.313,2076.7172,
272.402,2091.1323,
269.492,2113.9558,
266.581,2169.2382,
263.670,2216.2898,
260.760,2251.8151,
257.849,2272.9015,
254.939,2275.837,
252.028,2291.0757,
249.117,2289.5658,
246.207,2271.2151,
243.296,2233.8812,
240.386,2244.2408,
237.475,2215.7614,
234.565,2155.3442,
231.654,2139.2758,
228.743,2109.9834,
225.833,2074.1057,
222.922,2038.0833,
220.012,2085.4394,
217.101,2059.6549,
214.191,2017.9678,
211.280,2021.6051,
208.369,1989.58,
205.459,1959.9012,
202.548,1949.4043,
199.638,2010.3588,
196.727,1988.302,
193.816,1965.5842,
190.906,1973.0686,
187.995,2007.0977,
185.085,2040.1535,
182.174,2055.452,
179.264,2024.3731,
176.353,2034.9721,
173.442,2072.2422,
170.532,2113.7101,
167.621,2026.4721,
164.711,1993.9403,
161.800,1974.5698,
158.890,1941.4624,
155.979,1801.5632,
153.068,1689.4422,
150.158,1578.91,
147.247,1349.8832,
144.337,1114.2964,
141.426,875.52291,
138.516,634.64745,
135.605,457.72117,
132.694,313.4026,
129.784,203.30731,
126.873,143.95154,
123.963,97.730792,
121.052,63.659613,
118.141,42.956455,
115.231,34.348156,
112.320,29.604092,
109.410,26.920513,
106.499,21.935427,
103.589,20.875,
100.678,19.788513,
97.767,16.944763,
94.857,6.4801643,
91.946,3.4874435,
89.036,6.3265916,
86.125,9.1634127,
83.215,8.8131593,
80.304,6.9172693,
77.393,4.0845895,
74.483,6.4955398,
71.572,8.2373521,
68.662,8.6671975,
65.751,6.5478443,
62.840,7.320106,
59.930,7.002138,
57.019,-0.048681835,
54.109,-1.7221608,
51.198,-1.8233907,
48.288,-1.1023502,
45.377,1.711162,
42.466,1.2261226,
39.556,-0.89476284,
36.645,0.50961759,
33.735,0.35575153,
30.824,2.0838697,
27.914,9.0956222,
25.003,11.742912,
22.092,11.906286,
19.182,10.172477,
16.271,19.265849,
13.361,46.055189,
10.450,116.81648,
7.539,343.07066,
4.629,530.43992,
1.718,634.19727,
-1.192,579.82,
-4.103,341.35293,
-7.013,132.59064,
-9.924,-3.125,
