,PL75F3~1,
Raman shift [1/cm],Intensity,
3014.167,-4.125,
3011.256,-0.82493558,
3008.346,30.937279,
3005.435,40.56758,
3002.525,41.875,
2999.614,45.399673,
2996.704,47.282215,
2993.793,38.35196,
2990.882,59.829177,
2987.972,38.91536,
2985.061,49.535102,
2982.151,46.710289,
2979.240,64.292305,
2976.329,63.129095,
2973.419,53.952022,
2970.508,48.02501,
2967.598,68.205923,
2964.687,59.650815,
2961.777,73.028929,
2958.866,70.207838,
2955.955,63.286514,
2953.045,63.756416,
2950.134,71.705951,
2947.224,68.875,
2944.313,70.223291,
2941.403,56.231754,
2938.492,72.598582,
2935.581,69.127777,
2932.671,76.394307,
2929.760,68.59807,
2926.850,76.247931,
2923.939,79.35161,
2921.028,81.627848,
2918.118,76.955606,
2915.207,84.22946,
2912.297,85.875,
2909.386,93.458947,
2906.476,78.813213,
2903.565,76.600181,
2900.654,88.098456,
2897.744,84.98815,
2894.833,89.339002,
2891.923,78.009598,
2889.012,79.083093,
2886.102,78.06284,
2883.191,78.873112,
2880.280,72.142932,
2877.370,69.71215,
2874.459,70.000676,
2871.549,73.941062,
2868.638,91.829638,
2865.727,87.505776,
2862.817,94.346917,
2859.906,90.444799,
2856.996,98.856885,
2854.085,85.269926,
2851.175,87.447275,
2848.264,93.159333,
2845.353,86.176938,
2842.443,95.881963,
2839.532,107.72564,
2836.622,81.813152,
2833.711,78.504517,
2830.801,82.67353,
2827.890,82.500882,
2824.979,95.862938,
2822.069,102.63619,
2819.158,79.974729,
2816.248,92.564208,
2813.337,95.720131,
2810.427,89.868103,
2807.516,86.724064,
2804.605,95.326929,
2801.695,96.38814,
2798.784,96.357538,
2795.874,91.299797,
2792.963,89.73202,
2790.052,81.876072,
2787.142,89.2565,
2784.231,83.003879,
2781.321,91.429214,
2778.410,79.419399,
2775.500,90.577415,
2772.589,88.875,
2769.678,91.195808,
2766.768,89.00509,
2763.857,89.295037,
2760.947,77.352935,
2758.036,83.193528,
2755.126,101.01603,
2752.215,105.875,
2749.304,87.556676,
2746.394,91.626985,
2743.483,91.975041,
2740.573,86.536516,
2737.662,99.885352,
2734.751,99.059583,
2731.841,80.387816,
2728.930,100.875,
2726.020,101.43113,
2723.109,89.462835,
2720.199,98.443761,
2717.288,95.243612,
2714.377,91.26254,
2711.467,96.055222,
2708.556,108.69395,
2705.646,104.88906,
2702.735,102.71779,
2699.825,103.07133,
2696.914,90.636814,
2694.003,105.74655,
2691.093,101.3034,
2688.182,105.27574,
2685.272,92.751243,
2682.361,106.81605,
2679.450,113.58282,
2676.540,110.38722,
2673.629,93.511735,
2670.719,106.23267,
2667.808,98.264085,
2664.898,104.732,
2661.987,106.64154,
2659.076,107.98491,
2656.166,110.00483,
2653.255,112.17432,
2650.345,110.14723,
2647.434,116.84613,
2644.524,109.34984,
2641.613,116.24646,
2638.702,109.98547,
2635.792,110.71847,
2632.881,120.38083,
2629.971,112.78767,
2627.060,110.54063,
2624.149,117.95625,
2621.239,114.62055,
2618.328,108.17171,
2615.418,109.89772,
2612.507,118.49153,
2609.597,105.35404,
2606.686,107.12198,
2603.775,107.55754,
2600.865,109.75894,
2597.954,117.92291,
2595.044,119.53576,
2592.133,116.5947,
2589.223,121.89922,
2586.312,114.16648,
2583.401,113.50641,
2580.491,128.68268,
2577.580,103.91626,
2574.670,122.78678,
2571.759,109.07705,
2568.848,105.11254,
2565.938,116.97009,
2563.027,133.21593,
2560.117,132.59464,
2557.206,125.02629,
2554.296,130.53175,
2551.385,125.80897,
2548.474,123.28244,
2545.564,119.03328,
2542.653,110.11661,
2539.743,129.27026,
2536.832,127.30303,
2533.922,129.96962,
2531.011,132.3003,
2528.100,131.40464,
2525.190,119.90123,
2522.279,133.43778,
2519.369,138.53576,
2516.458,117.20361,
2513.548,140.19278,
2510.637,122.30538,
2507.726,128.875,
2504.816,130.00014,
2501.905,121.13598,
2498.995,127.11388,
2496.084,133.02135,
2493.173,137.875,
2490.263,135.48178,
2487.352,137.1254,
2484.442,140.02704,
2481.531,138.1409,
2478.621,139.8039,
2475.710,138.95935,
2472.799,148.88846,
2469.889,146.35977,
2466.978,136.05036,
2464.068,142.40943,
2461.157,136.64498,
2458.247,136.03672,
2455.336,133.51297,
2452.425,143.7901,
2449.515,139.59226,
2446.604,146.93955,
2443.694,130.89801,
2440.783,146.9268,
2437.872,138.31258,
2434.962,149.34966,
2432.051,147.38734,
2429.141,139.75744,
2426.230,149.96232,
2423.320,156.36104,
2420.409,138.33663,
2417.498,136.25984,
2414.588,161.12966,
2411.677,157.16187,
2408.767,163.86319,
2405.856,160.875,
2402.946,151.97598,
2400.035,151.47125,
2397.124,154.57017,
2394.214,171.9822,
2391.303,159.58774,
2388.393,160.35408,
2385.482,147.53593,
2382.571,167.55875,
2379.661,166.08421,
2376.750,165.61397,
2373.840,163.58123,
2370.929,163.88583,
2368.019,163.21307,
2365.108,150.64202,
2362.197,154.27774,
2359.287,177.02654,
2356.376,166.90318,
2353.466,164.48117,
2350.555,165.6401,
2347.645,171.0591,
2344.734,159.26668,
2341.823,174.55992,
2338.913,157.47352,
2336.002,166.72905,
2333.092,173.25425,
2330.181,175.875,
2327.270,164.53506,
2324.360,149.4457,
2321.449,174.67431,
2318.539,166.3857,
2315.628,173.84942,
2312.718,177.75826,
2309.807,186.01163,
2306.896,187.37109,
2303.986,185.875,
2301.075,177.85375,
2298.165,171.27882,
2295.254,175.76728,
2292.344,190.93316,
2289.433,183.31137,
2286.522,203.71434,
2283.612,195.80484,
2280.701,183.6239,
2277.791,182.1956,
2274.880,194.36892,
2271.969,203.13837,
2269.059,186.96491,
2266.148,182.4159,
2263.238,187.27268,
2260.327,208.94397,
2257.417,206.79111,
2254.506,193.63852,
2251.595,193.44225,
2248.685,188.77311,
2245.774,192.18258,
2242.864,197.6256,
2239.953,221.73709,
2237.043,216.70607,
2234.132,207.16595,
2231.221,203.71739,
2228.311,195.30671,
2225.400,205.64984,
2222.490,198.61769,
2219.579,201.875,
2216.669,200.87977,
2213.758,200.52729,
2210.847,215.3838,
2207.937,216.95644,
2205.026,243.87588,
2202.116,226.6924,
2199.205,238.03806,
2196.294,231.37099,
2193.384,241.98001,
2190.473,244.01702,
2187.563,236.04417,
2184.652,271.02561,
2181.742,272.46598,
2178.831,276.95283,
2175.920,283.20651,
2173.010,295.75085,
2170.099,286.00992,
2167.189,292.74584,
2164.278,274.28807,
2161.368,278.01699,
2158.457,292.90961,
2155.546,293.35962,
2152.636,316.38558,
2149.725,317.38507,
2146.815,319.74152,
2143.904,322.27648,
2140.993,326.80621,
2138.083,331.33396,
2135.172,330.90019,
2132.262,325.99736,
2129.351,321.09912,
2126.441,311.04002,
2123.530,294.88622,
2120.619,295.46217,
2117.709,287.33756,
2114.798,266.43648,
2111.888,247.62545,
2108.977,253.13329,
2106.067,240.64042,
2103.156,254.99104,
2100.245,243.87625,
2097.335,244.06872,
2094.424,230.63565,
2091.514,229.15994,
2088.603,231.19757,
2085.692,233.10178,
2082.782,231.16818,
2079.871,233.33941,
2076.961,230.13331,
2074.050,238.39015,
2071.140,231.44951,
2068.229,241.33725,
2065.318,242.20926,
2062.408,238.68515,
2059.497,233.50598,
2056.587,235.36351,
2053.676,222.0756,
2050.766,221.72104,
2047.855,219.98892,
2044.944,223.47596,
2042.034,221.58599,
2039.123,229.65614,
2036.213,236.01053,
2033.302,222.26642,
2030.391,215.23095,
2027.481,223.05785,
2024.570,235.14618,
2021.660,250.98806,
2018.749,201.28065,
2015.839,237.8166,
2012.928,243.64513,
2010.017,241.57641,
2007.107,240.13108,
2004.196,232.66068,
2001.286,243.21065,
1998.375,246.82874,
1995.465,238.15536,
1992.554,220.2222,
1989.643,229.46024,
1986.733,227.23289,
1983.822,216.01606,
1980.912,218.24145,
1978.001,225.06981,
1975.090,234.25821,
1972.180,233.15161,
1969.269,236.76297,
1966.359,232.2532,
1963.448,226.33603,
1960.538,230.93255,
1957.627,218.50038,
1954.716,226.58773,
1951.806,231.67629,
1948.895,228.25759,
1945.985,226.58578,
1943.074,212.67938,
1940.164,224.14433,
1937.253,244.78777,
1934.342,247.25094,
1931.432,234.60686,
1928.521,224.83527,
1925.611,231.84889,
1922.700,215.50622,
1919.790,221.07141,
1916.879,235.89851,
1913.968,218.89713,
1911.058,191.70685,
1908.147,245.21076,
1905.237,239.08822,
1902.326,235.03944,
1899.415,225.50424,
1896.505,203.53784,
1893.594,221.06095,
1890.684,211.32599,
1887.773,221.42643,
1884.863,254.1119,
1881.952,236.48781,
1879.041,232.70937,
1876.131,236.68938,
1873.220,221.18467,
1870.310,228.15749,
1867.399,259.3792,
1864.489,238.10866,
1861.578,241.63341,
1858.667,218.70136,
1855.757,219.04922,
1852.846,235.31094,
1849.936,211.17628,
1847.025,238.34702,
1844.114,233.08206,
1841.204,230.81556,
1838.293,226.87334,
1835.383,229.5145,
1832.472,250.44543,
1829.562,265.1526,
1826.651,235.10502,
1823.740,223.78688,
1820.830,260.37138,
1817.919,243.1862,
1815.009,238.58747,
1812.098,255.93011,
1809.188,218.47974,
1806.277,249.12252,
1803.366,248.89164,
1800.456,249.27047,
1797.545,240.25791,
1794.635,249.48893,
1791.724,224.99144,
1788.813,249.27294,
1785.903,244.75096,
1782.992,240.41297,
1780.082,223.02171,
1777.171,251.5431,
1774.261,256.14499,
1771.350,258.041,
1768.439,248.83048,
1765.529,246.24172,
1762.618,280.8519,
1759.708,266.22252,
1756.797,233.10985,
1753.887,244.54264,
1750.976,219.90577,
1748.065,229.28359,
1745.155,247.04277,
1742.244,241.56432,
1739.334,282.32675,
1736.423,280.67877,
1733.512,274.05793,
1730.602,292.07939,
1727.691,270.23922,
1724.781,276.81995,
1721.870,259.1463,
1718.960,262.09732,
1716.049,263.875,
1713.138,266.43999,
1710.228,258.17203,
1707.317,302.87271,
1704.407,275.6343,
1701.496,262.75952,
1698.586,295.13844,
1695.675,283.83937,
1692.764,294.23566,
1689.854,322.61911,
1686.943,292.95422,
1684.033,340.63319,
1681.122,301.57169,
1678.211,333.56093,
1675.301,298.98292,
1672.390,296.00958,
1669.480,341.06753,
1666.569,364.32908,
1663.659,322.90394,
1660.748,383.89163,
1657.837,334.22492,
1654.927,350.78874,
1652.016,388.38902,
1649.106,369.97665,
1646.195,414.25862,
1643.285,429.07747,
1640.374,394.83319,
1637.463,393.48749,
1634.553,427.17056,
1631.642,447.25503,
1628.732,481.74464,
1625.821,459.90313,
1622.911,502.63269,
1620.000,541.38365,
1617.089,562.45709,
1614.179,575.50839,
1611.268,639.42126,
1608.358,641.875,
1605.447,657.9037,
1602.536,660.73877,
1599.626,689.39292,
1596.715,701.85861,
1593.805,671.57338,
1590.894,642.33557,
1587.984,646.66983,
1585.073,641.06847,
1582.162,646.55409,
1579.252,630.69068,
1576.341,619.66543,
1573.431,603.77787,
1570.520,632.74321,
1567.610,637.65923,
1564.699,595.99836,
1561.788,594.95937,
1558.878,585.85421,
1555.967,569.62569,
1553.057,551.47858,
1550.146,526.05322,
1547.235,522.54924,
1544.325,522.21968,
1541.414,535.69689,
1538.504,525.18487,
1535.593,516.45626,
1532.683,523.68712,
1529.772,507.26884,
1526.861,499.07034,
1523.951,494.89324,
