,PL714F~1,
2402.946,209.46973,
2400.035,204.76937,
2397.124,206.2627,
2394.214,206.3482,
2391.303,213.73408,
2388.393,204.93776,
2385.482,215.67001,
2382.571,216.22328,
2379.661,212.23543,
2376.750,217.11144,
2373.840,216.80626,
2370.929,206.4833,
2368.019,226.25494,
2365.108,216.18914,
2362.197,211.98595,
2359.287,217.55996,
2356.376,217.37852,
2353.466,235.01202,
2350.555,225.375,
2347.645,233.07168,
2344.734,224.19063,
2341.823,227.25892,
2338.913,221.9541,
2336.002,227.98254,
2333.092,235.29479,
2330.181,242.48237,
2327.270,227.58512,
2324.360,227.66035,
2321.449,235.9124,
2318.539,227.48204,
2315.628,245.6264,
2312.718,237.24283,
2309.807,243.33139,
2306.896,251.08391,
2303.986,242.3361,
2301.075,240.26866,
2298.165,241.35592,
2295.254,255.11648,
2292.344,248.22153,
2289.433,240.10864,
2286.522,250.70095,
2283.612,240.23469,
2280.701,253.95344,
2277.791,244.81582,
2274.880,254.51902,
2271.969,250.60134,
2269.059,246.58208,
2266.148,248.02275,
2263.238,237.68003,
2260.327,268.13345,
2257.417,254.93333,
2254.506,271.22972,
2251.595,269.81141,
2248.685,262.63846,
2245.774,256.06742,
2242.864,273.375,
2239.953,270.41643,
2237.043,265.05071,
2234.132,267.41918,
2231.221,265.50679,
2228.311,262.89562,
2225.400,287.29056,
2222.490,284.00366,
2219.579,278.61406,
2216.669,270.37977,
2213.758,273.94102,
2210.847,286.04753,
2207.937,308.51992,
2205.026,308.15255,
2202.116,316.99708,
2199.205,316.12559,
2196.294,315.05297,
2193.384,323.375,
2190.473,331.09683,
2187.563,318.57801,
2184.652,360.82684,
2181.742,366.92089,
2178.831,371.85748,
2175.920,378.44969,
2173.010,395.07568,
2170.099,400.9747,
2167.189,382.51851,
2164.278,402.08153,
2161.368,406.94563,
2158.457,425.49314,
2155.546,428.375,
2152.636,434.64626,
2149.725,448.19378,
2146.815,446.50848,
2143.904,462.78391,
2140.993,481.58138,
2138.083,473.46922,
2135.172,475.8708,
2132.262,477.62676,
2129.351,492.72336,
2126.441,465.56908,
2123.530,452.97094,
2120.619,416.82456,
2117.709,408.62862,
2114.798,392.65574,
2111.888,384.27518,
2108.977,346.04385,
2106.067,327.13338,
2103.156,349.37088,
2100.245,326.38002,
2097.335,331.60537,
2094.424,307.78476,
2091.514,296.73253,
2088.603,306.86805,
2085.692,332.15187,
2082.782,316.92937,
2079.871,308.83941,
2076.961,299.08536,
2074.050,310.79318,
2071.140,300.17953,
2068.229,304.10287,
2065.318,317.91952,
2062.408,325.61707,
2059.497,297.35117,
2056.587,308.52585,
2053.676,309.84207,
2050.766,295.45273,
2047.855,289.03325,
2044.944,280.96634,
2042.034,298.92406,
2039.123,295.31776,
2036.213,321.49055,
2033.302,312.76642,
2030.391,296.71425,
2027.481,300.30175,
2024.570,303.375,
2021.660,305.25674,
2018.749,308.45098,
2015.839,313.33432,
2012.928,328.92701,
2010.017,309.58346,
2007.107,303.00493,
2004.196,301.0178,
2001.286,299.06402,
1998.375,286.49901,
1995.465,310.4125,
1992.554,299.21635,
1989.643,296.375,
1986.733,294.69605,
1983.822,299.81075,
1980.912,294.32533,
1978.001,293.64588,
1975.090,299.40553,
1972.180,281.09974,
1969.269,289.65953,
1966.359,296.8344,
1963.448,278.30366,
1960.538,277.24406,
1957.627,292.64127,
1954.716,297.28882,
1951.806,273.36856,
1948.895,292.24747,
1945.985,284.83905,
1943.074,269.19034,
1940.164,282.99013,
1937.253,279.1616,
1934.342,294.81939,
1931.432,286.06585,
1928.521,291.51835,
1925.611,295.375,
1922.700,253.42888,
1919.790,297.49576,
1916.879,268.23473,
1913.968,288.34672,
1911.058,263.83746,
1908.147,268.91367,
1905.237,261.36031,
1902.326,275.96758,
1899.415,287.15792,
1896.505,264.15201,
1893.594,254.55489,
1890.684,260.44035,
1887.773,262.375,
1884.863,296.1791,
1881.952,280.50035,
1879.041,282.77428,
1876.131,269.64429,
1873.220,272.34848,
1870.310,291.01174,
1867.399,277.6149,
1864.489,279.59613,
1861.578,260.9354,
1858.667,270.18935,
1855.757,291.1793,
1852.846,282.3545,
1849.936,277.63025,
1847.025,290.84702,
1844.114,280.35146,
1841.204,280.68968,
1838.293,292.36835,
1835.383,292.5495,
1832.472,293.5263,
1829.562,295.0974,
1826.651,265.65635,
1823.740,293.86933,
1820.830,320.17824,
1817.919,306.27309,
1815.009,311.79357,
1812.098,303.50099,
1809.188,277.98746,
1806.277,281.26434,
1803.366,329.009,
1800.456,305.28663,
1797.545,272.97056,
1794.635,303.98893,
1791.724,282.29722,
1788.813,314.56497,
1785.903,289.70635,
1782.992,295.88911,
1780.082,273.2457,
1777.171,307.70583,
1774.261,299.83503,
1771.350,302.77075,
1768.439,309.75887,
1765.529,325.6491,
1762.618,328.09436,
1759.708,307.58138,
1756.797,310.51136,
1753.887,320.99016,
1750.976,287.12305,
1748.065,293.02476,
1745.155,306.54277,
1742.244,303.71286,
1739.334,328.70911,
1736.423,317.76569,
1733.512,328.0214,
1730.602,341.35914,
1727.691,323.41583,
1724.781,346.47833,
1721.870,315.7462,
1718.960,341.73098,
1716.049,335.9514,
1713.138,335.08499,
1710.228,318.83936,
1707.317,354.41157,
1704.407,346.79744,
1701.496,344.46345,
1698.586,358.23477,
1695.675,352.82504,
1692.764,341.01434,
1689.854,381.51282,
1686.943,387.2401,
1684.033,390.30049,
1681.122,387.42598,
1678.211,413.12755,
1675.301,427.33183,
1672.390,403.49164,
1669.480,442.49533,
1666.569,457.3877,
1663.659,459.04463,
1660.748,497.77461,
1657.837,417.24979,
1654.927,457.05444,
1652.016,484.93762,
1649.106,469.65174,
1646.195,559.60776,
1643.285,528.83073,
1640.374,547.62239,
1637.463,512.95147,
1634.553,544.71489,
1631.642,568.06991,
1628.732,631.41648,
1625.821,638.39136,
1622.911,663.23412,
1620.000,716.69467,
1617.089,770.30037,
1614.179,829.68294,
1611.268,878.55328,
1608.358,888.00042,
1605.447,942.11829,
1602.536,913.69084,
1599.626,916.8946,
1596.715,995.4287,
1593.805,935.40578,
1590.894,906.23892,
1587.984,866.99913,
1585.073,875.83889,
1582.162,891.73318,
1579.252,870.64427,
1576.341,806.89737,
1573.431,828.40101,
1570.520,867.42133,
1567.610,849.55106,
1564.699,814.27393,
1561.788,862.12093,
1558.878,794.20197,
1555.967,754.67832,
1553.057,753.8233,
1550.146,745.00047,
1547.235,712.62966,
1544.325,698.46479,
1541.414,688.87357,
1538.504,685.08204,
1535.593,699.67872,
1532.683,689.45862,
1529.772,686.48722,
1526.861,682.61433,
1523.951,637.64779,
1521.040,646.79069,
1518.130,666.09263,
1515.219,643.375,
1512.309,640.89751,
1509.398,626.93024,
1506.487,606.63467,
1503.577,626.81227,
1500.666,653.45031,
1497.756,613.9936,
1494.845,610.57566,
1491.934,639.28051,
1489.024,610.40572,
1486.113,570.43195,
1483.203,573.59217,
1480.292,564.19286,
1477.382,547.82653,
1474.471,535.93383,
1471.560,521.03868,
1468.650,534.14012,
1465.739,523.1603,
1462.829,527.29543,
1459.918,527.43016,
1457.008,528.00588,
1454.097,532.67774,
1451.186,523.80053,
1448.276,520.32675,
1445.365,524.73203,
1442.455,533.48783,
1439.544,555.88815,
1436.633,533.55872,
1433.723,496.88858,
1430.812,468.84748,
1427.902,511.87891,
1424.991,491.02813,
1422.081,461.01573,
1419.170,481.70463,
1416.259,487.80519,
1413.349,474.02542,
1410.438,465.8761,
1407.528,442.48778,
1404.617,456.20864,
1401.707,447.34804,
1398.796,450.75255,
1395.885,475.58755,
1392.975,474.45863,
1390.064,471.4823,
1387.154,418.65437,
1384.243,367.61587,
1381.332,351.1657,
1378.422,328.90127,
1375.511,397.28628,
1372.601,453.66922,
1369.690,519.23779,
1366.780,581.64932,
1363.869,542.34218,
1360.958,520.39435,
1358.048,532.42786,
1355.137,550.31163,
1352.227,568.89794,
1349.316,619.09141,
1346.406,673.90463,
1343.495,666.36804,
1340.584,670.23229,
1337.674,665.52064,
1334.763,708.93956,
1331.853,723.77526,
1328.942,716.36982,
1326.032,726.79369,
1323.121,740.48947,
1320.210,752.36605,
1317.300,739.8485,
1314.389,742.76417,
1311.479,744.14208,
1308.568,729.45257,
1305.657,748.79437,
1302.747,793.98157,
1299.836,800.30624,
1296.926,828.97321,
1294.015,841.84374,
1291.105,844.13608,
1288.194,890.7021,
1285.283,924.5711,
1282.373,962.48427,
1279.462,994.74725,
1276.552,1017.5955,
1273.641,1014.5703,
1270.731,1000.372,
1267.820,1022.9208,
1264.909,1010.1215,
1261.999,959.23912,
1259.088,1010.3179,
1256.178,1012.5185,
1253.267,967.11047,
1250.356,946.60246,
1247.446,916.38555,
1244.535,902.33034,
1241.625,904.54908,
1238.714,883.2501,
1235.804,843.40899,
1232.893,838.87115,
1229.982,853.8299,
1227.072,778.689,
1224.161,817.0812,
1221.251,752.4131,
1218.340,753.28748,
1215.430,750.3084,
1212.519,727.31981,
1209.608,717.7925,
1206.698,714.24719,
1203.787,702.91773,
1200.877,740.15807,
1197.966,768.93116,
1195.055,810.47768,
1192.145,818.87769,
1189.234,844.6779,
1186.324,858.92051,
1183.413,873.06537,
1180.503,887.67696,
1177.592,881.44569,
1174.681,875.33391,
1171.771,854.14834,
1168.860,844.32436,
1165.950,816.76745,
1163.039,815.26382,
1160.129,802.03877,
1157.218,797.14383,
1154.307,782.96861,
1151.397,751.76383,
1148.486,759.27701,
1145.576,748.994,
1142.665,786.28634,
1139.754,785.30686,
1136.844,753.56167,
1133.933,726.88536,
1131.023,717.8471,
1128.112,728.73064,
1125.202,743.75182,
1122.291,733.25236,
1119.380,739.52224,
1116.470,754.52522,
1113.559,754.8285,
1110.649,751.10077,
1107.738,737.587,
1104.828,732.36819,
1101.917,736.71217,
1099.006,739.66342,
1096.096,780.63358,
1093.185,735.85545,
1090.275,767.98289,
1087.364,756.47744,
1084.453,740.06296,
1081.543,739.19543,
1078.632,753.83665,
1075.722,770.49439,
1072.811,761.63037,
1069.901,751.15124,
1066.990,741.48335,
1064.079,764.55401,
1061.169,787.97333,
1058.258,795.25757,
1055.348,795.31458,
1052.437,799.25922,
1049.527,784.04633,
1046.616,801.42292,
1043.705,800.29194,
1040.795,824.91518,
1037.884,826.73156,
1034.974,820.33376,
1032.063,827.03665,
1029.153,817.51749,
1026.242,827.03201,
1023.331,834.04124,
1020.421,819.34167,
1017.510,819.65859,
1014.600,834.67946,
1011.689,855.35697,
1008.778,872.14955,
1005.868,853.74566,
1002.957,895.04267,
1000.047,930.49501,
997.136,960.75675,
994.226,984.19023,
991.315,986.02352,
988.404,960.7537,
985.494,952.20238,
982.583,944.49337,
979.673,901.67114,
976.762,875.80716,
973.852,875.44716,
970.941,886.74605,
968.030,891.02238,
965.120,883.47882,
962.209,908.20254,
959.299,908.1255,
956.388,901.33532,
953.477,903.95144,
950.567,918.34205,
947.656,929.81255,
944.746,910.27277,
941.835,897.2278,
938.925,920.03896,
936.014,926.79926,
933.103,916.13787,
930.193,902.78181,
927.282,879.45843,
924.372,862.54629,
921.461,867.0026,
918.551,867.6322,
915.640,862.55051,
912.729,858.44843,
909.819,857.59404,
906.908,828.95158,
903.998,851.23593,
901.087,856.73849,
898.176,867.82768,
895.266,877.83581,
892.355,880.54211,
889.445,924.184,
886.534,916.02628,
883.624,927.83164,
880.713,936.92678,
877.802,923.04759,
874.892,890.35269,
871.981,881.13826,
869.071,871.11331,
866.160,867.99508,
863.250,886.7705,
860.339,918.69397,
857.428,930.98338,
854.518,875.09715,
851.607,900.05923,
848.697,891.99429,
845.786,891.0457,
842.875,885.2381,
839.965,872.48197,
837.054,900.17963,
834.144,882.77583,
831.233,889.37428,
828.323,882.99985,
825.412,858.17452,
822.501,838.71563,
819.591,884.99399,
816.680,871.15061,
813.770,847.95342,
810.859,823.74026,
807.949,812.78478,
805.038,825.56969,
802.127,835.44722,
799.217,818.48562,
796.306,812.94257,
793.396,824.27588,
790.485,838.00571,
787.574,825.18817,
784.664,820.2675,
781.753,833.46566,
778.843,845.76591,
775.932,847.67136,
773.022,843.05213,
770.111,866.7619,
767.200,847.05825,
764.290,848.46529,
761.379,844.92218,
758.469,831.21207,
755.558,834.13187,
752.648,825.98584,
749.737,794.99949,
746.826,759.32749,
743.916,721.57608,
741.005,669.52755,
738.095,546.93415,
735.184,455.14855,
732.274,417.01244,
729.363,467.53418,
726.452,605.22518,
723.542,742.82205,
720.631,752.66862,
717.721,785.45435,
714.810,825.74421,
711.899,847.86013,
708.989,828.49393,
706.078,830.77891,
703.168,800.40673,
700.257,791.51444,
697.347,804.54921,
694.436,794.26589,
691.525,790.24686,
688.615,786.23044,
685.704,790.8504,
682.794,798.2048,
679.883,794.33896,
676.973,793.53759,
674.062,788.90843,
671.151,784.18335,
668.241,792.33442,
665.330,827.03466,
662.420,819.84607,
659.509,802.50172,
656.598,792.07675,
653.688,795.89602,
650.777,814.10498,
647.867,806.1417,
644.956,813.0431,
642.046,810.91223,
639.135,808.34015,
636.224,838.38694,
633.314,840.76875,
630.403,829.55079,
627.493,819.07055,
624.582,822.26128,
621.672,853.14906,
618.761,817.13797,
615.850,830.16945,
612.940,851.74114,
610.029,850.56085,
607.119,827.66156,
604.208,860.16565,
601.297,849.44911,
598.387,840.4264,
595.476,874.95262,
592.566,817.49664,
589.655,834.58638,
586.745,833.31816,
583.834,799.19996,
580.923,752.36552,
578.013,750.79605,
575.102,741.19759,
572.192,754.02565,
569.281,792.32759,
566.371,808.7627,
563.460,831.53905,
560.549,853.04424,
557.639,856.16959,
554.728,829.60679,
551.818,849.11468,
548.907,857.03148,
545.996,854.32074,
543.086,846.20724,
540.175,845.42859,
537.265,846.82356,
534.354,864.43248,
531.444,880.81768,
528.533,878.16099,
525.622,861.09015,
522.712,869.51007,
519.801,875.08372,
516.891,875.75714,
513.980,897.43743,
511.070,873.31415,
508.159,885.29819,
505.248,914.63116,
502.338,927.53314,
499.427,932.93597,
496.517,947.95074,
493.606,945.9248,
490.695,922.97977,
487.785,934.52663,
484.874,969.33242,
481.964,979.89999,
479.053,959.63052,
476.143,918.9285,
473.232,945.87055,
470.321,952.02266,
467.411,951.44021,
464.500,965.19201,
461.590,918.48185,
458.679,962.05535,
455.769,980.64935,
452.858,921.72709,
449.947,934.71393,
447.037,962.25218,
444.126,965.43561,
441.216,946.15306,
438.305,962.15362,
435.395,972.24264,
432.484,962.20543,
429.573,941.66499,
426.663,938.62443,
423.752,918.14985,
420.842,875.12355,
417.931,845.57938,
415.020,885.014,
412.110,917.10275,
409.199,936.68795,
406.289,965.79129,
403.378,1028.3238,
400.468,1013.2039,
397.557,981.63922,
394.646,947.48659,
391.736,922.36091,
388.825,890.6832,
385.915,835.60634,
383.004,806.79673,
380.094,840.25041,
377.183,935.81491,
374.272,992.22792,
371.362,1033.2687,
368.451,1069.5514,
365.541,1039.5299,
362.630,1046.6697,
359.719,1058.4871,
356.809,1056.7375,
353.898,1062.7279,
350.988,1067.0874,
348.077,1056.597,
345.167,1026.813,
342.256,1055.2016,
339.345,1060.7178,
336.435,1076.9737,
333.524,1124.4825,
330.614,1096.1665,
327.703,1082.7544,
324.793,1073.7348,
321.882,1060.4814,
318.971,1104.3445,
316.061,1102.284,
313.150,1094.7678,
310.240,1128.163,
307.329,1125.0872,
304.418,1107.8726,
301.508,1090.3596,
298.597,1094.0617,
295.687,1052.3861,
292.776,1072.3752,
289.866,1148.9261,
286.955,1246.4379,
284.044,1360.9424,
281.134,1443.4437,
278.223,1493.6442,
275.313,1557.0137,
272.402,1587.8021,
269.492,1607.9795,
266.581,1624.3224,
263.670,1623.5873,
260.760,1668.8223,
257.849,1722.1799,
254.939,1755.9385,
252.028,1811.3872,
249.117,1787.6059,
246.207,1734.7538,
243.296,1736.2179,
240.386,1744.2109,
237.475,1746.0699,
234.565,1731.3317,
231.654,1661.2149,
228.743,1648.1011,
225.833,1620.7147,
222.922,1555.5449,
220.012,1559.1876,
217.101,1488.2398,
214.191,1442.4435,
211.280,1539.1961,
208.369,1478.4209,
205.459,1414.6327,
202.548,1383.7929,
199.638,1473.0477,
196.727,1494.2561,
193.816,1499.3852,
190.906,1505.7655,
187.995,1488.3889,
185.085,1496.0878,
182.174,1499.8179,
179.264,1457.1747,
176.353,1524.1422,
173.442,1541.5339,
170.532,1506.6674,
167.621,1552.0889,
164.711,1510.2415,
161.800,1449.8241,
158.890,1415.9969,
155.979,1329.4707,
153.068,1208.4428,
150.158,1066.8542,
147.247,946.23825,
144.337,773.83114,
141.426,602.02923,
138.516,455.06653,
135.605,323.82154,
132.694,214.85521,
129.784,130.59471,
126.873,85.541527,
123.963,63.286387,
121.052,49.69224,
118.141,40.411514,
115.231,17.636749,
112.320,15.576811,
109.410,24.284158,
106.499,18.586916,
103.589,17.375,
100.678,14.658783,
97.767,7.5494072,
94.857,6.682011,
91.946,3.150113,
89.036,0.18136652,
86.125,11.528651,
83.215,17.029602,
80.304,17.220106,
77.393,10.846576,
74.483,7.7544602,
71.572,3.8385352,
68.662,-0.5557325,
65.751,0.15071858,
62.840,4.7103179,
59.930,7.6894242,
57.019,1.3436863,
54.109,5.7494476,
51.198,9.375,
48.288,9.4089747,
45.377,13.629243,
42.466,15.375,
39.556,14.56917,
36.645,9.6538384,
33.735,12.528988,
30.824,16.816774,
27.914,18.219124,
25.003,17.129725,
22.092,16.375,
19.182,17.290315,
16.271,45.26992,
13.361,197.98488,
10.450,485.28168,
7.539,1025.0795,
4.629,1351.7683,
1.718,1366.0122,
-1.192,843.1538,
-4.103,453.7025,
-7.013,172.10561,
-9.924,4.375,
