,PL77B2~1,
Wavenumbers [1/cm],Intensity,
1454.097,1634.1399,
1451.186,1639.1081,
1448.276,1625.5472,
1445.365,1565.9437,
1442.455,1530.0952,
1439.544,1515.3178,
1436.633,1499.9678,
1433.723,1525.5026,
1430.812,1513.9077,
1427.902,1446.074,
1424.991,1475.4547,
1422.081,1423.1613,
1419.170,1420.1031,
1416.259,1460.0681,
1413.349,1434.6339,
1410.438,1416.3772,
1407.528,1385.0504,
1404.617,1394.0344,
1401.707,1337.7133,
1398.796,1258.2142,
1395.885,1246.0955,
1392.975,1222.6863,
1390.064,1195.097,
1387.154,1241.7573,
1384.243,1193.3047,
1381.332,1162.5843,
1378.422,1191.6597,
1375.511,1255.3608,
1372.601,1279.4143,
1369.690,1308.8061,
1366.780,1319.7113,
1363.869,1364.9636,
1360.958,1396.56,
1358.048,1414.4613,
1355.137,1442.4024,
1352.227,1486.5386,
1349.316,1554.4802,
1346.406,1624.2737,
1343.495,1628.1851,
1340.584,1592.981,
1337.674,1666.2662,
1334.763,1644.9268,
1331.853,1764.5396,
1328.942,1742.6911,
1326.032,1744.2687,
1323.121,1756.4895,
1320.210,1773.6934,
1317.300,1793.3601,
1314.389,1887.6822,
1311.479,1961.3848,
1308.568,1969.257,
1305.657,1999.656,
1302.747,2022.8181,
1299.836,2116.1662,
1296.926,2155.1607,
1294.015,2258.1249,
1291.105,2262.375,
1288.194,2311.8971,
1285.283,2370.1992,
1282.373,2392.1719,
1279.462,2407.5512,
1276.552,2429.0601,
1273.641,2415.9414,
1270.731,2394.9571,
1267.820,2430.872,
1264.909,2382.76,
1261.999,2406.3431,
1259.088,2378.0673,
1256.178,2397.7864,
1253.267,2329.2586,
1250.356,2291.7982,
1247.446,2265.5997,
1244.535,2239.4911,
1241.625,2203.364,
1238.714,2163.4591,
1235.804,2146.2245,
1232.893,2139.7371,
1229.982,2195.8299,
1227.072,2120.689,
1224.161,2120.418,
1221.251,2069.2594,
1218.340,2007.9716,
1215.430,1987.1277,
1212.519,1968.5481,
1209.608,1940.1856,
1206.698,1925.4386,
1203.787,1901.7117,
1200.877,1916.9939,
1197.966,1959.2544,
1195.055,2007.4504,
1192.145,2092.012,
1189.234,2184.2006,
1186.324,2266.7431,
1183.413,2314.2075,
1180.503,2336.1672,
1177.592,2337.8594,
1174.681,2269.1935,
1171.771,2240.3338,
1168.860,2238.5476,
1165.950,2196.4479,
1163.039,2152.8517,
1160.129,2144.8634,
1157.218,2182.5458,
1154.307,2249.1701,
1151.397,2304.2425,
1148.486,2321.2165,
1145.576,2368.6767,
1142.665,2306.5228,
1139.754,2302.1886,
1136.844,2270.8614,
1133.933,2244.4719,
1131.023,2190.0538,
1128.112,2155.4441,
1125.202,2187.7566,
1122.291,2196.7456,
1119.380,2185.8254,
1116.470,2231.7169,
1113.559,2159.2768,
1110.649,2122.6232,
1107.738,2131.4495,
1104.828,2132.892,
1101.917,2106.7948,
1099.006,2089.0038,
1096.096,2102.0738,
1093.185,2113.4878,
1090.275,2131.3697,
1087.364,2112.7329,
1084.453,2141.7475,
1081.543,2163.6106,
1078.632,2148.6143,
1075.722,2146.581,
1072.811,2171.5134,
1069.901,2145.3156,
1066.990,2145.8,
1064.079,2170.8735,
1061.169,2186.7934,
1058.258,2181.4818,
1055.348,2174.6663,
1052.437,2182.6193,
1049.527,2159.2813,
1046.616,2182.7397,
1043.705,2175.3551,
1040.795,2157.0509,
1037.884,2165.0643,
1034.974,2175.7887,
1032.063,2172.8132,
1029.153,2190.8823,
1026.242,2170.1234,
1023.331,2177.7078,
1020.421,2241.417,
1017.510,2285.1833,
1014.600,2319.9444,
1011.689,2334.5513,
1008.778,2303.0928,
1005.868,2336.2514,
1002.957,2322.4858,
1000.047,2401.911,
997.136,2441.7722,
994.226,2458.1902,
991.315,2459.4146,
988.404,2425.7821,
985.494,2379.8598,
982.583,2312.1918,
979.673,2301.6434,
976.762,2298.4395,
973.852,2293.7229,
970.941,2297.1918,
968.030,2312.6235,
965.120,2308.443,
962.209,2324.6413,
959.299,2315.3348,
956.388,2317.0946,
953.477,2342.1043,
950.567,2372.4664,
947.656,2380.826,
944.746,2399.5163,
941.835,2401.1848,
938.925,2398.0847,
936.014,2368.5546,
933.103,2339.2564,
930.193,2330.3811,
927.282,2308.8168,
924.372,2280.0662,
921.461,2298.467,
918.551,2262.2241,
915.640,2227.8253,
912.729,2234.5725,
909.819,2265.0439,
906.908,2285.2621,
903.998,2319.7803,
901.087,2329.0115,
898.176,2307.9012,
895.266,2286.5968,
892.355,2293.2597,
889.445,2303.3309,
886.534,2305.0447,
883.624,2311.4305,
880.713,2316.9268,
877.802,2298.5315,
874.892,2221.3187,
871.981,2048.0151,
869.071,1863.3889,
866.160,1914.8601,
863.250,2073.4658,
860.339,2214.1608,
857.428,2267.6532,
854.518,2257.9678,
851.607,2174.7609,
848.697,2129.4232,
845.786,2110.7043,
842.875,2135.7371,
839.965,2215.8806,
837.054,2333.0448,
834.144,2392.715,
831.233,2423.7069,
828.323,2419.527,
825.412,2403.7652,
822.501,2397.992,
819.591,2384.7696,
816.680,2373.157,
813.770,2337.1704,
810.859,2299.3254,
807.949,2283.1628,
805.038,2293.6958,
802.127,2255.0088,
799.217,2254.3566,
796.306,2244.0236,
793.396,2256.3981,
790.485,2284.3211,
787.574,2263.6624,
784.664,2218.5563,
781.753,2259.3568,
778.843,2298.5676,
775.932,2311.9059,
773.022,2303.7123,
770.111,2286.5431,
767.200,2281.5684,
764.290,2280.9529,
761.379,2285.7075,
758.469,2291.3287,
755.558,2286.7672,
752.648,2266.4021,
749.737,2275.4308,
746.826,2283.3074,
743.916,2270.693,
741.005,2228.222,
738.095,2164.8956,
735.184,2103.7455,
732.274,2054.5024,
729.363,2052.5749,
726.452,2108.6074,
723.542,2165.265,
720.631,2232.5963,
717.721,2233.4711,
714.810,2248.3066,
711.899,2291.0483,
708.989,2272.489,
706.078,2285.9971,
703.168,2274.8017,
700.257,2255.4733,
697.347,2258.7645,
694.436,2320.7203,
691.525,2296.6062,
688.615,2324.7073,
685.704,2315.8832,
682.794,2295.4599,
679.883,2352.2761,
