,PL4E89~1,
Raman shift [1/cm],Intensity,
3014.167,6.5,
3011.256,-3.2500537,
3008.346,134.35492,
3005.435,160.84629,
3002.525,167.04754,
2999.614,149.67925,
2996.704,174.2701,
2993.793,176.88076,
2990.882,175.88929,
2987.972,194.48991,
2985.061,192.94335,
2982.151,205.82942,
2979.240,192.62925,
2976.329,225.77048,
2973.419,228.83864,
2970.508,223.34999,
2967.598,241.59558,
2964.687,250.18614,
2961.777,257.5,
2958.866,248.17755,
2955.955,252.47121,
2953.045,264.29865,
2950.134,269.05397,
2947.224,279.89856,
2944.313,287.65741,
2941.403,278.76186,
2938.492,293.95801,
2935.581,296.23131,
2932.671,312.22104,
2929.760,310.01537,
2926.850,301.60451,
2923.939,326.42527,
2921.028,320.82954,
2918.118,337.0403,
2915.207,331.84801,
2912.297,336.45769,
2909.386,324.08395,
2906.476,327.17414,
2903.565,340.56519,
2900.654,327.05309,
2897.744,325.60058,
2894.833,326.90218,
2891.923,323.1763,
2889.012,343.7948,
2886.102,328.06352,
2883.191,312.51133,
2880.280,320.94497,
2877.370,299.93024,
2874.459,307.37432,
2871.549,319.27624,
2868.638,333.59277,
2865.727,348.86922,
2862.817,350.04278,
2859.906,338.57691,
2856.996,362.99774,
2854.085,364.38025,
2851.175,341.07228,
2848.264,351.2795,
2845.353,354.21963,
2842.443,347.09025,
2839.532,348.51497,
2836.622,349.65169,
2833.711,341.03374,
2830.801,339.69412,
2827.890,346.77098,
2824.979,354.56195,
2822.069,366.26119,
2819.158,346.64016,
2816.248,346.25868,
2813.337,354.42804,
2810.427,367.11019,
2807.516,369.55031,
2804.605,353.52164,
2801.695,360.89474,
2798.784,348.68277,
2795.874,359.0752,
2792.963,359.35723,
2790.052,349.50257,
2787.142,355.81569,
2784.231,352.59626,
2781.321,351.99712,
2778.410,346.98984,
2775.500,345.13897,
2772.589,367.42354,
2769.678,373.10752,
2766.768,367.44174,
2763.857,366.81792,
2760.947,379.97163,
2758.036,372.95858,
2755.126,359.33976,
2752.215,388.48161,
2749.304,364.77699,
2746.394,387.40522,
2743.483,386.25003,
2740.573,380.38717,
2737.662,391.70267,
2734.751,382.96595,
2731.841,382.04029,
2728.930,382.74571,
2726.020,399.39815,
2723.109,390.5415,
2720.199,400.08744,
2717.288,400.79926,
2714.377,403.94984,
2711.467,398.61429,
2708.556,416.89368,
2705.646,405.2042,
2702.735,400.67268,
2699.825,402.09816,
2696.914,401.54773,
2694.003,393.88536,
2691.093,399.62515,
2688.182,394.33555,
2685.272,413.42034,
2682.361,411.71179,
2679.450,423.24069,
2676.540,404.5,
2673.629,409.80939,
2670.719,411.50739,
2667.808,435.04093,
2664.898,422.09727,
2661.987,429.5,
2659.076,436.48275,
2656.166,422.45234,
2653.255,432.46259,
2650.345,431.14791,
2647.434,445.01443,
2644.524,448.95563,
2641.613,449.92866,
2638.702,440.67359,
2635.792,436.27967,
2632.881,454.27371,
2629.971,455.88253,
