,PL986C~1,
Wavenumbers [1/cm],Intensity,
516.891,1474.3415,
513.980,1467.3728,
511.070,1492.1065,
508.159,1483.1698,
505.248,1467.258,
502.338,1484.3374,
499.427,1504.405,
496.517,1518.2348,
493.606,1530.1339,
490.695,1539.8941,
487.785,1533.7358,
484.874,1515.9482,
481.964,1495.9528,
479.053,1481.8531,
476.143,1486.4609,
473.232,1465.8873,
470.321,1493.7567,
467.411,1530.2304,
464.500,1525.7306,
461.590,1524.9649,
458.679,1518.1465,
455.769,1517.1609,
452.858,1529.136,
449.947,1552.054,
447.037,1531.2661,
444.126,1519.9258,
441.216,1526.7657,
438.305,1515.3367,
435.395,1562.9227,
432.484,1559.1606,
429.573,1538.5177,
426.663,1627.4542,
423.752,1728.2042,
420.842,1562.3279,
417.931,1244.7834,
415.020,991.49182,
412.110,1209.5501,
409.199,1474.6569,
406.289,1665.9799,
403.378,1669.2787,
400.468,1530.1757,
397.557,1447.1888,
394.646,1451.1518,
391.736,1561.0397,
388.825,1570.0905,
385.915,1549.8657,
383.004,1534.0331,
380.094,1545.2107,
377.183,1554.2404,
374.272,1580.6323,
371.362,1595.7464,
368.451,1583.978,
365.541,1587.7306,
362.630,1612.7846,
359.719,1618.2476,
356.809,1583.7047,
353.898,1582.9559,
350.988,1596.3122,
348.077,1601.361,
345.167,1585.4473,
342.256,1579.4707,
339.345,1600.0702,
336.435,1614.7533,
333.524,1602.2667,
330.614,1618.6602,
327.703,1647.88,
324.793,1678.4837,
321.882,1700.8131,
318.971,1726.8336,
316.061,1704.0096,
313.150,1690.8428,
310.240,1755.4069,
307.329,1792.0526,
304.418,1813.0453,
301.508,1826.0823,
298.597,1842.3715,
295.687,1866.0989,
292.776,1870.5,
289.866,1887.906,
286.955,2012.0119,
284.044,2068.3325,
281.134,2149.9961,
278.223,2250.3189,
275.313,2247.3715,
272.402,2326.9146,
269.492,2392.9882,
266.581,2406.4934,
263.670,2346.9438,
260.760,2334.4514,
257.849,2379.5537,
254.939,2496.2411,
252.028,2444.1855,
249.117,2408.6747,
246.207,2398.5158,
243.296,2428.5294,
240.386,2412.1602,
237.475,2402.5184,
234.565,2399.1486,
231.654,2369.9333,
228.743,2353.9687,
225.833,2314.431,
222.922,2238.202,
220.012,2183.5603,
217.101,2161.8243,
214.191,2140.0466,
211.280,2081.1221,
208.369,2057.9112,
205.459,2021.2017,
202.548,1981.2542,
199.638,1989.962,
196.727,1973.8873,
193.816,1986.638,
190.906,2043.2201,
187.995,1942.5807,
185.085,1901.13,
182.174,1890.8117,
179.264,1879.9703,
176.353,1869.7791,
173.442,1880.34,
170.532,1904.7257,
167.621,1878.7706,
164.711,1841.2671,
161.800,1766.3174,
158.890,1627.41,
155.979,1470.1134,
153.068,1331.7332,
150.158,1203.7326,
147.247,1050.8088,
144.337,904.10686,
141.426,723.7722,
138.516,486.4812,
135.605,373.31098,
132.694,271.80639,
129.784,182.64924,
126.873,115.42704,
123.963,78.418125,
121.052,52.534613,
118.141,31.831455,
115.231,31.75,
112.320,24.548189,
109.410,14.886355,
106.499,15.59851,
103.589,10.70771,
100.678,7.8364868,
97.767,10.680237,
94.857,7.2850548,
91.946,9.3779978,
89.036,14.524204,
86.125,13.105794,
83.215,12.21908,
80.304,8.1585097,
77.393,-2.4640393,
74.483,3.9564845,
71.572,6.6629437,
68.662,4.4036625,
65.751,0.87140711,
62.840,4.0853179,
59.930,8.0008552,
57.019,5.1805273,
54.109,-0.027286784,
51.198,-1.1387351,
48.288,3.7669873,
45.377,5.8771215,
42.466,7.5744387,
39.556,10.822134,
36.645,23.461558,
33.735,39.731212,
30.824,42.030973,
27.914,11.179262,
25.003,2.7689002,
22.092,-2.1874273,
19.182,-5.8609913,
16.271,6.0303409,
13.361,26.765403,
10.450,26.274515,
7.539,-104.31046,
4.629,-439.78379,
1.718,-800.72086,
-1.192,-1056.5729,
-4.103,-820.05242,
-7.013,-449.85155,
-9.924,-0.25,
