,PL22B4~1,
Raman shift [1/cm],Intensity,
1515.219,4481.0843,
1512.309,4493.9673,
1509.398,4457.5395,
1506.487,4429.7002,
1503.577,4399.358,
1500.666,4417.6773,
1497.756,4413.2096,
1494.845,4398.2429,
1491.934,4305.1124,
1489.024,4301.2624,
1486.113,4333.5775,
1483.203,4321.0261,
1480.292,4256.3352,
1477.382,4212.7951,
1474.471,4208.9619,
1471.560,4153.523,
1468.650,4116.4097,
1465.739,4098.2367,
1462.829,4096.8995,
1459.918,4090.7327,
1457.008,4098.356,
1454.097,4108.0413,
1451.186,4102.9567,
1448.276,4105.9698,
1445.365,4098.516,
1442.455,4062.459,
1439.544,4039.8099,
1436.633,4078.9105,
1433.723,4039.5019,
1430.812,4030.7659,
1427.902,3974.7269,
1424.991,3915.9656,
1422.081,3986.6057,
1419.170,3962.0188,
1416.259,3945.7841,
1413.349,3918.202,
1410.438,3888.4318,
1407.528,3834.7068,
1404.617,3871.7735,
1401.707,3881.7387,
1398.796,3831.3558,
1395.885,3808.5384,
1392.975,3814.7919,
1390.064,3763.3201,
1387.154,3582.4125,
1384.243,3455.6386,
1381.332,3366.7729,
1378.422,3416.9741,
1375.511,3666.1579,
1372.601,3875.6352,
1369.690,4017.4223,
1366.780,4094.3595,
1363.869,4167.2432,
1360.958,4266.3703,
1358.048,4341.1304,
1355.137,4424.0016,
1352.227,4515.0991,
1349.316,4601.7297,
1346.406,4696.821,
1343.495,4766.8515,
1340.584,4801.0526,
1337.674,4873.7011,
1334.763,4945.3367,
1331.853,4950.9001,
1328.942,5003.6034,
1326.032,5041.9342,
1323.121,5091.36,
1320.210,5132.7618,
1317.300,5198.6557,
1314.389,5242.3196,
1311.479,5298.0567,
1308.568,5353.2228,
1305.657,5349.8014,
1302.747,5389.6608,
1299.836,5452.5158,
1296.926,5562.9092,
1294.015,5880.9952,
1291.105,5979.5376,
1288.194,6099.7541,
1285.283,6210.1814,
1282.373,6342.4762,
1279.462,6411.1052,
1276.552,6434.9912,
1273.641,6476.0402,
1270.731,6493.9548,
1267.820,6440.4244,
1264.909,6426.3774,
1261.999,6397.2609,
1259.088,6346.1821,
1256.178,6272.8956,
1253.267,6222.7652,
1250.356,6068.9017,
1247.446,5985.8701,
1244.535,5872.5494,
1241.625,5710.7992,
1238.714,5602.7729,
1235.804,5535.397,
1232.893,5465.7706,
1229.982,5367.2188,
1227.072,5222.3688,
1224.161,5190.2719,
1221.251,5044.6683,
1218.340,4948.1869,
1215.430,4921.0239,
1212.519,4871.227,
1209.608,4814.96,
1206.698,4831.6146,
1203.787,4869.1753,
1200.877,4891.7379,
1197.966,4901.6287,
1195.055,5006.2213,
1192.145,5121.7996,
1189.234,5250.1463,
1186.324,5353.4026,
1183.413,5408.9321,
1180.503,5422.427,
1177.592,5407.1349,
1174.681,5366.3956,
1171.771,5311.7856,
1168.860,5253.7348,
1165.950,5228.7741,
1163.039,5150.7927,
1160.129,5133.8714,
1157.218,5178.738,
1154.307,5179.7645,
1151.397,5115.2575,
1148.486,5113.8685,
1145.576,5147.3451,
1142.665,5037.2439,
1139.754,5015.1069,
1136.844,4972.908,
1133.933,4926.2132,
1131.023,4877.7434,
1128.112,4849.9817,
1125.202,4858.2651,
1122.291,4856.4686,
1119.380,4775.7486,
1116.470,4839.2907,
1113.559,4830.8868,
1110.649,4814.9926,
1107.738,4775.3685,
1104.828,4757.7758,
1101.917,4772.3498,
1099.006,4766.8982,
1096.096,4761.77,
1093.185,4772.3061,
1090.275,4731.8522,
1087.364,4737.2197,
1084.453,4698.0029,
1081.543,4671.3276,
1078.632,4672.1562,
1075.722,4654.1429,
1072.811,4679.6286,
1069.901,4672.6425,
1066.990,4726.2832,
1064.079,4769.7481,
1061.169,4808.9786,
1058.258,4840.1356,
1055.348,4879.2296,
1052.437,4937.781,
1049.527,4941.1921,
1046.616,4942.9298,
1043.705,4938.5004,
1040.795,4948.6181,
1037.884,5003.6758,
1034.974,5039.2075,
1032.063,5020.0788,
1029.153,5019.4898,
1026.242,4989.2163,
1023.331,5043.1215,
1020.421,5095.9511,
1017.510,5124.21,
1014.600,5185.4142,
1011.689,5258.125,
1008.778,5288.1803,
1005.868,5464.7312,
1002.957,5643.6849,
1000.047,5785.421,
997.136,5919.1605,
994.226,5956.8023,
991.315,5900.682,
988.404,5826.6966,
985.494,5719.1111,
982.583,5629.1727,
979.673,5622.7098,
976.762,5595.1828,
973.852,5579.4291,
970.941,5562.4145,
968.030,5511.8361,
965.120,5544.2539,
962.209,5574.9454,
959.299,5557.461,
956.388,5568.8437,
953.477,5601.5661,
950.567,5633.752,
947.656,5661.2445,
944.746,5685.0321,
941.835,5662.6404,
938.925,5645.9381,
936.014,5599.6589,
933.103,5595.4344,
930.193,5632.5586,
927.282,5519.0545,
924.372,5462.3988,
921.461,5391.0582,
918.551,5369.2869,
915.640,5352.7023,
912.729,5309.2666,
909.819,5255.681,
906.908,5259.8931,
903.998,5303.87,
901.087,5332.9472,
898.176,5332.1495,
895.266,5350.9127,
892.355,5425.2921,
889.445,5468.934,
886.534,5500.0153,
883.624,5502.7608,
880.713,5546.0363,
877.802,5597.115,
874.892,5598.1527,
871.981,5534.6454,
869.071,5471.9894,
866.160,5456.2953,
863.250,5458.3186,
860.339,5455.3235,
857.428,5435.4726,
854.518,5403.3657,
851.607,5411.6864,
848.697,5434.4473,
845.786,5456.0612,
842.875,5468.5232,
839.965,5473.6396,
837.054,5485.8321,
834.144,5548.8172,
831.233,5523.7944,
828.323,5521.9404,
825.412,5549.7498,
822.501,5565.1248,
819.591,5526.2841,
816.680,5432.1761,
813.770,5403.4865,
810.859,5365.3795,
807.949,5301.903,
805.038,5239.156,
802.127,5181.537,
799.217,5153.7633,
796.306,5167.6927,
793.396,5151.8117,
790.485,5105.7578,
787.574,5124.6196,
784.664,5163.985,
781.753,5102.6846,
778.843,5126.4646,
775.932,5179.335,
773.022,5170.3381,
770.111,5210.3994,
767.200,5193.3309,
764.290,5184.2356,
761.379,5167.9458,
758.469,5140.8933,
755.558,5120.2011,
752.648,5089.2462,
749.737,5058.319,
746.826,5008.7598,
743.916,4882.2406,
741.005,4615.4384,
738.095,4193.2625,
