,PL375C~1,
Raman shift [1/cm],Intensity,
1686.943,677.2101,
1684.033,714.63155,
1681.122,740.20019,
1678.211,781.23479,
1675.301,785.61267,
1672.390,721.94202,
1669.480,827.45654,
1666.569,805.72359,
1663.659,736.42529,
1660.748,786.12898,
1657.837,863.14987,
1654.927,886.461,
1652.016,878.72593,
1649.106,845.19551,
1646.195,945.61098,
1643.285,865.653,
1640.374,952.83406,
1637.463,962.66103,
1634.553,965.06834,
1631.642,995.28733,
1628.732,1055.7435,
1625.821,1075.6662,
1622.911,1138.27,
1620.000,1220.5793,
1617.089,1280.431,
1614.179,1365.1997,
1611.268,1457.1675,
1608.358,1551.1768,
1605.447,1642.3686,
1602.536,1619.6684,
1599.626,1705.0186,
1596.715,1705.3642,
1593.805,1629.5011,
1590.894,1674.3459,
1587.984,1694.6164,
1585.073,1647.2776,
1582.162,1636.9552,
1579.252,1606.3479,
1576.341,1574.792,
1573.431,1540.4307,
1570.520,1531.0962,
1567.610,1451.6434,
1564.699,1452.1761,
1561.788,1466.8503,
1558.878,1447.4593,
1555.967,1425.733,
1553.057,1353.2808,
1550.146,1335.2904,
1547.235,1328.1442,
1544.325,1278.9965,
1541.414,1267.2867,
1538.504,1268.8075,
1535.593,1237.6615,
1532.683,1214.7874,
1529.772,1191.4941,
1526.861,1160.8087,
1523.951,1147.6797,
1521.040,1117.5519,
1518.130,1106.0739,
1515.219,1134.8257,
1512.309,1101.2015,
1509.398,1085.7218,
1506.487,1113.5704,
1503.577,1072.625,
1500.666,1073.2965,
1497.756,1075.2686,
1494.845,1034.9452,
1491.934,1042.3982,
1489.024,973.09874,
1486.113,1007.7136,
1483.203,995.52615,
1480.292,935.92622,
1477.382,898.95281,
1474.471,964.75862,
1471.560,955.42136,
1468.650,916.97733,
1465.739,903.98451,
1462.829,840.95917,
1459.918,842.82427,
1457.008,892.33287,
1454.097,903.31421,
1451.186,887.73332,
1448.276,840.10746,
1445.365,801.84143,
1442.455,832.27143,
1439.544,856.73949,
1436.633,887.08976,
1433.723,824.52452,
1430.812,766.88617,
1427.902,757.3093,
1424.991,744.04063,
1422.081,761.05706,
1419.170,784.22651,
1416.259,715.52939,
1413.349,715.2403,
1410.438,713.6272,
1407.528,665.56308,
1404.617,674.09131,
1401.707,720.94238,
1398.796,713.3034,
1395.885,692.78651,
1392.975,692.68684,
1390.064,662.44776,
1387.154,661.49429,
1384.243,652.27732,
1381.332,587.58889,
1378.422,661.94364,
1375.511,706.90913,
1372.601,739.87996,
1369.690,853.2067,
1366.780,846.27987,
1363.869,881.03419,
1360.958,957.3649,
1358.048,962.51928,
1355.137,1003.5016,
1352.227,1031.4614,
1349.316,1050.2286,
1346.406,1117.6843,
1343.495,1121.7941,
1340.584,1195.9104,
1337.674,1220.6634,
1334.763,1264.6363,
1331.853,1317.4884,
1328.942,1364.9877,
1326.032,1350.2345,
1323.121,1399.7154,
1320.210,1429.2797,
1317.300,1451.7417,
1314.389,1476.4725,
1311.479,1533.1878,
1308.568,1611.0989,
1305.657,1639.7582,
1302.747,1622.0513,
1299.836,1642.0674,
1296.926,1719.8297,
1294.015,1788.7789,
1291.105,1853.2629,
1288.194,1956.6754,
1285.283,1988.501,
1282.373,2006.8124,
1279.462,2039.2324,
1276.552,2088.3574,
1273.641,2138.5685,
1270.731,2156.9802,
1267.820,2138.8327,
1264.909,2142.6473,
1261.999,2163.9592,
1259.088,2145.7168,
1256.178,2122.3571,
1253.267,2127.0642,
1250.356,2065.2859,
1247.446,2009.9825,
1244.535,1960.9108,
1241.625,1931.4509,
1238.714,1916.3206,
1235.804,1864.0134,
1232.893,1828.5017,
1229.982,1818.5399,
1227.072,1756.9786,
1224.161,1738.3364,
1221.251,1718.5013,
1218.340,1660.8,
1215.430,1629.3218,
1212.519,1632.5109,
1209.608,1621.5518,
1206.698,1605.9871,
1203.787,1655.223,
1200.877,1649.3523,
1197.966,1677.2263,
1195.055,1760.5369,
1192.145,1757.3441,
1189.234,1787.9574,
1186.324,1853.4476,
1183.413,1884.559,
1180.503,1882.3701,
1177.592,1886.3319,
1174.681,1854.9914,
1171.771,1850.0068,
1168.860,1823.2142,
1165.950,1806.9181,
1163.039,1768.7049,
1160.129,1791.3757,
1157.218,1803.2029,
1154.307,1779.8335,
1151.397,1755.1551,
1148.486,1721.2763,
1145.576,1714.2803,
1142.665,1729.3748,
1139.754,1688.3163,
1136.844,1693.3314,
1133.933,1704.317,
1131.023,1709.5134,
