,PL681F~1,
Wavenumbers [1/cm],Intensity,
1084.453,2162.498,
1081.543,2172.9769,
1078.632,2154.0598,
1075.722,2160.8388,
1072.811,2198.8138,
1069.901,2196.1941,
1066.990,2213.7833,
1064.079,2232.2908,
1061.169,2215.251,
1058.258,2204.4697,
1055.348,2233.9315,
1052.437,2269.4565,
1049.527,2231,
1046.616,2231,
1043.705,2256.4352,
1040.795,2281.8781,
1037.884,2285.4254,
1034.974,2264.4755,
1032.063,2233.3233,
1029.153,2217.8163,
1026.242,2266.2538,
1023.331,2232.169,
1020.421,2250.7928,
1017.510,2271.5247,
1014.600,2314.9491,
1011.689,2350.0316,
1008.778,2307.083,
1005.868,2261.4942,
1002.957,2316.5569,
1000.047,2434.2,
997.136,2516.7001,
994.226,2520.5696,
991.315,2479.8663,
988.404,2453.974,
985.494,2427.1561,
982.583,2389.4676,
979.673,2369.3671,
976.762,2366.9355,
973.852,2361.4858,
970.941,2353.1855,
968.030,2355.3988,
965.120,2352.1504,
962.209,2387.9571,
959.299,2378.4185,
956.388,2398.3183,
953.477,2414.4787,
950.567,2422.3783,
947.656,2464.7826,
944.746,2478.3755,
941.835,2415.8346,
938.925,2469.4372,
936.014,2481.2262,
933.103,2443.17,
930.193,2414.8015,
927.282,2406.7462,
924.372,2346.7081,
921.461,2343.4184,
918.551,2329.3148,
915.640,2335.8476,
912.729,2359.7316,
909.819,2360.8905,
906.908,2375.2117,
903.998,2357.7066,
901.087,2372.7317,
898.176,2368.7298,
895.266,2370.7265,
892.355,2403.147,
889.445,2361.1837,
886.534,2459.5149,
883.624,2465.5434,
880.713,2461.0414,
877.802,2399.4273,
874.892,2247.4591,
871.981,2098.0285,
869.071,1887.5045,
866.160,1948.9743,
863.250,2114.615,
860.339,2269.3888,
857.428,2348.4261,
854.518,2344.2909,
851.607,2285.214,
848.697,2170.4518,
845.786,2111.5827,
842.875,2161.1223,
839.965,2289.884,
837.054,2367.8094,
834.144,2439.9109,
831.233,2525.3282,
828.323,2530.3365,
825.412,2502.2196,
822.501,2504.8297,
819.591,2481.6905,
816.680,2485.8077,
813.770,2457.5544,
810.859,2413.828,
807.949,2399.3635,
805.038,2434.8451,
802.127,2350.8861,
799.217,2399.6497,
796.306,2402.5404,
793.396,2396.2291,
790.485,2406,
787.574,2405.9377,
784.664,2404.2975,
781.753,2415.4067,
778.843,2441.0934,
775.932,2454.5927,
773.022,2437.7464,
770.111,2436.1112,
767.200,2445.8971,
764.290,2444.9549,
761.379,2456.1792,
758.469,2469.0015,
755.558,2435.3161,
752.648,2445.9059,
749.737,2431.6803,
746.826,2409.4796,
743.916,2392.6039,
741.005,2383.2226,
738.095,2332.0743,
735.184,2237.3326,
732.274,2204.1036,
729.363,2216.4231,
726.452,2257.3187,
723.542,2369.8244,
720.631,2385.1745,
717.721,2420.6522,
714.810,2449.9488,
711.899,2453.6733,
708.989,2435.114,
706.078,2461.443,
703.168,2434.6028,
700.257,2408.4617,
697.347,2418.52,
694.436,2477.5636,
691.525,2461.4875,
688.615,2420.2653,
685.704,2416.5628,
682.794,2451.9999,
679.883,2489.4057,
676.973,2520.6591,
674.062,2502.7529,
671.151,2497.7666,
668.241,2514.4797,
665.330,2529.3907,
662.420,2474.2782,
659.509,2441.4123,
656.598,2424.2398,
653.688,2428.582,
650.777,2463.838,
647.867,2459.06,
