,PL5D80~1,
Raman shift [1/cm],Intensity,
1084.453,2076.374,
1081.543,2078.5459,
1078.632,2063.1178,
1075.722,2054.428,
1072.811,2042.8589,
1069.901,2074.2963,
1066.990,2078.2417,
1064.079,2102.443,
1061.169,2119.7003,
1058.258,2138.1765,
1055.348,2161.0344,
1052.437,2177.6926,
1049.527,2209.397,
1046.616,2229.3801,
1043.705,2238.5619,
1040.795,2230.4089,
1037.884,2224.1193,
1034.974,2237.4046,
1032.063,2255.379,
1029.153,2241.0138,
1026.242,2260.9078,
1023.331,2264.9581,
1020.421,2301.1772,
1017.510,2298.6962,
1014.600,2300.6963,
1011.689,2331.4622,
1008.778,2357.2903,
1005.868,2379.2891,
1002.957,2453.2796,
1000.047,2543.249,
997.136,2603.7533,
994.226,2636.3325,
991.315,2635.3156,
988.404,2603.2735,
985.494,2606.2222,
982.583,2588.2345,
979.673,2611.2326,
976.762,2578.9407,
973.852,2539.4588,
970.941,2520.401,
968.030,2500.8157,
965.120,2473.8112,
962.209,2518.1433,
959.299,2515.7095,
956.388,2522.8243,
953.477,2541.0786,
950.567,2550.1808,
947.656,2537.5136,
944.746,2536.664,
941.835,2586.0236,
938.925,2588.4123,
936.014,2569.9677,
933.103,2556.625,
930.193,2553.0294,
927.282,2535.3712,
924.372,2475.3331,
921.461,2447.0058,
918.551,2433.8157,
915.640,2416.0268,
912.729,2404.6023,
909.819,2422.6242,
906.908,2415.0423,
903.998,2392.3548,
901.087,2416.5408,
898.176,2441.2601,
895.266,2456.9252,
892.355,2485.0327,
889.445,2551.3348,
886.534,2531.5881,
883.624,2564.6308,
880.713,2569.3557,
877.802,2556.2776,
874.892,2552.1319,
871.981,2537.059,
869.071,2555.4381,
866.160,2578.6338,
863.250,2578.7136,
860.339,2565.9713,
857.428,2559.1555,
854.518,2565.3121,
851.607,2554.4952,
848.697,2551.2494,
845.786,2532.9802,
842.875,2519.0718,
839.965,2532.4262,
837.054,2572.718,
834.144,2581.0056,
831.233,2550.6273,
828.323,2540.5599,
825.412,2543.4054,
822.501,2533.0504,
819.591,2513.2169,
816.680,2476.5672,
813.770,2473.2635,
810.859,2442.7819,
807.949,2403.0031,
805.038,2405.0321,
802.127,2391.862,
799.217,2390.625,
796.306,2365.6518,
793.396,2365.3122,
790.485,2390.4134,
787.574,2373.94,
784.664,2355.8975,
781.753,2386.1742,
778.843,2371.7498,
775.932,2382.2169,
773.022,2473.6943,
770.111,2448.3494,
767.200,2428.3535,
764.290,2397.7762,
761.379,2384.3514,
758.469,2404.3903,
755.558,2450.4125,
752.648,2376.2836,
749.737,2378.5975,
746.826,2343.334,
743.916,2283.6898,
741.005,2241.367,
738.095,2070.8728,
735.184,1920.4841,
732.274,1899.6529,
729.363,1985.1204,
726.452,2127.7143,
723.542,2288.7836,
720.631,2335.852,
717.721,2358.5091,
714.810,2365.8636,
711.899,2372.7141,
708.989,2407.4119,
706.078,2378.7781,
703.168,2364.9456,
700.257,2349.073,
697.347,2340.6676,
694.436,2368.3811,
691.525,2322.5643,
688.615,2348.4729,
685.704,2346.7452,
682.794,2319.6675,
679.883,2330.1657,
676.973,2342.1862,
674.062,2329.311,
671.151,2358.7597,
668.241,2387.8504,
665.330,2324.8141,
662.420,2328.8077,
659.509,2316.9264,
656.598,2341.6485,
653.688,2384.7752,
650.777,2389.3271,
647.867,2410.0316,
644.956,2369.427,
642.046,2342.8688,
639.135,2352.3805,
636.224,2381.6608,
633.314,2388.8063,
630.403,2381.1656,
627.493,2374.2409,
624.582,2387.0444,
621.672,2447.236,
618.761,2425.3069,
615.850,2406.6052,
612.940,2432.4615,
610.029,2497.5206,
607.119,2484.8865,
604.208,2497.1153,
601.297,2507.1117,
598.387,2497.8667,
595.476,2466.3733,
592.566,2495.4949,
589.655,2463.6953,
586.745,2441.4552,
583.834,2435.3312,
580.923,2423.3975,
578.013,2385.7303,
575.102,2380.7873,
572.192,2385.6969,
569.281,2396.2016,
566.371,2443.9416,
563.460,2452.1523,
560.549,2474.578,
557.639,2493.9394,
554.728,2488.8422,
551.818,2523.9564,
548.907,2534.0627,
545.996,2527.4604,
543.086,2514.625,
540.175,2514.625,
537.265,2526.2135,
534.354,2506.0422,
531.444,2502.803,
528.533,2557.9561,
525.622,2562.6118,
522.712,2592.7492,
519.801,2575.3464,
516.891,2531.806,
513.980,2606.9127,
511.070,2617.1467,
508.159,2640.1155,
505.248,2677.3949,
502.338,2719.3931,
499.427,2745.6354,
496.517,2806.3623,
493.606,2825.4165,
490.695,2787.8301,
487.785,2832.478,
484.874,2851.9033,
481.964,2839.1069,
479.053,2806.1093,
476.143,2783.0704,
473.232,2801.7683,
470.321,2796.4874,
467.411,2781.612,
464.500,2778.9547,
461.590,2791.9723,
458.679,2779.6665,
455.769,2781.7481,
452.858,2811.205,
449.947,2778.356,
447.037,2803.1765,
444.126,2830.2795,
441.216,2846.652,
438.305,2875.6054,
435.395,2854.7108,
432.484,2856.2113,
429.573,2876.0925,
426.663,2873.8121,
423.752,2864.5586,
420.842,2869.302,
417.931,2872.0836,
415.020,2845.5411,
412.110,2911.9334,
409.199,2959.1189,
406.289,2982.133,
403.378,2980.5046,
400.468,2944.9729,
397.557,2942.8797,
394.646,2947.3155,
391.736,2934.6351,
388.825,2903.7116,
385.915,2853.6461,
383.004,2841.0396,
380.094,2902.1587,
377.183,2951.8221,
374.272,2999.2774,
371.362,3037.6321,
368.451,3062.5824,
365.541,3078.3437,
362.630,3087.5412,
359.719,3087.4815,
356.809,3080.117,
353.898,3121.3009,
350.988,3150.5271,
348.077,3137.1649,
345.167,3071.3335,
342.256,3144.5462,
339.345,3138.5219,
336.435,3122.9528,
333.524,3144.9538,
330.614,3155.386,
327.703,3152.9775,
324.793,3153.2964,
321.882,3169.5817,
318.971,3151.7391,
316.061,3159.7861,
313.150,3177.6274,
310.240,3187.2749,
307.329,3206.2056,
304.418,3209.9774,
301.508,3188.4926,
298.597,3124.0764,
295.687,3073.2499,
292.776,3104.542,
289.866,3204.781,
286.955,3328.8869,
284.044,3411.1399,
281.134,3507.5008,
278.223,3611.1818,
275.313,3635.498,
272.402,3671.4129,
269.492,3724.9934,
266.581,3796.3561,
263.670,3848.5539,
260.760,3869.3712,
257.849,3898.4913,
254.939,3966.7424,
252.028,3950.2527,
249.117,3949.1069,
246.207,3947.1015,
243.296,3914.1599,
240.386,3926.2968,
237.475,3896.2063,
234.565,3836.6956,
231.654,3849.8425,
228.743,3825.0073,
225.833,3800.3565,
222.922,3787.3296,
220.012,3716.6597,
217.101,3684.7921,
214.191,3678.6848,
211.280,3688.8693,
208.369,3647.9106,
205.459,3635.61,
202.548,3644.1152,
199.638,3623.7971,
196.727,3638.6401,
193.816,3681.5232,
190.906,3745.7046,
187.995,3662.4418,
185.085,3681.8563,
182.174,3717.7996,
179.264,3652.0279,
176.353,3633.091,
173.442,3641.1273,
170.532,3660.0724,
167.621,3603.8364,
164.711,3539.7472,
161.800,3439.8364,
158.890,3276.4583,
155.979,3100.1859,
153.068,2864.8148,
150.158,2572.3835,
147.247,2224.1766,
144.337,1820.406,
141.426,1424.4712,
138.516,1066.7424,
135.605,753.96211,
132.694,521.09502,
129.784,352.53845,
126.873,223.81508,
123.963,154.37567,
121.052,107.74383,
118.141,72.76263,
115.231,64.808726,
112.320,58.659549,
109.410,52.852382,
106.499,43.594364,
103.589,37.142964,
100.678,30.093918,
97.767,20.851729,
94.857,23.396956,
91.946,23.415667,
89.036,21.625,
86.125,21.625,
83.215,20.032239,
80.304,19.582731,
77.393,22.41541,
74.483,13.453111,
71.572,10.436761,
68.662,13.34793,
65.751,10.522126,
62.840,11.070106,
59.930,13.561431,
57.019,17.086841,
54.109,17.027839,
51.198,13.307298,
48.288,5.6646371,
45.377,10.588284,
42.466,10.151684,
39.556,6.9703557,
36.645,9.0769264,
33.735,10.663497,
30.824,9.8579042,
27.914,4.2485023,
25.003,7.3608249,
22.092,8.3333818,
19.182,5.4190542,
16.271,-0.87635696,
13.361,-7.1681218,
10.450,-40.138834,
7.539,-201.44968,
4.629,-359.54812,
1.718,-542.78334,
-1.192,-785.38964,
-4.103,-559.93848,
-7.013,-274.28616,
-9.924,0.625,
