,PLIQUI~1,
Wavenumbers [1/cm],Intensity,
618.761,1086.4148,
615.850,1138.0659,
612.940,1172.5443,
610.029,1155.6924,
607.119,1133.5827,
604.208,1166.1657,
601.297,1194.3335,
598.387,1200.6359,
595.476,1176.5469,
592.566,1125.3874,
589.655,1165.6146,
586.745,1192.809,
583.834,1195.1317,
580.923,1201.4935,
578.013,1221.1118,
575.102,1187.9446,
572.192,1169.0217,
569.281,1187.3592,
566.371,1192.8376,
563.460,1166.5672,
560.549,1165.6079,
557.639,1183.0891,
554.728,1202.3604,
551.818,1217.9667,
548.907,1189.6855,
545.996,1185.3154,
543.086,1210.0395,
540.175,1208.4822,
537.265,1177.231,
534.354,1177.4156,
531.444,1188.539,
528.533,1188.8582,
525.622,1223.7758,
522.712,1187.6888,
519.801,1149.828,
516.891,1138.4441,
513.980,1158.5758,
511.070,1197.0011,
508.159,1185.6313,
505.248,1163.6355,
502.338,1184.7198,
499.427,1162.3367,
496.517,1188.6174,
493.606,1212.3655,
490.695,1210.696,
487.785,1213.0053,
484.874,1198.5119,
481.964,1183.3153,
479.053,1178.7069,
476.143,1200.9778,
473.232,1206.6914,
470.321,1213.2408,
467.411,1221.6674,
464.500,1230.4247,
461.590,1192.9035,
458.679,1204.3868,
455.769,1209.1423,
452.858,1186.3401,
449.947,1243.635,
447.037,1223.2167,
444.126,1213.0962,
441.216,1225.9512,
438.305,1194.712,
435.395,1227.0906,
432.484,1214.2851,
429.573,1167.0675,
426.663,1157.1856,
423.752,995.2712,
420.842,794.76281,
417.931,595.63484,
415.020,441.68814,
412.110,780.23318,
409.199,1000.7514,
406.289,1109.2142,
403.378,1139.1342,
400.468,1068.0708,
397.557,1080.3372,
394.646,1132.7679,
391.736,1186.6305,
388.825,1225.8506,
385.915,1231.5209,
383.004,1222.3774,
380.094,1213.5651,
377.183,1236.8918,
374.272,1226.5488,
371.362,1237.9815,
368.451,1296.9131,
365.541,1256.3841,
362.630,1258.4848,
359.719,1260.2,
356.809,1238.6015,
353.898,1242.3455,
350.988,1259.6496,
348.077,1275.6983,
345.167,1280.9966,
342.256,1273.5259,
339.345,1262.3406,
336.435,1253.8198,
333.524,1253.3145,
330.614,1283.1207,
327.703,1325.2329,
324.793,1353.0237,
321.882,1343.3426,
318.971,1329.9606,
316.061,1345.8842,
313.150,1375.4583,
310.240,1401.4324,
307.329,1445.2532,
304.418,1471.95,
301.508,1489.0858,
298.597,1510.5579,
295.687,1505.6026,
292.776,1536.9585,
289.866,1602.8123,
286.955,1685.5496,
284.044,1735.325,
281.134,1808.4747,
278.223,1896.1295,
275.313,1901.2875,
272.402,1957.5608,
269.492,1986.2852,
266.581,1956.0689,
263.670,1867.8473,
260.760,1936.404,
257.849,2038.7991,
254.939,2085.7676,
252.028,2055.9735,
249.117,2041.1772,
246.207,2054.6114,
243.296,2121.2267,
240.386,2117.9271,
237.475,2089.3238,
234.565,2047.8887,
231.654,2019.4037,
228.743,2000.7169,
225.833,1949.6042,
222.922,1851.9629,
220.012,1800.2354,
217.101,1772.5793,
214.191,1749.3542,
211.280,1709.3437,
208.369,1692.2459,
205.459,1657.4275,
202.548,1626.2803,
199.638,1689.4118,
196.727,1638.415,
193.816,1604.319,
190.906,1631.4292,
187.995,1547.4423,
185.085,1531.1421,
182.174,1541.0656,
179.264,1525.1647,
176.353,1509.2779,
173.442,1514.4271,
170.532,1534.6028,
167.621,1510.8106,
164.711,1479.1477,
161.800,1426.3917,
158.890,1338.585,
155.979,1223.4517,
153.068,1140.4901,
