,PLIQUI~3,
1983.822,363.84232,
1980.912,415.6455,
1978.001,391.68228,
1975.090,382.67137,
1972.180,374.25,
1969.269,374.81609,
1966.359,396.65568,
1963.448,400.94485,
1960.538,406.3651,
1957.627,386.8506,
1954.716,387.16382,
1951.806,400.85901,
1948.895,373.61236,
1945.985,374.76471,
1943.074,397.37175,
1940.164,382.81692,
1937.253,361.58022,
1934.342,378.27567,
1931.432,382.40457,
1928.521,379.35363,
1925.611,369.32151,
1922.700,386.03591,
1919.790,381.77612,
1916.879,371.87775,
1913.968,365.25738,
1911.058,408.52327,
1908.147,395.99159,
1905.237,380.05882,
1902.326,374.72259,
1899.415,340.44507,
1896.505,279.12356,
1893.594,308.69215,
1890.684,334.28267,
1887.773,346.80143,
1884.863,353.97437,
1881.952,387.42716,
1879.041,382.58125,
1876.131,380.32189,
1873.220,388.22348,
1870.310,397.60425,
1867.399,427.77019,
1864.489,381.60049,
1861.578,389.22261,
1858.667,378.80988,
1855.757,376.05072,
1852.846,374.99872,
1849.936,383.31906,
1847.025,389.7853,
1844.114,365.26177,
1841.204,393.50874,
1838.293,401.28825,
1835.383,381.529,
1832.472,406.78565,
1829.562,411.39036,
1826.651,418.24177,
1823.740,406.7787,
1820.830,403.33664,
1817.919,401.80687,
1815.009,370.42558,
1812.098,402.95076,
1809.188,405.37404,
1806.277,420.89589,
1803.366,418.36828,
1800.456,369.16273,
1797.545,418.51245,
1794.635,409.95998,
1791.724,405.8713,
1788.813,433.85591,
1785.903,432.55246,
1782.992,361.00706,
1780.082,306.00229,
1777.171,179.55939,
1774.261,122.73566,
1771.350,230.69752,
1768.439,345.85087,
1765.529,416.16303,
1762.618,438.35124,
1759.708,426.56513,
1756.797,440.30303,
1753.887,459.25,
1750.976,473.40183,
1748.065,465.43126,
1745.155,452.33388,
1742.244,456.54709,
1739.334,451.71824,
1736.423,450.36962,
1733.512,454.16058,
1730.602,479.93456,
1727.691,476.73509,
1724.781,474.82315,
1721.870,474.44523,
1718.960,525.22839,
1716.049,506.88589,
1713.138,485.00508,
1710.228,485.73119,
1707.317,477.40429,
1704.407,506.7955,
1701.496,484.72666,
1698.586,477.63008,
1695.675,538.07106,
1692.764,502.48768,
1689.854,494.50984,
1686.943,511.64294,
1684.033,534.67877,
1681.122,548.0291,
1678.211,552.21193,
1675.301,569.19758,
1672.390,551.24701,
1669.480,550.5789,
1666.569,591.8594,
1663.659,638.36805,
1660.748,586.38762,
1657.837,643.72513,
1654.927,620.13285,
1652.016,615.49299,
1649.106,625.93547,
1646.195,654.42484,
1643.285,702.86524,
1640.374,728.8737,
1637.463,711.86249,
1634.553,746.15145,
1631.642,806.41287,
1628.732,821.6233,
1625.821,884.27159,
1622.911,917.06404,
1620.000,966.62006,
1617.089,1055.459,
1614.179,1103.8964,
1611.268,1167.8334,
1608.358,1274.1463,
1605.447,1357.5078,
1602.536,1322.1789,
1599.626,1340.4085,
1596.715,1355.864,
1593.805,1316.1107,
1590.894,1350.8802,
1587.984,1331.1333,
1585.073,1262.5879,
1582.162,1228.7081,
1579.252,1225.0683,
1576.341,1202.0192,
1573.431,1178.237,
1570.520,1143.4393,
1567.610,1126.7989,
1564.699,1094.5238,
1561.788,1058.6023,
1558.878,1081.0226,
1555.967,1046.7001,
1553.057,1000.8364,
1550.146,981.26093,
1547.235,965.62412,
1544.325,973.51936,
1541.414,973.36874,
1538.504,983.2883,
1535.593,977.90428,
1532.683,942.14333,
1529.772,949.65595,
1526.861,960.36384,
1523.951,928.55927,
1521.040,925.95283,
1518.130,969.69887,
1515.219,1010.2099,
1512.309,1000.1373,
1509.398,960.47993,
1506.487,979.08487,
1503.577,963.77688,
1500.666,981.45188,
1497.756,959.86025,
1494.845,965.48904,
1491.934,923.14606,
1489.024,891.3838,
1486.113,930.12027,
1483.203,889.72978,
1480.292,888.49256,
1477.382,884.40051,
1474.471,846.41581,
1471.560,854.11732,
1468.650,857.15036,
1465.739,839.87824,
1462.829,828.86273,
1459.918,865.37187,
1457.008,898.2808,
1454.097,892.39331,
1451.186,887.82447,
1448.276,872.11184,
1445.365,833.60703,
1442.455,821.59053,
1439.544,797.73685,
1436.633,808.00671,
1433.723,784.49623,
1430.812,793.84106,
1427.902,800.55096,
1424.991,771.17032,
1422.081,776.67234,
1419.170,731.4548,
1416.259,761.5129,
1413.349,755.14518,
1410.438,790.83722,
1407.528,778.63788,
1404.617,735.82923,
1401.707,680.15417,
1398.796,633.0892,
1395.885,643.70691,
1392.975,665.31184,
1390.064,652.73132,
1387.154,679.63232,
1384.243,635.66331,
1381.332,624.90998,
1378.422,636.80085,
1375.511,608.69742,
1372.601,650.64224,
1369.690,696.2539,
1366.780,711.17035,
1363.869,748.84737,
1360.958,765.55108,
1358.048,746.48409,
1355.137,805.32008,
1352.227,847.00149,
1349.316,835.7473,
1346.406,873.7873,
1343.495,883.29526,
1340.584,851.2138,
1337.674,886.03722,
1334.763,911.12012,
1331.853,960.26337,
1328.942,966.69732,
1326.032,961.54066,
1323.121,927.64756,
1320.210,977.51471,
1317.300,1012.3816,
1314.389,1026.0419,
1311.479,1044.5509,
1308.568,1064.9482,
1305.657,1088.712,
1302.747,1112.3267,
1299.836,1148.6039,
1296.926,1207.8227,
1294.015,1198.6295,
1291.105,1222.0246,
1288.194,1258.7972,
1285.283,1280.1381,
1282.373,1292.2109,
1279.462,1308.3282,
1276.552,1320.1083,
1273.641,1312.0006,
1270.731,1292.8978,
1267.820,1283.7184,
1264.909,1272.6678,
1261.999,1289.2181,
1259.088,1260.9423,
1256.178,1301.2164,
1253.267,1262.2183,
1250.356,1230.6414,
1247.446,1224.0102,
1244.535,1220.2947,
1241.625,1206.3685,
1238.714,1188.2682,
1235.804,1179.4345,
1232.893,1185.1283,
1229.982,1170.2193,
1227.072,1169.314,
1224.161,1183.5386,
1221.251,1154.2361,
1218.340,1093.3685,
1215.430,1084.9682,
1212.519,1097.9862,
1209.608,1093.1237,
1206.698,1077.505,
1203.787,1047.1445,
1200.877,1070.4788,
1197.966,1106.4452,
1195.055,1120.1955,
1192.145,1173.3414,
1189.234,1220.0944,
1186.324,1283.1636,
1183.413,1307.2348,
1180.503,1305.1128,
1177.592,1324.3103,
1174.681,1278.7568,
1171.771,1281.5082,
1168.860,1249.357,
1165.950,1234.9619,
1163.039,1227.3612,
1160.129,1205.1949,
1157.218,1212.4024,
1154.307,1238.9603,
1151.397,1255.9378,
1148.486,1290.5958,
1145.576,1312.436,
1142.665,1247.6184,
1139.754,1249.5727,
1136.844,1259.6536,
1133.933,1253.2794,
1131.023,1239.1686,
1128.112,1224.4653,
1125.202,1218.7717,
1122.291,1237.8713,
1119.380,1228.2673,
1116.470,1230.0324,
1113.559,1213.2385,
1110.649,1208.9048,
1107.738,1222.1096,
1104.828,1228.2568,
1101.917,1205.273,
1099.006,1171.8066,
1096.096,1194.9164,
1093.185,1222.1344,
1090.275,1242.0539,
1087.364,1233.2137,
1084.453,1227.25,
1081.543,1218.4856,
1078.632,1216.3384,
1075.722,1236.8142,
1072.811,1237.9469,
1069.901,1219.6084,
1066.990,1225.525,
1064.079,1239.4992,
1061.169,1240.8316,
1058.258,1242.7553,
1055.348,1247.0165,
1052.437,1233.1824,
1049.527,1202.7871,
1046.616,1216.6883,
1043.705,1215.9377,
1040.795,1224.8276,
1037.884,1242.8934,
1034.974,1253.3879,
1032.063,1247.627,
1029.153,1239.6654,
1026.242,1243.1253,
1023.331,1239.0836,
1020.421,1267.5283,
1017.510,1284.7322,
1014.600,1305.1672,
1011.689,1317.4173,
1008.778,1288.7839,
1005.868,1280.0878,
1002.957,1262.0204,
1000.047,1316.034,
997.136,1388.9347,
994.226,1426.1423,
991.315,1414.1584,
988.404,1377.2784,
985.494,1341.3075,
982.583,1343.8772,
979.673,1319.374,
976.762,1291.4627,
973.852,1290.6263,
970.941,1298.2477,
968.030,1283.3079,
965.120,1306.318,
962.209,1322.5163,
959.299,1308.252,
956.388,1324.7685,
953.477,1343.25,
950.567,1354.7526,
947.656,1387.1386,
944.746,1386.289,
941.835,1348.1888,
938.925,1360.9657,
936.014,1337.8538,
933.103,1317.6676,
930.193,1336.8566,
927.282,1314.0585,
924.372,1292.0727,
921.461,1289.9864,
918.551,1289.0881,
915.640,1282.3008,
912.729,1281.764,
909.819,1302.0276,
906.908,1300.3427,
903.998,1317.748,
901.087,1313.3389,
898.176,1296.7973,
895.266,1294.0894,
892.355,1312.1088,
889.445,1295.3235,
886.534,1330.3146,
883.624,1324.4662,
880.713,1320.2914,
877.802,1287.1634,
874.892,1191.0992,
871.981,1054.35,
869.071,931.54429,
866.160,964.06685,
863.250,1104.0988,
860.339,1218.1994,
857.428,1244.772,
854.518,1287.4687,
851.607,1225.8956,
848.697,1149.2196,
845.786,1115.0983,
842.875,1134.3202,
839.965,1193.9544,
837.054,1270.8082,
834.144,1320.5334,
831.233,1332.2499,
828.323,1345.6143,
825.412,1354.3864,
822.501,1348.782,
819.591,1362.8308,
816.680,1351.2307,
813.770,1353.8885,
810.859,1332.4318,
807.949,1311.6208,
805.038,1331.7699,
802.127,1294.7292,
799.217,1314.3571,
796.306,1310.8986,
793.396,1318.212,
790.485,1332.0892,
787.574,1291.9937,
784.664,1337.92,
781.753,1311.3588,
778.843,1316.7938,
775.932,1335.9291,
773.022,1325.1088,
770.111,1317.7506,
767.200,1349.9864,
764.290,1349.8482,
761.379,1328.4646,
758.469,1314.7836,
755.558,1342.4963,
752.648,1317.2436,
749.737,1300.4998,
746.826,1296.5811,
743.916,1290.0356,
741.005,1261.7565,
738.095,1221.9745,
735.184,1148.6043,
732.274,1125.9831,
729.363,1141.3456,
726.452,1174.5057,
723.542,1236.829,
720.631,1263.1862,
717.721,1309.7763,
714.810,1330.8751,
711.899,1317.4381,
708.989,1318.245,
706.078,1327.0643,
703.168,1323.785,
700.257,1315.7117,
697.347,1321.2053,
694.436,1362.7225,
691.525,1306.4561,
688.615,1316.8908,
685.704,1334.9986,
682.794,1343.5904,
679.883,1351.0337,
676.973,1346.2255,
674.062,1379.0683,
671.151,1361.4303,
668.241,1322.1122,
665.330,1345.6995,
662.420,1312.9515,
659.509,1317.6788,
656.598,1315.1623,
653.688,1312.9118,
650.777,1345.169,
647.867,1342.78,
644.956,1285.9073,
642.046,1226.3741,
639.135,1192.9269,
636.224,1199.5922,
633.314,1267.8709,
630.403,1306.5336,
627.493,1338.9174,
624.582,1360.0106,
621.672,1327.5388,
618.761,1328.5298,
615.850,1364.5132,
612.940,1389.4931,
610.029,1383.6967,
607.119,1392.3827,
604.208,1401.7702,
601.297,1422.1996,
598.387,1423.7719,
595.476,1387.4784,
592.566,1411.0904,
589.655,1428.8557,
586.745,1452.3068,
583.834,1462.9295,
580.923,1426.3827,
578.013,1448.3552,
575.102,1427.8649,
572.192,1409.3219,
569.281,1412.7966,
566.371,1421.4055,
563.460,1430.0102,
560.549,1438.6101,
557.639,1452.5755,
554.728,1475.2993,
551.818,1476.0796,
548.907,1471.3747,
545.996,1479.1361,
543.086,1496.7533,
540.175,1499.0892,
537.265,1485.4887,
534.354,1480.25,
531.444,1470.497,
528.533,1446.464,
525.622,1463.5348,
522.712,1432.6651,
519.801,1406.0493,
516.891,1405.0407,
513.980,1433.6896,
511.070,1429.2065,
508.159,1448.2181,
505.248,1469.496,
502.338,1460.5271,
499.427,1435.8284,
496.517,1448.4823,
493.606,1479.0651,
490.695,1501.9052,
487.785,1441.8615,
484.874,1447.1131,
481.964,1438.6389,
479.053,1417.824,
476.143,1428.5755,
473.232,1417.7395,
470.321,1404.005,
467.411,1405.6467,
464.500,1438.6682,
461.590,1415.696,
458.679,1444.4689,
455.769,1460.0173,
452.858,1435.6244,
449.947,1477.6406,
447.037,1461.9796,
444.126,1451.7955,
441.216,1459.9271,
438.305,1452.3078,
435.395,1482.0649,
432.484,1469.4941,
429.573,1425.5225,
426.663,1409.5595,
423.752,1173.2198,
420.842,899.99275,
417.931,670.39375,
415.020,579.39077,
412.110,990.34304,
409.199,1259.6093,
406.289,1369.951,
403.378,1332.1399,
400.468,1299.6321,
397.557,1305.1886,
394.646,1353.1102,
391.736,1441.7188,
388.825,1425.1257,
385.915,1423.9754,
383.004,1426.9645,
380.094,1427.2097,
377.183,1446.0216,
374.272,1458.8489,
371.362,1490.2678,
368.451,1549.1102,
365.541,1530.3468,
362.630,1539.4523,
359.719,1561.3129,
356.809,1581.5347,
353.898,1520.1332,
350.988,1526.0344,
348.077,1552.8006,
345.167,1569.0552,
342.256,1525.7252,
339.345,1527.5987,
336.435,1536.6413,
333.524,1527.2265,
330.614,1526.4814,
327.703,1556.0275,
324.793,1579.0942,
321.882,1564.3347,
318.971,1599.2765,
316.061,1631.7592,
313.150,1653.019,
310.240,1652.2769,
307.329,1698.7014,
304.418,1720.8976,
301.508,1731.3546,
298.597,1754.3076,
295.687,1754.8955,
292.776,1767.1667,
289.866,1801.5975,
286.955,1879.1637,
284.044,1983.2274,
281.134,2091.312,
278.223,2189.9324,
275.313,2235.6174,
272.402,2282.4278,
269.492,2302.9129,
266.581,2285.2561,
263.670,2229.3825,
260.760,2239.3692,
257.849,2309.6995,
254.939,2442.5323,
252.028,2379.104,
249.117,2352.8795,
246.207,2359.0158,
243.296,2389.0294,
240.386,2373.9662,
237.475,2381.5384,
234.565,2394.0655,
231.654,2297.6549,
228.743,2291.6342,
225.833,2248.8931,
222.922,2125.5173,
220.012,2088.361,
217.101,2088.0272,
214.191,2074.6784,
211.280,1989.5653,
208.369,1959.0287,
205.459,1936.071,
202.548,1918.874,
199.638,1916.697,
196.727,1881.677,
193.816,1856.852,
190.906,1855.2026,
187.995,1768.3197,
185.085,1761.8928,
182.174,1782.7653,
179.264,1762.5278,
176.353,1764.7355,
173.442,1781.3898,
170.532,1794.909,
167.621,1697.5773,
164.711,1681.2358,
161.800,1641.0971,
158.890,1497.1516,
155.979,1397.1292,
153.068,1299.7631,
150.158,1193.7212,
147.247,1043.6692,
144.337,886.45408,
141.426,718.43622,
138.516,536.34584,
135.605,387.70592,
132.694,267.06824,
129.784,173.96105,
126.873,116.03553,
123.963,78.641844,
121.052,51.601191,
118.141,32.325837,
115.231,31.53943,
112.320,26.166369,
109.410,19.522711,
106.499,20.947021,
103.589,19.569237,
100.678,16.348648,
97.767,11.372085,
94.857,7.7850548,
91.946,8.2655544,
89.036,11.024204,
86.125,9.6057936,
83.215,9.25,
80.304,7.3345385,
77.393,1.669179,
74.483,3.2154049,
71.572,4.9747042,
68.662,6.1807325,
65.751,5.4742814,
62.840,8.1402119,
59.930,8.8152794,
57.019,-0.35078639,
54.109,0.041482544,
51.198,0.94839072,
48.288,0.23301267,
45.377,-1.8771215,
42.466,-2.75,
39.556,-2.5197628,
36.645,-1.1153824,
33.735,2.3654908,
30.824,4.5873391,
27.914,2.4838133,
25.003,-4.5990122,
22.092,-11.010332,
19.182,-15.360991,
16.271,-3.4696591,
13.361,-19.401441,
10.450,-74.672506,
7.539,-231.09515,
4.629,-541.78796,
1.718,-825.96729,
-1.192,-927.75039,
-4.103,-706.18958,
-7.013,-385.40954,
-9.924,2.25,
