,PLIQUI~2,
Wavenumbers [1/cm],Intensity,
3014.167,1.125,
3011.256,1.6750107,
3008.346,65.855361,
3005.435,51.973059,
3002.525,65.087528,
2999.614,62.689954,
2996.704,76.169329,
2993.793,78.381912,
2990.882,75.38453,
2987.972,87.993831,
2985.061,74.095459,
2982.151,79.437597,
2979.240,74.60693,
2976.329,91.141381,
2973.419,104.75581,
2970.508,103.125,
2967.598,97.220582,
2964.687,105.81114,
2961.777,101.3471,
2958.866,105.12352,
2955.955,106.36615,
2953.045,105.72906,
2950.134,119.3582,
2947.224,114.35275,
2944.313,123.47329,
2941.403,144.24452,
2938.492,125.95425,
2935.581,141.29672,
2932.671,129.36968,
2929.760,147.77884,
2926.850,137.43853,
2923.939,138.68105,
2921.028,154.43679,
2918.118,149.42349,
2915.207,128.88439,
2912.297,141.04884,
2909.386,152.34397,
2906.476,139.97053,
2903.565,146.25538,
2900.654,135.13611,
2897.744,133.09986,
2894.833,136.89809,
2891.923,132.15059,
2889.012,111.8302,
2886.102,118.50068,
2883.191,103.13727,
2880.280,65.823553,
2877.370,-41.072414,
2874.459,-129.89982,
2871.549,-17.295353,
2868.638,94.858963,
2865.727,98.863449,
2862.817,105.58222,
2859.906,122.65775,
2856.996,137.68161,
2854.085,171.77844,
2851.175,144.2425,
2848.264,148.96833,
2845.353,139.57791,
2842.443,156.93057,
2839.532,145.91608,
2836.622,154.06315,
2833.711,150.75452,
2830.801,139.63603,
2827.890,156.4799,
2824.979,160.125,
2822.069,151.22735,
2819.158,155.9444,
2816.248,155.84895,
2813.337,174.38233,
2810.427,155.16218,
2807.516,156.02438,
2804.605,169.44711,
2801.695,156.82237,
2798.784,158.125,
2795.874,142.11443,
2792.963,151.48213,
2790.052,160.12307,
2787.142,164.94092,
2784.231,157.12658,
2781.321,159.30782,
2778.410,149.61484,
2775.500,169.2081,
2772.589,164.20297,
2769.678,179.19668,
2766.768,172.44344,
2763.857,179.80901,
2760.947,165.04304,
2758.036,171.60919,
2755.126,174.55449,
2752.215,175.31595,
2749.304,180.7419,
2746.394,180.27824,
2743.483,193.62493,
2740.573,180.50984,
2737.662,163.13535,
2734.751,169.56676,
2731.841,173.58471,
2728.930,173.125,
2726.020,174.23727,
2723.109,168.91892,
2720.199,192.53756,
2717.288,192.36953,
2714.377,204.4791,
2711.467,199.33819,
2708.556,187.26353,
2705.646,191.80109,
2702.735,200.79511,
2699.825,201.67954,
2696.914,219.36366,
2694.003,195.76727,
2691.093,194.32116,
2688.182,195.52574,
2685.272,208.29286,
2682.361,189.88373,
2679.450,200.49535,
2676.540,191.22662,
2673.629,194.79765,
2670.719,192.125,
2667.808,202.59001,
2664.898,206.982,
2661.987,215.125,
2659.076,198.54096,
2656.166,207.23757,
2653.255,207.45663,
2650.345,198.7965,
2647.434,196.01125,
2644.524,209.94751,
2641.613,209.03952,
2638.702,222.96719,
2635.792,219.40616,
2632.881,215.50603,
2629.971,207.76256,
2627.060,216.12375,
2624.149,219.23438,
2621.239,222.39723,
2618.328,226.87068,
2615.418,221.125,
2612.507,219.26335,
2609.597,217.21682,
2606.686,221.24148,
2603.775,233.64484,
2600.865,226.24443,
2597.954,239.35837,
2595.044,223.46424,
2592.133,217.8447,
2589.223,237.41449,
2586.312,232.49182,
2583.401,232.84031,
2580.491,228.7548,
2577.580,228.1184,
2574.670,227.99932,
2571.759,235.37243,
2568.848,238.88746,
2565.938,247.26778,
2563.027,251.53868,
2560.117,226.14366,
2557.206,236.20618,
2554.296,247.32637,
2551.385,254.87702,
2548.474,266.97705,
2545.564,250.78977,
2542.653,267.27265,
2539.743,245.816,
2536.832,242.96239,
2533.922,261.15654,
2531.011,263.125,
2528.100,257.79397,
2525.190,258.65902,
2522.279,271.57737,
2519.369,242.53995,
2516.458,251.46069,
2513.548,259.78856,
2510.637,276.80131,
2507.726,279.63056,
2504.816,257.49929,
2501.905,262.05244,
2498.995,252.0805,
2496.084,267.125,
2493.173,260.49321,
2490.263,272.67531,
2487.352,277.83287,
2484.442,268.27704,
2481.531,265.86431,
2478.621,267.82167,
2475.710,297.01765,
2472.799,280.41203,
2469.889,276.48789,
2466.978,276.79514,
2464.068,267.4636,
2461.157,277.27997,
2458.247,282.97795,
2455.336,278.84906,
2452.425,272.55896,
2449.515,295.98363,
2446.604,294.72183,
2443.694,272.98518,
2440.783,304.3705,
2437.872,290.125,
2434.962,290.65034,
2432.051,293.10033,
2429.141,289.14271,
2426.230,305.82118,
2423.320,313.69623,
2420.409,312.67005,
2417.498,306.09973,
2414.588,301.49767,
2411.677,310.41187,
2408.767,314.07776,
2405.856,314.78922,
2402.946,306.53519,
2400.035,306.01468,
2397.124,317.45121,
2394.214,315.0446,
2391.303,304.51186,
2388.393,291.61803,
2385.482,298.81657,
2382.571,265.40283,
2379.661,288.98543,
2376.750,308.91061,
2373.840,315.6344,
2370.929,316.10334,
2368.019,332.05233,
2365.108,332.61453,
2362.197,331.87573,
2359.287,339.125,
2356.376,354.09858,
2353.466,351.36819,
2350.555,336.56987,
2347.645,348.29451,
2344.734,334.12033,
2341.823,351.71042,
2338.913,355.39513,
2336.002,343.31634,
2333.092,339.1712,
2330.181,344.96895,
2327.270,335.00508,
2324.360,345.04954,
2321.449,345.55699,
2318.539,362.65711,
2315.628,376.67896,
2312.718,365.34305,
2309.807,352.26742,
2306.896,384.79478,
2303.986,364.13158,
2301.075,374.0399,
2298.165,382.50019,
2295.254,370.44815,
