,PL0779~1,
Wavenumbers [1/cm],Intensity,
3014.167,1.25,
3011.256,0.69998926,
3008.346,77.667787,
3005.435,61.366609,
3002.525,82.307606,
2999.614,73.142245,
2996.704,78.213924,
2993.793,79.373848,
2990.882,84.76906,
2987.972,92.20964,
2985.061,82.476599,
2982.151,88.176057,
2979.240,85.947704,
2976.329,98.25,
2973.419,99.25,
2970.508,104.18331,
2967.598,102.91546,
2964.687,101.98098,
2961.777,100.09607,
2958.866,124.25445,
2955.955,113.69691,
2953.045,111.83615,
2950.134,123.76019,
2947.224,121.161,
2944.313,144.60969,
2941.403,135.25,
2938.492,148.51557,
2935.581,154.74445,
2932.671,144.13416,
2929.760,164.71538,
2926.850,150.98158,
2923.939,150.85282,
2921.028,172.84444,
2918.118,156.08879,
2915.207,148.01584,
2912.297,154.22884,
2909.386,154.28648,
2906.476,160.38203,
2903.565,148.62111,
2900.654,154.20246,
2897.744,153.98598,
2894.833,134.89945,
2891.923,142.9263,
2889.012,135.32515,
2886.102,150.77298,
2883.191,130.26227,
2880.280,159.46531,
2877.370,69.558417,
2874.459,13.344654,
2871.549,56.763053,
2868.638,115.16541,
2865.727,129.16925,
2862.817,134.17914,
2859.906,149.13604,
2856.996,163.67981,
2854.085,171.32772,
2851.175,154.58136,
2848.264,153.8825,
2845.353,152.53037,
2842.443,163.25348,
2839.532,150.93662,
2836.622,161.25,
2833.711,164.40542,
2830.801,161.85441,
2827.890,169.50176,
2824.979,171.18805,
2822.069,173.31823,
2819.158,179.63005,
2816.248,170.53763,
2813.337,186.30123,
2810.427,171.37534,
2807.516,167.62422,
2804.605,174.65865,
2801.695,176.25,
2798.784,155.87631,
2795.874,166.53496,
2792.963,160.1784,
2790.052,169.24721,
2787.142,167.28958,
2784.231,170.44411,
2781.321,166.62716,
2778.410,173.49492,
2775.500,178.31345,
2772.589,187.32646,
2769.678,182.57081,
2766.768,180.38009,
2763.857,173.93594,
2760.947,179.69641,
2758.036,188.19278,
2755.126,195.20726,
2752.215,186.5046,
2749.304,172.80398,
2746.394,198.63706,
2743.483,211.25,
2740.573,194.39373,
2737.662,190.14349,
2734.751,189.34229,
2731.841,193.38553,
2728.930,198.90258,
2726.020,198.69907,
2723.109,199.59025,
2720.199,219.95628,
2717.288,215.25,
2714.377,214.37918,
2711.467,214.11922,
2708.556,194.12242,
2705.646,192.09507,
2702.735,225.89431,
2699.825,211.0973,
2696.914,208.53544,
2694.003,217.43373,
